cell_id	parent_id	cell_type	cell_type_name	x	y	angle	shape_path	size_scale	cell_cycle_phase	ecDNA_count	ecDNA_cargo	O2_local	glucose_local	is_hypoxic	is_quiescent	generation	time_born_hr	migration_rate	VEGF_secretion
18	-1	4	Endothelial	236	75	4.9055	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7571	G1	0		38.34	4.3500	False	False	0	0.0	10.00	0.00
19	-1	4	Endothelial	281	109	0.8784	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8935	G1	0		37.69	4.1354	False	False	0	0.0	10.00	0.00
20	-1	4	Endothelial	240	53	2.9600	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8557	G1	0		37.38	4.3173	False	False	0	0.0	10.00	0.00
21	-1	4	Endothelial	255	71	3.9881	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9442	G1	0		37.79	4.3894	False	False	0	0.0	10.00	0.00
22	-1	4	Endothelial	291	83	1.9098	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1185	G1	0		37.66	4.2784	False	False	0	0.0	10.00	0.00
23	-1	4	Endothelial	301	83	1.3483	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9229	G1	0		37.57	4.2117	False	False	0	0.0	10.00	0.00
24	-1	4	Endothelial	312	84	1.4699	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7874	G1	0		37.41	4.1871	False	False	0	0.0	10.00	0.00
25	-1	4	Endothelial	295	61	1.8447	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0829	G1	0		37.97	4.4341	False	False	0	0.0	10.00	0.00
26	-1	4	Endothelial	339	68	4.9254	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9288	G1	0		38.28	4.2484	False	False	0	0.0	10.00	0.00
27	-1	4	Endothelial	344	75	5.1146	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9484	G1	0		38.07	4.0940	False	False	0	0.0	10.00	0.00
28	-1	4	Endothelial	359	56	0.5658	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9395	G1	0		36.65	3.8443	False	False	0	0.0	10.00	0.00
29	-1	4	Endothelial	358	75	1.0133	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0812	G1	0		38.33	4.2760	False	False	0	0.0	10.00	0.00
30	-1	4	Endothelial	380	75	4.3751	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0801	G1	0		37.95	4.2975	False	False	0	0.0	10.00	0.00
31	-1	4	Endothelial	392	65	1.8945	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9836	G1	0		37.43	4.2755	False	False	0	0.0	10.00	0.00
32	-1	4	Endothelial	427	93	0.5507	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7188	G1	0		35.85	3.3359	False	False	0	0.0	10.00	0.00
33	-1	4	Endothelial	411	66	5.7088	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8338	G1	0		37.57	4.3065	False	False	0	0.0	10.00	0.00
34	-1	4	Endothelial	422	37	6.0895	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9370	G1	0		36.89	4.1818	False	False	0	0.0	10.00	0.00
35	-1	4	Endothelial	440	75	2.8234	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1229	G1	0		37.93	4.2731	False	False	0	0.0	10.00	0.00
36	-1	4	Endothelial	418	94	5.6712	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8417	G1	0		37.04	3.8855	False	False	0	0.0	10.00	0.00
37	-1	4	Endothelial	435	67	1.9224	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7121	G1	0		37.44	4.2696	False	False	0	0.0	10.00	0.00
38	-1	4	Endothelial	471	66	5.3823	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9010	G1	0		38.24	4.1953	False	False	0	0.0	10.00	0.00
39	-1	4	Endothelial	481	67	2.7149	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9118	G1	0		37.68	4.3133	False	False	0	0.0	10.00	0.00
40	-1	4	Endothelial	500	75	4.0831	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2670	G1	0		37.64	4.0700	False	False	0	0.0	10.00	0.00
41	-1	4	Endothelial	512	75	0.2615	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0299	G1	0		38.04	4.0585	False	False	0	0.0	10.00	0.00
42	-1	4	Endothelial	529	83	0.9081	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1392	G1	0		37.54	4.1343	False	False	0	0.0	10.00	0.00
43	-1	4	Endothelial	544	69	1.0719	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8019	G1	0		38.04	4.1893	False	False	0	0.0	10.00	0.00
44	-1	4	Endothelial	548	75	2.1794	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9350	G1	0		37.91	4.1288	False	False	0	0.0	10.00	0.00
45	-1	4	Endothelial	546	102	6.0228	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9630	G1	0		37.32	4.0455	False	False	0	0.0	10.00	0.00
46	-1	4	Endothelial	562	77	0.5198	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0523	G1	0		37.53	4.0309	False	False	0	0.0	10.00	0.00
47	-1	4	Endothelial	584	75	5.8925	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.4856	G1	0		38.13	4.1240	False	False	0	0.0	10.00	0.00
48	-1	4	Endothelial	582	111	1.6775	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.6447	G1	0		37.17	3.9418	False	False	0	0.0	10.00	0.00
49	-1	4	Endothelial	615	68	2.7578	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9308	G1	0		37.47	4.2905	False	False	0	0.0	10.00	0.00
50	-1	4	Endothelial	620	75	5.6307	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1777	G1	0		37.94	4.2865	False	False	0	0.0	10.00	0.00
51	-1	4	Endothelial	626	67	0.6822	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8274	G1	0		37.52	4.2190	False	False	0	0.0	10.00	0.00
52	-1	4	Endothelial	643	65	4.5678	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9910	G1	0		37.29	4.1874	False	False	0	0.0	10.00	0.00
53	-1	4	Endothelial	656	75	5.7555	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1638	G1	0		38.27	4.2365	False	False	0	0.0	10.00	0.00
54	-1	4	Endothelial	663	84	3.4862	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8391	G1	0		37.50	4.1879	False	False	0	0.0	10.00	0.00
55	-1	4	Endothelial	670	74	5.0784	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8631	G1	0		37.96	4.3235	False	False	0	0.0	10.00	0.00
56	-1	4	Endothelial	692	75	1.8279	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1553	G1	0		38.25	4.2407	False	False	0	0.0	10.00	0.00
57	-1	4	Endothelial	704	75	5.8813	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9932	G1	0		38.26	4.2492	False	False	0	0.0	10.00	0.00
58	-1	4	Endothelial	716	75	2.7338	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9242	G1	0		38.26	4.2583	False	False	0	0.0	10.00	0.00
59	-1	4	Endothelial	728	75	4.7036	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0288	G1	0		38.10	4.3234	False	False	0	0.0	10.00	0.00
60	-1	4	Endothelial	740	75	3.2601	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9802	S	0		37.99	4.3718	False	False	0	0.0	10.00	0.00
61	-1	4	Endothelial	748	84	4.1573	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0366	G1	0		37.55	4.2734	False	False	0	0.0	10.00	0.00
62	-1	4	Endothelial	763	93	4.6922	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0715	G1	0		37.27	4.1185	False	False	0	0.0	10.00	0.00
63	-1	4	Endothelial	774	85	1.5141	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7959	G1	0		37.42	4.2606	False	False	0	0.0	10.00	0.00
64	-1	4	Endothelial	788	75	0.9631	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2873	G1	0		38.08	4.3489	False	False	0	0.0	10.00	0.00
65	-1	4	Endothelial	808	81	5.4950	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2436	G1	0		37.95	4.4402	False	False	0	0.0	10.00	0.00
66	-1	4	Endothelial	820	80	4.8846	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8509	G1	0		38.11	4.5021	False	False	0	0.0	10.00	0.00
67	-1	4	Endothelial	832	81	0.9041	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9991	G1	0		37.55	4.1949	False	False	0	0.0	10.00	0.00
68	-1	4	Endothelial	831	66	0.8283	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2346	G1	0		37.73	4.5318	False	False	0	0.0	10.00	0.00
69	-1	4	Endothelial	838	18	3.1814	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.6583	G1	0		36.53	4.1102	False	False	0	0.0	10.00	0.00
70	-1	4	Endothelial	864	56	1.2552	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7969	G1	0		37.33	4.4253	False	False	0	0.0	10.00	0.00
71	-1	4	Endothelial	872	75	4.6432	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1527	G1	0		38.47	4.5365	False	False	0	0.0	10.00	0.00
72	-1	4	Endothelial	884	75	1.8909	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9193	G1	0		38.40	4.5016	False	False	0	0.0	10.00	0.00
73	-1	4	Endothelial	886	92	6.0044	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0897	G1	0		37.24	4.2900	False	False	0	0.0	10.00	0.00
74	-1	4	Endothelial	889	69	0.1562	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8840	G1	0		36.86	3.9587	False	False	0	0.0	10.00	0.00
75	-1	4	Endothelial	920	75	0.6654	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0294	G1	0		38.16	4.6783	False	False	0	0.0	10.00	0.00
76	-1	4	Endothelial	932	75	6.0710	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0380	G1	0		38.46	4.6142	False	False	0	0.0	10.00	0.00
77	-1	4	Endothelial	907	79	5.0539	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8578	G1	0		37.65	4.5916	False	False	0	0.0	10.00	0.00
78	-1	4	Endothelial	986	156	0.1121	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9015	G1	0		37.70	4.7638	False	False	0	0.0	10.00	0.00
79	-1	4	Endothelial	977	113	5.0065	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8785	G1	0		38.39	4.7446	False	False	0	0.0	10.00	0.00
80	-1	4	Endothelial	33	215	3.8077	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9729	G1	0		37.65	4.6404	False	False	0	0.0	10.00	0.00
81	-1	4	Endothelial	12	226	2.5923	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.3685	G1	0		37.78	4.8206	False	False	0	0.0	10.00	0.00
82	-1	4	Endothelial	44	225	4.0962	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1873	G1	0		38.42	4.5371	False	False	0	0.0	10.00	0.00
83	-1	4	Endothelial	49	244	1.5572	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7555	G1	0		37.89	4.5673	False	False	0	0.0	10.00	0.00
84	-1	4	Endothelial	76	219	5.1307	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8172	G1	0		38.08	4.4271	False	False	0	0.0	10.00	0.00
85	-1	4	Endothelial	94	239	3.7349	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8047	G1	0		36.99	3.9266	False	False	0	0.0	10.00	0.00
86	-1	4	Endothelial	92	225	1.9499	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2881	G1	0		38.35	4.3024	False	False	0	0.0	10.00	0.00
87	-1	4	Endothelial	99	233	1.0401	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1296	G1	0		37.40	4.0757	False	False	0	0.0	10.00	0.00
88	-1	4	Endothelial	128	239	0.7256	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9777	G1	0		36.90	3.7567	False	False	0	0.0	10.00	0.00
89	-1	4	Endothelial	148	222	1.0973	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9556	G1	0		37.97	4.0400	False	False	0	0.0	10.00	0.00
90	-1	4	Endothelial	137	243	4.2771	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0786	G1	0		37.34	4.0171	False	False	0	0.0	10.00	0.00
91	-1	4	Endothelial	156	216	3.1700	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0586	G1	0		37.25	3.8831	False	False	0	0.0	10.00	0.00
92	-1	4	Endothelial	164	225	0.2732	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8797	G1	0		38.09	3.9052	False	False	0	0.0	10.00	0.00
93	-1	4	Endothelial	176	225	1.5669	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.4690	G1	0		38.06	3.8561	False	False	0	0.0	10.00	0.00
94	-1	4	Endothelial	183	216	0.3095	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0643	G1	0		37.32	3.8602	False	False	0	0.0	10.00	0.00
95	-1	4	Endothelial	207	217	0.6388	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0435	G1	0		37.37	3.7861	False	False	0	0.0	10.00	0.00
96	-1	4	Endothelial	212	225	5.8110	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0438	G1	0		38.05	3.7647	False	False	0	0.0	10.00	0.00
97	-1	4	Endothelial	224	225	5.6715	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1546	G1	0		37.94	3.6667	False	False	0	0.0	10.00	0.00
98	-1	4	Endothelial	236	225	4.8976	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9214	G1	0		37.95	3.6463	False	False	0	0.0	10.00	0.00
99	-1	4	Endothelial	241	232	0.8454	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9513	G1	0		37.41	3.6532	False	False	0	0.0	10.00	0.00
100	-1	4	Endothelial	260	225	5.3883	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0254	G1	0		37.58	3.6332	False	False	0	0.0	10.00	0.00
101	-1	4	Endothelial	271	235	4.0185	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9605	G1	0		37.06	3.5243	False	False	0	0.0	10.00	0.00
102	-1	4	Endothelial	284	225	3.0026	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9380	G1	0		37.86	3.5020	False	False	0	0.0	10.00	0.00
103	-1	4	Endothelial	296	225	2.3091	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2879	G1	0		37.81	3.4514	False	False	0	0.0	10.00	0.00
104	-1	4	Endothelial	308	225	2.3842	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9452	G1	0		37.62	3.4716	False	False	0	0.0	10.00	0.00
105	-1	4	Endothelial	349	220	5.9619	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9443	G1	0		37.32	3.3484	False	False	0	0.0	10.00	0.00
106	-1	4	Endothelial	328	234	2.0632	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2887	G1	0		37.06	3.3817	False	False	0	0.0	10.00	0.00
107	-1	4	Endothelial	341	216	4.1003	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2907	G1	0		37.10	3.4427	False	False	0	0.0	10.00	0.00
108	-1	4	Endothelial	356	225	3.9767	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9506	G1	0		37.73	3.3209	False	False	0	0.0	10.00	0.00
109	-1	4	Endothelial	368	225	1.2717	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1649	G1	0		37.43	3.2647	False	False	0	0.0	10.00	0.00
110	-1	4	Endothelial	380	225	3.8603	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9682	G1	0		37.43	3.3838	False	False	0	0.0	10.00	0.00
111	-1	4	Endothelial	392	225	0.5309	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.3034	G1	0		37.72	3.2883	False	False	0	0.0	10.00	0.00
112	-1	4	Endothelial	378	206	6.0248	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9888	G1	0		37.62	3.4546	False	False	0	0.0	10.00	0.00
113	-1	4	Endothelial	421	217	4.9174	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2519	G1	0		37.16	3.3638	False	False	0	0.0	10.00	0.00
114	-1	4	Endothelial	432	196	1.5921	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8310	G1	0		37.05	3.3532	False	False	0	0.0	10.00	0.00
115	-1	4	Endothelial	460	256	3.8715	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8881	G1	0		36.62	3.0129	False	False	0	0.0	10.00	0.00
116	-1	4	Endothelial	442	223	3.5967	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1926	G1	0		37.31	3.2363	False	False	0	0.0	10.00	0.00
117	-1	4	Endothelial	459	206	4.7999	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0507	S	0		36.98	3.3748	False	False	0	0.0	10.00	0.00
118	-1	4	Endothelial	483	218	3.7674	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2694	G1	0		37.14	3.2720	False	False	0	0.0	10.00	0.00
119	-1	4	Endothelial	509	242	0.7358	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0985	G1	0		37.39	3.2478	False	False	0	0.0	10.00	0.00
120	-1	4	Endothelial	492	219	2.6302	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0614	G1	0		36.65	3.0472	False	False	0	0.0	10.00	0.00
121	-1	4	Endothelial	512	225	2.0963	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1356	G1	0		37.48	3.0944	False	False	0	0.0	10.00	0.00
