cell_id	parent_id	cell_type	cell_type_name	x	y	angle	shape_path	size_scale	cell_cycle_phase	ecDNA_count	ecDNA_cargo	O2_local	glucose_local	is_hypoxic	is_quiescent	generation	time_born_hr	migration_rate	VEGF_secretion
952	-1	4	Endothelial	807	484	1.3622	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9050	G1	0		36.70	3.2681	False	False	0	0.0	10.00	0.00
953	-1	4	Endothelial	864	455	3.3241	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9299	G1	0		37.00	3.6430	False	False	0	0.0	10.00	0.00
954	-1	4	Endothelial	808	456	0.5879	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9108	S	0		34.80	2.3177	False	False	0	0.0	10.00	0.00
955	-1	4	Endothelial	829	495	3.4457	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1255	G1	0		36.57	3.2200	False	False	0	0.0	10.00	0.00
956	-1	4	Endothelial	836	503	5.9148	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0498	S	0		36.83	3.4145	False	False	0	0.0	10.00	0.00
957	-1	4	Endothelial	855	527	0.9208	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0015	G1	0		37.09	3.6659	False	False	0	0.0	10.00	0.00
958	-1	4	Endothelial	845	510	3.8346	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.3207	G1	0		37.14	3.6590	False	False	0	0.0	10.00	0.00
959	-1	4	Endothelial	831	544	6.1230	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8475	G1	0		36.95	3.2649	False	False	0	0.0	10.00	0.00
960	-1	4	Endothelial	756	494	2.6395	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8341	G1	0		36.77	3.1131	False	False	0	0.0	10.00	0.00
961	-1	4	Endothelial	825	560	0.9376	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0924	G1	0		37.53	3.5735	False	False	0	0.0	10.00	0.00
962	-1	4	Endothelial	811	558	4.0764	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0126	G1	0		37.06	3.4903	False	False	0	0.0	10.00	0.00
963	-1	4	Endothelial	786	579	5.7985	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0967	G1	0		35.69	2.7162	False	False	0	0.0	10.00	0.00
964	-1	4	Endothelial	791	631	0.9374	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8258	G1	0		36.34	3.1109	False	False	0	0.0	10.00	0.00
965	-1	4	Endothelial	833	613	2.8667	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1310	G1	0		37.12	3.6136	False	False	0	0.0	10.00	0.00
966	-1	4	Endothelial	825	620	5.3683	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2385	G1	0		37.56	3.6223	False	False	0	0.0	10.00	0.00
967	-1	4	Endothelial	864	637	6.2794	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8630	G1	0		36.98	3.6653	False	False	0	0.0	10.00	0.00
968	-1	4	Endothelial	907	638	4.2358	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0210	G1	0		37.07	3.9411	False	False	0	0.0	10.00	0.00
969	-1	4	Endothelial	826	627	4.2977	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7552	G1	0		37.61	3.6036	False	False	0	0.0	10.00	0.00
970	-1	4	Endothelial	825	692	4.3812	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.5099	G1	0		37.65	3.6362	False	False	0	0.0	10.00	0.00
971	-1	4	Endothelial	824	644	3.5383	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0850	G1	0		37.54	3.4477	False	False	0	0.0	10.00	0.00
972	-1	4	Endothelial	815	715	2.9644	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0954	S	0		37.03	3.6065	False	False	0	0.0	10.00	0.00
973	-1	4	Endothelial	860	732	1.5370	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8211	S	0		37.36	3.9865	False	False	0	0.0	10.00	0.00
974	-1	4	Endothelial	813	704	1.3979	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.6262	G1	0		36.84	3.4997	False	False	0	0.0	10.00	0.00
975	-1	4	Endothelial	832	799	1.7819	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8615	S	0		36.60	3.5666	False	False	0	0.0	10.00	0.00
976	-1	4	Endothelial	840	754	5.0162	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1490	S	0		36.62	3.4820	False	False	0	0.0	10.00	0.00
977	-1	4	Endothelial	834	720	0.9650	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9997	G1	0		37.33	3.8192	False	False	0	0.0	10.00	0.00
978	-1	4	Endothelial	825	788	5.7389	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0236	G1	0		37.86	3.9116	False	False	0	0.0	10.00	0.00
979	-1	4	Endothelial	844	796	0.9866	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8637	S	0		37.21	3.9338	False	False	0	0.0	10.00	0.00
980	-1	4	Endothelial	854	817	6.0934	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8895	S	0		37.30	4.0350	False	False	0	0.0	10.00	0.00
981	-1	4	Endothelial	852	827	1.6157	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1631	G1	0		37.02	3.8128	False	False	0	0.0	10.00	0.00
982	-1	4	Endothelial	825	848	1.7811	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1348	G1	0		37.92	4.0629	False	False	0	0.0	10.00	0.00
983	-1	4	Endothelial	825	860	2.9477	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1702	S	0		37.79	4.1129	False	False	0	0.0	10.00	0.00
984	-1	4	Endothelial	815	869	5.8471	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0069	G1	0		37.22	4.0249	False	False	0	0.0	10.00	0.00
985	-1	4	Endothelial	814	876	4.1086	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8001	G1	0		36.83	3.8220	False	False	0	0.0	10.00	0.00
986	-1	4	Endothelial	815	894	5.4984	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.3147	G1	0		36.98	3.9875	False	False	0	0.0	10.00	0.00
987	-1	4	Endothelial	778	919	0.6252	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0596	G1	0		37.57	4.3801	False	False	0	0.0	10.00	0.00
988	-1	4	Endothelial	835	919	1.5161	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.3052	S	0		37.58	4.4404	False	False	0	0.0	10.00	0.00
989	-1	4	Endothelial	818	925	1.0074	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8797	S	0		37.80	4.4244	False	False	0	0.0	10.00	0.00
990	-1	4	Endothelial	818	951	5.1640	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8926	S	0		37.83	4.5312	False	False	0	0.0	10.00	0.00
991	-1	4	Endothelial	825	956	3.5375	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1335	S	0		38.37	4.5789	False	False	0	0.0	10.00	0.00
992	-1	4	Endothelial	956	24	1.3200	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9481	G1	0		37.46	4.6635	False	False	0	0.0	10.00	0.00
993	-1	4	Endothelial	968	13	5.2102	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1964	G1	0		37.83	4.8767	False	False	0	0.0	10.00	0.00
994	-1	4	Endothelial	999	56	4.6852	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.5434	G1	0		37.97	4.9730	False	False	0	0.0	10.00	0.00
995	-1	4	Endothelial	999	64	3.7070	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9331	G1	0		37.83	4.8749	False	False	0	0.0	10.00	0.00
996	-1	4	Endothelial	999	102	4.7176	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2109	G1	0		37.99	4.9743	False	False	0	0.0	10.00	0.00
997	-1	4	Endothelial	959	69	4.7882	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9780	G1	0		36.88	4.1379	False	False	0	0.0	10.00	0.00
998	-1	4	Endothelial	998	73	4.4544	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0704	G1	0		37.95	4.9495	False	False	0	0.0	10.00	0.00
999	-1	4	Endothelial	956	147	2.0493	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8051	G1	0		35.18	3.3470	False	False	0	0.0	10.00	0.00
1000	-1	4	Endothelial	925	114	4.6642	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9453	S	0		37.56	4.5094	False	False	0	0.0	10.00	0.00
1001	-1	4	Endothelial	999	195	1.9739	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8303	G1	0		36.18	4.0571	False	False	0	0.0	10.00	0.00
1002	-1	4	Endothelial	965	140	5.4015	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0307	G1	0		37.76	4.7329	False	False	0	0.0	10.00	0.00
1003	-1	4	Endothelial	999	202	4.9631	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9954	G1	0		37.06	4.4343	False	False	0	0.0	10.00	0.00
1004	-1	4	Endothelial	984	167	1.4458	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0047	G1	0		37.29	4.5117	False	False	0	0.0	10.00	0.00
1005	-1	4	Endothelial	975	176	3.8817	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8864	G1	0		38.52	4.6955	False	False	0	0.0	10.00	0.00
1006	-1	4	Endothelial	969	227	3.9932	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1713	G1	0		38.05	4.5924	False	False	0	0.0	10.00	0.00
1007	-1	4	Endothelial	943	161	4.8049	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9027	G1	0		37.06	4.2172	False	False	0	0.0	10.00	0.00
1008	-1	4	Endothelial	999	262	4.0371	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8693	G1	0		38.09	4.9500	False	False	0	0.0	10.00	0.00
1009	-1	4	Endothelial	973	246	5.5704	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.3833	G1	0		38.19	4.6114	False	False	0	0.0	10.00	0.00
1010	-1	4	Endothelial	956	242	4.9187	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9674	G1	0		37.97	4.5182	False	False	0	0.0	10.00	0.00
1011	-1	4	Endothelial	966	308	0.9529	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9255	S	0		37.52	4.4780	False	False	0	0.0	10.00	0.00
1012	-1	4	Endothelial	966	276	3.7560	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0370	S	0		37.71	4.5941	False	False	0	0.0	10.00	0.00
1013	-1	4	Endothelial	963	300	5.5469	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2712	G1	0		37.60	4.5607	False	False	0	0.0	10.00	0.00
1014	-1	4	Endothelial	995	382	2.5742	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9191	G1	0		37.98	4.9620	False	False	0	0.0	10.00	0.00
1015	-1	4	Endothelial	975	308	2.8177	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.3885	G1	0		38.30	4.6880	False	False	0	0.0	10.00	0.00
1016	-1	4	Endothelial	975	320	5.1256	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2082	G1	0		38.18	4.7236	False	False	0	0.0	10.00	0.00
1017	-1	4	Endothelial	970	352	5.6976	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7420	S	0		37.78	4.4225	False	False	0	0.0	10.00	0.00
1018	-1	4	Endothelial	973	362	3.8253	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.6711	G1	0		37.98	4.4008	False	False	0	0.0	10.00	0.00
1019	-1	4	Endothelial	978	337	0.7157	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1233	S	0		38.14	4.7231	False	False	0	0.0	10.00	0.00
1020	-1	4	Endothelial	975	368	4.7812	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9298	S	0		38.09	4.5424	False	False	0	0.0	10.00	0.00
1021	-1	4	Endothelial	975	380	2.8501	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9055	S	0		38.18	4.7162	False	False	0	0.0	10.00	0.00
1022	-1	4	Endothelial	975	392	5.4967	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0631	G1	0		38.46	4.6194	False	False	0	0.0	10.00	0.00
1023	-1	4	Endothelial	869	412	6.0606	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.6592	G1	0		36.92	3.7153	False	False	0	0.0	10.00	0.00
1024	-1	4	Endothelial	967	422	0.5250	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0670	S	0		37.85	4.6205	False	False	0	0.0	10.00	0.00
1025	-1	4	Endothelial	999	474	5.9892	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0022	G1	0		37.97	4.9399	False	False	0	0.0	10.00	0.00
1026	-1	4	Endothelial	966	435	4.7805	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8598	G1	0		37.57	4.5393	False	False	0	0.0	10.00	0.00
1027	-1	4	Endothelial	968	444	2.0827	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0953	G1	0		37.87	4.5984	False	False	0	0.0	10.00	0.00
1028	-1	4	Endothelial	964	489	5.8918	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1819	G1	0		37.66	4.5866	False	False	0	0.0	10.00	0.00
1029	-1	4	Endothelial	999	422	4.4684	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9840	S	0		37.86	4.8694	False	False	0	0.0	10.00	0.00
1030	-1	4	Endothelial	971	497	3.9738	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2100	S	0		37.80	4.6511	False	False	0	0.0	10.00	0.00
1031	-1	4	Endothelial	999	543	1.7003	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9180	S	0		38.04	4.9403	False	False	0	0.0	10.00	0.00
1032	-1	4	Endothelial	978	532	2.0884	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0809	G1	0		38.35	4.7211	False	False	0	0.0	10.00	0.00
1033	-1	4	Endothelial	977	565	1.1964	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2373	G1	0		37.66	4.6623	False	False	0	0.0	10.00	0.00
1034	-1	4	Endothelial	953	554	0.8098	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8494	G1	0		37.49	4.4182	False	False	0	0.0	10.00	0.00
1035	-1	4	Endothelial	999	554	2.6816	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8103	G1	0		37.97	4.9401	False	False	0	0.0	10.00	0.00
1036	-1	4	Endothelial	999	534	0.2699	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8880	S	0		38.35	4.9411	False	False	0	0.0	10.00	0.00
1037	-1	4	Endothelial	999	564	5.2971	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0332	S	0		37.86	4.8592	False	False	0	0.0	10.00	0.00
1038	-1	4	Endothelial	966	614	2.3659	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9517	S	0		37.61	4.5607	False	False	0	0.0	10.00	0.00
1039	-1	4	Endothelial	999	574	6.2582	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0725	G1	0		37.95	4.9313	False	False	0	0.0	10.00	0.00
1040	-1	4	Endothelial	975	620	4.0181	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1432	G1	0		38.17	4.7128	False	False	0	0.0	10.00	0.00
1041	-1	4	Endothelial	999	705	5.3937	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1284	G1	0		37.61	4.7066	False	False	0	0.0	10.00	0.00
1042	-1	4	Endothelial	958	665	3.7607	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9985	G1	0		37.63	4.5511	False	False	0	0.0	10.00	0.00
1043	-1	4	Endothelial	967	662	1.1695	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1747	G1	0		37.82	4.6064	False	False	0	0.0	10.00	0.00
1044	-1	4	Endothelial	975	668	0.3576	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0382	G1	0		38.29	4.6837	False	False	0	0.0	10.00	0.00
1045	-1	4	Endothelial	963	707	6.1715	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1232	S	0		37.63	4.5797	False	False	0	0.0	10.00	0.00
1046	-1	4	Endothelial	964	679	4.4920	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0257	S	0		37.53	4.1778	False	False	0	0.0	10.00	0.00
1047	-1	4	Endothelial	958	749	0.6044	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8892	S	0		37.01	4.2742	False	False	0	0.0	10.00	0.00
1048	-1	4	Endothelial	988	728	3.7959	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.3044	G1	0		37.82	4.8418	False	False	0	0.0	10.00	0.00
1049	-1	4	Endothelial	999	719	4.4658	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8906	G1	0		37.58	4.6836	False	False	0	0.0	10.00	0.00
1050	-1	4	Endothelial	999	726	0.2525	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8307	G1	0		37.81	4.8402	False	False	0	0.0	10.00	0.00
1051	-1	4	Endothelial	962	787	0.0274	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1754	S	0		37.52	4.5565	False	False	0	0.0	10.00	0.00
1052	-1	4	Endothelial	943	760	1.6169	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1264	S	0		36.79	3.9917	False	False	0	0.0	10.00	0.00
1053	-1	4	Endothelial	999	734	0.3625	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8645	G1	0		37.95	4.9370	False	False	0	0.0	10.00	0.00
1054	-1	4	Endothelial	975	788	5.4291	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2693	G1	0		38.31	4.7181	False	False	0	0.0	10.00	0.00
1055	-1	4	Endothelial	999	823	1.2254	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1248	G1	0		37.98	4.9601	False	False	0	0.0	10.00	0.00
1056	-1	4	Endothelial	958	802	4.3977	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8626	S	0		36.64	4.0353	False	False	0	0.0	10.00	0.00
1057	-1	4	Endothelial	989	852	3.4872	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0309	G1	0		37.85	4.8804	False	False	0	0.0	10.00	0.00
1058	-1	4	Endothelial	999	833	5.8546	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0404	G1	0		37.98	4.9615	False	False	0	0.0	10.00	0.00
1059	-1	4	Endothelial	972	802	5.7597	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0688	G1	0		38.19	4.7437	False	False	0	0.0	10.00	0.00
1060	-1	4	Endothelial	975	872	2.6182	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1114	S	0		38.59	4.7608	False	False	0	0.0	10.00	0.00
1061	-1	4	Endothelial	975	884	0.6879	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8961	S	0		38.51	4.7095	False	False	0	0.0	10.00	0.00
1062	-1	4	Endothelial	975	896	4.4062	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2110	G1	0		38.54	4.7371	False	False	0	0.0	10.00	0.00
1063	-1	4	Endothelial	988	898	0.9201	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.3287	G1	0		37.84	4.8707	False	False	0	0.0	10.00	0.00
1064	-1	4	Endothelial	924	905	0.0816	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8679	G1	0		37.46	4.4675	False	False	0	0.0	10.00	0.00
1065	-1	4	Endothelial	999	895	1.7231	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9337	G1	0		37.81	4.8525	False	False	0	0.0	10.00	0.00
1066	-1	4	Endothelial	999	989	4.3703	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9810	S	0		36.92	4.4580	False	False	0	0.0	10.00	0.00
1067	-1	4	Endothelial	972	965	4.2548	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0451	S	0		38.28	4.7685	False	False	0	0.0	10.00	0.00
1068	-1	4	Endothelial	932	976	3.0380	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9777	G1	0		38.20	4.5789	False	False	0	0.0	10.00	0.00
1069	-1	4	Endothelial	278	28	0.8328	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8836	S	0		35.59	3.6236	False	False	0	0.0	10.00	0.00
1070	-1	4	Endothelial	218	156	2.2318	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0925	G1	0		37.57	3.9868	False	False	0	0.0	10.00	0.00
1071	-1	4	Endothelial	278	107	3.5372	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0567	G1	0		37.55	4.1488	False	False	0	0.0	10.00	0.00
1072	-1	4	Endothelial	172	115	0.7215	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8470	G1	0		37.47	4.2723	False	False	0	0.0	10.00	0.00
1073	-1	4	Endothelial	121	326	2.9693	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0066	G1	0		37.23	3.9215	False	False	0	0.0	10.00	0.00
1074	-1	4	Endothelial	118	292	1.7022	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1438	G1	0		37.73	4.0470	False	False	0	0.0	10.00	0.00
