cell_id	parent_id	cell_type	cell_type_name	x	y	angle	shape_path	size_scale	cell_cycle_phase	ecDNA_count	ecDNA_cargo	O2_local	glucose_local	is_hypoxic	is_quiescent	generation	time_born_hr	migration_rate	VEGF_secretion
10	-1	4	Endothelial	139	85	6.0790	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.3569	G1	0		37.61	4.4916	False	False	0	0.0	10.00	0.00
11	-1	4	Endothelial	158	83	2.9503	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8644	G1	0		35.38	3.2714	False	False	0	0.0	10.00	0.00
12	-1	4	Endothelial	175	91	2.9889	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9810	G1	0		37.56	4.3918	False	False	0	0.0	10.00	0.00
13	-1	4	Endothelial	186	77	2.7467	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1084	G1	0		38.18	4.4319	False	False	0	0.0	10.00	0.00
14	-1	4	Endothelial	188	36	1.9627	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8048	G1	0		37.59	4.5640	False	False	0	0.0	10.00	0.00
15	-1	4	Endothelial	200	75	2.4346	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0387	G1	0		38.05	4.4646	False	False	0	0.0	10.00	0.00
16	-1	4	Endothelial	212	75	0.8781	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1452	G1	0		38.32	4.3572	False	False	0	0.0	10.00	0.00
17	-1	4	Endothelial	224	75	4.9444	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0113	G1	0		38.31	4.3430	False	False	0	0.0	10.00	0.00
18	-1	4	Endothelial	236	75	4.9055	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7571	G1	0		38.29	4.3136	False	False	0	0.0	10.00	0.00
19	-1	4	Endothelial	251	85	0.8784	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8935	G1	0		37.99	4.2661	False	False	0	0.0	10.00	0.00
20	-1	4	Endothelial	252	68	2.9600	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8557	G1	0		36.80	3.8497	False	False	0	0.0	10.00	0.00
21	-1	4	Endothelial	265	68	3.9881	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9442	G1	0		37.79	4.3872	False	False	0	0.0	10.00	0.00
22	-1	4	Endothelial	284	75	1.9098	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1185	G1	0		38.30	4.2928	False	False	0	0.0	10.00	0.00
23	-1	4	Endothelial	291	83	1.3483	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9229	G1	0		37.64	4.2604	False	False	0	0.0	10.00	0.00
24	-1	4	Endothelial	308	75	1.4699	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7874	G1	0		38.09	4.3055	False	False	0	0.0	10.00	0.00
25	-1	4	Endothelial	295	61	1.8447	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0829	G1	0		37.96	4.4302	False	False	0	0.0	10.00	0.00
26	-1	4	Endothelial	332	75	4.9254	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9288	G1	0		38.16	4.1733	False	False	0	0.0	10.00	0.00
27	-1	4	Endothelial	344	75	5.1146	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9484	G1	0		38.24	4.2243	False	False	0	0.0	10.00	0.00
28	-1	4	Endothelial	360	66	0.5658	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9395	G1	0		36.29	3.6924	False	False	0	0.0	10.00	0.00
29	-1	4	Endothelial	358	75	1.0133	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0812	G1	0		38.07	4.2654	False	False	0	0.0	10.00	0.00
30	-1	4	Endothelial	380	75	4.3751	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0801	G1	0		37.95	4.2959	False	False	0	0.0	10.00	0.00
31	-1	4	Endothelial	392	65	1.8945	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9836	G1	0		37.43	4.2740	False	False	0	0.0	10.00	0.00
32	-1	4	Endothelial	411	82	0.5507	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7188	G1	0		36.16	3.3808	False	False	0	0.0	10.00	0.00
33	-1	4	Endothelial	411	66	5.7088	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8338	G1	0		37.62	4.3362	False	False	0	0.0	10.00	0.00
34	-1	4	Endothelial	422	47	6.0895	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9370	G1	0		37.12	4.1636	False	False	0	0.0	10.00	0.00
35	-1	4	Endothelial	440	75	2.8234	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1229	G1	0		37.93	4.2713	False	False	0	0.0	10.00	0.00
36	-1	4	Endothelial	434	83	5.6712	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8417	G1	0		37.32	4.0905	False	False	0	0.0	10.00	0.00
37	-1	4	Endothelial	435	67	1.9224	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7121	G1	0		37.44	4.2680	False	False	0	0.0	10.00	0.00
38	-1	4	Endothelial	476	75	5.3823	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9010	G1	0		38.24	4.1937	False	False	0	0.0	10.00	0.00
39	-1	4	Endothelial	481	67	2.7149	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9118	G1	0		37.68	4.3117	False	False	0	0.0	10.00	0.00
40	-1	4	Endothelial	500	75	4.0831	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2670	G1	0		37.64	4.0683	False	False	0	0.0	10.00	0.00
41	-1	4	Endothelial	512	75	0.2615	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0299	G1	0		38.04	4.0568	False	False	0	0.0	10.00	0.00
42	-1	4	Endothelial	529	83	0.9081	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1392	G1	0		37.54	4.1322	False	False	0	0.0	10.00	0.00
43	-1	4	Endothelial	544	69	1.0719	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8019	G1	0		37.88	4.0817	False	False	0	0.0	10.00	0.00
44	-1	4	Endothelial	548	75	2.1794	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9350	G1	0		37.91	4.1272	False	False	0	0.0	10.00	0.00
45	-1	4	Endothelial	554	83	6.0228	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9630	G1	0		37.93	4.2665	False	False	0	0.0	10.00	0.00
46	-1	4	Endothelial	562	77	0.5198	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0523	G1	0		38.22	4.1783	False	False	0	0.0	10.00	0.00
47	-1	4	Endothelial	584	75	5.8925	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.4856	G1	0		38.22	4.1809	False	False	0	0.0	10.00	0.00
48	-1	4	Endothelial	592	84	1.6775	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.6447	G1	0		37.49	4.1606	False	False	0	0.0	10.00	0.00
49	-1	4	Endothelial	615	68	2.7578	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9308	G1	0		37.91	4.1381	False	False	0	0.0	10.00	0.00
50	-1	4	Endothelial	620	75	5.6307	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1777	G1	0		37.94	4.2846	False	False	0	0.0	10.00	0.00
51	-1	4	Endothelial	632	75	0.6822	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8274	G1	0		37.82	3.9270	False	False	0	0.0	10.00	0.00
52	-1	4	Endothelial	644	75	4.5678	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9910	G1	0		38.17	4.1684	False	False	0	0.0	10.00	0.00
53	-1	4	Endothelial	656	75	5.7555	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1638	G1	0		38.27	4.2350	False	False	0	0.0	10.00	0.00
54	-1	4	Endothelial	663	84	3.4862	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8391	G1	0		37.49	4.1865	False	False	0	0.0	10.00	0.00
55	-1	4	Endothelial	680	75	5.0784	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8631	G1	0		37.96	4.3225	False	False	0	0.0	10.00	0.00
56	-1	4	Endothelial	692	75	1.8279	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1553	G1	0		38.25	4.2398	False	False	0	0.0	10.00	0.00
57	-1	4	Endothelial	704	75	5.8813	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9932	G1	0		38.26	4.2485	False	False	0	0.0	10.00	0.00
58	-1	4	Endothelial	716	75	2.7338	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9242	G1	0		38.26	4.2575	False	False	0	0.0	10.00	0.00
59	-1	4	Endothelial	728	75	4.7036	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0288	G1	0		38.10	4.3224	False	False	0	0.0	10.00	0.00
60	-1	4	Endothelial	740	75	3.2601	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9802	G1	0		37.99	4.3707	False	False	0	0.0	10.00	0.00
61	-1	4	Endothelial	748	84	4.1573	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0366	G1	0		37.47	4.2181	False	False	0	0.0	10.00	0.00
62	-1	4	Endothelial	759	84	4.6922	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0715	G1	0		37.61	4.3177	False	False	0	0.0	10.00	0.00
63	-1	4	Endothelial	776	75	1.5141	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7959	G1	0		38.30	4.3207	False	False	0	0.0	10.00	0.00
64	-1	4	Endothelial	788	75	0.9631	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2873	G1	0		38.14	4.3920	False	False	0	0.0	10.00	0.00
65	-1	4	Endothelial	800	75	5.4950	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2436	G1	0		38.03	4.4465	False	False	0	0.0	10.00	0.00
66	-1	4	Endothelial	812	75	4.8846	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8509	G1	0		38.19	4.2708	False	False	0	0.0	10.00	0.00
67	-1	4	Endothelial	832	81	0.9041	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9991	G1	0		38.32	4.3783	False	False	0	0.0	10.00	0.00
68	-1	4	Endothelial	831	66	0.8283	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2346	G1	0		37.71	4.5218	False	False	0	0.0	10.00	0.00
69	-1	4	Endothelial	840	38	3.1814	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.6583	G1	0		37.60	4.5807	False	False	0	0.0	10.00	0.00
70	-1	4	Endothelial	864	56	1.2552	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7969	G1	0		37.34	4.4370	False	False	0	0.0	10.00	0.00
71	-1	4	Endothelial	872	75	4.6432	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1527	G1	0		38.48	4.5373	False	False	0	0.0	10.00	0.00
72	-1	4	Endothelial	884	75	1.8909	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9193	G1	0		38.40	4.5002	False	False	0	0.0	10.00	0.00
73	-1	4	Endothelial	886	92	6.0044	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0897	G1	0		37.40	4.3963	False	False	0	0.0	10.00	0.00
74	-1	4	Endothelial	899	71	0.1562	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8840	G1	0		37.06	4.0685	False	False	0	0.0	10.00	0.00
75	-1	4	Endothelial	920	75	0.6654	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0294	G1	0		38.16	4.6771	False	False	0	0.0	10.00	0.00
76	-1	4	Endothelial	932	75	6.0710	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0380	G1	0		38.46	4.6133	False	False	0	0.0	10.00	0.00
77	-1	4	Endothelial	936	81	5.0539	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8578	G1	0		38.47	4.6465	False	False	0	0.0	10.00	0.00
78	-1	4	Endothelial	977	118	0.1121	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9015	G1	0		38.36	4.8296	False	False	0	0.0	10.00	0.00
79	-1	4	Endothelial	969	85	5.0065	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8785	G1	0		38.00	4.7081	False	False	0	0.0	10.00	0.00
80	-1	4	Endothelial	23	215	3.8077	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9729	G1	0		37.69	4.7080	False	False	0	0.0	10.00	0.00
81	-1	4	Endothelial	32	225	2.5923	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.3685	G1	0		38.54	4.6689	False	False	0	0.0	10.00	0.00
82	-1	4	Endothelial	44	225	4.0962	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1873	G1	0		38.41	4.5306	False	False	0	0.0	10.00	0.00
83	-1	4	Endothelial	56	225	1.5572	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7555	G1	0		38.37	4.4548	False	False	0	0.0	10.00	0.00
84	-1	4	Endothelial	68	225	5.1307	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8172	G1	0		37.99	4.3177	False	False	0	0.0	10.00	0.00
85	-1	4	Endothelial	94	239	3.7349	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8047	G1	0		37.34	4.1672	False	False	0	0.0	10.00	0.00
86	-1	4	Endothelial	92	225	1.9499	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2881	G1	0		38.35	4.3001	False	False	0	0.0	10.00	0.00
87	-1	4	Endothelial	99	233	1.0401	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1296	G1	0		37.51	4.1570	False	False	0	0.0	10.00	0.00
88	-1	4	Endothelial	128	239	0.7256	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9777	G1	0		37.34	3.7960	False	False	0	0.0	10.00	0.00
89	-1	4	Endothelial	148	222	1.0973	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9556	G1	0		37.96	4.0369	False	False	0	0.0	10.00	0.00
90	-1	4	Endothelial	137	243	4.2771	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0786	G1	0		37.33	4.0077	False	False	0	0.0	10.00	0.00
91	-1	4	Endothelial	156	216	3.1700	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0586	G1	0		37.25	3.8803	False	False	0	0.0	10.00	0.00
92	-1	4	Endothelial	164	225	0.2732	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8797	G1	0		38.09	3.9023	False	False	0	0.0	10.00	0.00
93	-1	4	Endothelial	176	225	1.5669	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.4690	G1	0		38.03	3.8338	False	False	0	0.0	10.00	0.00
94	-1	4	Endothelial	188	225	0.3095	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0643	G1	0		37.83	3.8383	False	False	0	0.0	10.00	0.00
95	-1	4	Endothelial	207	217	0.6388	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0435	G1	0		37.37	3.7833	False	False	0	0.0	10.00	0.00
96	-1	4	Endothelial	212	225	5.8110	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0438	G1	0		38.05	3.7617	False	False	0	0.0	10.00	0.00
97	-1	4	Endothelial	224	225	5.6715	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1546	G1	0		37.77	3.5317	False	False	0	0.0	10.00	0.00
98	-1	4	Endothelial	236	225	4.8976	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9214	G1	0		37.92	3.6234	False	False	0	0.0	10.00	0.00
99	-1	4	Endothelial	248	225	0.8454	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9513	G1	0		37.72	3.6336	False	False	0	0.0	10.00	0.00
100	-1	4	Endothelial	260	225	5.3883	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0254	G1	0		37.58	3.6295	False	False	0	0.0	10.00	0.00
101	-1	4	Endothelial	271	235	4.0185	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9605	G1	0		37.06	3.5203	False	False	0	0.0	10.00	0.00
102	-1	4	Endothelial	284	225	3.0026	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9380	G1	0		37.86	3.4987	False	False	0	0.0	10.00	0.00
103	-1	4	Endothelial	296	225	2.3091	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2879	G1	0		37.81	3.4477	False	False	0	0.0	10.00	0.00
104	-1	4	Endothelial	308	225	2.3842	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9452	G1	0		37.62	3.4680	False	False	0	0.0	10.00	0.00
105	-1	4	Endothelial	320	225	5.9619	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9443	G1	0		37.49	3.4749	False	False	0	0.0	10.00	0.00
106	-1	4	Endothelial	328	234	2.0632	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2887	G1	0		37.04	3.3646	False	False	0	0.0	10.00	0.00
107	-1	4	Endothelial	341	216	4.1003	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2907	G1	0		36.90	3.3076	False	False	0	0.0	10.00	0.00
108	-1	4	Endothelial	356	225	3.9767	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9506	G1	0		37.73	3.3181	False	False	0	0.0	10.00	0.00
109	-1	4	Endothelial	368	225	1.2717	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1649	G1	0		37.43	3.2618	False	False	0	0.0	10.00	0.00
110	-1	4	Endothelial	380	225	3.8603	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9682	G1	0		37.43	3.3808	False	False	0	0.0	10.00	0.00
111	-1	4	Endothelial	392	225	0.5309	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.3034	G1	0		37.72	3.2853	False	False	0	0.0	10.00	0.00
112	-1	4	Endothelial	406	215	6.0248	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9888	G1	0		36.87	3.2932	False	False	0	0.0	10.00	0.00
113	-1	4	Endothelial	421	217	4.9174	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2519	G1	0		37.10	3.3195	False	False	0	0.0	10.00	0.00
114	-1	4	Endothelial	428	225	1.5921	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8310	G1	0		37.38	3.1922	False	False	0	0.0	10.00	0.00
115	-1	4	Endothelial	451	252	3.8715	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8881	G1	0		36.05	2.7614	False	False	0	0.0	10.00	0.00
116	-1	4	Endothelial	442	223	3.5967	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1926	G1	0		37.31	3.2331	False	False	0	0.0	10.00	0.00
117	-1	4	Endothelial	464	225	4.7999	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0507	G1	0		37.59	3.1682	False	False	0	0.0	10.00	0.00
118	-1	4	Endothelial	476	225	3.7674	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2694	G1	0		37.71	3.2453	False	False	0	0.0	10.00	0.00
119	-1	4	Endothelial	491	234	0.7358	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0985	G1	0		36.83	3.1529	False	False	0	0.0	10.00	0.00
120	-1	4	Endothelial	500	225	2.6302	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0614	G1	0		37.39	3.3047	False	False	0	0.0	10.00	0.00
121	-1	4	Endothelial	512	225	2.0963	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1356	G1	0		37.68	3.2278	False	False	0	0.0	10.00	0.00
