cell_id	parent_id	cell_type	cell_type_name	x	y	angle	shape_path	size_scale	cell_cycle_phase	ecDNA_count	ecDNA_cargo	O2_local	glucose_local	is_hypoxic	is_quiescent	generation	time_born_hr	migration_rate	VEGF_secretion
16	-1	4	Endothelial	235	77	0.8781	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1452	M	0		38.19	4.3612	False	False	0	0.0	10.00	0.00
17	-1	4	Endothelial	258	33	4.9444	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0113	M	0		35.82	3.6834	False	False	0	0.0	10.00	0.00
18	-1	4	Endothelial	265	59	4.9055	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7571	S	0		37.51	4.3857	False	False	0	0.0	10.00	0.00
19	-1	4	Endothelial	274	128	0.8784	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8935	M	0		36.53	3.6075	False	False	0	0.0	10.00	0.00
20	-1	4	Endothelial	203	0	2.9600	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8557	M	0		37.98	4.9639	False	False	0	0.0	10.00	0.00
21	-1	4	Endothelial	286	136	3.9881	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9442	M	0		36.96	3.7644	False	False	0	0.0	10.00	0.00
22	-1	4	Endothelial	283	88	1.9098	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1185	G1	0		36.72	3.8676	False	False	1	0.0	10.00	0.00
23	-1	4	Endothelial	334	44	1.3483	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9229	S	0		37.56	4.4874	False	False	0	0.0	10.00	0.00
24	-1	4	Endothelial	292	82	1.4699	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7874	G1	0		37.53	4.2372	False	False	1	0.0	10.00	0.00
25	-1	4	Endothelial	289	69	1.8447	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0829	G1	0		36.93	3.8171	False	False	1	0.0	10.00	0.00
26	-1	4	Endothelial	359	56	4.9254	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9288	G1	0		36.96	4.0470	False	False	0	0.0	10.00	0.00
27	-1	4	Endothelial	354	81	5.1146	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9484	M	0		36.21	3.4480	False	False	0	0.0	10.00	0.00
28	-1	4	Endothelial	363	47	0.5658	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9395	S	0		36.92	4.1178	False	False	0	0.0	10.00	0.00
29	-1	4	Endothelial	338	77	1.0133	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0812	S	0		38.11	4.2467	False	False	0	0.0	10.00	0.00
30	-1	4	Endothelial	373	103	4.3751	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0801	M	0		37.86	3.9476	False	False	0	0.0	10.00	0.00
31	-1	4	Endothelial	392	65	1.8945	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9836	G1	0		37.35	4.2190	False	False	0	0.0	10.00	0.00
32	-1	4	Endothelial	428	137	0.5507	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7188	M	0		36.56	3.3867	False	False	0	0.0	10.00	0.00
33	-1	4	Endothelial	375	56	5.7088	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8338	M	0		38.33	4.3641	False	False	0	0.0	10.00	0.00
34	-1	4	Endothelial	405	46	6.0895	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9370	G2	0		37.22	4.2860	False	False	0	0.0	10.00	0.00
35	-1	4	Endothelial	423	80	2.8234	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1229	S	0		37.64	4.1101	False	False	0	0.0	10.00	0.00
36	-1	4	Endothelial	374	114	5.6712	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8417	G2	0		38.04	3.9243	False	False	0	0.0	10.00	0.00
37	-1	4	Endothelial	313	109	1.9224	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7121	M	0		37.05	3.9222	False	False	0	0.0	10.00	0.00
38	-1	4	Endothelial	471	66	5.3823	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9010	S	0		37.61	4.3298	False	False	0	0.0	10.00	0.00
39	-1	4	Endothelial	481	67	2.7149	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9118	G2	0		37.57	4.2348	False	False	0	0.0	10.00	0.00
40	-1	4	Endothelial	493	45	4.0831	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2670	S	0		36.95	4.1544	False	False	0	0.0	10.00	0.00
41	-1	4	Endothelial	503	101	0.2615	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0299	M	0		37.29	3.9908	False	False	0	0.0	10.00	0.00
42	-1	4	Endothelial	529	83	0.9081	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1392	G1	0		37.51	4.1156	False	False	0	0.0	10.00	0.00
43	-1	4	Endothelial	548	118	1.0719	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8019	M	0		36.45	3.4531	False	False	0	0.0	10.00	0.00
44	-1	4	Endothelial	492	61	2.1794	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9350	G2	0		37.53	4.3566	False	False	0	0.0	10.00	0.00
45	-1	4	Endothelial	517	125	6.0228	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9630	M	0		37.30	3.7755	False	False	0	0.0	10.00	0.00
46	-1	4	Endothelial	567	68	0.5198	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0523	G1	0		37.77	4.3139	False	False	1	0.0	10.00	0.00
47	-1	4	Endothelial	584	75	5.8925	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.4856	G1	0		38.25	4.2065	False	False	0	0.0	10.00	0.00
48	-1	4	Endothelial	546	179	1.6775	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.6447	S	0		36.34	3.0388	False	False	0	0.0	10.00	0.00
49	-1	4	Endothelial	625	92	2.7578	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9308	G2	0		37.59	4.1855	False	False	0	0.0	10.00	0.00
50	-1	4	Endothelial	640	86	5.6307	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1777	G1	0		37.28	4.1114	False	False	0	0.0	10.00	0.00
51	-1	4	Endothelial	647	44	0.6822	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8274	G2	0		37.53	4.4705	False	False	0	0.0	10.00	0.00
52	-1	4	Endothelial	663	59	4.5678	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9910	M	0		36.86	3.8056	False	False	0	0.0	10.00	0.00
53	-1	4	Endothelial	666	77	5.7555	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1638	M	0		37.84	4.1034	False	False	0	0.0	10.00	0.00
54	-1	4	Endothelial	654	102	3.4862	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8391	G2	0		36.17	3.2946	False	False	0	0.0	10.00	0.00
55	-1	4	Endothelial	663	67	5.0784	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8631	M	0		38.01	4.2872	False	False	0	0.0	10.00	0.00
56	-1	4	Endothelial	692	75	1.8279	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1553	G1	0		38.26	4.2462	False	False	1	0.0	10.00	0.00
57	-1	4	Endothelial	704	75	5.8813	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9932	G2	0		38.26	4.2548	False	False	0	0.0	10.00	0.00
58	-1	4	Endothelial	726	73	2.7338	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9242	S	0		37.57	4.0631	False	False	0	0.0	10.00	0.00
60	-1	4	Endothelial	733	68	3.2601	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9802	G2	0		37.18	4.1765	False	False	1	0.0	10.00	0.00
61	-1	4	Endothelial	791	75	4.1573	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0366	G1	0		37.91	4.4155	False	False	1	0.0	10.00	0.00
62	-1	4	Endothelial	763	93	4.6922	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0715	G2	0		37.26	4.1153	False	False	0	0.0	10.00	0.00
63	-1	4	Endothelial	771	94	1.5141	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7959	M	0		37.31	4.1517	False	False	0	0.0	10.00	0.00
64	-1	4	Endothelial	807	80	0.9631	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2873	G1	0		37.90	4.3548	False	False	0	0.0	10.00	0.00
65	-1	4	Endothelial	846	98	5.4950	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2436	G1	0		37.52	4.3412	False	False	1	0.0	10.00	0.00
66	-1	4	Endothelial	802	55	4.8846	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8509	G2	0		36.20	3.8753	False	False	0	0.0	10.00	0.00
67	-1	4	Endothelial	841	114	0.9041	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9991	S	0		37.51	4.3132	False	False	0	0.0	10.00	0.00
68	-1	4	Endothelial	793	59	0.8283	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2346	M	0		37.29	4.3543	False	False	0	0.0	10.00	0.00
69	-1	4	Endothelial	791	0	3.1814	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.6583	G0	0		36.99	4.4526	False	True	0	0.0	10.00	0.00
70	-1	4	Endothelial	956	85	1.2552	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7969	M	0		37.64	4.6468	False	False	0	0.0	10.00	0.00
71	-1	4	Endothelial	866	57	4.6432	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1527	M	0		37.55	4.5283	False	False	0	0.0	10.00	0.00
72	-1	4	Endothelial	874	92	1.8909	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9193	G2	0		37.39	4.3522	False	False	0	0.0	10.00	0.00
73	-1	4	Endothelial	886	92	6.0044	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0897	G2	0		37.40	4.4002	False	False	0	0.0	10.00	0.00
74	-1	4	Endothelial	876	84	0.1562	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8840	G1	0		37.62	4.4596	False	False	1	0.0	10.00	0.00
75	-1	4	Endothelial	835	74	0.6654	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0294	G1	0		38.30	4.4404	False	False	1	0.0	10.00	0.00
76	-1	4	Endothelial	945	57	6.0710	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0380	G2	0		37.70	4.7199	False	False	0	0.0	10.00	0.00
77	-1	4	Endothelial	803	63	5.0539	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8578	M	0		37.59	4.4832	False	False	0	0.0	10.00	0.00
78	-1	4	Endothelial	999	186	0.1121	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9015	G2	0		37.80	4.8687	False	False	0	0.0	10.00	0.00
79	-1	4	Endothelial	974	227	5.0065	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8785	S	0		38.46	4.5950	False	False	0	0.0	10.00	0.00
80	-1	4	Endothelial	0	202	3.8077	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9729	S	0		37.44	4.6050	False	False	0	0.0	10.00	0.00
81	-1	4	Endothelial	0	242	2.5923	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.3685	M	0		37.66	4.7504	False	False	0	0.0	10.00	0.00
82	-1	4	Endothelial	92	230	4.0962	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1873	G1	0		37.91	4.2868	False	False	1	0.0	10.00	0.00
83	-1	4	Endothelial	46	338	1.5572	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7555	M	0		34.88	3.1408	False	False	0	0.0	10.00	0.00
84	-1	4	Endothelial	97	239	5.1307	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8172	M	0		37.13	4.0636	False	False	0	0.0	10.00	0.00
85	-1	4	Endothelial	64	240	3.7349	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8047	G2	0		38.35	4.3874	False	False	0	0.0	10.00	0.00
86	-1	4	Endothelial	88	245	1.9499	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2881	G2	0		37.48	4.2813	False	False	0	0.0	10.00	0.00
87	-1	4	Endothelial	93	158	1.0401	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1296	G2	0		37.24	4.2009	False	False	0	0.0	10.00	0.00
88	-1	4	Endothelial	162	224	0.7256	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9777	G1	0		38.04	3.9363	False	False	1	0.0	10.00	0.00
89	-1	4	Endothelial	115	252	1.0973	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9556	M	0		36.48	3.6576	False	False	0	0.0	10.00	0.00
90	-1	4	Endothelial	115	266	4.2771	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0786	M	0		37.18	3.9631	False	False	0	0.0	10.00	0.00
91	-1	4	Endothelial	126	190	3.1700	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0586	M	0		37.49	4.2283	False	False	0	0.0	10.00	0.00
92	-1	4	Endothelial	107	237	0.2732	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8797	M	0		38.21	4.2571	False	False	0	0.0	10.00	0.00
93	-1	4	Endothelial	176	225	1.5669	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.4690	G1	0		38.07	3.8602	False	False	0	0.0	10.00	0.00
94	-1	4	Endothelial	154	209	0.3095	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0643	G2	0		37.30	3.9851	False	False	0	0.0	10.00	0.00
95	-1	4	Endothelial	185	157	0.6388	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0435	G1	0		37.32	4.0419	False	False	1	0.0	10.00	0.00
96	-1	4	Endothelial	232	129	5.8110	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0438	M	0		37.88	4.1438	False	False	0	0.0	10.00	0.00
97	-1	4	Endothelial	233	308	5.6715	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1546	G1	0		37.15	3.4550	False	False	0	0.0	10.00	0.00
98	-1	4	Endothelial	249	177	4.8976	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9214	G1	0		35.95	3.1871	False	False	1	0.0	10.00	0.00
99	-1	4	Endothelial	249	226	0.8454	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9513	G2	0		37.45	3.5445	False	False	0	0.0	10.00	0.00
100	-1	4	Endothelial	258	215	5.3883	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0254	G1	0		35.00	2.5720	False	False	0	0.0	10.00	0.00
101	-1	4	Endothelial	274	245	4.0185	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9605	M	0		36.65	3.2679	False	False	0	0.0	10.00	0.00
102	-1	4	Endothelial	268	235	3.0026	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9380	G2	0		36.98	3.4703	False	False	0	0.0	10.00	0.00
103	-1	4	Endothelial	302	233	2.3091	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2879	G1	0		37.21	3.4614	False	False	0	0.0	10.00	0.00
104	-1	4	Endothelial	281	234	2.3842	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9452	G2	0		37.04	3.4294	False	False	0	0.0	10.00	0.00
105	-1	4	Endothelial	363	244	5.9619	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9443	G2	0		36.87	3.2442	False	False	0	0.0	10.00	0.00
106	-1	4	Endothelial	328	234	2.0632	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2887	G1	0		37.05	3.3753	False	False	0	0.0	10.00	0.00
107	-1	4	Endothelial	334	223	4.1003	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2907	G1	0		37.65	3.4119	False	False	0	0.0	10.00	0.00
108	-1	4	Endothelial	370	239	3.9767	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9506	G1	0		37.29	3.2486	False	False	1	0.0	10.00	0.00
109	-1	4	Endothelial	358	223	1.2717	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1649	G2	0		37.66	3.3944	False	False	0	0.0	10.00	0.00
110	-1	4	Endothelial	383	205	3.8603	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9682	G1	0		37.07	3.3607	False	False	1	0.0	10.00	0.00
111	-1	4	Endothelial	392	225	0.5309	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.3034	G2	0		37.81	3.3464	False	False	0	0.0	10.00	0.00
112	-1	4	Endothelial	383	139	6.0248	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9888	M	0		36.65	3.3842	False	False	0	0.0	10.00	0.00
113	-1	4	Endothelial	421	217	4.9174	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2519	G2	0		37.14	3.3490	False	False	0	0.0	10.00	0.00
114	-1	4	Endothelial	487	196	1.5921	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8310	G2	0		36.94	3.3771	False	False	0	0.0	10.00	0.00
115	-1	4	Endothelial	443	283	3.8715	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8881	S	0		36.71	2.9842	False	False	0	0.0	10.00	0.00
116	-1	4	Endothelial	414	234	3.5967	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1926	M	0		36.64	3.0672	False	False	0	0.0	10.00	0.00
117	-1	4	Endothelial	496	194	4.7999	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0507	S	0		37.47	3.3978	False	False	0	0.0	10.00	0.00
118	-1	4	Endothelial	489	210	3.7674	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2694	G1	0		36.86	3.2809	False	False	1	0.0	10.00	0.00
119	-1	4	Endothelial	526	222	0.7358	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0985	M	0		37.75	3.3009	False	False	0	0.0	10.00	0.00
120	-1	4	Endothelial	487	182	2.6302	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0614	G2	0		36.58	3.2119	False	False	0	0.0	10.00	0.00
121	-1	4	Endothelial	565	241	2.0963	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1356	M	0		36.75	3.1116	False	False	0	0.0	10.00	0.00
122	-1	4	Endothelial	521	285	1.6998	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0391	G2	0		37.40	2.9365	False	False	0	0.0	10.00	0.00
123	-1	4	Endothelial	581	257	0.9903	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9754	G1	0		36.84	3.1496	False	False	1	0.0	10.00	0.00
