time_hr	parent_id	parent_ecDNA_before	parent_ecDNA_after	daughter_id	daughter_ecDNA	x	y	generation
83.0	63363	16	17	63478	15	3339	2163	8
84.0	63398	30	38	63479	21	3077	3943	5
84.0	63394	17	16	63480	17	3713	3516	9
84.0	63436	9	9	63481	8	3521	3451	7
84.0	63411	23	29	63482	16	3549	3846	6
84.0	63390	18	16	63483	19	3320	2133	5
84.0	63409	16	21	63484	11	3277	3858	5
84.0	63418	15	13	63485	17	3636	2941	6
84.0	63367	17	19	63486	14	3662	3754	8
85.0	63408	15	13	63487	15	2914	3060	9
85.0	63363	17	20	63488	13	3346	2080	9
85.0	63383	11	12	63489	10	3186	3002	8
85.0	63414	13	11	63490	15	3470	2338	6
85.0	63428	15	22	63491	8	3456	2383	7
85.0	63399	18	14	63492	21	3353	2193	8
85.0	63375	20	19	63493	19	3208	2188	5
86.0	63362	9	8	63494	10	3636	3501	6
86.0	63388	22	24	63495	20	2806	2391	7
86.0	63405	14	11	63496	17	3069	3044	6
86.0	63389	11	14	63497	8	3033	2784	5
86.0	63393	9	13	63498	5	4160	3543	6
86.0	63419	15	15	63499	14	3141	2881	8
86.0	63410	15	16	63500	13	3743	2678	8
86.0	63414	11	13	63501	9	3470	2338	7
86.0	63395	22	27	63502	16	3349	1949	6
86.0	63380	16	16	63503	15	3859	2287	8
87.0	63386	15	11	63504	18	3502	2563	7
87.0	63419	15	18	63505	10	3141	2881	9
87.0	63398	38	37	63506	38	2926	3933	6
87.0	63362	8	11	63507	4	3636	3501	7
88.0	63488	13	16	63508	10	3338	1997	10
88.0	63365	16	15	63509	17	3480	4136	7
88.0	63368	22	21	63510	20	3867	2342	6
88.0	63422	14	15	63511	12	3729	3594	6
88.0	63410	16	17	63512	13	3743	2678	9
89.0	63388	24	22	63513	24	2894	2661	8
89.0	63427	18	14	63514	22	3961	2065	8
89.0	63363	20	17	63515	23	3346	2080	10
89.0	63378	27	32	63516	20	3589	2843	8
89.0	63395	27	28	63517	25	3328	1837	7
89.0	63488	16	18	63518	12	3338	1997	11
89.0	63374	11	9	63519	12	3190	3630	6
90.0	63428	22	20	63520	23	3456	2383	8
90.0	63402	15	11	63521	17	3754	3521	5
90.0	63396	16	15	63522	15	2992	2465	8
90.0	63364	6	7	63523	5	3744	2773	9
90.0	63378	32	27	63524	35	3589	2843	9
90.0	63412	22	16	63525	27	3572	3016	5
91.0	63433	26	34	63526	17	3469	2948	5
91.0	63382	19	16	63527	22	3799	3508	5
91.0	63406	25	30	63528	17	3428	2559	8
91.0	63415	20	20	63529	18	3903	3468	7
91.0	63377	22	21	63530	22	3432	4793	4
91.0	63405	11	11	63531	11	3069	3044	7
91.0	63376	20	18	63532	21	3291	3196	7
92.0	63424	11	7	63533	15	3475	3569	5
92.0	63377	21	21	63534	20	3432	4793	5
92.0	63481	8	7	63535	8	3463	3479	8
92.0	63436	9	10	63536	8	3523	3508	8
92.0	63456	14	14	63537	14	3352	2502	6
92.0	63405	11	12	63538	10	3069	3044	8
92.0	63384	15	18	63539	11	3809	2966	10
92.0	63393	13	13	63540	12	4169	3485	7
92.0	63430	26	23	63541	29	3307	4815	4
93.0	63507	4	3	63542	5	3592	3575	8
93.0	63447	24	23	63543	23	4167	2716	6
93.0	63416	14	16	63544	12	3182	3276	6
93.0	63413	13	10	63545	16	3477	2613	6
93.0	63389	14	17	63546	10	3088	2746	6
93.0	63397	14	13	63547	15	3376	2502	6
93.0	63392	12	10	63548	14	3649	2855	7
94.0	63404	23	21	63549	22	3821	2881	7
94.0	63414	13	17	63550	8	3470	2338	8
94.0	63366	28	23	63551	31	2950	2306	7
94.0	63410	17	16	63552	17	3683	2629	10
94.0	63384	18	25	63553	10	3809	2966	11
95.0	63404	21	18	63554	23	3821	2881	8
95.0	63469	24	19	63555	26	2950	2326	7
96.0	63484	11	13	63556	9	3277	3874	6
96.0	63395	28	31	63557	24	3332	1630	8
96.0	63381	5	4	63558	6	2669	2551	6
96.0	63491	8	9	63559	7	3418	2410	8
96.0	63399	14	12	63560	16	3353	2193	9
96.0	63459	22	19	63561	23	3668	2285	7
96.0	63369	15	14	63562	15	3492	2570	9
97.0	63454	21	25	63563	16	3848	3717	8
97.0	63491	9	6	63564	12	3418	2410	9
97.0	63492	21	17	63565	23	3367	2289	9
97.0	63453	15	17	63566	13	2740	2249	7
97.0	63381	4	3	63567	5	2669	2551	7
97.0	63488	18	23	63568	13	3338	1997	12
97.0	63378	27	32	63569	22	3123	2579	10
97.0	63399	12	11	63570	12	3353	2193	10
97.0	63448	14	13	63571	14	2950	2649	8
97.0	63459	19	20	63572	18	3668	2285	8
97.0	63372	7	9	63573	5	3552	3613	6
97.0	63418	13	15	63574	11	3604	3002	7
97.0	63385	10	13	63575	6	3407	2157	7
98.0	63412	16	19	63576	11	3572	3016	6
98.0	63401	27	19	63577	35	2710	2414	4
98.0	63436	10	8	63578	12	3523	3508	9
98.0	63378	32	29	63579	35	3123	2579	11
99.0	63479	21	25	63580	17	3176	3919	6
99.0	63411	29	29	63581	28	3395	3678	7
99.0	63489	10	11	63582	9	3142	2941	9
99.0	63465	4	4	63583	4	3766	2750	9
99.0	63407	28	31	63584	24	2998	1859	6
99.0	63426	13	15	63585	11	3386	2370	8
99.0	63375	19	20	63586	18	3208	2188	6
99.0	63409	21	14	63587	28	3365	4117	6
99.0	63402	11	10	63588	12	3793	3469	6
100.0	63420	10	9	63589	11	3003	2394	8
100.0	63399	11	7	63590	15	3353	2193	11
100.0	63447	23	23	63591	23	4330	2820	7
100.0	63375	20	20	63592	18	3208	2188	7
100.0	63373	13	15	63593	11	3162	2463	4
100.0	63402	10	9	63594	10	3793	3469	7
100.0	63543	23	24	63595	20	4192	2798	7
100.0	63362	11	7	63596	15	3410	3709	8
100.0	63432	13	16	63597	10	3571	3738	5
100.0	63394	16	14	63598	17	3713	3516	10
100.0	63481	7	6	63599	7	3463	3479	9
100.0	63479	25	20	63600	29	3176	3919	7
100.0	63438	22	15	63601	28	3071	3645	8
100.0	63478	15	10	63602	20	3339	2179	9
100.0	63370	20	22	63603	16	2875	2659	8
100.0	63426	15	15	63604	15	3386	2370	9
100.0	63450	22	16	63605	27	3240	2736	6
101.0	63443	19	19	63606	19	3646	3458	7
101.0	63378	29	25	63607	32	3123	2579	12
101.0	63462	17	13	63608	21	3105	2980	10
101.0	63414	17	17	63609	17	3433	2178	9
101.0	63375	20	21	63610	19	3208	2188	8
101.0	63516	20	25	63611	14	3520	2860	9
101.0	63397	13	12	63612	14	3376	2502	7
101.0	63417	16	16	63613	15	2677	2656	6
101.0	63447	23	24	63614	22	4330	2820	8
101.0	63403	12	17	63615	6	2957	2481	5
101.0	63401	19	16	63616	19	2710	2414	5
101.0	63432	16	15	63617	16	3557	3812	6
101.0	63400	7	10	63618	4	3288	2855	9
101.0	63519	12	16	63619	8	3419	3646	7
102.0	63581	28	26	63620	29	3485	3622	8
102.0	63427	14	12	63621	16	4061	1965	9
102.0	63489	11	18	63622	3	3142	2941	10
102.0	63525	27	32	63623	21	3547	3213	6
102.0	63367	19	14	63624	22	3071	3709	9
102.0	63397	12	12	63625	12	3376	2502	8
102.0	63375	21	16	63626	23	3208	2188	9
102.0	63464	17	21	63627	13	3804	3437	10
102.0	63459	20	17	63628	22	3587	2137	9
103.0	63413	10	5	63629	15	3508	2670	7
103.0	63427	12	13	63630	11	4061	1965	10
103.0	63402	9	13	63631	5	3793	3469	8
103.0	63421	23	21	63632	25	3778	3559	8
103.0	63376	18	24	63633	12	3519	2983	8
103.0	63379	13	14	63634	10	3241	3006	9
103.0	63418	15	21	63635	8	3604	3002	8
103.0	63581	26	27	63636	23	3485	3622	9
103.0	63387	19	22	63637	16	3040	2276	6
103.0	63396	15	23	63638	6	2992	2465	9
103.0	63441	17	20	63639	14	3603	3607	8
103.0	63572	18	16	63640	20	3915	2441	9
103.0	63368	21	17	63641	23	3889	2247	7
103.0	63365	15	17	63642	13	3480	4136	8
103.0	63369	14	13	63643	14	3541	2625	10
103.0	63444	10	8	63644	11	2690	2642	6
103.0	63448	13	15	63645	11	2950	2649	9
103.0	63406	30	28	63646	32	3238	2254	9
104.0	63380	16	10	63647	21	3859	2287	9
104.0	63441	20	16	63648	21	3603	3607	9
104.0	63463	18	20	63649	16	3216	3342	9
104.0	63378	25	21	63650	28	3123	2579	13
104.0	63428	20	21	63651	18	3456	2383	9
104.0	63456	14	11	63652	16	3328	2502	7
104.0	63416	16	15	63653	17	3182	3276	7
104.0	63508	10	9	63654	10	3426	2222	11
104.0	63440	13	12	63655	12	3683	3462	6
104.0	63482	16	19	63656	13	3502	3913	7
104.0	63471	9	8	63657	10	3078	2837	9
104.0	63377	21	22	63658	17	3462	4977	6
104.0	63572	16	17	63659	13	3915	2441	10
105.0	63465	4	7	63660	1	3766	2750	10
105.0	63416	15	13	63661	17	3182	3276	8
105.0	63361	20	24	63662	13	3130	2993	10
105.0	63381	3	5	63663	1	2669	2551	8
105.0	63445	16	18	63664	13	3761	3440	9
105.0	63372	9	10	63665	6	3552	3613	7
105.0	63547	15	10	63666	18	3717	2531	7
105.0	63441	16	18	63667	12	3603	3607	10
105.0	63447	24	19	63668	28	4330	2820	9
105.0	63446	26	21	63669	30	3379	1320	8
105.0	63405	12	15	63670	8	2908	2858	9
105.0	63525	32	25	63671	39	3507	3319	7
106.0	63473	12	11	63672	13	2983	2699	8
106.0	63441	18	16	63673	20	3603	3607	11
106.0	63447	19	15	63674	21	4330	2820	10
106.0	63381	5	3	63675	7	2669	2551	9
106.0	63404	18	12	63676	23	3880	2819	9
106.0	63415	20	16	63677	21	3834	3021	8
106.0	63395	31	32	63678	26	3350	1380	9
106.0	63517	25	27	63679	21	3670	1927	8
106.0	63437	18	13	63680	22	3173	3069	8
107.0	63439	8	7	63681	9	2898	3388	9
107.0	63487	15	11	63682	19	2931	3060	10
107.0	63465	7	9	63683	5	3766	2750	11
107.0	63431	18	16	63684	19	3727	3028	9
107.0	63492	17	14	63685	17	3367	2289	10
107.0	63429	13	12	63686	13	3203	3617	6
107.0	63502	16	14	63687	18	3433	2089	7
107.0	63422	15	17	63688	13	3801	3550	7
107.0	63411	29	24	63689	30	3256	3507	8
107.0	63478	10	9	63690	10	3339	2179	10
107.0	63513	24	26	63691	22	2829	2967	9
107.0	63467	9	12	63692	6	3656	3733	5
107.0	63510	20	20	63693	18	3548	2324	7
107.0	63434	12	13	63694	11	3002	2300	5
108.0	63442	18	16	63695	20	2495	3618	7
108.0	63372	10	6	63696	14	3552	3613	8
108.0	63543	24	25	63697	22	4299	2957	8
108.0	63385	13	15	63698	11	3320	2055	8
108.0	63390	16	15	63699	17	3380	2030	6
108.0	63511	12	8	63700	16	3743	3608	7
108.0	63517	27	31	63701	23	3768	1953	9
108.0	63617	16	14	63702	16	3622	3675	7
108.0	63483	19	17	63703	21	3393	2059	6
108.0	63597	10	10	63704	10	3452	3781	6
108.0	63406	28	22	63705	32	3238	2254	10
108.0	63469	19	22	63706	16	2958	2408	8
108.0	63463	20	21	63707	19	3063	3556	10
109.0	63459	17	14	63708	19	3641	2067	10
109.0	63370	22	25	63709	19	2875	2659	9
109.0	63388	22	17	63710	25	3306	2632	9
109.0	63463	21	22	63711	20	3063	3556	11
109.0	63554	23	22	63712	23	3914	3111	9
109.0	63406	22	24	63713	18	3238	2254	11
109.0	63410	16	11	63714	20	3634	2277	11
109.0	63386	11	10	63715	11	3448	2565	8
109.0	63394	14	13	63716	15	3713	3516	11
109.0	63519	16	17	63717	14	3419	3646	8
109.0	63545	16	17	63718	13	3262	2614	7
109.0	63426	15	12	63719	17	3386	2370	10
109.0	63390	15	12	63720	17	3380	2030	7
109.0	63440	12	11	63721	13	3683	3462	7
109.0	63566	13	16	63722	9	2730	2258	8
109.0	63641	23	24	63723	21	4077	2323	8
109.0	63372	6	6	63724	5	3552	3613	9
109.0	63516	25	23	63725	26	3520	2860	10
109.0	63442	16	17	63726	15	2495	3618	8
110.0	63390	12	10	63727	13	3380	2030	8
110.0	63498	5	3	63728	7	4160	3561	7
110.0	63529	18	15	63729	19	4117	3504	8
110.0	63648	21	24	63730	17	3603	3628	10
110.0	63453	17	16	63731	18	2675	2440	8
110.0	63514	22	20	63732	23	4322	2382	9
110.0	63408	13	8	63733	18	2864	3182	10
110.0	63417	16	16	63734	15	2652	2589	7
110.0	63384	25	28	63735	21	4132	2753	12
110.0	63438	15	18	63736	11	3071	3645	9
110.0	63412	19	16	63737	20	3572	3016	7
