step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
48	6843	11	0	0	19.9478	12.3646	4.6272	0.1924	1.0385
49	6843	12	0	0	19.9460	12.3588	4.6250	0.1950	1.0391
50	6843	13	0	0	19.9445	12.3558	4.6233	0.1947	1.0398
51	6841	14	0	0	19.9428	12.3493	4.6212	0.1966	1.0406
52	6839	14	0	0	19.9413	12.3464	4.6196	0.1998	1.0413
53	6835	15	0	0	19.9417	12.3485	4.6204	0.1970	1.0413
54	6833	15	0	0	19.9401	12.3377	4.6182	0.1928	1.0419
55	6833	15	0	0	19.9403	12.3477	4.6188	0.1882	1.0419
56	6835	17	0	0	19.9404	12.3489	4.6188	0.1920	1.0419
57	6835	18	0	0	19.9369	12.3364	4.6141	0.1923	1.0432
58	6836	19	0	0	19.9352	12.3302	4.6126	0.2098	1.0441
59	6837	20	0	0	19.9335	12.3263	4.6107	0.2264	1.0448
60	6838	21	0	0	19.9319	12.3217	4.6088	0.2163	1.0455
61	6839	22	0	0	19.9304	12.3155	4.6070	0.2111	1.0462
62	6837	22	0	0	19.9288	12.3120	4.6051	0.2044	1.0469
63	6835	23	0	0	19.9293	12.3159	4.6063	0.2058	1.0468
64	6834	23	0	0	19.9278	12.3126	4.6042	0.2065	1.0474
65	6834	25	0	0	19.9280	12.3138	4.6049	0.2165	1.0474
66	6835	26	0	0	19.9247	12.3032	4.6005	0.2160	1.0487
67	6835	26	0	0	19.9233	12.3008	4.5992	0.2182	1.0494
68	6837	28	0	0	19.9235	12.3037	4.5996	0.2227	1.0494
69	6838	30	0	0	19.9198	12.2902	4.5947	0.2288	1.0508
70	6837	30	0	0	19.9167	12.2793	4.5915	0.2423	1.0522
71	6838	32	0	0	19.9173	12.2810	4.5930	0.2644	1.0522
72	6839	35	0	0	19.9139	12.2654	4.5879	0.2690	1.0535
73	6841	37	0	0	19.9092	12.2458	4.5830	0.2751	1.0555
74	6843	40	0	0	19.9058	12.2373	4.5793	0.2770	1.0570
75	6846	43	0	0	19.9015	12.2302	4.5744	0.3101	1.0588
76	6847	45	0	0	19.8964	12.2156	4.5684	0.3014	1.0609
77	6848	47	0	0	19.8935	12.2095	4.5655	0.3293	1.0623
78	6849	48	0	0	19.8903	12.1951	4.5619	0.3383	1.0637
79	6848	48	0	0	19.8890	12.1936	4.5605	0.3405	1.0643
80	6848	50	0	0	19.8897	12.1972	4.5617	0.3383	1.0641
81	6847	50	0	0	19.8864	12.1859	4.5572	0.3315	1.0654
82	6850	54	0	0	19.8875	12.1895	4.5596	0.3374	1.0652
83	6852	56	0	0	19.8840	12.1845	4.5549	0.3259	1.0664
84	6853	58	0	0	19.8822	12.1854	4.5534	0.3225	1.0672
85	6855	60	0	0	19.8803	12.1799	4.5510	0.3195	1.0680
86	6857	63	0	0	19.8787	12.1770	4.5493	0.3115	1.0686
87	6855	63	0	0	19.8742	12.1656	4.5440	0.3149	1.0704
88	6858	66	0	0	19.8749	12.1685	4.5458	0.3359	1.0704
89	6859	69	0	0	19.8715	12.1582	4.5411	0.3126	1.0717
90	6868	78	0	0	19.8674	12.1432	4.5370	0.3420	1.0734
91	6874	85	0	0	19.8539	12.1067	4.5204	0.3236	1.0786
92	6877	88	0	0	19.8450	12.0887	4.5121	0.3430	1.0826
93	6881	92	0	0	19.8405	12.0795	4.5077	0.3537	1.0847
94	6885	96	0	0	19.8342	12.0542	4.5003	0.3618	1.0873
95	6890	101	0	0	19.8277	12.0342	4.4934	0.3765	1.0902
96	6896	107	0	0	19.8203	12.0076	4.4861	0.3945	1.0933
97	6901	113	0	0	19.8134	11.9951	4.4787	0.4134	1.0962
98	6909	121	0	0	19.8051	11.9720	4.4696	0.4207	1.0996
99	6915	127	0	0	19.7975	11.9536	4.4629	0.4031	1.1028
100	6922	135	0	0	19.7872	11.9223	4.4521	0.4243	1.1070
101	6924	138	0	0	19.7763	11.8882	4.4419	0.4331	1.1116
102	6932	147	0	0	19.7718	11.8732	4.4372	0.4436	1.1139
103	6936	152	0	0	19.7601	11.8733	4.4246	0.4509	1.1185
104	6941	157	0	0	19.7512	11.8473	4.4168	0.4668	1.1225
105	6946	162	0	0	19.7433	11.8259	4.4090	0.4855	1.1259
106	6951	167	0	0	19.7356	11.8046	4.4015	0.5130	1.1293
107	6958	174	0	0	19.7294	11.7864	4.3956	0.5219	1.1320
108	6964	181	0	0	19.7211	11.7669	4.3877	0.5387	1.1353
109	6971	188	0	0	19.7103	11.7324	4.3774	0.5544	1.1397
110	6978	196	0	0	19.7025	11.7093	4.3711	0.5548	1.1431
111	6982	201	0	0	19.6915	11.6846	4.3601	0.5658	1.1476
112	6988	208	0	0	19.6846	11.6693	4.3544	0.5757	1.1507
113	7005	225	0	0	19.6738	11.6423	4.3448	0.5784	1.1552
114	7023	243	0	0	19.6471	11.5673	4.3199	0.6007	1.1658
115	7036	256	0	0	19.6257	11.7073	4.3025	0.6180	1.1749
116	7047	267	0	0	19.6094	11.6754	4.2883	0.6381	1.1820
117	7060	281	0	0	19.5939	11.4425	4.2764	0.6868	1.1886
118	7071	294	0	0	19.5763	11.3645	4.2615	0.7328	1.1959
119	7089	312	0	0	19.5588	11.2990	4.2459	0.7708	1.2033
120	7101	324	0	0	19.5350	11.2405	4.2275	0.7899	1.2129
121	7111	334	0	0	19.5239	11.2165	4.2193	0.7992	1.2179
122	7127	350	0	0	19.5069	11.1729	4.2056	0.8121	1.2249
123	7143	366	0	0	19.4843	11.1102	4.1884	0.8259	1.2342
124	7158	382	0	0	19.4594	11.0385	4.1701	0.7898	1.2446
125	7183	408	0	0	19.4349	10.9645	4.1528	0.8942	1.2550
126	7205	430	0	0	19.3960	10.8544	4.1241	0.9511	1.2708
127	7221	447	0	0	19.3671	10.7848	4.1043	0.9637	1.2835
128	7239	466	0	0	19.3465	10.7418	4.0890	1.0046	1.2926
129	7262	490	0	0	19.3219	10.6799	4.0725	1.0289	1.3027
130	7283	513	0	0	19.2903	10.5981	4.0511	1.0352	1.3155
131	7302	533	0	0	19.2637	10.5353	4.0329	1.0539	1.3267
132	7322	554	0	0	19.2355	10.4630	4.0135	1.0523	1.3386
133	7340	572	0	0	19.2050	10.3688	3.9966	1.1204	1.3514
134	7365	599	0	0	19.1780	10.2923	3.9809	1.1638	1.3630
135	7396	630	0	0	19.1457	10.2173	3.9602	1.1875	1.3763
136	7419	654	0	0	19.1091	10.1264	3.9369	1.2071	1.3912
137	7457	693	0	0	19.0800	10.0565	3.9188	1.2481	1.4036
138	7491	727	0	0	19.0256	9.9090	3.8884	1.2676	1.4251
139	7529	765	0	0	18.9768	9.7788	3.8634	1.3338	1.4460
140	7558	794	0	0	18.9270	9.6495	3.8379	1.4067	1.4670
141	7592	828	0	0	18.8945	9.5830	3.8192	1.4596	1.4812
142	7630	866	0	0	18.8532	9.4885	3.7971	1.4984	1.4979
143	7669	906	0	0	18.8089	9.3836	3.7743	1.5219	1.5160
144	7706	945	0	0	18.7566	9.2495	3.7472	1.5943	1.5374
145	7742	982	0	0	18.7138	9.1462	3.7266	1.6365	1.5555
146	7795	1036	0	0	18.6680	9.0391	3.7040	1.6708	1.5744
147	7853	1094	0	0	18.5976	8.8530	3.6753	1.7361	1.6026
148	7891	1133	0	0	18.5291	8.6928	3.6445	1.7857	1.6309
149	7935	1177	0	0	18.4827	8.5771	3.6248	1.8383	1.6512
150	7995	1237	0	0	18.4250	8.4319	3.6024	1.9014	1.6748
151	8043	1286	0	0	18.3432	8.2211	3.5722	1.9659	1.7079
152	8099	1343	0	0	18.2784	8.0542	3.5496	2.0327	1.7357
153	8159	1403	0	0	18.2131	7.7879	3.5245	2.0951	1.7629
154	8217	1461	0	0	18.1406	7.6189	3.4987	2.1634	1.7927
155	8281	1526	0	0	18.0668	7.4472	3.4683	2.2328	1.8233
156	8357	1602	0	0	17.9804	7.3551	3.4411	2.2762	1.8588
157	8446	1691	0	0	17.8798	4.7137	3.4089	2.3274	1.9001
158	8515	1762	0	0	17.7732	4.6732	3.3703	2.4152	1.9442
159	8598	1845	0	0	17.6845	4.6377	3.3435	2.4770	1.9820
160	8679	1926	0	0	17.5831	4.5896	3.3090	2.5682	2.0236
161	8741	1988	0	0	17.4812	4.5507	3.2791	2.6384	2.0660
162	8826	2073	0	0	17.4140	6.0755	3.2571	2.7073	2.0953
163	8924	2172	0	0	17.3085	5.8309	3.2281	2.7829	2.1374
164	9003	2254	0	0	17.1925	5.5621	3.1944	2.8460	2.1845
165	9097	2349	0	0	17.0997	5.3555	3.1673	2.9437	2.2238
166	9185	2438	0	0	16.9863	5.1110	3.1353	3.0065	2.2700
167	9274	2527	0	0	16.8785	4.9051	3.1031	3.0711	2.3151
168	9378	2631	0	0	16.7748	4.6854	3.0755	3.1048	2.3580
169	9479	2734	0	0	16.6567	4.4492	3.0410	3.1784	2.4059
170	9582	2838	0	0	16.5377	4.2246	3.0079	3.2355	2.4550
171	9688	2944	0	0	16.4301	4.0310	2.9749	3.2803	2.4990
172	9783	3040	0	0	16.3234	3.8401	2.9440	3.3268	2.5422
173	9906	3163	0	0	16.2218	3.6614	2.9126	3.3838	2.5838
174	10031	3289	0	0	16.0982	3.4494	2.8760	3.4187	2.6326
175	10134	3394	0	0	15.9687	3.2341	2.8399	3.4616	2.6846
176	10238	3498	0	0	15.8510	3.0198	2.8133	3.4894	2.7332
177	10332	3594	0	0	15.7397	2.8356	2.7837	3.5170	2.7789
178	10439	3703	0	0	15.6464	2.6824	2.7584	3.5597	2.8171
179	10559	3823	0	0	15.5298	0.0000	2.7286	3.5987	2.8637
180	10667	3931	0	0	15.4159	2.3034	2.6984	3.6218	2.9091
181	10810	4074	0	0	15.3098	2.1450	2.6691	3.6521	2.9521
182	10948	4214	0	0	15.1689	0.0000	2.6315	3.6743	3.0071
183	11092	4359	0	0	15.0447	1.7381	2.5973	3.7043	3.0570
184	11229	4498	0	0	14.9028	1.5227	2.5618	3.7169	3.1131
185	11382	4650	1	0	14.7702	1.3288	2.5292	3.7379	3.1665
186	11504	4773	1	0	14.6341	1.1464	2.4948	3.7472	3.2202
187	11648	4917	1	0	14.5272	1.0001	2.4678	3.7633	3.2633
188	11770	5038	3	0	14.4053	0.0000	2.4348	3.7821	3.3104
189	11922	5191	4	0	14.3133	0.0000	2.4060	3.7977	3.3469
190	12057	5321	10	0	14.1845	0.0000	2.3719	3.8065	3.3954
191	12178	5438	16	0	14.0817	0.4631	2.3424	3.8185	3.4361
192	12303	5562	22	0	13.9905	0.3703	2.3138	3.8315	3.4715
193	12437	5694	26	0	13.8925	0.2587	2.2871	3.8135	3.5089
194	12570	5824	33	0	13.7852	0.1377	2.2569	3.8263	3.5503
195	12697	5939	48	0	13.6868	0.0503	2.2285	3.8310	3.5882
196	12849	6082	57	0	13.6020	0.0038	2.2024	3.8705	3.6210
197	12999	6228	62	0	13.4929	0.0000	2.1694	3.9114	3.6617
198	13165	6389	68	0	13.3838	0.0000	2.1384	3.9437	3.7031
199	13315	6527	84	0	13.2626	0.0000	2.1050	3.9897	3.7489
200	13481	6689	91	0	13.1696	0.0000	2.0760	4.0159	3.7850
201	13607	6811	98	0	13.0608	0.0000	2.0437	4.1431	3.8255
202	13767	6966	104	0	12.9838	0.0000	2.0191	4.1847	3.8552
203	13927	7107	130	0	12.8851	0.0000	1.9899	4.2123	3.8919
204	14059	7222	148	0	12.8044	0.0000	1.9627	4.2444	3.9216
205	14209	7363	159	0	12.7466	0.0000	1.9396	4.2885	3.9419
206	14378	7511	183	0	12.6564	0.0000	1.9108	4.3219	3.9742
207	14526	7650	192	0	12.5698	0.0000	1.8794	4.3474	4.0055
208	14678	7790	210	0	12.4829	0.0000	1.8531	4.3567	4.0380
209	14827	7936	215	0	12.4015	0.0000	1.8276	4.3667	4.0682
210	14979	8087	217	0	12.3089	0.0000	1.8015	4.3815	4.1037
211	15124	8221	230	0	12.2147	0.0000	1.7738	4.4001	4.1402
212	15266	8368	226	0	12.1390	0.0000	1.7491	4.4110	4.1687
213	15420	8514	239	0	12.0457	0.0000	1.7242	4.4184	4.2047
214	15578	8661	252	0	11.9675	0.0000	1.6994	4.4445	4.2339
215	15739	8810	266	0	11.8790	0.0000	1.6737	4.4410	4.2667
216	15881	8931	289	0	11.7910	0.0000	1.6493	4.4635	4.2998
217	16036	9083	295	0	11.7281	0.0000	1.6285	4.4890	4.3214
218	16200	9227	316	0	11.6354	0.0000	1.6041	4.5397	4.3565
219	16341	9360	327	0	11.5569	0.0000	1.5786	4.5675	4.3854
220	16492	9500	341	0	11.4823	0.0000	1.5574	4.5894	4.4134
221	16616	9617	349	0	11.4082	0.0000	1.5348	4.6091	4.4405
222	16740	9738	354	0	11.3511	0.0000	1.5169	4.6630	4.4614
223	16863	9852	373	0	11.2838	0.0000	1.4981	4.6880	4.4868
224	17012	9995	379	0	11.2271	0.0000	1.4802	4.7129	4.5070
225	17148	10126	384	0	11.1495	0.0000	1.4591	4.7364	4.5356
226	17278	10249	395	0	11.0812	0.0000	1.4386	4.7719	4.5606
227	17395	10366	398	0	11.0163	0.0000	1.4210	4.7984	4.5846
228	17531	10491	412	0	10.9543	0.0000	1.4039	4.8390	4.6083
229	17650	10613	410	0	10.8959	0.0000	1.3853	4.8642	4.6287
230	17769	10718	427	0	10.8345	0.0000	1.3687	4.8906	4.6515
231	17910	10848	442	0	10.7864	0.0000	1.3542	4.9062	4.6678
232	18012	10942	453	0	10.7233	0.0000	1.3357	4.9169	4.6891
233	18103	11027	461	0	10.6842	0.0000	1.3214	4.9528	4.7017
234	18198	11117	466	0	10.6425	0.0000	1.3100	4.9598	4.7160
235	18315	11230	475	0	10.5962	0.0000	1.2979	5.0138	4.7325
236	18415	11329	478	0	10.5420	0.0000	1.2831	5.0509	4.7520
237	18538	11443	489	0	10.4883	0.0000	1.2702	5.0749	4.7730
238	18645	11552	490	0	10.4432	0.0000	1.2545	5.0909	4.7877
239	18750	11658	493	0	10.3866	0.0000	1.2410	5.1089	4.8089
240	18826	11729	498	0	10.3340	0.0000	1.2279	5.1258	4.8290
