step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
86	63000	92	0	0	19.5975	11.2681	3.4899	0.3011	1.2768
87	63002	97	0	0	19.5917	11.2325	3.4887	0.3078	1.2785
88	62996	100	0	0	19.5843	11.0639	3.4865	0.3151	1.2806
89	62990	104	0	0	19.5796	11.0360	3.4859	0.3416	1.2826
90	62989	108	0	0	19.5739	11.1508	3.4843	0.3562	1.2847
91	62993	118	0	0	19.5680	11.0860	3.4832	0.3630	1.2870
92	62990	123	0	0	19.5538	10.9481	3.4794	0.3793	1.2901
93	62983	128	0	0	19.5457	10.9155	3.4784	0.4151	1.2933
94	62985	134	0	0	19.5384	10.8859	3.4765	0.4298	1.2965
95	62987	140	0	0	19.5295	10.8409	3.4744	0.4436	1.2999
96	62986	146	0	0	19.5205	10.7937	3.4723	0.4489	1.3033
97	62987	153	0	0	19.5116	10.7418	3.4707	0.4567	1.3068
98	62996	165	0	0	19.5012	10.6829	3.4683	0.4695	1.3106
99	62997	170	0	0	19.4838	10.5791	3.4646	0.4884	1.3151
100	62993	170	0	0	19.4753	10.5416	3.4635	0.5207	1.3195
101	62992	174	0	0	19.4746	10.5418	3.4639	0.5467	1.3230
102	62992	180	0	0	19.4691	10.5145	3.4623	0.5520	1.3261
103	62999	189	0	0	19.4604	10.4724	3.4609	0.5587	1.3293
104	63000	198	0	0	19.4473	10.3973	3.4580	0.5744	1.3330
105	63005	208	0	0	19.4337	10.3030	3.4555	0.5843	1.3372
106	63008	217	0	0	19.4187	10.2041	3.4526	0.6091	1.3420
107	63014	230	0	0	19.4050	10.1182	3.4507	0.6483	1.3470
108	63014	240	0	0	19.3857	10.0008	3.4467	0.6701	1.3527
109	63021	250	0	0	19.3702	9.9128	3.4448	0.7181	1.3586
110	63027	261	0	0	19.3547	9.8234	3.4419	0.7450	1.3647
111	63025	266	0	0	19.3381	9.7382	3.4389	0.7595	1.3710
