time_hr	parent_id	parent_ecDNA_before	parent_ecDNA_after	daughter_id	daughter_ecDNA	x	y	generation
24.0	63572	20	14	63574	25	2817	2943	1
25.0	63571	20	17	63575	23	2965	3031	1
28.0	63573	20	22	63576	18	3108	3099	1
31.0	63572	14	14	63577	13	2817	2943	2
35.0	63572	14	12	63578	16	2817	2943	3
37.0	63573	22	21	63579	23	3131	3148	2
45.0	63573	21	24	63580	18	3131	3148	3
46.0	63580	18	17	63581	18	3153	3148	4
47.0	63580	17	19	63582	14	3153	3148	5
48.0	63571	17	18	63583	15	2961	3116	2
48.0	63580	19	21	63584	16	3153	3148	6
48.0	63572	12	14	63585	9	2817	2943	4
51.0	63572	14	15	63586	13	2817	2943	5
53.0	63572	15	14	63587	16	2817	2943	6
55.0	63575	23	21	63588	23	2864	3132	2
56.0	63576	18	21	63589	15	3066	3080	2
59.0	63575	21	25	63590	15	2864	3132	3
59.0	63583	15	15	63591	15	3061	3121	3
60.0	63572	14	12	63592	16	2817	2943	7
61.0	63586	13	15	63593	10	2830	2892	6
62.0	63571	18	21	63594	14	2916	3120	3
63.0	63578	16	17	63595	13	2875	2888	4
63.0	63579	23	27	63596	18	3181	3100	3
64.0	63573	24	32	63597	16	3131	3148	4
65.0	63586	15	21	63598	8	2830	2892	7
66.0	63582	14	16	63599	10	3204	3172	6
66.0	63583	15	12	63600	17	3061	3121	4
67.0	63571	21	22	63601	18	2871	3118	4
68.0	63571	22	19	63602	24	2871	3118	5
69.0	63584	16	18	63603	13	3153	3166	7
69.0	63571	19	22	63604	15	2871	3118	6
69.0	63582	16	18	63605	11	3204	3172	7
69.0	63575	25	25	63606	25	2833	3181	4
69.0	63594	14	13	63607	15	2771	3128	4
70.0	63572	12	14	63608	7	2817	2943	8
70.0	63580	21	21	63609	20	3238	3193	7
71.0	63580	21	20	63610	20	3238	3193	8
71.0	63572	14	13	63611	15	2817	2943	9
72.0	63597	16	17	63612	14	3153	3148	5
75.0	63588	23	21	63613	23	2920	2859	3
75.0	63593	10	11	63614	9	2848	2892	7
75.0	63583	12	10	63615	13	3061	3121	5
77.0	63594	13	9	63616	17	2771	3128	5
77.0	63578	17	17	63617	16	2893	2888	5
77.0	63575	25	23	63618	25	2870	3221	5
78.0	63581	18	21	63619	15	3209	3135	5
79.0	63583	10	12	63620	8	3061	3121	6
79.0	63585	9	11	63621	7	2843	2878	5
80.0	63585	11	10	63622	12	2843	2878	6
81.0	63574	25	31	63623	19	2969	3070	2
82.0	63591	15	15	63624	15	3032	3210	4
82.0	63580	20	16	63625	23	3256	3211	9
82.0	63576	21	24	63626	18	2980	3122	3
83.0	63577	13	11	63627	15	2755	2749	3
83.0	63587	16	21	63628	10	2951	2920	7
83.0	63571	22	20	63629	23	2871	3118	7
83.0	63584	18	12	63630	22	3079	3260	8
84.0	63571	20	21	63631	19	2871	3118	8
84.0	63587	21	26	63632	16	2951	2920	8
84.0	63588	21	22	63633	18	2920	2859	4
85.0	63571	21	21	63634	20	2871	3118	9
85.0	63582	18	21	63635	14	3248	3190	8
85.0	63587	26	20	63636	30	2951	2920	9
85.0	63578	17	21	63637	13	2893	2888	6
85.0	63572	13	13	63638	13	2817	2943	10
85.0	63592	16	11	63639	21	2830	2929	8
85.0	63601	18	16	63640	19	2928	3118	5
86.0	63592	11	10	63641	11	2830	2929	9
86.0	63612	14	12	63642	15	3179	3148	6
87.0	63602	24	24	63643	23	2909	3118	6
87.0	63578	21	22	63644	20	2893	2888	7
88.0	63593	11	16	63645	6	2887	2931	8
88.0	63576	24	27	63646	20	2980	3122	4
88.0	63585	10	11	63647	8	2843	2878	7
88.0	63597	17	19	63648	14	3153	3148	6
89.0	63593	16	16	63649	16	2900	2944	9
89.0	63640	19	18	63650	20	2941	3175	6
89.0	63595	13	12	63651	12	2866	2977	5
89.0	63571	21	21	63652	21	2871	3118	10
89.0	63572	13	14	63653	11	2791	2969	11
90.0	63574	31	35	63654	27	2969	3070	3
90.0	63586	21	18	63655	23	2830	2892	8
90.0	63573	32	28	63656	36	3131	3148	5
91.0	63579	27	33	63657	20	3181	3100	4
92.0	63575	23	22	63658	20	3018	3192	6
92.0	63605	11	7	63659	15	3250	3151	8
92.0	63589	15	15	63660	14	3066	3098	3
92.0	63588	22	12	63661	31	2920	2859	5
92.0	63606	25	23	63662	27	2816	3181	5
92.0	63586	18	22	63663	11	2830	2892	9
92.0	63611	15	10	63664	20	2830	2975	10
93.0	63586	22	21	63665	22	2830	2892	10
93.0	63592	10	12	63666	8	2830	2929	10
93.0	63610	20	18	63667	22	3290	3175	9
93.0	63625	23	16	63668	29	3238	3211	10
94.0	63625	16	14	63669	16	3220	3252	11
94.0	63598	8	8	63670	8	2817	2879	8
94.0	63582	21	24	63671	16	3253	3236	9
94.0	63603	13	13	63672	13	3118	3255	8
95.0	63590	15	19	63673	11	2945	3200	4
95.0	63626	18	19	63674	17	2998	3122	4
95.0	63619	15	16	63675	13	3271	3154	6
95.0	63627	15	10	63676	20	2752	2823	4
96.0	63619	16	11	63677	19	3271	3154	7
96.0	63625	14	12	63678	16	3220	3252	12
96.0	63592	12	13	63679	10	2830	2929	11
96.0	63573	28	29	63680	25	3131	3148	6
96.0	63602	24	23	63681	25	2909	3118	7
96.0	63584	12	13	63682	11	3094	3292	9
96.0	63611	10	7	63683	13	2830	2975	11
96.0	63589	15	16	63684	13	3066	3098	4
97.0	63592	13	14	63685	12	2830	2929	12
98.0	63633	18	14	63686	22	2979	2878	5
98.0	63580	16	16	63687	15	3300	3214	10
