step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
47	63291	12	0	0	19.7022	11.8098	3.5170	0.1746	1.2357
48	63286	15	0	0	19.7010	11.7954	3.5168	0.1865	1.2360
49	63281	15	0	0	19.6969	11.7660	3.5151	0.2020	1.2367
50	63273	15	0	0	19.6966	11.7652	3.5155	0.2198	1.2372
51	63270	16	0	0	19.6969	11.7658	3.5155	0.2199	1.2376
52	63266	16	0	0	19.6956	11.7593	3.5146	0.2192	1.2381
53	63264	17	0	0	19.6956	11.7592	3.5147	0.2219	1.2384
54	63255	17	0	0	19.6943	11.7530	3.5141	0.2222	1.2388
55	63251	18	0	0	19.6945	11.7533	3.5144	0.2278	1.2391
56	63250	19	0	0	19.6932	11.7444	3.5138	0.2220	1.2394
57	63246	19	0	0	19.6918	11.7239	3.5132	0.2292	1.2398
58	63241	19	0	0	19.6918	11.7232	3.5134	0.2328	1.2402
59	63237	21	0	0	19.6919	11.7247	3.5135	0.2323	1.2404
60	63233	22	0	0	19.6893	11.7140	3.5122	0.2342	1.2408
61	63228	23	0	0	19.6878	11.7077	3.5121	0.2225	1.2413
62	63227	24	0	0	19.6865	11.7017	3.5115	0.2261	1.2418
63	63214	26	0	0	19.6851	11.9787	3.5111	0.2313	1.2424
64	63207	27	0	0	19.6827	11.9613	3.5107	0.2387	1.2431
65	63205	28	0	0	19.6812	11.9497	3.5102	0.2468	1.2437
66	63199	30	0	0	19.6799	11.6543	3.5100	0.2542	1.2444
67	63193	31	0	0	19.6772	11.6402	3.5091	0.2713	1.2452
68	63187	32	0	0	19.6758	11.6313	3.5089	0.2748	1.2459
69	63182	37	0	0	19.6745	11.6239	3.5085	0.2719	1.2467
70	63177	39	0	0	19.6678	11.5864	3.5058	0.2784	1.2479
71	63176	41	0	0	19.6644	11.5680	3.5054	0.2796	1.2492
72	63171	42	0	0	19.6615	11.5245	3.5043	0.2919	1.2505
73	63170	42	0	0	19.6599	11.5172	3.5043	0.2906	1.2516
74	63161	42	0	0	19.6597	11.5174	3.5042	0.3046	1.2525
75	63158	45	0	0	19.6599	11.5189	3.5043	0.2997	1.2532
76	63152	45	0	0	19.6558	11.4901	3.5028	0.3012	1.2541
77	63149	48	0	0	19.6556	11.4893	3.5033	0.3014	1.2548
78	63142	49	0	0	19.6515	11.4574	3.5016	0.3043	1.2557
79	63132	51	0	0	19.6500	11.4505	3.5016	0.3092	1.2566
80	63127	52	0	0	19.6475	11.4298	3.5010	0.2980	1.2576
81	63119	53	0	0	19.6459	11.4159	3.5005	0.3029	1.2585
82	63113	56	0	0	19.6446	11.4049	3.5005	0.3173	1.2593
83	63113	60	0	0	19.6405	11.3814	3.4991	0.3282	1.2603
84	63108	63	0	0	19.6347	11.3436	3.4975	0.3475	1.2617
85	63108	70	0	0	19.6301	11.3101	3.4967	0.3617	1.2632
86	63106	72	0	0	19.6202	11.2360	3.4938	0.3877	1.2654
87	63102	74	0	0	19.6165	11.2142	3.4937	0.4139	1.2674
88	63096	78	0	0	19.6135	11.1940	3.4929	0.4111	1.2693
89	63096	83	0	0	19.6080	11.1560	3.4916	0.4424	1.2713
90	63093	86	0	0	19.6006	11.0980	3.4898	0.4550	1.2735
91	63088	87	0	0	19.5960	11.0683	3.4892	0.4791	1.2757
92	63087	94	0	0	19.5943	11.0603	3.4889	0.4898	1.2776
93	63081	98	0	0	19.5845	10.9913	3.4860	0.5016	1.2800
94	63081	102	0	0	19.5782	10.9534	3.4853	0.5198	1.2824
95	63078	106	0	0	19.5721	10.9230	3.4834	0.5432	1.2849
96	63079	114	0	0	19.5661	10.8879	3.4824	0.5491	1.2874
97	63073	115	0	0	19.5546	10.7993	3.4794	0.5516	1.2905
98	63070	121	0	0	19.5521	10.8032	3.4798	0.5632	1.2931
99	63072	128	0	0	19.5441	10.7535	3.4778	0.5761	1.2959
100	63075	135	0	0	19.5337	10.6897	3.4752	0.5944	1.2990
101	63075	138	0	0	19.5230	10.6301	3.4734	0.5973	1.3025
102	63072	142	0	0	19.5178	10.6010	3.4723	0.6331	1.3057
103	63076	150	0	0	19.5120	10.5925	3.4714	0.6458	1.3087
104	63082	160	0	0	19.5005	10.5273	3.4687	0.6522	1.3122
105	63085	167	0	0	19.4856	10.3806	3.4659	0.6934	1.3162
106	63080	171	0	0	19.4744	10.3092	3.4643	0.7233	1.3205
107	63078	179	0	0	19.4679	10.2688	3.4635	0.7331	1.3244
108	63074	183	0	0	19.4564	10.1926	3.4612	0.7531	1.3285
109	63072	191	0	0	19.4499	10.0920	3.4606	0.7926	1.3324
110	63075	200	0	0	19.4385	10.0139	3.4580	0.8210	1.3364
111	63073	204	0	0	19.4251	9.9214	3.4562	0.8422	1.3408
112	63072	208	0	0	19.4183	9.8820	3.4555	0.8852	1.3449
113	63078	218	0	0	19.4122	9.8475	3.4543	0.9040	1.3486
114	63079	224	0	0	19.3978	9.7476	3.4518	0.9125	1.3528
115	63080	233	0	0	19.3882	9.6999	3.4504	0.9523	1.3570
116	63078	239	0	0	19.3750	9.6130	3.4484	0.9656	1.3615
117	63082	250	0	0	19.3656	9.5495	3.4472	0.9973	1.3659
118	63083	261	0	0	19.3497	9.4361	3.4448	1.0292	1.3708
119	63087	268	0	0	19.3331	9.3292	3.4424	1.0584	1.3763
120	63089	277	0	0	19.3218	9.2580	3.4415	1.0924	1.3816
121	63094	285	0	0	19.3083	9.1749	3.4388	1.1090	1.3869
122	63093	293	0	0	19.2961	9.1001	3.4377	1.1551	1.3923
123	63098	304	0	0	19.2840	9.0208	3.4360	1.1876	1.3975
124	63096	313	0	0	19.2678	8.9155	3.4339	1.2141	1.4032
125	63101	323	0	0	19.2540	8.8334	3.4322	1.2435	1.4088
126	63111	335	0	0	19.2389	8.7366	3.4303	1.2827	1.4147
127	63116	345	0	0	19.2209	8.6216	3.4280	1.2919	1.4209
128	63124	361	0	0	19.2054	8.5175	3.4262	1.3337	1.4272
129	63127	374	0	0	19.1819	8.3801	3.4233	1.3769	1.4343
130	63137	389	0	0	19.1616	8.2572	3.4211	1.4021	1.4418
131	63147	404	0	0	19.1389	8.1185	3.4185	1.4411	1.4498
132	63151	415	0	0	19.1161	7.9924	3.4157	1.4723	1.4582
133	63157	426	0	0	19.0989	7.8963	3.4143	1.5053	1.4663
134	63159	436	0	0	19.0821	7.8036	3.4123	1.5231	1.4742
135	63170	455	0	0	19.0667	7.7043	3.4111	1.5497	1.4817
136	63179	467	0	0	19.0392	7.5284	3.4080	1.5849	1.4901
137	63181	475	0	0	19.0198	7.4040	3.4070	1.6326	1.4985
138	63187	490	0	0	19.0069	7.3312	3.4058	1.6707	1.5062
139	63192	503	0	0	18.9850	7.2048	3.4029	1.6889	1.5142
140	63196	512	0	0	18.9651	7.0869	3.4014	1.7129	1.5222
141	63209	532	0	0	18.9509	7.0044	3.4001	1.7460	1.5298
142	63213	544	0	0	18.9221	6.8379	3.3970	1.7513	1.5384
143	63213	553	0	0	18.9029	6.7255	3.3958	1.7742	1.5469
144	63220	563	0	0	18.8888	6.6432	3.3949	1.8064	1.5548
145	63228	578	0	0	18.8736	6.5651	3.3929	1.8463	1.5624
146	63242	594	0	0	18.8517	6.4362	3.3910	1.8659	1.5702
147	63252	611	0	0	18.8275	6.3088	3.3885	1.8893	1.5786
148	63259	626	0	0	18.8020	6.1752	3.3866	1.9063	1.5876
149	63264	636	0	0	18.7791	6.0589	3.3846	1.9267	1.5967
150	63275	652	0	0	18.7630	5.9717	3.3837	1.9409	1.6053
151	63289	669	0	0	18.7395	5.8441	3.3813	1.9540	1.6141
152	63302	688	0	0	18.7138	5.7021	3.3794	1.9808	1.6234
153	63307	699	0	0	18.6852	5.5441	3.3770	2.0139	1.6333
154	63321	718	0	0	18.6673	5.4554	3.3758	2.0437	1.6427
155	63326	731	0	0	18.6394	5.2935	3.3734	2.0621	1.6526
156	63333	747	0	0	18.6190	5.1915	3.3719	2.0961	1.6622
157	63342	763	0	0	18.5953	5.0650	3.3700	2.1047	1.6718
158	63351	778	0	0	18.5711	4.9325	3.3685	2.1253	1.6816
159	63364	799	0	0	18.5483	4.8109	3.3667	2.1608	1.6913
160	63368	811	0	0	18.5172	4.6372	3.3645	2.1876	1.7018
161	63378	825	0	0	18.4977	4.5398	3.3637	2.2139	1.7118
162	63392	844	0	0	18.4767	4.4346	3.3615	2.2344	1.7214
163	63392	854	0	0	18.4488	0.0000	3.3598	2.2470	1.7316
164	63398	866	0	0	18.4323	4.1891	3.3591	2.2776	1.7409
165	63409	883	0	0	18.4142	4.1028	3.3576	2.3078	1.7498
166	63418	904	0	0	18.3893	3.9822	3.3551	2.3194	1.7591
167	63428	924	0	0	18.3586	3.8281	3.3530	2.3353	1.7692
168	63429	933	0	0	18.3285	3.6886	3.3508	2.3474	1.7799
169	63444	949	0	0	18.3132	3.6173	3.3503	2.3659	1.7896
170	63454	965	0	0	18.2897	3.4941	3.3481	2.3721	1.7993
171	63461	983	0	0	18.2657	3.3692	3.3472	2.3801	1.8091
172	63466	998	0	0	18.2389	3.2332	3.3454	2.4123	1.8192
173	63474	1011	0	0	18.2161	3.1331	3.3435	2.4246	1.8292
174	63488	1031	0	0	18.1965	3.0386	3.3423	2.4363	1.8389
175	63496	1043	0	0	18.1674	2.9032	3.3398	2.4500	1.8490
176	63514	1063	0	0	18.1481	2.7986	3.3395	2.4633	1.8587
177	63514	1072	0	0	18.1189	2.6622	3.3366	2.4822	1.8690
178	63521	1085	0	0	18.1040	2.6005	3.3360	2.4937	1.8783
179	63529	1103	0	0	18.0851	2.5122	3.3343	2.5026	1.8873
180	63534	1116	0	0	18.0589	2.3908	3.3325	2.5122	1.8967
181	63534	1122	0	0	18.0389	2.3059	3.3312	2.5264	1.9059
182	63537	1137	0	0	18.0288	2.2612	3.3309	2.5249	1.9138
183	63539	1147	0	0	18.0078	2.1615	3.3294	2.5277	1.9220
184	63544	1159	0	0	17.9921	2.0902	3.3287	2.5363	1.9297
185	63551	1172	0	0	17.9743	2.0063	3.3274	2.5432	1.9374
186	63564	1189	0	0	17.9551	1.9252	3.3258	2.5502	1.9451
187	63567	1202	0	0	17.9302	1.8184	3.3235	2.5544	1.9535
188	63578	1215	0	0	17.9104	1.7294	3.3229	2.5610	1.9619
189	63584	1225	1	0	17.8909	1.6501	3.3205	2.5639	1.9702
190	63594	1238	2	0	17.8759	1.5940	3.3196	2.5685	1.9781
191	63588	1242	3	0	17.8571	1.5179	3.3176	2.5605	1.9860
192	63594	1250	6	0	17.8502	1.4986	3.3174	2.5590	1.9927
193	63601	1264	7	0	17.8390	1.4663	3.3162	2.5479	1.9988
194	63605	1275	11	0	17.8191	1.3794	3.3146	2.5445	2.0055
195	63606	1279	12	0	17.8029	1.3178	3.3133	2.5499	2.0122
196	63610	1288	13	0	17.7963	1.3027	3.3126	2.5463	2.0179
197	63609	1296	13	0	17.7838	1.2534	3.3118	2.5417	2.0236
198	63614	1304	14	0	17.7719	1.2079	3.3104	2.5446	2.0290
199	63622	1312	19	0	17.7602	1.1667	3.3099	2.5366	2.0343
200	63629	1324	19	0	17.7484	1.1372	3.3085	2.5183	2.0395
201	63632	1335	19	0	17.7312	1.0652	3.3075	2.5125	2.0452
202	63635	1343	19	0	17.7150	1.0047	3.3060	2.5185	2.0511
203	63640	1353	19	0	17.7031	0.9626	3.3051	2.5188	2.0569
204	63645	1364	20	0	17.6888	0.9079	3.3038	2.5174	2.0627
205	63645	1373	22	0	17.6730	0.8503	3.3017	2.5239	2.0687
206	63646	1377	24	0	17.6598	0.8013	3.3010	2.5204	2.0746
207	63649	1382	26	0	17.6534	0.8062	3.3002	2.5131	2.0798
208	63645	1388	26	0	17.6465	0.7920	3.2993	2.5103	2.0844
209	63646	1394	29	0	17.6382	0.7610	3.2988	2.5025	2.0887
210	63652	1401	32	0	17.6298	0.7314	3.2980	2.5001	2.0928
211	63654	1407	34	0	17.6200	0.7188	3.2971	2.4808	2.0969
212	63649	1411	33	0	17.6114	0.6980	3.2962	2.4668	2.1009
213	63652	1418	33	0	17.6055	0.6810	3.2954	2.4614	2.1045
214	63657	1428	34	0	17.5958	0.6446	3.2946	2.4662	2.1082
215	63660	1434	36	0	17.5817	0.5953	3.2928	2.4635	2.1125
216	63662	1440	37	0	17.5729	0.5773	3.2922	2.4457	2.1166
217	63655	1442	37	0	17.5643	0.5540	3.2911	2.4454	2.1206
218	63656	1445	40	0	17.5611	0.5438	3.2911	2.4413	2.1240
219	63656	1448	45	0	17.5573	0.5432	3.2905	2.4325	2.1270
220	63658	1453	46	0	17.5536	0.5527	3.2896	2.4170	2.1296
221	63657	1458	48	0	17.5473	0.5446	3.2882	2.4120	2.1322
222	63667	1469	48	0	17.5404	0.5271	3.2874	2.4093	2.1349
223	63671	1478	48	0	17.5253	0.4695	3.2856	2.4064	2.1384
224	63673	1488	47	0	17.5123	0.4326	3.2842	2.4029	2.1425
225	63671	1493	46	0	17.4986	0.0000	3.2825	2.3976	2.1470
226	63676	1502	45	0	17.4910	0.0000	3.2822	2.4042	2.1512
227	63672	1508	46	0	17.4785	0.0000	3.2806	2.4021	2.1557
228	63673	1510	50	0	17.4698	0.2970	3.2791	2.4015	2.1600
229	63681	1521	53	0	17.4673	0.3216	3.2777	2.3891	2.1635
230	63683	1523	59	0	17.4531	0.2828	3.2759	2.3794	2.1676
231	63682	1529	60	0	17.4497	0.3114	3.2753	2.3634	2.1711
232	63685	1537	61	0	17.4418	0.2851	3.2745	2.3628	2.1744
233	63685	1545	61	0	17.4308	0.2498	3.2734	2.3579	2.1781
234	63692	1557	60	0	17.4195	0.2124	3.2719	2.3586	2.1820
235	63695	1565	60	0	17.4031	0.1614	3.2695	2.3599	2.1867
236	63700	1574	60	0	17.3915	0.1273	3.2680	2.3618	2.1915
237	63707	1581	62	0	17.3791	0.0867	3.2666	2.3572	2.1964
238	63709	1588	64	0	17.3694	0.0703	3.2653	2.3519	2.2011
239	63706	1593	68	0	17.3598	0.0498	3.2639	2.3507	2.2056
240	63705	1595	74	0	17.3532	0.0502	3.2630	2.3325	2.2098
241	63703	1598	77	0	17.3507	0.0849	3.2618	2.2970	2.2131
242	63706	1602	80	0	17.3474	0.0998	3.2610	2.2678	2.2160
243	63713	1611	80	0	17.3426	0.0992	3.2596	2.2644	2.2187
244	63719	1619	81	0	17.3309	0.0641	3.2578	2.2578	2.2219
245	63723	1630	81	0	17.3196	0.0328	3.2565	2.2566	2.2254
246	63737	1645	81	0	17.3045	0.0000	3.2548	2.2519	2.2296
247	63740	1660	79	0	17.2837	0.0000	3.2523	2.2508	2.2350
248	63737	1665	79	0	17.2628	0.0000	3.2501	2.2501	2.2412
249	63738	1672	80	0	17.2553	0.0000	3.2495	2.2484	2.2468
250	63739	1681	83	0	17.2462	0.0000	3.2477	2.2446	2.2520
251	63751	1694	86	0	17.2344	0.0000	3.2458	2.2425	2.2571
252	63756	1702	91	0	17.2170	0.0000	3.2433	2.2310	2.2627
253	63761	1697	104	0	17.2064	0.0000	3.2413	2.2255	2.2682
254	63760	1702	106	0	17.2133	0.0000	3.2406	2.1925	2.2716
255	63764	1716	106	0	17.2082	0.0000	3.2394	2.1851	2.2746
256	63772	1732	105	0	17.1902	0.0000	3.2370	2.1753	2.2787
257	63764	1736	102	0	17.1692	0.0000	3.2349	2.1728	2.2841
258	63770	1748	102	0	17.1627	0.0000	3.2351	2.1722	2.2888
259	63770	1753	101	0	17.1470	0.0000	3.2325	2.1705	2.2940
260	63786	1766	104	0	17.1393	0.0000	3.2324	2.1750	2.2987
261	63794	1770	112	0	17.1221	0.0000	3.2288	2.1691	2.3041
262	63798	1780	114	0	17.1168	0.0000	3.2268	2.1544	2.3088
263	63810	1796	116	0	17.1045	0.0000	3.2247	2.1432	2.3135
264	63808	1796	122	0	17.0844	0.0000	3.2212	2.1323	2.3193
265	63810	1810	122	0	17.0836	0.0000	3.2204	2.1164	2.3237
266	63813	1821	124	0	17.0678	0.0000	3.2175	2.1079	2.3287
267	63819	1834	124	0	17.0536	0.0000	3.2161	2.1028	2.3341
268	63823	1844	126	0	17.0366	0.0000	3.2141	2.1059	2.3399
269	63837	1861	129	0	17.0237	0.0000	3.2122	2.1031	2.3458
270	63848	1876	127	0	17.0027	0.0000	3.2079	2.0963	2.3525
271	63855	1890	130	0	16.9836	0.0000	3.2062	2.0907	2.3597
272	63871	1910	133	0	16.9661	0.0000	3.2026	2.0833	2.3670
273	63883	1920	141	0	16.9420	0.0000	3.1986	2.0732	2.3753
274	63891	1933	143	0	16.9287	0.0000	3.1961	2.0746	2.3830
275	63898	1936	154	0	16.9131	0.0000	3.1931	2.0638	2.3904
276	63905	1942	156	0	16.9088	0.0000	3.1918	2.0362	2.3964
277	63918	1953	161	0	16.9013	0.0000	3.1900	2.0180	2.4015
278	63917	1956	164	0	16.8885	0.0000	3.1873	2.0101	2.4068
279	63928	1974	161	0	16.8846	0.0000	3.1865	1.9949	2.4111
280	63935	1992	159	0	16.8641	0.0000	3.1823	1.9869	2.4166
281	63936	2004	155	0	16.8427	0.0000	3.1797	1.9825	2.4231
282	63941	2022	154	0	16.8275	0.0000	3.1775	1.9817	2.4298
283	63951	2039	153	0	16.8072	0.0000	3.1738	1.9814	2.4372
284	63964	2058	152	0	16.7869	0.0000	3.1716	1.9857	2.4451
285	63964	2061	156	0	16.7652	0.0000	3.1680	1.9849	2.4537
286	63976	2071	164	0	16.7607	0.0000	3.1670	1.9796	2.4606
287	63986	2083	167	0	16.7491	0.0000	3.1633	1.9631	2.4670
288	63991	2088	178	0	16.7351	0.0000	3.1616	1.9597	2.4733
289	64006	2098	187	0	16.7286	0.0000	3.1593	1.9441	2.4785
290	64017	2110	190	0	16.7179	0.0000	3.1563	1.9236	2.4837
291	64036	2137	188	0	16.7048	0.0000	3.1537	1.9087	2.4889
292	64041	2146	189	0	16.6737	0.0000	3.1480	1.9063	2.4964
293	64052	2164	187	0	16.6627	0.0000	3.1473	1.9044	2.5032
294	64064	2184	184	0	16.6426	0.0000	3.1440	1.9014	2.5108
295	64076	2203	186	0	16.6202	0.0000	3.1405	1.9037	2.5192
296	64075	2212	183	0	16.5990	0.0000	3.1374	1.9087	2.5281
297	64083	2214	199	0	16.5886	0.0000	3.1362	1.8992	2.5360
298	64088	2221	202	0	16.5853	0.0000	3.1341	1.8859	2.5421
299	64095	2230	207	0	16.5777	0.0000	3.1319	1.8756	2.5474
300	64103	2232	215	0	16.5675	0.0000	3.1294	1.8657	2.5523
