x_grid	y_grid	x_um	y_um	O2	glucose	VEGF	lactate	pH	ECM_density	vascular_density	is_occupied	occupant_cell_id	occupant_type
0	0	5.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	3639	1
1	0	15.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5354	4
2	0	25.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	1582	5
3	0	35.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
4	0	45.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	4330	2
5	0	55.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5742	3
6	0	65.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5514	4
7	0	75.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	1228	4
8	0	85.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
9	0	95.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	4953	3
10	0	105.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
11	0	115.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	4930	3
12	0	125.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	6130	3
13	0	135.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
14	0	145.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
15	0	155.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	561	4
16	0	165.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5417	4
17	0	175.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
18	0	185.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5465	4
19	0	195.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	4860	3
20	0	205.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
21	0	215.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5529	4
22	0	225.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	3561	1
23	0	235.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
24	0	245.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	637	4
25	0	255.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
26	0	265.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	4799	3
27	0	275.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5189	4
28	0	285.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	4310	1
29	0	295.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	4879	3
30	0	305.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
31	0	315.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	1347	4
32	0	325.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
33	0	335.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5633	3
34	0	345.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	4133	1
35	0	355.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
36	0	365.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5028	3
37	0	375.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
38	0	385.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
39	0	395.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	1600	5
40	0	405.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	704	4
41	0	415.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.6000	True	4887	3
42	0	425.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	6116	4
43	0	435.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5008	4
44	0	445.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	6379	5
45	0	455.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
46	0	465.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5561	4
47	0	475.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	6302	4
48	0	485.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5672	4
49	0	495.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
50	0	505.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5957	3
51	0	515.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5602	3
52	0	525.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5914	4
53	0	535.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	6109	3
54	0	545.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5273	4
55	0	555.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5484	4
56	0	565.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5944	3
57	0	575.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
58	0	585.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
59	0	595.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	6062	3
60	0	605.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	4947	3
61	0	615.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5768	3
62	0	625.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	1289	4
63	0	635.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5654	4
64	0	645.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	4948	3
65	0	655.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
66	0	665.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5326	4
67	0	675.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5147	4
68	0	685.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	4916	3
69	0	695.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	3670	1
70	0	705.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
71	0	715.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	4138	1
72	0	725.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	3788	1
73	0	735.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	1727	5
74	0	745.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5496	4
75	0	755.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
76	0	765.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
77	0	775.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
78	0	785.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	6158	5
79	0	795.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	848	4
80	0	805.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	923	4
81	0	815.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5260	4
82	0	825.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5558	3
83	0	835.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	1342	4
84	0	845.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
85	0	855.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	4914	3
86	0	865.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.6000	False	-1	-1
87	0	875.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	922	4
88	0	885.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
89	0	895.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	6353	4
90	0	905.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5057	4
91	0	915.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
92	0	925.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	4515	2
93	0	935.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	4979	3
94	0	945.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	6069	3
95	0	955.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5412	4
96	0	965.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
97	0	975.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	993	4
98	0	985.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	3807	1
99	0	995.0	5.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	6077	3
0	1	5.0	15.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	574	4
1	1	15.0	15.0	38.00	4.9942	0.0000	0.9998	7.3800	0.5000	0.0000	False	-1	-1
2	1	25.0	15.0	34.99	3.4886	0.0000	1.0002	7.3800	0.5000	0.0000	True	2504	0
3	1	35.0	15.0	37.99	4.9834	0.0000	1.0005	7.3800	0.5000	0.0000	False	-1	-1
4	1	45.0	15.0	36.79	4.1784	0.0000	1.0509	7.3790	0.5000	0.0000	True	3776	1
5	1	55.0	15.0	37.99	4.9738	0.0000	1.0012	7.3800	0.5000	0.0000	False	-1	-1
6	1	65.0	15.0	36.78	4.1694	0.0000	1.0514	7.3790	0.5000	0.0000	True	3496	1
7	1	75.0	15.0	37.98	4.9650	0.0000	1.0017	7.3800	0.5000	0.0000	False	-1	-1
8	1	85.0	15.0	37.98	4.9607	0.0000	1.0019	7.3800	0.5000	0.0000	False	-1	-1
9	1	95.0	15.0	34.98	3.4565	0.0000	1.0022	7.3800	0.5000	0.0000	True	3373	0
10	1	105.0	15.0	37.98	4.9525	0.0000	1.0024	7.3800	0.5000	0.0000	True	6403	4
11	1	115.0	15.0	34.97	3.4487	0.0000	1.0026	7.3799	0.5000	0.0000	True	2098	0
12	1	125.0	15.0	37.07	4.3452	0.0000	1.0328	7.3793	0.5000	0.0000	True	4604	2
13	1	135.0	15.0	37.97	4.9419	0.0000	1.0030	7.3799	0.5000	0.0000	False	-1	-1
14	1	145.0	15.0	37.97	4.9388	0.0000	1.0032	7.3799	0.5000	0.0000	False	-1	-1
15	1	155.0	15.0	34.77	3.2856	0.0000	1.0083	7.3798	0.5000	0.0000	True	6308	5
16	1	165.0	15.0	34.96	3.4327	0.0000	1.0035	7.3799	0.5000	0.0000	True	2351	0
17	1	175.0	15.0	37.96	4.9302	0.0000	1.0037	7.3799	0.5000	0.0000	False	-1	-1
18	1	185.0	15.0	36.46	3.9276	0.0000	1.0639	7.3787	0.5000	0.0000	True	4313	1
19	1	195.0	15.0	37.66	4.7253	0.0000	1.0140	7.3797	0.5000	0.0000	True	5403	4
20	1	205.0	15.0	37.06	4.3231	0.0000	1.0342	7.3793	0.5000	0.0000	True	4652	2
21	1	215.0	15.0	37.96	4.9211	0.0000	1.0043	7.3799	0.5000	0.0000	False	-1	-1
22	1	225.0	15.0	37.96	4.9191	0.0000	1.0044	7.3799	0.5000	0.0000	False	-1	-1
23	1	235.0	15.0	37.95	4.9169	0.0000	1.0046	7.3799	0.5000	0.0000	False	-1	-1
24	1	245.0	15.0	37.95	4.9147	0.0000	1.0047	7.3799	0.5000	0.0000	False	-1	-1
25	1	255.0	15.0	37.65	4.7126	0.0000	1.0149	7.3797	0.5000	0.0000	True	634	4
26	1	265.0	15.0	37.35	4.5106	0.0000	1.0250	7.3795	0.5000	0.0000	False	-1	-1
27	1	275.0	15.0	37.65	4.7086	0.0000	1.0151	7.3797	0.5000	0.0000	True	14	4
28	1	285.0	15.0	34.65	3.2067	0.0000	1.0152	7.3797	0.5000	0.0000	True	6168	4
29	1	295.0	15.0	34.95	3.4051	0.0000	1.0053	7.3799	0.5000	0.0000	True	2301	0
30	1	305.0	15.0	37.95	4.9035	0.0000	1.0054	7.3799	0.5000	0.0000	False	-1	-1
31	1	315.0	15.0	34.95	3.4020	0.0000	1.0055	7.3799	0.5000	0.0000	True	2210	0
32	1	325.0	15.0	37.05	4.3007	0.0000	1.0356	7.3793	0.5000	0.0000	True	4573	2
33	1	335.0	15.0	37.94	4.8995	0.0000	1.0057	7.3799	0.5000	0.0000	False	-1	-1
34	1	345.0	15.0	36.74	4.0984	0.0000	1.0558	7.3789	0.5000	0.0000	False	-1	-1
35	1	355.0	15.0	34.94	3.3973	0.0000	1.0058	7.3799	0.5000	0.0000	True	2695	0
36	1	365.0	15.0	34.74	3.2464	0.0000	1.0108	7.3798	0.5000	0.0000	True	6107	5
37	1	375.0	15.0	37.94	4.8956	0.0000	1.0059	7.3799	0.5000	0.0000	False	-1	-1
38	1	385.0	15.0	37.64	4.6947	0.0000	1.0159	7.3797	0.5000	0.0000	True	5108	4
39	1	395.0	15.0	34.94	3.3938	0.0000	1.0059	7.3799	0.5000	0.0000	True	3365	0
40	1	405.0	15.0	37.64	4.6930	0.0000	1.0159	7.3797	0.5000	0.0000	True	6331	4
41	1	415.0	15.0	37.64	4.6924	0.0000	1.0159	7.3797	0.5000	0.0000	False	-1	-1
42	1	425.0	15.0	38.58	4.8938	0.0000	1.0060	7.3799	0.5000	0.6000	False	-1	-1
43	1	435.0	15.0	38.58	4.8935	0.0000	1.0059	7.3799	0.5000	0.6000	False	-1	-1
44	1	445.0	15.0	37.64	4.6912	0.0000	1.0159	7.3797	0.5000	0.0000	True	6055	4
45	1	455.0	15.0	34.94	3.3909	0.0000	1.0059	7.3799	0.5000	0.0000	True	3143	0
46	1	465.0	15.0	37.94	4.8906	0.0000	1.0059	7.3799	0.5000	0.0000	False	-1	-1
47	1	475.0	15.0	34.64	3.1902	0.0000	1.0160	7.3797	0.5000	0.0000	True	2597	0
48	1	485.0	15.0	34.94	3.3902	0.0000	1.0060	7.3799	0.5000	0.0000	True	2595	0
49	1	495.0	15.0	37.94	4.8903	0.0000	1.0060	7.3799	0.5000	0.0000	False	-1	-1
50	1	505.0	15.0	34.94	3.3904	0.0000	1.0059	7.3799	0.5000	0.0000	True	2467	0
51	1	515.0	15.0	37.94	4.8908	0.0000	1.0059	7.3799	0.5000	0.0000	False	-1	-1
52	1	525.0	15.0	37.94	4.8912	0.0000	1.0059	7.3799	0.5000	0.0000	False	-1	-1
53	1	535.0	15.0	34.94	3.3913	0.0000	1.0058	7.3799	0.5000	0.0000	True	3250	0
54	1	545.0	15.0	37.94	4.8916	0.0000	1.0058	7.3799	0.5000	0.0000	False	-1	-1
55	1	555.0	15.0	34.94	3.3917	0.0000	1.0057	7.3799	0.5000	0.0000	True	3324	0
56	1	565.0	15.0	37.94	4.8920	0.0000	1.0057	7.3799	0.5000	0.0000	False	-1	-1
57	1	575.0	15.0	37.64	4.6923	0.0000	1.0157	7.3797	0.5000	0.0000	True	5577	4
58	1	585.0	15.0	34.64	3.1927	0.0000	1.0156	7.3797	0.5000	0.0000	True	2077	0
59	1	595.0	15.0	34.94	3.3932	0.0000	1.0056	7.3799	0.5000	0.0000	True	2469	0
60	1	605.0	15.0	37.94	4.8939	0.0000	1.0055	7.3799	0.5000	0.0000	False	-1	-1
61	1	615.0	15.0	37.94	4.8947	0.0000	1.0055	7.3799	0.5000	0.0000	False	-1	-1
62	1	625.0	15.0	34.94	3.3956	0.0000	1.0055	7.3799	0.5000	0.0000	True	2942	0
63	1	635.0	15.0	37.94	4.8965	0.0000	1.0054	7.3799	0.5000	0.0000	False	-1	-1
64	1	645.0	15.0	37.94	4.8975	0.0000	1.0054	7.3799	0.5000	0.0000	False	-1	-1
65	1	655.0	15.0	37.94	4.8985	0.0000	1.0054	7.3799	0.5000	0.0000	False	-1	-1
66	1	665.0	15.0	34.94	3.3996	0.0000	1.0053	7.3799	0.5000	0.0000	True	2869	0
67	1	675.0	15.0	36.74	4.1008	0.0000	1.0553	7.3789	0.5000	0.0000	True	3611	1
68	1	685.0	15.0	37.95	4.9020	0.0000	1.0052	7.3799	0.5000	0.0000	False	-1	-1
69	1	695.0	15.0	37.95	4.9032	0.0000	1.0051	7.3799	0.5000	0.0000	False	-1	-1
70	1	705.0	15.0	37.95	4.9044	0.0000	1.0050	7.3799	0.5000	0.0000	False	-1	-1
71	1	715.0	15.0	34.95	3.4057	0.0000	1.0049	7.3799	0.5000	0.0000	True	2782	0
72	1	725.0	15.0	37.95	4.9071	0.0000	1.0049	7.3799	0.5000	0.0000	False	-1	-1
73	1	735.0	15.0	34.95	3.4086	0.0000	1.0048	7.3799	0.5000	0.0000	True	1931	0
74	1	745.0	15.0	37.95	4.9104	0.0000	1.0047	7.3799	0.5000	0.0000	False	-1	-1
75	1	755.0	15.0	34.95	3.4122	0.0000	1.0046	7.3799	0.5000	0.0000	True	2173	0
76	1	765.0	15.0	37.95	4.9142	0.0000	1.0045	7.3799	0.5000	0.0000	False	-1	-1
77	1	775.0	15.0	37.95	4.9162	0.0000	1.0044	7.3799	0.5000	0.0000	False	-1	-1
78	1	785.0	15.0	36.76	4.1184	0.0000	1.0543	7.3789	0.5000	0.0000	True	3664	1
79	1	795.0	15.0	34.96	3.4208	0.0000	1.0042	7.3799	0.5000	0.0000	True	3236	0
80	1	805.0	15.0	37.96	4.9235	0.0000	1.0040	7.3799	0.5000	0.0000	False	-1	-1
81	1	815.0	15.0	37.96	4.9263	0.0000	1.0039	7.3799	0.5000	0.0000	False	-1	-1
82	1	825.0	15.0	37.76	4.7792	0.0000	1.0087	7.3798	0.5000	0.0000	True	5940	5
83	1	835.0	15.0	37.96	4.9319	0.0000	1.0036	7.3799	0.5000	0.0000	False	-1	-1
84	1	845.0	15.0	36.76	4.1347	0.0000	1.0534	7.3789	0.5000	0.0000	True	4232	1
85	1	855.0	15.0	37.37	4.5377	0.0000	1.0232	7.3795	0.5000	0.0000	True	4976	3
86	1	865.0	15.0	38.61	4.9418	0.0000	1.0030	7.3799	0.5000	0.6000	False	-1	-1
87	1	875.0	15.0	37.97	4.9440	0.0000	1.0028	7.3799	0.5000	0.0000	False	-1	-1
88	1	885.0	15.0	37.97	4.9475	0.0000	1.0026	7.3799	0.5000	0.0000	False	-1	-1
89	1	895.0	15.0	37.97	4.9510	0.0000	1.0024	7.3800	0.5000	0.0000	False	-1	-1
90	1	905.0	15.0	34.98	3.4548	0.0000	1.0021	7.3800	0.5000	0.0000	True	2758	0
91	1	915.0	15.0	37.98	4.9590	0.0000	1.0019	7.3800	0.5000	0.0000	False	-1	-1
92	1	925.0	15.0	37.98	4.9634	0.0000	1.0016	7.3800	0.5000	0.0000	False	-1	-1
93	1	935.0	15.0	37.98	4.9680	0.0000	1.0013	7.3800	0.5000	0.0000	False	-1	-1
94	1	945.0	15.0	37.99	4.9729	0.0000	1.0010	7.3800	0.5000	0.0000	False	-1	-1
95	1	955.0	15.0	34.99	3.4780	0.0000	1.0007	7.3800	0.5000	0.0000	True	2587	0
96	1	965.0	15.0	37.69	4.7833	0.0000	1.0104	7.3798	0.5000	0.0000	True	992	4
97	1	975.0	15.0	37.69	4.7888	0.0000	1.0101	7.3798	0.5000	0.0000	True	5762	4
98	1	985.0	15.0	37.70	4.7943	0.0000	1.0098	7.3798	0.5000	0.0000	True	5550	4
99	1	995.0	15.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	6118	3
0	2	5.0	25.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	5731	3
1	2	15.0	25.0	34.99	3.4887	0.0000	1.0002	7.3800	0.5000	0.0000	True	2764	0
2	2	25.0	25.0	36.79	4.1780	0.0000	1.0509	7.3790	0.5000	0.0000	True	4151	1
3	2	35.0	25.0	37.98	4.9679	0.0000	1.0016	7.3800	0.5000	0.0000	False	-1	-1
4	2	45.0	25.0	36.78	4.1582	0.0000	1.0522	7.3790	0.5000	0.0000	True	3907	1
5	2	55.0	25.0	37.67	4.7492	0.0000	1.0128	7.3797	0.5000	0.0000	True	563	4
6	2	65.0	25.0	37.97	4.9406	0.0000	1.0033	7.3799	0.5000	0.0000	False	-1	-1
7	2	75.0	25.0	38.81	4.9337	0.0000	1.0039	7.3799	0.5000	0.8000	False	-1	-1
8	2	85.0	25.0	37.96	4.9237	0.0000	1.0043	7.3799	0.5000	0.0000	False	-1	-1
9	2	95.0	25.0	37.96	4.9156	0.0000	1.0048	7.3799	0.5000	0.0000	False	-1	-1
10	2	105.0	25.0	34.95	3.4078	0.0000	1.0052	7.3799	0.5000	0.0000	True	1854	0
11	2	115.0	25.0	37.65	4.7004	0.0000	1.0156	7.3797	0.5000	0.0000	True	5477	4
12	2	125.0	25.0	37.94	4.8935	0.0000	1.0060	7.3799	0.5000	0.0000	False	-1	-1
13	2	135.0	25.0	36.74	4.0871	0.0000	1.0464	7.3791	0.5000	0.0000	True	5600	4
14	2	145.0	25.0	37.74	4.7309	0.0000	1.0118	7.3798	0.5000	0.0000	True	1782	5
15	2	155.0	25.0	36.73	4.0748	0.0000	1.0571	7.3789	0.5000	0.0000	True	4072	1
16	2	165.0	25.0	37.73	4.7191	0.0000	1.0125	7.3798	0.5000	0.0000	True	1724	5
17	2	175.0	25.0	36.73	4.0640	0.0000	1.0578	7.3788	0.5000	0.0000	True	3769	1
18	2	185.0	25.0	34.92	3.3589	0.0000	1.0081	7.3798	0.5000	0.0000	True	2598	0
19	2	195.0	25.0	37.92	4.8543	0.0000	1.0084	7.3798	0.5000	0.0000	False	-1	-1
20	2	205.0	25.0	34.92	3.3499	0.0000	1.0088	7.3798	0.5000	0.0000	True	5276	4
21	2	215.0	25.0	37.92	4.8459	0.0000	1.0090	7.3798	0.5000	0.0000	False	-1	-1
22	2	225.0	25.0	38.76	4.8456	0.0000	1.0093	7.3798	0.5000	0.8000	False	-1	-1
23	2	235.0	25.0	34.91	3.3376	0.0000	1.0096	7.3798	0.5000	0.0000	True	2723	0
24	2	245.0	25.0	34.91	3.3334	0.0000	1.0099	7.3798	0.5000	0.0000	True	1849	0
25	2	255.0	25.0	37.91	4.8294	0.0000	1.0101	7.3798	0.5000	0.0000	False	-1	-1
26	2	265.0	25.0	37.61	4.6255	0.0000	1.0204	7.3796	0.5000	0.0000	True	5458	4
27	2	275.0	25.0	34.70	3.1716	0.0000	1.0156	7.3797	0.5000	0.0000	True	1850	0
28	2	285.0	25.0	34.90	3.3181	0.0000	1.0108	7.3798	0.5000	0.0000	True	2297	0
29	2	295.0	25.0	37.60	4.6149	0.0000	1.0211	7.3796	0.5000	0.0000	True	644	4
30	2	305.0	25.0	37.90	4.8118	0.0000	1.0113	7.3798	0.5000	0.0000	False	-1	-1
31	2	315.0	25.0	36.70	4.0089	0.0000	1.0615	7.3788	0.5000	0.0000	True	4311	1
32	2	325.0	25.0	34.89	3.3062	0.0000	1.0116	7.3798	0.5000	0.0000	True	2839	0
33	2	335.0	25.0	37.89	4.8039	0.0000	1.0118	7.3798	0.5000	0.0000	True	3599	1
34	2	345.0	25.0	37.89	4.8018	0.0000	1.0119	7.3798	0.5000	0.0000	False	-1	-1
35	2	355.0	25.0	37.89	4.7996	0.0000	1.0120	7.3798	0.5000	0.0000	True	5770	3
36	2	365.0	25.0	37.69	4.6479	0.0000	1.0171	7.3797	0.5000	0.0000	True	1692	5
37	2	375.0	25.0	38.74	4.8010	0.0000	1.0122	7.3798	0.5000	0.8000	False	-1	-1
38	2	385.0	25.0	36.39	3.7944	0.0000	1.0622	7.3788	0.5000	0.0000	True	5674	3
39	2	395.0	25.0	37.89	4.7925	0.0000	1.0123	7.3798	0.5000	0.0000	False	-1	-1
40	2	405.0	25.0	34.88	3.2909	0.0000	1.0123	7.3798	0.5000	0.0000	True	2219	0
41	2	415.0	25.0	37.88	4.7896	0.0000	1.0124	7.3798	0.5000	0.0000	False	-1	-1
42	2	425.0	25.0	37.88	4.7886	0.0000	1.0124	7.3798	0.5000	0.0000	True	5167	4
43	2	435.0	25.0	36.68	3.9880	0.0000	1.0624	7.3788	0.5000	0.0000	True	3695	1
44	2	445.0	25.0	38.33	4.6438	0.0000	1.0174	7.3797	0.5000	0.6000	False	-1	-1
45	2	455.0	25.0	37.88	4.7868	0.0000	1.0124	7.3798	0.5000	0.0000	False	-1	-1
46	2	465.0	25.0	34.88	3.2862	0.0000	1.0124	7.3798	0.5000	0.0000	True	2245	0
47	2	475.0	25.0	35.58	3.2356	0.0000	1.0974	7.3781	0.5000	0.0000	True	6366	5
48	2	485.0	25.0	37.88	4.7856	0.0000	1.0124	7.3798	0.5000	0.0000	True	129	4
49	2	495.0	25.0	37.28	4.3857	0.0000	1.0325	7.3794	0.5000	0.0000	True	6135	3
50	2	505.0	25.0	37.88	4.7860	0.0000	1.0124	7.3798	0.5000	0.0000	False	-1	-1
51	2	515.0	25.0	38.53	4.7905	0.0000	1.0124	7.3798	0.5000	0.6000	False	-1	-1
52	2	525.0	25.0	36.72	3.4259	0.0000	1.0923	7.3782	0.5000	0.8000	True	4425	2
53	2	535.0	25.0	37.88	4.7877	0.0000	1.0122	7.3798	0.5000	0.0000	False	-1	-1
54	2	545.0	25.0	37.88	4.7882	0.0000	1.0121	7.3798	0.5000	0.0000	False	-1	-1
55	2	555.0	25.0	37.58	4.5885	0.0000	1.0220	7.3796	0.5000	0.0000	True	42	4
56	2	565.0	25.0	37.88	4.7889	0.0000	1.0120	7.3798	0.5000	0.0000	False	-1	-1
57	2	575.0	25.0	34.88	3.2894	0.0000	1.0119	7.3798	0.5000	0.0000	True	1916	0
58	2	585.0	25.0	36.68	3.9902	0.0000	1.0618	7.3788	0.5000	0.0000	True	4043	1
59	2	595.0	25.0	37.88	4.7912	0.0000	1.0117	7.3798	0.5000	0.0000	False	-1	-1
60	2	605.0	25.0	34.88	3.2925	0.0000	1.0116	7.3798	0.5000	0.0000	True	2318	0
