cell_id	parent_id	cell_type	cell_type_name	x	y	angle	shape_path	size_scale	cell_cycle_phase	ecDNA_count	ecDNA_cargo	O2_local	glucose_local	is_hypoxic	is_quiescent	generation	time_born_hr	migration_rate	VEGF_secretion
47	-1	4	Endothelial	584	75	5.8925	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.4856	G1	0		38.24	4.1953	False	False	0	0.0	10.00	0.00
48	-1	4	Endothelial	492	253	1.6775	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.6447	G2	0		36.91	3.1988	False	False	0	0.0	10.00	0.00
49	-1	4	Endothelial	622	60	2.7578	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9308	G2	0		36.38	3.7780	False	False	0	0.0	10.00	0.00
50	-1	4	Endothelial	614	87	5.6307	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1777	G1	0		36.84	3.8567	False	False	1	0.0	10.00	0.00
51	-1	4	Endothelial	648	45	0.6822	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8274	M	0		37.58	4.4893	False	False	0	0.0	10.00	0.00
52	-1	4	Endothelial	677	45	4.5678	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9910	G0	0		38.25	4.4918	False	True	0	0.0	10.00	0.00
53	-1	4	Endothelial	666	77	5.7555	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1638	M	0		38.02	4.2165	False	False	0	0.0	10.00	0.00
54	-1	4	Endothelial	668	98	3.4862	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8391	M	0		35.93	3.2145	False	False	0	0.0	10.00	0.00
55	-1	4	Endothelial	656	74	5.0784	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8631	G1	0		38.11	4.1823	False	False	1	0.0	10.00	0.00
56	-1	4	Endothelial	692	75	1.8279	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1553	G1	0		38.25	4.2354	False	False	1	0.0	10.00	0.00
57	-1	4	Endothelial	701	85	5.8813	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9932	M	0		37.60	4.1566	False	False	0	0.0	10.00	0.00
58	-1	4	Endothelial	707	67	2.7338	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9242	S	0		37.49	4.2254	False	False	0	0.0	10.00	0.00
60	-1	4	Endothelial	717	79	3.2601	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9802	M	0		37.09	3.8418	False	False	1	0.0	10.00	0.00
61	-1	4	Endothelial	778	87	4.1573	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0366	S	0		37.17	4.0880	False	False	1	0.0	10.00	0.00
62	-1	4	Endothelial	752	57	4.6922	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0715	M	0		36.94	4.0343	False	False	0	0.0	10.00	0.00
63	-1	4	Endothelial	786	104	1.5141	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7959	G1	0		37.04	3.9894	False	False	1	0.0	10.00	0.00
64	-1	4	Endothelial	841	103	0.9631	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2873	S	0		37.57	4.4042	False	False	0	0.0	10.00	0.00
65	-1	4	Endothelial	825	130	5.4950	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2436	G1	0		37.75	4.1146	False	False	1	0.0	10.00	0.00
66	-1	4	Endothelial	813	64	4.8846	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8509	G2	0		37.47	4.4024	False	False	0	0.0	10.00	0.00
67	-1	4	Endothelial	862	103	0.9041	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9991	G2	0		37.57	4.4045	False	False	0	0.0	10.00	0.00
68	-1	4	Endothelial	784	42	0.8283	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2346	M	0		37.36	4.4351	False	False	0	0.0	10.00	0.00
69	-1	4	Endothelial	839	55	3.1814	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.6583	G1	0		35.92	3.6107	False	False	1	0.0	10.00	0.00
70	-1	4	Endothelial	963	45	1.2552	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7969	M	0		37.73	4.7766	False	False	0	0.0	10.00	0.00
71	-1	4	Endothelial	880	63	4.6432	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1527	G1	0		37.73	4.6457	False	False	0	0.0	10.00	0.00
72	-1	4	Endothelial	874	92	1.8909	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9193	G2	0		37.42	4.3672	False	False	0	0.0	10.00	0.00
73	-1	4	Endothelial	886	92	6.0044	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0897	G2	0		37.07	4.1758	False	False	0	0.0	10.00	0.00
74	-1	4	Endothelial	876	84	0.1562	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8840	G1	0		37.51	4.3777	False	False	1	0.0	10.00	0.00
75	-1	4	Endothelial	873	74	0.6654	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0294	G1	0		38.30	4.4813	False	False	1	0.0	10.00	0.00
76	-1	4	Endothelial	928	66	6.0710	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0380	M	0		35.91	3.7444	False	False	0	0.0	10.00	0.00
77	-1	4	Endothelial	843	59	5.0539	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8578	G1	0		37.66	4.5755	False	False	1	0.0	10.00	0.00
78	-1	4	Endothelial	999	182	0.1121	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9015	G2	0		37.44	4.6884	False	False	0	0.0	10.00	0.00
79	-1	4	Endothelial	889	230	5.0065	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8785	G2	0		37.43	3.8817	False	False	0	0.0	10.00	0.00
80	-1	4	Endothelial	0	194	3.8077	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9729	G2	0		37.83	4.8899	False	False	0	0.0	10.00	0.00
81	-1	4	Endothelial	0	242	2.5923	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.3685	M	0		37.66	4.7501	False	False	0	0.0	10.00	0.00
82	-1	4	Endothelial	108	219	4.0962	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1873	G1	0		37.82	4.2368	False	False	0	0.0	10.00	0.00
83	-1	4	Endothelial	0	302	1.5572	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7555	G1	0		37.84	4.8653	False	False	1	0.0	10.00	0.00
84	-1	4	Endothelial	163	247	5.1307	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8172	G1	0		36.26	3.3620	False	False	1	0.0	10.00	0.00
85	-1	4	Endothelial	104	238	3.7349	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8047	M	0		36.31	3.5796	False	False	0	0.0	10.00	0.00
86	-1	4	Endothelial	84	209	1.9499	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2881	M	0		37.99	4.3783	False	False	0	0.0	10.00	0.00
87	-1	4	Endothelial	88	158	1.0401	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1296	M	0		38.28	4.5394	False	False	0	0.0	10.00	0.00
88	-1	4	Endothelial	140	242	0.7256	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9777	G1	0		37.20	3.9106	False	False	1	0.0	10.00	0.00
89	-1	4	Endothelial	111	231	1.0973	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9556	G1	0		37.71	4.1390	False	False	0	0.0	10.00	0.00
90	-1	4	Endothelial	115	266	4.2771	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0786	G1	0		37.30	4.0345	False	False	1	0.0	10.00	0.00
91	-1	4	Endothelial	143	201	3.1700	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0586	G1	0		37.06	3.9259	False	False	1	0.0	10.00	0.00
92	-1	4	Endothelial	118	223	0.2732	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8797	G1	0		38.05	4.1221	False	False	1	0.0	10.00	0.00
93	-1	4	Endothelial	176	225	1.5669	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.4690	G1	0		38.06	3.8441	False	False	0	0.0	10.00	0.00
94	-1	4	Endothelial	173	215	0.3095	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0643	M	0		36.99	3.7161	False	False	0	0.0	10.00	0.00
95	-1	4	Endothelial	234	124	0.6388	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0435	G1	0		37.93	4.0627	False	False	1	0.0	10.00	0.00
96	-1	4	Endothelial	230	182	5.8110	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0438	G1	0		37.61	3.8028	False	False	0	0.0	10.00	0.00
97	-1	4	Endothelial	232	275	5.6715	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1546	G1	0		37.76	3.5197	False	False	0	0.0	10.00	0.00
98	-1	4	Endothelial	274	189	4.8976	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9214	G1	0		35.91	3.0666	False	False	0	0.0	10.00	0.00
99	-1	4	Endothelial	239	212	0.8454	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9513	M	0		37.18	3.7072	False	False	0	0.0	10.00	0.00
100	-1	4	Endothelial	258	215	5.3883	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0254	G1	0		34.63	2.3130	False	False	0	0.0	10.00	0.00
101	-1	4	Endothelial	290	259	4.0185	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9605	M	0		36.88	3.2980	False	False	0	0.0	10.00	0.00
102	-1	4	Endothelial	268	245	3.0026	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9380	G2	0		34.91	2.4079	False	False	0	0.0	10.00	0.00
103	-1	4	Endothelial	302	213	2.3091	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2879	G1	0		36.78	3.3259	False	False	0	0.0	10.00	0.00
104	-1	4	Endothelial	265	222	2.3842	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9452	M	0		37.32	3.3400	False	False	0	0.0	10.00	0.00
105	-1	4	Endothelial	358	225	5.9619	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9443	M	0		37.73	3.3112	False	False	0	0.0	10.00	0.00
106	-1	4	Endothelial	328	234	2.0632	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2887	G1	0		36.96	3.2986	False	False	1	0.0	10.00	0.00
107	-1	4	Endothelial	334	223	4.1003	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2907	G1	0		37.54	3.3166	False	False	0	0.0	10.00	0.00
108	-1	4	Endothelial	370	239	3.9767	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9506	G1	0		37.22	3.1929	False	False	1	0.0	10.00	0.00
109	-1	4	Endothelial	368	225	1.2717	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1649	G2	0		37.40	3.2397	False	False	0	0.0	10.00	0.00
110	-1	4	Endothelial	380	225	3.8603	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9682	G1	0		37.17	3.1848	False	False	1	0.0	10.00	0.00
111	-1	4	Endothelial	392	225	0.5309	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.3034	M	0		37.71	3.2636	False	False	0	0.0	10.00	0.00
112	-1	4	Endothelial	391	143	6.0248	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9888	G1	0		36.77	3.5331	False	False	1	0.0	10.00	0.00
113	-1	4	Endothelial	430	222	4.9174	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2519	M	0		37.12	3.2201	False	False	0	0.0	10.00	0.00
114	-1	4	Endothelial	439	189	1.5921	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8310	M	0		36.97	3.4155	False	False	0	0.0	10.00	0.00
115	-1	4	Endothelial	453	309	3.8715	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8881	S	0		35.19	2.1426	False	False	0	0.0	10.00	0.00
116	-1	4	Endothelial	414	234	3.5967	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1926	G1	0		36.57	3.0062	False	False	0	0.0	10.00	0.00
117	-1	4	Endothelial	469	189	4.7999	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0507	G2	0		36.06	2.9236	False	False	0	0.0	10.00	0.00
118	-1	4	Endothelial	517	208	3.7674	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2694	G1	0		37.22	3.3037	False	False	1	0.0	10.00	0.00
119	-1	4	Endothelial	504	192	0.7358	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0985	G1	0		36.92	3.3557	False	False	0	0.0	10.00	0.00
120	-1	4	Endothelial	461	204	2.6302	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0614	M	0		36.85	3.3026	False	False	0	0.0	10.00	0.00
121	-1	4	Endothelial	506	251	2.0963	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1356	G1	0		37.38	3.1340	False	False	1	0.0	10.00	0.00
122	-1	4	Endothelial	479	297	1.6998	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0391	G2	0		35.36	2.2442	False	False	0	0.0	10.00	0.00
123	-1	4	Endothelial	577	266	0.9903	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9754	G1	0		36.61	2.9614	False	False	0	0.0	10.00	0.00
