cell_id	parent_id	cell_type	cell_type_name	x	y	angle	shape_path	size_scale	cell_cycle_phase	ecDNA_count	ecDNA_cargo	O2_local	glucose_local	is_hypoxic	is_quiescent	generation	time_born_hr	migration_rate	VEGF_secretion
18	-1	4	Endothelial	306	75	4.9055	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7571	G1	0		38.08	4.1280	False	False	2	0.0	10.00	0.00
19	-1	4	Endothelial	174	161	0.8784	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8935	S	0		35.26	2.8677	False	False	1	0.0	10.00	0.00
20	-1	4	Endothelial	186	2	2.9600	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8557	S	0		37.93	4.9187	False	False	1	0.0	10.00	0.00
21	-1	4	Endothelial	286	136	3.9881	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9442	G1	0		36.68	3.4568	False	False	2	0.0	10.00	0.00
22	-1	4	Endothelial	265	79	1.9098	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1185	S	0		37.98	4.2395	False	False	1	0.0	10.00	0.00
23	-1	4	Endothelial	290	54	1.3483	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9229	G1	0		37.65	4.4275	False	False	0	0.0	10.00	0.00
24	-1	4	Endothelial	251	50	1.4699	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7874	G2	0		37.51	4.4118	False	False	1	0.0	10.00	0.00
25	-1	4	Endothelial	311	54	1.8447	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0829	S	0		37.36	4.0860	False	False	1	0.0	10.00	0.00
26	-1	4	Endothelial	457	87	4.9254	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9288	G2	0		37.42	4.0007	False	False	1	0.0	10.00	0.00
27	-1	4	Endothelial	333	69	5.1146	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9484	S	0		37.68	4.1588	False	False	1	0.0	10.00	0.00
28	-1	4	Endothelial	328	61	0.5658	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9395	G2	0		36.29	3.6426	False	False	0	0.0	10.00	0.00
29	-1	4	Endothelial	343	85	1.0133	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0812	G1	0		37.32	4.0480	False	False	0	0.0	10.00	0.00
30	-1	4	Endothelial	419	102	4.3751	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0801	G2	0		37.63	3.8359	False	False	1	0.0	10.00	0.00
31	-1	4	Endothelial	369	57	1.8945	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9836	S	0		37.89	4.3582	False	False	0	0.0	10.00	0.00
32	-1	4	Endothelial	450	6	0.5507	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7188	S	0		37.83	4.9028	False	False	2	0.0	10.00	0.00
33	-1	4	Endothelial	381	61	5.7088	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8338	G2	0		37.83	4.2907	False	False	2	0.0	10.00	0.00
34	-1	4	Endothelial	405	46	6.0895	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9370	G2	0		37.17	4.2124	False	False	0	0.0	10.00	0.00
35	-1	4	Endothelial	391	95	2.8234	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1229	G1	0		37.30	3.9633	False	False	0	0.0	10.00	0.00
36	-1	4	Endothelial	359	90	5.6712	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8417	G1	0		36.20	3.4213	False	False	1	0.0	10.00	0.00
37	-1	4	Endothelial	355	166	1.9224	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7121	S	0		36.61	3.2286	False	False	1	0.0	10.00	0.00
38	-1	4	Endothelial	372	91	5.3823	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9010	G1	0		37.47	3.8703	False	False	0	0.0	10.00	0.00
39	-1	4	Endothelial	547	35	2.7149	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9118	G1	0		38.03	4.4600	False	False	2	0.0	10.00	0.00
40	-1	4	Endothelial	491	58	4.0831	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2670	G1	0		37.14	4.0521	False	False	0	0.0	10.00	0.00
42	-1	4	Endothelial	571	41	0.9081	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1392	S	0		36.48	3.9148	False	False	0	0.0	10.00	0.00
43	-1	4	Endothelial	702	120	1.0719	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8019	S	0		37.21	3.8344	False	False	1	0.0	10.00	0.00
44	-1	4	Endothelial	536	20	2.1794	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9350	G1	0		35.68	3.5657	False	False	2	0.0	10.00	0.00
45	-1	4	Endothelial	517	125	6.0228	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9630	G2	0		37.18	3.5885	False	False	0	0.0	10.00	0.00
46	-1	4	Endothelial	575	74	0.5198	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0523	M	0		37.81	3.9041	False	False	1	0.0	10.00	0.00
47	-1	4	Endothelial	585	85	5.8925	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.4856	S	0		37.22	3.9585	False	False	0	0.0	10.00	0.00
48	-1	4	Endothelial	448	283	1.6775	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.6447	S	0		36.11	2.3898	False	False	2	0.0	10.00	0.00
49	-1	4	Endothelial	621	64	2.7578	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9308	S	0		36.87	3.8882	False	False	2	0.0	10.00	0.00
50	-1	4	Endothelial	626	121	5.6307	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1777	G2	0		36.97	3.4787	False	False	2	0.0	10.00	0.00
51	-1	4	Endothelial	738	22	0.6822	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8274	S	0		35.60	3.6466	False	False	2	0.0	10.00	0.00
52	-1	4	Endothelial	688	9	4.5678	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9910	S	0		37.47	4.6182	False	False	0	0.0	10.00	0.00
53	-1	4	Endothelial	618	86	5.7555	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1638	S	0		37.12	3.9255	False	False	0	0.0	10.00	0.00
54	-1	4	Endothelial	676	93	3.4862	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8391	M	0		37.84	3.9618	False	False	0	0.0	10.00	0.00
55	-1	4	Endothelial	615	74	5.0784	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8631	S	0		37.20	4.0165	False	False	1	0.0	10.00	0.00
56	-1	4	Endothelial	692	75	1.8279	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1553	G2	0		38.19	4.1441	False	False	1	0.0	10.00	0.00
57	-1	4	Endothelial	694	150	5.8813	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9932	G1	0		37.39	3.6314	False	False	1	0.0	10.00	0.00
58	-1	4	Endothelial	717	31	2.7338	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9242	G1	0		37.28	4.3529	False	False	2	0.0	10.00	0.00
60	-1	4	Endothelial	762	49	3.2601	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9802	S	0		37.56	4.4561	False	False	2	0.0	10.00	0.00
61	-1	4	Endothelial	789	73	4.1573	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0366	G1	0		37.65	4.1499	False	False	2	0.0	10.00	0.00
62	-1	4	Endothelial	725	48	4.6922	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0715	S	0		37.35	4.3044	False	False	2	0.0	10.00	0.00
63	-1	4	Endothelial	770	156	1.5141	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7959	S	0		35.76	3.0418	False	False	1	0.0	10.00	0.00
64	-1	4	Endothelial	851	101	0.9631	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2873	G1	0		37.53	4.3190	False	False	1	0.0	10.00	0.00
65	-1	4	Endothelial	817	148	5.4950	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2436	G2	0		37.46	3.9522	False	False	2	0.0	10.00	0.00
66	-1	4	Endothelial	813	64	4.8846	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8509	G1	0		37.43	4.3393	False	False	1	0.0	10.00	0.00
67	-1	4	Endothelial	888	117	0.9041	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9991	G1	0		37.19	4.1242	False	False	0	0.0	10.00	0.00
68	-1	4	Endothelial	784	42	0.8283	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2346	G2	0		37.26	4.3436	False	False	1	0.0	10.00	0.00
69	-1	4	Endothelial	856	192	3.1814	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.6583	M	0		37.18	3.8741	False	False	2	0.0	10.00	0.00
70	-1	4	Endothelial	905	87	1.2552	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7969	S	0		36.61	3.8447	False	False	2	0.0	10.00	0.00
71	-1	4	Endothelial	876	81	4.6432	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1527	G1	0		37.60	4.2479	False	False	0	0.0	10.00	0.00
72	-1	4	Endothelial	896	120	1.8909	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9193	G1	0		37.43	4.3276	False	False	0	0.0	10.00	0.00
73	-1	4	Endothelial	892	84	6.0044	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0897	G1	0		37.58	4.4190	False	False	0	0.0	10.00	0.00
74	-1	4	Endothelial	891	93	0.1562	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8840	G1	0		37.45	4.3686	False	False	2	0.0	10.00	0.00
75	-1	4	Endothelial	813	87	0.6654	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0294	S	0		37.30	4.1616	False	False	2	0.0	10.00	0.00
76	-1	4	Endothelial	928	66	6.0710	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0380	G1	0		35.75	3.6080	False	False	1	0.0	10.00	0.00
77	-1	4	Endothelial	832	31	5.0539	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8578	M	0		37.52	4.3899	False	False	2	0.0	10.00	0.00
78	-1	4	Endothelial	967	226	0.1121	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9015	G1	0		38.17	4.5388	False	False	3	0.0	10.00	0.00
79	-1	4	Endothelial	884	218	5.0065	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8785	S	0		35.69	3.0813	False	False	1	0.0	10.00	0.00
80	-1	4	Endothelial	0	180	3.8077	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9729	G1	0		37.03	4.4489	False	False	0	0.0	10.00	0.00
81	-1	4	Endothelial	0	242	2.5923	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.3685	G2	0		37.93	4.9239	False	False	1	0.0	10.00	0.00
82	-1	4	Endothelial	135	226	4.0962	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1873	S	0		37.59	3.8833	False	False	0	0.0	10.00	0.00
83	-1	4	Endothelial	0	324	1.5572	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7555	S	0		36.47	4.1966	False	False	2	0.0	10.00	0.00
84	-1	4	Endothelial	80	218	5.1307	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8172	S	0		38.10	4.2529	False	False	2	0.0	10.00	0.00
85	-1	4	Endothelial	114	183	3.7349	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8047	G1	0		37.09	3.9771	False	False	1	0.0	10.00	0.00
86	-1	4	Endothelial	47	239	1.9499	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2881	S	0		37.45	4.3653	False	False	1	0.0	10.00	0.00
87	-1	4	Endothelial	32	231	1.0401	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1296	G2	0		38.20	4.4395	False	False	1	0.0	10.00	0.00
88	-1	4	Endothelial	171	206	0.7256	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9777	S	0		36.15	3.2645	False	False	2	0.0	10.00	0.00
89	-1	4	Endothelial	27	333	1.0973	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9556	G2	0		37.01	4.2720	False	False	1	0.0	10.00	0.00
90	-1	4	Endothelial	141	192	4.2771	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0786	G1	0		37.34	3.9996	False	False	1	0.0	10.00	0.00
91	-1	4	Endothelial	142	165	3.1700	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0586	S	0		37.34	4.0507	False	False	2	0.0	10.00	0.00
92	-1	4	Endothelial	7	298	0.2732	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8797	M	0		37.99	4.9794	False	False	2	0.0	10.00	0.00
93	-1	4	Endothelial	176	225	1.5669	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.4690	G2	0		37.96	3.6781	False	False	0	0.0	10.00	0.00
94	-1	4	Endothelial	196	228	0.3095	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0643	G1	0		37.16	3.5984	False	False	0	0.0	10.00	0.00
95	-1	4	Endothelial	221	179	0.6388	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0435	G2	0		37.50	3.5917	False	False	2	0.0	10.00	0.00
96	-1	4	Endothelial	230	182	5.8110	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0438	G1	0		37.60	3.6900	False	False	0	0.0	10.00	0.00
97	-1	4	Endothelial	219	248	5.6715	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1546	S	0		37.27	3.4488	False	False	1	0.0	10.00	0.00
98	-1	4	Endothelial	300	183	4.8976	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9214	M	0		35.47	2.6640	False	False	1	0.0	10.00	0.00
99	-1	4	Endothelial	233	204	0.8454	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9513	S	0		37.01	3.4016	False	False	0	0.0	10.00	0.00
100	-1	4	Endothelial	294	206	5.3883	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0254	S	0		36.30	2.9019	False	False	1	0.0	10.00	0.00
101	-1	4	Endothelial	297	252	4.0185	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9605	G1	0		36.04	2.7060	False	False	1	0.0	10.00	0.00
102	-1	4	Endothelial	353	228	3.0026	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9380	S	0		37.37	3.0768	False	False	1	0.0	10.00	0.00
103	-1	4	Endothelial	303	221	2.3091	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2879	M	0		37.30	3.1738	False	False	0	0.0	10.00	0.00
104	-1	4	Endothelial	262	231	2.3842	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9452	G1	0		36.64	2.9655	False	False	2	0.0	10.00	0.00
105	-1	4	Endothelial	304	201	5.9619	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9443	S	0		36.33	2.9367	False	False	1	0.0	10.00	0.00
106	-1	4	Endothelial	348	238	2.0632	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2887	S	0		36.77	3.0374	False	False	1	0.0	10.00	0.00
107	-1	4	Endothelial	281	244	4.1003	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2907	S	0		36.84	3.1761	False	False	1	0.0	10.00	0.00
108	-1	4	Endothelial	370	239	3.9767	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9506	S	0		36.96	2.8574	False	False	1	0.0	10.00	0.00
109	-1	4	Endothelial	368	225	1.2717	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1649	G1	0		37.05	2.8403	False	False	0	0.0	10.00	0.00
110	-1	4	Endothelial	380	225	3.8603	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9682	G1	0		37.25	3.0913	False	False	1	0.0	10.00	0.00
111	-1	4	Endothelial	402	226	0.5309	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.3034	G1	0		37.32	2.9325	False	False	0	0.0	10.00	0.00
112	-1	4	Endothelial	372	160	6.0248	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9888	G1	0		37.63	3.4818	False	False	1	0.0	10.00	0.00
113	-1	4	Endothelial	414	219	4.9174	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2519	S	0		35.94	2.4211	False	False	0	0.0	10.00	0.00
114	-1	4	Endothelial	427	185	1.5921	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8310	G1	0		34.31	1.9160	False	False	1	0.0	10.00	0.00
115	-1	4	Endothelial	468	279	3.8715	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8881	G1	0		35.53	2.0987	False	False	2	0.0	10.00	0.00
116	-1	4	Endothelial	414	234	3.5967	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1926	G1	0		36.20	2.6409	False	False	0	0.0	10.00	0.00
117	-1	4	Endothelial	459	186	4.7999	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0507	G1	0		36.68	3.1166	False	False	0	0.0	10.00	0.00
118	-1	4	Endothelial	526	203	3.7674	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2694	G2	0		37.29	3.0424	False	False	1	0.0	10.00	0.00
119	-1	4	Endothelial	489	204	0.7358	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0985	S	0		36.72	3.0256	False	False	0	0.0	10.00	0.00
120	-1	4	Endothelial	483	232	2.6302	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0614	G2	0		36.54	2.7330	False	False	0	0.0	10.00	0.00
121	-1	4	Endothelial	463	197	2.0963	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1356	S	0		36.29	2.8670	False	False	2	0.0	10.00	0.00
122	-1	4	Endothelial	467	339	1.6998	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0391	S	0		35.88	2.1450	False	False	0	0.0	10.00	0.00
123	-1	4	Endothelial	577	266	0.9903	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9754	M	0		36.47	2.6946	False	False	0	0.0	10.00	0.00
124	-1	4	Endothelial	515	172	2.7514	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1666	G1	0		36.52	3.0375	False	False	0	0.0	10.00	0.00
