cell_id	parent_id	cell_type	cell_type_name	x	y	angle	shape_path	size_scale	cell_cycle_phase	ecDNA_count	ecDNA_cargo	O2_local	glucose_local	is_hypoxic	is_quiescent	generation	time_born_hr	migration_rate	VEGF_secretion
12	-1	4	Endothelial	206	69	2.9889	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9810	G1	0		37.88	4.4141	False	False	1	0.0	10.00	0.00
13	-1	4	Endothelial	195	72	2.7467	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1084	S	0		36.66	3.9722	False	False	1	0.0	10.00	0.00
14	-1	4	Endothelial	266	8	1.9627	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8048	G1	0		37.90	4.9195	False	False	1	0.0	10.00	0.00
15	-1	4	Endothelial	229	78	2.4346	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0387	G1	0		37.88	4.1889	False	False	0	0.0	10.00	0.00
16	-1	4	Endothelial	238	102	0.8781	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1452	G1	0		37.74	4.1861	False	False	0	0.0	10.00	0.00
17	-1	4	Endothelial	240	56	4.9444	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0113	S	0		37.64	4.5120	False	False	1	0.0	10.00	0.00
18	-1	4	Endothelial	278	67	4.9055	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7571	G1	0		37.00	4.0175	False	False	1	0.0	10.00	0.00
19	-1	4	Endothelial	174	161	0.8784	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8935	G1	0		35.47	3.0788	False	False	1	0.0	10.00	0.00
20	-1	4	Endothelial	187	12	2.9600	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8557	S	0		37.13	4.3895	False	False	1	0.0	10.00	0.00
21	-1	4	Endothelial	286	136	3.9881	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9442	G1	0		36.89	3.6895	False	False	1	0.0	10.00	0.00
22	-1	4	Endothelial	291	83	1.9098	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1185	S	0		37.63	4.2372	False	False	1	0.0	10.00	0.00
23	-1	4	Endothelial	296	46	1.3483	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9229	M	0		37.92	4.3262	False	False	0	0.0	10.00	0.00
24	-1	4	Endothelial	294	90	1.4699	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7874	S	0		37.19	4.0467	False	False	1	0.0	10.00	0.00
25	-1	4	Endothelial	311	54	1.8447	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0829	S	0		37.67	4.3310	False	False	1	0.0	10.00	0.00
26	-1	4	Endothelial	369	55	4.9254	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9288	S	0		37.79	4.3351	False	False	0	0.0	10.00	0.00
27	-1	4	Endothelial	342	65	5.1146	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9484	S	0		37.49	4.3190	False	False	1	0.0	10.00	0.00
28	-1	4	Endothelial	356	54	0.5658	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9395	G1	0		37.21	4.2252	False	False	0	0.0	10.00	0.00
29	-1	4	Endothelial	343	85	1.0133	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0812	M	0		37.38	4.1410	False	False	0	0.0	10.00	0.00
30	-1	4	Endothelial	382	121	4.3751	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0801	G1	0		37.47	3.8450	False	False	1	0.0	10.00	0.00
31	-1	4	Endothelial	378	53	1.8945	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9836	S	0		38.13	4.4016	False	False	0	0.0	10.00	0.00
32	-1	4	Endothelial	428	137	0.5507	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7188	G1	0		36.49	3.3186	False	False	1	0.0	10.00	0.00
33	-1	4	Endothelial	368	62	5.7088	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8338	S	0		37.73	4.3169	False	False	1	0.0	10.00	0.00
34	-1	4	Endothelial	405	46	6.0895	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9370	G1	0		37.21	4.2647	False	False	0	0.0	10.00	0.00
35	-1	4	Endothelial	392	115	2.8234	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1229	G1	0		37.19	3.8507	False	False	0	0.0	10.00	0.00
36	-1	4	Endothelial	366	72	5.6712	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8417	G1	0		37.95	4.2087	False	False	1	0.0	10.00	0.00
37	-1	4	Endothelial	378	127	1.9224	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7121	G1	0		37.55	3.7374	False	False	1	0.0	10.00	0.00
38	-1	4	Endothelial	401	110	5.3823	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9010	M	0		37.47	3.9316	False	False	0	0.0	10.00	0.00
39	-1	4	Endothelial	518	42	2.7149	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9118	G1	0		37.88	4.3067	False	False	1	0.0	10.00	0.00
40	-1	4	Endothelial	491	58	4.0831	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2670	M	0		37.14	4.0985	False	False	0	0.0	10.00	0.00
41	-1	4	Endothelial	523	101	0.2615	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0299	G1	0		37.93	3.9471	False	False	1	0.0	10.00	0.00
42	-1	4	Endothelial	526	74	0.9081	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1392	S	0		38.14	4.1679	False	False	0	0.0	10.00	0.00
43	-1	4	Endothelial	625	129	1.0719	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8019	G1	0		37.04	3.6986	False	False	0	0.0	10.00	0.00
44	-1	4	Endothelial	525	49	2.1794	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9350	G1	0		38.44	4.4518	False	False	1	0.0	10.00	0.00
45	-1	4	Endothelial	517	125	6.0228	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9630	S	0		37.27	3.7265	False	False	0	0.0	10.00	0.00
46	-1	4	Endothelial	567	68	0.5198	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0523	S	0		37.68	4.2388	False	False	1	0.0	10.00	0.00
47	-1	4	Endothelial	585	85	5.8925	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.4856	S	0		37.28	4.0529	False	False	0	0.0	10.00	0.00
48	-1	4	Endothelial	448	283	1.6775	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.6447	G1	0		36.51	2.7997	False	False	1	0.0	10.00	0.00
49	-1	4	Endothelial	622	60	2.7578	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9308	G1	0		36.24	3.6726	False	False	1	0.0	10.00	0.00
50	-1	4	Endothelial	626	121	5.6307	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1777	S	0		37.21	3.7150	False	False	1	0.0	10.00	0.00
51	-1	4	Endothelial	648	45	0.6822	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8274	G1	0		37.40	4.3580	False	False	1	0.0	10.00	0.00
52	-1	4	Endothelial	676	25	4.5678	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9910	G1	0		38.31	4.5767	False	False	0	0.0	10.00	0.00
53	-1	4	Endothelial	666	77	5.7555	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1638	G1	0		37.98	4.1832	False	False	0	0.0	10.00	0.00
54	-1	4	Endothelial	668	98	3.4862	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8391	G1	0		35.92	3.1929	False	False	0	0.0	10.00	0.00
55	-1	4	Endothelial	648	79	5.0784	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8631	S	0		37.74	4.0707	False	False	1	0.0	10.00	0.00
56	-1	4	Endothelial	692	75	1.8279	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1553	S	0		38.24	4.2199	False	False	1	0.0	10.00	0.00
57	-1	4	Endothelial	693	92	5.8813	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9932	G1	0		37.71	4.2198	False	False	0	0.0	10.00	0.00
58	-1	4	Endothelial	695	51	2.7338	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9242	M	0		36.39	3.8703	False	False	0	0.0	10.00	0.00
60	-1	4	Endothelial	719	89	3.2601	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9802	G1	0		36.36	3.6624	False	False	1	0.0	10.00	0.00
61	-1	4	Endothelial	778	87	4.1573	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0366	M	0		36.88	3.8823	False	False	1	0.0	10.00	0.00
62	-1	4	Endothelial	725	48	4.6922	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0715	G1	0		37.59	4.4914	False	False	1	0.0	10.00	0.00
63	-1	4	Endothelial	783	121	1.5141	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7959	G1	0		36.44	3.6304	False	False	1	0.0	10.00	0.00
64	-1	4	Endothelial	841	103	0.9631	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2873	M	0		37.53	4.3392	False	False	0	0.0	10.00	0.00
65	-1	4	Endothelial	817	148	5.4950	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2436	S	0		37.55	4.0742	False	False	1	0.0	10.00	0.00
66	-1	4	Endothelial	813	64	4.8846	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8509	G1	0		37.52	4.4295	False	False	1	0.0	10.00	0.00
67	-1	4	Endothelial	881	124	0.9041	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9991	G1	0		37.09	4.0927	False	False	0	0.0	10.00	0.00
68	-1	4	Endothelial	784	42	0.8283	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2346	G1	0		37.31	4.3928	False	False	1	0.0	10.00	0.00
69	-1	4	Endothelial	845	177	3.1814	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.6583	S	0		36.70	3.7104	False	False	1	0.0	10.00	0.00
70	-1	4	Endothelial	965	73	1.2552	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7969	G1	0		38.40	4.7468	False	False	1	0.0	10.00	0.00
71	-1	4	Endothelial	873	71	4.6432	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1527	G1	0		37.96	4.4241	False	False	0	0.0	10.00	0.00
72	-1	4	Endothelial	874	92	1.8909	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9193	G1	0		37.41	4.3568	False	False	0	0.0	10.00	0.00
73	-1	4	Endothelial	886	92	6.0044	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0897	G1	0		37.07	4.1660	False	False	0	0.0	10.00	0.00
74	-1	4	Endothelial	876	84	0.1562	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8840	G2	0		37.50	4.3678	False	False	1	0.0	10.00	0.00
75	-1	4	Endothelial	835	82	0.6654	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0294	G2	0		37.48	4.3680	False	False	1	0.0	10.00	0.00
76	-1	4	Endothelial	928	66	6.0710	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0380	G1	0		35.85	3.7022	False	False	1	0.0	10.00	0.00
77	-1	4	Endothelial	851	53	5.0539	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8578	S	0		36.03	3.7465	False	False	1	0.0	10.00	0.00
78	-1	4	Endothelial	971	192	0.1121	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9015	G1	0		37.79	4.6471	False	False	1	0.0	10.00	0.00
79	-1	4	Endothelial	889	230	5.0065	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8785	G1	0		37.56	3.9548	False	False	1	0.0	10.00	0.00
80	-1	4	Endothelial	0	195	3.8077	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9729	G1	0		37.28	4.4887	False	False	0	0.0	10.00	0.00
81	-1	4	Endothelial	0	242	2.5923	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.3685	S	0		37.93	4.9289	False	False	1	0.0	10.00	0.00
82	-1	4	Endothelial	125	209	4.0962	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1873	S	0		37.41	4.1247	False	False	0	0.0	10.00	0.00
83	-1	4	Endothelial	0	338	1.5572	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7555	G1	0		37.87	4.8816	False	False	1	0.0	10.00	0.00
84	-1	4	Endothelial	163	247	5.1307	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8172	S	0		36.27	3.3527	False	False	1	0.0	10.00	0.00
85	-1	4	Endothelial	133	233	3.7349	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8047	G1	0		37.33	3.9911	False	False	0	0.0	10.00	0.00
86	-1	4	Endothelial	84	209	1.9499	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2881	G1	0		37.41	3.9794	False	False	0	0.0	10.00	0.00
87	-1	4	Endothelial	88	168	1.0401	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1296	G1	0		37.20	4.2037	False	False	1	0.0	10.00	0.00
88	-1	4	Endothelial	151	226	0.7256	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9777	S	0		38.08	3.9635	False	False	1	0.0	10.00	0.00
89	-1	4	Endothelial	63	262	1.0973	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9556	S	0		37.59	4.4332	False	False	0	0.0	10.00	0.00
90	-1	4	Endothelial	133	225	4.2771	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0786	G1	0		37.48	4.0122	False	False	1	0.0	10.00	0.00
91	-1	4	Endothelial	136	194	3.1700	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0586	S	0		37.04	3.8993	False	False	1	0.0	10.00	0.00
92	-1	4	Endothelial	69	231	0.2732	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8797	S	0		38.22	4.4292	False	False	1	0.0	10.00	0.00
93	-1	4	Endothelial	176	225	1.5669	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.4690	S	0		38.04	3.8128	False	False	0	0.0	10.00	0.00
94	-1	4	Endothelial	173	215	0.3095	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0643	G1	0		36.97	3.6835	False	False	0	0.0	10.00	0.00
95	-1	4	Endothelial	248	112	0.6388	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0435	S	0		37.44	3.9383	False	False	1	0.0	10.00	0.00
96	-1	4	Endothelial	230	182	5.8110	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0438	G1	0		37.69	3.8329	False	False	0	0.0	10.00	0.00
97	-1	4	Endothelial	231	285	5.6715	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1546	S	0		37.37	3.4548	False	False	0	0.0	10.00	0.00
98	-1	4	Endothelial	274	189	4.8976	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9214	S	0		35.89	3.0223	False	False	0	0.0	10.00	0.00
99	-1	4	Endothelial	233	204	0.8454	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9513	G1	0		37.10	3.5539	False	False	0	0.0	10.00	0.00
100	-1	4	Endothelial	271	240	5.3883	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0254	S	0		36.06	2.8980	False	False	0	0.0	10.00	0.00
101	-1	4	Endothelial	290	259	4.0185	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9605	G1	0		36.79	3.2054	False	False	0	0.0	10.00	0.00
102	-1	4	Endothelial	315	258	3.0026	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9380	G1	0		36.59	3.0379	False	False	0	0.0	10.00	0.00
103	-1	4	Endothelial	306	231	2.3091	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2879	S	0		37.30	3.3918	False	False	0	0.0	10.00	0.00
104	-1	4	Endothelial	262	231	2.3842	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9452	G1	0		37.01	3.3197	False	False	1	0.0	10.00	0.00
105	-1	4	Endothelial	358	225	5.9619	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9443	G1	0		37.50	3.1229	False	False	1	0.0	10.00	0.00
106	-1	4	Endothelial	328	234	2.0632	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2887	S	0		37.02	3.3074	False	False	1	0.0	10.00	0.00
107	-1	4	Endothelial	315	224	4.1003	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2907	S	0		36.59	3.1728	False	False	0	0.0	10.00	0.00
108	-1	4	Endothelial	370	239	3.9767	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9506	S	0		37.19	3.1387	False	False	1	0.0	10.00	0.00
109	-1	4	Endothelial	368	225	1.2717	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1649	G1	0		37.43	3.2324	False	False	0	0.0	10.00	0.00
110	-1	4	Endothelial	380	225	3.8603	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9682	S	0		37.24	3.2069	False	False	1	0.0	10.00	0.00
111	-1	4	Endothelial	392	225	0.5309	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.3034	G1	0		37.68	3.2111	False	False	0	0.0	10.00	0.00
112	-1	4	Endothelial	391	143	6.0248	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9888	S	0		36.75	3.4943	False	False	1	0.0	10.00	0.00
113	-1	4	Endothelial	421	226	4.9174	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2519	G1	0		37.09	3.1658	False	False	0	0.0	10.00	0.00
114	-1	4	Endothelial	426	196	1.5921	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8310	G1	0		36.90	3.2826	False	False	1	0.0	10.00	0.00
115	-1	4	Endothelial	478	296	3.8715	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8881	M	0		36.19	2.5966	False	False	0	0.0	10.00	0.00
116	-1	4	Endothelial	414	234	3.5967	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1926	G1	0		36.54	2.9534	False	False	0	0.0	10.00	0.00
117	-1	4	Endothelial	469	189	4.7999	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0507	G1	0		36.13	2.9376	False	False	0	0.0	10.00	0.00
118	-1	4	Endothelial	517	208	3.7674	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2694	S	0		37.25	3.2883	False	False	1	0.0	10.00	0.00
119	-1	4	Endothelial	485	195	0.7358	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0985	S	0		36.83	3.2622	False	False	0	0.0	10.00	0.00
120	-1	4	Endothelial	451	205	2.6302	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0614	G1	0		35.72	2.6963	False	False	0	0.0	10.00	0.00
121	-1	4	Endothelial	468	206	2.0963	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1356	S	0		36.04	2.8298	False	False	1	0.0	10.00	0.00
122	-1	4	Endothelial	466	313	1.6998	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0391	G1	0		36.65	2.7857	False	False	0	0.0	10.00	0.00
123	-1	4	Endothelial	577	266	0.9903	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9754	G2	0		36.44	2.7978	False	False	0	0.0	10.00	0.00
