step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
83	6047	4	0	0	36.7796	28.5170	3.5065	0.0000	1.0732
84	6066	4	0	0	36.7796	28.5167	3.5062	0.0000	1.0732
85	6089	5	0	0	36.7785	28.5161	3.5051	0.0000	1.0733
86	6113	5	0	0	36.7750	28.2077	3.5024	0.0000	1.0743
87	6130	5	0	0	36.7738	28.2067	3.5005	0.0000	1.0746
88	6146	5	0	0	36.7730	28.5051	3.4991	0.0000	1.0747
89	6168	5	0	0	36.7723	28.5044	3.4983	0.0000	1.0748
90	6181	5	0	0	36.7713	28.5032	3.4970	0.0000	1.0749
91	6197	5	0	0	36.7705	28.5015	3.4959	0.0000	1.0750
92	6219	5	0	0	36.7694	28.5006	3.4945	0.0000	1.0752
93	6235	6	0	0	36.7693	28.4999	3.4939	0.0000	1.0754
94	6245	6	0	0	36.7658	28.4906	3.4913	0.0000	1.0764
95	6262	6	0	0	36.7656	28.4905	3.4905	0.0000	1.0765
96	6273	6	0	0	36.7653	28.4897	3.4896	0.0000	1.0765
97	6294	6	0	0	36.7648	28.4894	3.4886	0.0000	1.0766
98	6322	6	0	0	36.7640	28.4887	3.4875	0.0000	1.0768
99	6339	6	0	0	36.7624	28.4872	3.4855	0.0000	1.0770
100	6359	6	0	0	36.7617	28.4861	3.4844	0.0000	1.0771
101	6387	6	0	0	36.7611	28.4855	3.4835	0.0000	1.0772
102	6424	6	0	0	36.7598	28.4835	3.4816	0.0000	1.0774
103	6455	6	0	0	36.7583	28.4823	3.4797	0.0000	1.0776
104	6480	6	0	0	36.7566	28.4804	3.4774	0.0000	1.0778
105	6508	6	0	0	36.7562	29.0718	3.4769	0.0000	1.0779
106	6535	6	0	0	36.7549	29.1060	3.4750	0.0000	1.0781
107	6561	6	0	0	36.7531	29.1034	3.4728	0.0000	1.0783
108	6582	6	0	0	36.7525	29.1024	3.4718	0.0000	1.0785
109	6612	6	0	0	36.7515	29.1013	3.4705	0.0000	1.0786
110	6641	6	0	0	36.7503	29.0997	3.4689	0.0000	1.0788
111	6676	6	0	0	36.7490	29.0995	3.4673	0.0000	1.0791
112	6714	6	0	0	36.7474	29.0978	3.4654	0.0000	1.0793
113	6743	8	0	0	36.7453	29.0958	3.4625	0.0000	1.0796
114	6772	8	0	0	36.7393	29.0591	3.4581	0.0000	1.0815
115	6805	8	0	0	36.7375	29.0566	3.4557	0.0000	1.0818
116	6833	8	0	0	36.7367	29.0560	3.4545	0.0000	1.0820
117	6859	8	0	0	36.7348	29.0550	3.4525	0.0000	1.0822
118	6877	8	0	0	36.7335	29.0540	3.4509	0.0000	1.0824
119	6904	8	0	0	36.7323	29.0535	3.4498	0.0000	1.0825
120	6928	9	0	0	36.7312	29.0513	3.4483	0.0000	1.0828
121	6952	10	0	0	36.7276	29.0433	3.4449	0.0000	1.0838
122	6975	10	0	0	36.7245	28.8561	3.4418	0.0000	1.0848
123	7002	11	0	0	36.7226	28.8606	3.4395	0.0000	1.0851
124	7025	11	0	0	36.7194	28.8520	3.4366	0.0000	1.0861
125	7039	11	0	0	36.7178	28.8231	3.4346	0.0000	1.0864
126	7060	11	0	0	36.7169	28.8214	3.4333	0.0000	1.0866
127	7096	12	0	0	36.7162	28.8208	3.4324	0.0000	1.0868
128	7125	12	0	0	36.7109	28.8107	3.4268	0.0000	1.0880
129	7152	13	0	0	36.7090	28.8090	3.4246	0.0000	1.0882
130	7179	13	0	0	36.7044	28.7996	3.4204	0.0000	1.0894
131	7204	13	0	0	36.7032	28.7985	3.4187	0.0000	1.0896
132	7239	13	0	0	36.7002	28.7960	3.4154	0.0000	1.0900
133	7261	13	0	0	36.6975	28.7940	3.4126	0.0000	1.0903
134	7286	13	0	0	36.6956	28.7914	3.4097	0.0000	1.0907
135	7316	14	0	0	36.6945	28.7897	3.4080	0.0000	1.0910
136	7346	15	0	0	36.6898	23.2609	3.4047	0.0000	1.0923
137	7375	15	0	0	36.6858	23.5418	3.4009	0.0000	1.0934
138	7394	15	0	0	36.6833	23.5277	3.3978	0.0000	1.0938
139	7419	15	0	0	36.6820	23.5261	3.3960	0.0000	1.0940
140	7445	15	0	0	36.6793	23.5241	3.3929	0.0000	1.0944
141	7478	15	0	0	36.6761	23.5209	3.3894	0.0000	1.0948
142	7510	15	0	0	36.6739	23.5188	3.3867	0.0000	1.0952
143	7537	16	0	0	36.6706	23.5156	3.3827	0.0000	1.0957
144	7568	17	0	0	36.6665	23.5073	3.3789	0.0000	1.0968
145	7593	17	0	0	36.6616	23.4976	3.3738	0.0000	1.0982
146	7613	17	0	0	36.6586	23.4955	3.3703	0.0000	1.0986
147	7635	18	0	0	36.6567	23.2940	3.3680	0.0000	1.0989
148	7668	18	0	0	36.6525	23.2917	3.3641	0.0000	1.1000
149	7698	20	0	0	36.6487	23.2888	3.3595	0.0000	1.1005
150	7736	20	0	0	36.6404	23.4729	3.3519	0.0000	1.1027
151	7760	20	0	0	36.6367	23.4623	3.3473	0.0000	1.1033
152	7790	21	0	0	36.6341	23.4607	3.3444	0.0000	1.1037
153	7816	21	0	0	36.6271	21.7713	3.3389	0.0000	1.1052
154	7840	21	0	0	36.6241	21.7670	3.3348	0.0000	1.1057
155	7868	21	0	0	36.6211	21.7634	3.3312	0.0000	1.1062
156	7891	22	0	0	36.6178	21.7598	3.3272	0.0000	1.1067
157	7911	22	0	0	36.6128	21.1505	3.3234	0.0000	1.1079
158	7943	23	0	0	36.6114	21.7490	3.3215	0.0000	1.1081
159	7968	23	0	0	36.6057	21.7402	3.3170	0.0000	1.1094
160	7997	23	0	0	36.6030	21.7370	3.3135	0.0000	1.1099
161	8023	23	0	0	36.6004	21.7351	3.3105	0.0000	1.1102
162	8058	25	0	0	36.5979	21.7327	3.3075	0.0000	1.1106
163	8088	25	0	0	36.5896	21.7141	3.3004	0.0000	1.1128
164	8117	25	0	0	36.5877	21.7130	3.2981	0.0000	1.1131
165	8142	25	0	0	36.5852	21.7110	3.2950	0.0000	1.1135
166	8168	25	0	0	36.5827	21.7079	3.2914	0.0000	1.1139
167	8204	25	0	0	36.5797	21.7046	3.2880	0.0000	1.1143
168	8234	25	0	0	36.5769	21.7006	3.2848	0.0000	1.1148
