step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
133	62937	389	0	0	19.1632	8.7433	3.4159	1.0590	1.4415
134	62950	403	0	0	19.1452	8.6452	3.4140	1.0754	1.4490
135	62957	417	0	0	19.1241	8.4493	3.4116	1.1008	1.4569
136	62970	433	0	0	19.1027	8.3307	3.4090	1.1466	1.4650
137	62976	445	0	0	19.0786	8.1912	3.4064	1.1827	1.4735
138	62996	472	0	0	19.0598	8.0917	3.4046	1.2055	1.4819
139	62997	482	0	0	19.0211	7.8799	3.3995	1.2264	1.4922
140	63005	498	0	0	19.0036	7.7435	3.3990	1.2641	1.5018
141	63014	512	0	0	18.9800	7.6076	3.3959	1.3114	1.5115
142	63024	527	0	0	18.9586	7.4960	3.3938	1.3553	1.5210
143	63036	548	0	0	18.9361	7.3791	3.3914	1.3751	1.5305
144	63042	561	0	0	18.9054	7.2116	3.3883	1.3796	1.5407
145	63053	577	0	0	18.8845	7.1050	3.3869	1.3976	1.5507
146	63076	606	0	0	18.8604	0.3378	3.3843	1.4272	1.5606
147	63088	623	0	0	18.8185	0.1260	3.3798	1.4678	1.5724
148	63108	649	0	0	18.7908	0.0000	3.3781	1.5091	1.5841
149	63127	668	0	0	18.7525	0.0000	3.3742	1.5385	1.5968
150	63144	691	0	0	18.7224	0.0000	3.3726	1.5589	1.6096
151	63156	707	0	0	18.6881	0.0000	3.3697	1.6167	1.6227
152	63162	721	0	0	18.6627	0.0000	3.3677	1.6592	1.6353
153	63164	736	0	0	18.6412	0.0000	3.3661	1.6816	1.6470
154	63174	755	0	0	18.6188	5.5728	3.3635	1.7017	1.6581
155	63187	774	0	0	18.5909	5.4255	3.3616	1.7168	1.6693
156	63206	800	0	0	18.5623	5.2770	3.3590	1.7378	1.6807
157	63222	821	0	0	18.5242	5.0771	3.3560	1.7596	1.6931
158	63236	841	0	0	18.4918	4.9120	3.3533	1.7893	1.7058
159	63245	853	0	0	18.4613	4.7593	3.3512	1.8232	1.7186
160	63250	864	0	0	18.4418	4.6643	3.3500	1.8389	1.7303
161	63266	884	0	0	18.4250	4.5799	3.3490	1.8614	1.7408
162	63279	903	0	0	18.3961	4.4234	3.3468	1.8692	1.7517
163	63299	926	0	0	18.3675	4.2906	3.3445	1.8977	1.7627
164	63306	942	0	0	18.3333	4.1225	3.3419	1.9133	1.7746
165	63324	962	0	0	18.3083	4.0099	3.3403	1.9316	1.7861
166	63332	976	0	0	18.2785	3.8633	3.3378	1.9495	1.7978
167	63337	990	0	0	18.2564	3.7580	3.3368	1.9593	1.8089
168	63339	1003	0	0	18.2353	3.6583	3.3353	1.9784	1.8195
169	63358	1029	0	0	18.2159	3.5717	3.3340	1.9870	1.8295
170	63377	1051	0	0	18.1785	3.3879	3.3307	1.9927	1.8407
171	63397	1077	0	0	18.1452	3.2428	3.3281	2.0020	1.8527
172	63410	1097	0	0	18.1069	3.0585	3.3252	2.0237	1.8656
173	63418	1111	0	0	18.0757	2.9049	3.3237	2.0431	1.8786
174	63427	1130	0	0	18.0537	2.8080	3.3223	2.0581	1.8907
175	63436	1148	0	0	18.0261	2.6848	3.3201	2.0754	1.9027
176	63443	1162	0	0	17.9992	2.5615	3.3187	2.0929	1.9145
177	63461	1183	0	0	17.9776	2.4620	3.3171	2.1050	1.9256
178	63472	1203	0	0	17.9471	2.3197	3.3149	2.1111	1.9371
179	63486	1222	0	0	17.9173	2.2006	3.3121	2.1227	1.9488
180	63496	1239	0	0	17.8888	2.0794	3.3103	2.1310	1.9605
181	63499	1254	0	0	17.8631	1.9664	3.3086	2.1414	1.9720
182	63510	1270	0	0	17.8405	1.8685	3.3077	2.1534	1.9830
183	63522	1287	1	0	17.8167	1.7716	3.3050	2.1587	1.9938
184	63527	1296	1	0	17.7921	1.6840	3.3032	2.1648	2.0044
185	63524	1306	1	0	17.7775	1.6281	3.3022	2.1657	2.0140
186	63532	1317	1	0	17.7631	1.5686	3.3013	2.1667	2.0227
187	63536	1327	1	0	17.7472	1.5047	3.2999	2.1731	2.0308
188	63544	1342	1	0	17.7324	1.4489	3.2986	2.1827	2.0385
189	63547	1349	2	0	17.7109	1.3632	3.2968	2.1892	2.0464
190	63549	1360	2	0	17.6998	1.3268	3.2958	2.1879	2.0535
191	63552	1368	2	0	17.6845	1.2678	3.2943	2.1936	2.0605
192	63554	1376	3	0	17.6725	1.2255	3.2934	2.1945	2.0670
193	63564	1386	7	0	17.6610	1.1925	3.2915	2.1943	2.0731
194	63576	1400	8	0	17.6472	1.1643	3.2894	2.1790	2.0791
195	63580	1409	13	0	17.6278	1.1000	3.2874	2.1646	2.0856
196	63576	1416	13	0	17.6146	1.0787	3.2860	2.1363	2.0919
197	63579	1430	13	0	17.6043	1.0429	3.2854	2.1318	2.0977
198	63584	1445	13	0	17.5851	0.9738	3.2831	2.1308	2.1041
199	63597	1461	14	0	17.5639	0.8935	3.2816	2.1337	2.1110
200	63601	1471	15	0	17.5407	0.8116	3.2791	2.1312	2.1187
201	63602	1480	15	0	17.5257	0.7629	3.2780	2.1354	2.1261
202	63602	1487	17	0	17.5128	0.7177	3.2768	2.1319	2.1330
203	63603	1494	18	0	17.5029	0.6945	3.2757	2.1341	2.1393
204	63608	1501	21	0	17.4929	0.6651	3.2748	2.1321	2.1450
205	63616	1511	22	0	17.4830	0.6372	3.2736	2.1309	2.1503
206	63618	1515	23	0	17.4691	0.5932	3.2718	2.1243	2.1558
207	63630	1529	25	0	17.4626	0.5750	3.2716	2.1260	2.1605
208	63633	1534	29	0	17.4437	0.5120	3.2692	2.1231	2.1660
209	63636	1537	32	0	17.4361	0.0000	3.2688	2.1082	2.1710
210	63639	1546	35	0	17.4320	0.0000	3.2678	2.0995	2.1752
211	63643	1556	35	0	17.4204	0.0000	3.2659	2.0891	2.1796
212	63650	1566	36	0	17.4066	0.0000	3.2642	2.0875	2.1843
213	63654	1568	42	0	17.3924	0.0000	3.2626	2.0867	2.1893
214	63657	1579	42	0	17.3892	0.0000	3.2619	2.0716	2.1935
215	63662	1588	42	0	17.3749	0.0000	3.2600	2.0673	2.1981
216	63665	1597	43	0	17.3619	0.0000	3.2586	2.0609	2.2028
217	63671	1607	44	0	17.3497	0.0000	3.2566	2.0570	2.2077
218	63680	1620	44	0	17.3360	0.0000	3.2547	2.0474	2.2129
219	63681	1631	44	0	17.3180	0.0000	3.2528	2.0460	2.2186
220	63686	1640	44	0	17.3023	0.0000	3.2515	2.0460	2.2245
221	63686	1647	47	0	17.2892	0.0000	3.2500	2.0462	2.2304
222	63688	1657	48	0	17.2793	0.0000	3.2488	2.0459	2.2358
223	63693	1674	47	0	17.2664	0.0000	3.2466	2.0482	2.2413
224	63702	1681	52	0	17.2440	0.0000	3.2436	2.0430	2.2478
225	63700	1679	56	0	17.2335	0.0000	3.2421	2.0333	2.2538
226	63704	1682	61	0	17.2359	0.0000	3.2421	2.0220	2.2581
227	63710	1696	59	0	17.2332	0.0000	3.2401	2.0094	2.2616
228	63711	1699	62	0	17.2154	0.0000	3.2382	2.0031	2.2660
229	63718	1714	65	0	17.2104	0.0000	3.2376	1.9889	2.2699
230	63722	1725	65	0	17.1913	0.0000	3.2345	1.9835	2.2747
231	63720	1732	65	0	17.1754	0.0000	3.2335	1.9798	2.2800
232	63719	1739	65	0	17.1651	0.0000	3.2321	1.9775	2.2851
233	63722	1740	73	0	17.1558	0.0000	3.2311	1.9830	2.2899
234	63725	1749	71	0	17.1545	0.0000	3.2295	1.9668	2.2937
235	63729	1754	80	0	17.1431	0.0000	3.2285	1.9711	2.2977
236	63736	1760	86	0	17.1366	0.0000	3.2261	1.9558	2.3015
237	63747	1773	88	0	17.1297	0.0000	3.2242	1.9477	2.3051
238	63751	1786	87	0	17.1132	0.0000	3.2217	1.9433	2.3095
239	63762	1803	86	0	17.0958	0.0000	3.2194	1.9318	2.3146
240	63774	1814	93	0	17.0728	0.0000	3.2167	1.9347	2.3208
241	63789	1832	92	0	17.0579	0.0000	3.2135	1.9286	2.3271
242	63787	1841	92	0	17.0344	0.0000	3.2103	1.9269	2.3344
243	63787	1845	97	0	17.0218	0.0000	3.2094	1.9381	2.3412
244	63800	1864	100	0	17.0167	0.0000	3.2073	1.9092	2.3469
245	63814	1870	112	0	16.9934	0.0000	3.2037	1.9013	2.3536
246	63819	1882	115	0	16.9854	0.0000	3.2015	1.8933	2.3596
247	63821	1878	125	0	16.9712	0.0000	3.1986	1.8855	2.3656
248	63827	1891	127	0	16.9765	0.0000	3.1979	1.8665	2.3696
249	63833	1904	125	0	16.9619	0.0000	3.1944	1.8557	2.3740
250	63837	1916	124	0	16.9449	0.0000	3.1927	1.8501	2.3790
251	63839	1926	124	0	16.9294	0.0000	3.1902	1.8503	2.3845
252	63846	1937	125	0	16.9155	0.0000	3.1884	1.8463	2.3900
253	63863	1962	124	0	16.9020	0.0000	3.1865	1.8475	2.3957
254	63874	1977	127	0	16.8718	0.0000	3.1812	1.8473	2.4034
255	63886	1987	134	0	16.8522	0.0000	3.1798	1.8478	2.4114
256	63896	1992	141	0	16.8393	0.0000	3.1763	1.8366	2.4188
257	63902	2007	143	0	16.8335	0.0000	3.1744	1.8227	2.4251
258	63912	2019	144	0	16.8167	0.0000	3.1702	1.8166	2.4316
259	63920	2024	156	0	16.8022	0.0000	3.1684	1.8158	2.4380
260	63924	2033	159	0	16.7961	0.0000	3.1642	1.7797	2.4435
261	63930	2043	159	0	16.7860	0.0000	3.1629	1.7699	2.4485
262	63940	2060	157	0	16.7743	0.0000	3.1606	1.7672	2.4535
263	63946	2075	156	0	16.7544	0.0000	3.1581	1.7582	2.4595
264	63955	2092	157	0	16.7364	0.0000	3.1556	1.7573	2.4661
265	63971	2112	158	0	16.7163	0.0000	3.1530	1.7568	2.4733
266	63975	2120	160	0	16.6922	0.0000	3.1488	1.7569	2.4815
267	63988	2139	163	0	16.6823	0.0000	3.1476	1.7543	2.4889
268	64000	2155	166	0	16.6611	0.0000	3.1436	1.7540	2.4969
269	64018	2170	173	0	16.6422	0.0000	3.1407	1.7517	2.5051
270	64027	2179	177	0	16.6247	0.0000	3.1361	1.7362	2.5133
271	64044	2194	183	0	16.6140	0.0000	3.1350	1.7253	2.5205
272	64058	2210	184	0	16.5974	0.0000	3.1301	1.7215	2.5279
273	64063	2215	190	0	16.5796	0.0000	3.1272	1.7068	2.5353
274	64081	2232	194	0	16.5730	0.0000	3.1260	1.7008	2.5415
275	64087	2241	196	0	16.5541	0.0000	3.1212	1.6913	2.5482
276	64104	2265	194	0	16.5437	0.0000	3.1195	1.6817	2.5544
277	64121	2290	193	0	16.5177	0.0000	3.1141	1.6751	2.5620
278	64135	2306	196	0	16.4896	0.0000	3.1103	1.6681	2.5711
279	64149	2329	195	0	16.4708	0.0000	3.1071	1.6527	2.5801
280	64153	2338	198	0	16.4458	0.0000	3.1026	1.6521	2.5899
281	64159	2348	199	0	16.4352	0.0000	3.1012	1.6432	2.5984
282	64166	2353	209	0	16.4243	0.0000	3.0986	1.6400	2.6060
283	64170	2362	217	0	16.4186	0.0000	3.0959	1.6303	2.6122
284	64179	2377	217	0	16.4091	0.0000	3.0922	1.6188	2.6177
285	64188	2386	226	0	16.3930	0.0000	3.0893	1.6138	2.6235
286	64208	2413	224	0	16.3833	0.0000	3.0862	1.6050	2.6289
287	64226	2438	224	0	16.3554	0.0000	3.0809	1.6024	2.6363
288	64240	2459	222	0	16.3286	0.0000	3.0771	1.6024	2.6451
289	64254	2478	221	0	16.3063	0.0000	3.0730	1.5995	2.6544
290	64265	2497	219	0	16.2858	0.0000	3.0705	1.6013	2.6639
291	64279	2515	220	0	16.2662	0.0000	3.0665	1.6033	2.6735
292	64300	2534	226	0	16.2482	0.0000	3.0627	1.6009	2.6829
293	64309	2546	233	0	16.2283	0.0000	3.0588	1.5981	2.6923
294	64334	2568	239	0	16.2150	0.0000	3.0560	1.5812	2.7008
295	64354	2589	244	0	16.1920	0.0000	3.0511	1.5817	2.7097
296	64370	2608	249	0	16.1699	0.0000	3.0471	1.5755	2.7190
297	64388	2629	249	0	16.1502	0.0000	3.0431	1.5683	2.7281
298	64413	2653	258	0	16.1282	0.0000	3.0390	1.5617	2.7376
299	64442	2686	258	0	16.1039	0.0000	3.0335	1.5511	2.7475
300	64460	2704	263	0	16.0716	0.0000	3.0275	1.5561	2.7590
