step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
163	64381	1822	107	0	17.0448	0.0000	3.2231	2.3889	2.3117
164	64405	1852	106	0	17.0232	0.0000	3.2206	2.3924	2.3249
165	64421	1868	115	0	16.9884	0.0000	3.2175	2.3813	2.3390
166	64438	1884	130	0	16.9681	0.0000	3.2152	2.3740	2.3521
167	64456	1903	132	0	16.9484	0.0000	3.2115	2.3658	2.3644
168	64482	1930	135	0	16.9258	0.0000	3.2093	2.3573	2.3763
169	64493	1945	138	0	16.8951	0.0000	3.2052	2.3612	2.3890
170	64513	1962	146	0	16.8776	0.0000	3.2037	2.3488	2.4009
171	64528	1983	145	0	16.8582	0.0000	3.1993	2.3480	2.4124
172	64546	2008	148	0	16.8357	0.0000	3.1978	2.3517	2.4239
173	64566	2034	150	0	16.8084	0.0000	3.1934	2.3444	2.4362
174	64577	2044	160	0	16.7798	0.0000	3.1904	2.3490	2.4492
175	64592	2065	160	0	16.7671	0.0000	3.1878	2.3449	2.4607
176	64614	2093	161	0	16.7450	0.0000	3.1848	2.3409	2.4722
177	64637	2113	171	0	16.7158	0.0000	3.1811	2.3447	2.4848
178	64650	2134	172	0	16.6935	0.0000	3.1768	2.3241	2.4973
179	64675	2164	175	0	16.6710	0.0000	3.1744	2.3242	2.5096
180	64694	2185	177	0	16.6396	0.0000	3.1694	2.3106	2.5231
181	64715	2210	182	0	16.6173	0.0000	3.1668	2.3103	2.5364
182	64726	2228	183	0	16.5917	0.0000	3.1637	2.3080	2.5500
183	64748	2254	184	0	16.5720	0.0000	3.1612	2.3028	2.5628
184	64779	2285	190	0	16.5459	0.0000	3.1574	2.2945	2.5762
185	64801	2314	192	0	16.5146	0.0000	3.1522	2.2966	2.5906
186	64824	2342	196	0	16.4850	0.0000	3.1488	2.2991	2.6057
187	64838	2358	205	0	16.4565	0.0000	3.1446	2.2963	2.6210
188	64862	2392	202	0	16.4388	0.0000	3.1415	2.2841	2.6349
189	64892	2419	211	0	16.4062	0.0000	3.1362	2.2867	2.6500
190	64910	2432	221	0	16.3789	0.0000	3.1319	2.2793	2.6652
191	64927	2446	232	0	16.3641	0.0000	3.1297	2.2738	2.6786
192	64940	2457	240	0	16.3490	0.0000	3.1271	2.2684	2.6905
193	64961	2481	242	0	16.3366	0.0000	3.1248	2.2674	2.7008
194	64980	2503	250	0	16.3131	0.0000	3.1202	2.2573	2.7118
195	64993	2524	251	0	16.2904	0.0000	3.1162	2.2520	2.7229
196	65015	2551	253	0	16.2694	0.0000	3.1131	2.2387	2.7342
197	65023	2574	250	0	16.2439	0.0000	3.1092	2.2422	2.7463
198	65041	2601	249	0	16.2215	0.0000	3.1060	2.2342	2.7588
199	65063	2627	253	0	16.1958	0.0000	3.1024	2.2362	2.7719
200	65084	2652	258	0	16.1707	0.0000	3.0983	2.2378	2.7855
201	65107	2681	258	0	16.1464	0.0000	3.0937	2.2339	2.7992
