step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
34	6859	8	0	0	19.9492	12.6620	4.6321	0.1724	1.0367
35	6859	8	0	0	19.9494	12.6654	4.6328	0.1652	1.0368
36	6859	8	0	0	19.9495	12.6657	4.6327	0.1650	1.0368
37	6859	9	0	0	19.9496	12.6662	4.6328	0.1622	1.0367
38	6861	11	0	0	19.9480	12.6557	4.6306	0.1653	1.0374
39	6860	11	0	0	19.9443	12.6391	4.6262	0.1712	1.0388
40	6859	11	0	0	19.9445	12.6394	4.6271	0.2027	1.0390
41	6859	11	0	0	19.9448	12.6412	4.6272	0.2027	1.0389
42	6858	12	0	0	19.9448	12.6412	4.6273	0.2023	1.0389
43	6858	12	0	0	19.9432	12.6359	4.6250	0.2041	1.0395
44	6856	13	0	0	19.9433	12.6359	4.6256	0.2073	1.0396
45	6856	14	0	0	19.9417	12.6322	4.6233	0.1974	1.0402
46	6856	14	0	0	19.9400	12.6252	4.6215	0.1907	1.0410
47	6857	15	0	0	19.9401	12.6268	4.6221	0.1944	1.0410
48	6859	18	0	0	19.9384	12.6164	4.6196	0.2002	1.0417
49	6856	18	0	0	19.9329	12.5880	4.6126	0.2149	1.0439
50	6857	20	0	0	19.9332	12.5926	4.6142	0.2472	1.0441
51	6857	20	0	0	19.9299	12.5820	4.6095	0.2613	1.0454
52	6854	20	0	0	19.9301	12.5844	4.6108	0.2577	1.0454
53	6855	22	0	0	19.9303	12.5845	4.6104	0.2514	1.0454
54	6856	23	0	0	19.9267	12.5648	4.6058	0.2595	1.0468
55	6858	25	0	0	19.9250	12.5581	4.6045	0.2672	1.0476
56	6857	25	0	0	19.9214	12.5398	4.5998	0.2536	1.0491
57	6857	26	0	0	19.9216	12.5394	4.6009	0.3054	1.0493
58	6858	27	0	0	19.9200	12.5322	4.5989	0.2987	1.0499
59	6859	28	0	0	19.9184	12.5262	4.5973	0.3041	1.0506
60	6860	29	0	0	19.9167	12.5192	4.5951	0.3037	1.0514
61	6863	33	0	0	19.9149	12.5130	4.5927	0.3120	1.0522
62	6868	38	0	0	19.9080	12.2886	4.5841	0.3195	1.0549
63	6868	39	0	0	19.8991	12.2649	4.5739	0.3161	1.0586
64	6870	41	0	0	19.8976	12.4487	4.5738	0.3290	1.0597
65	6872	43	0	0	19.8943	12.4366	4.5695	0.3478	1.0611
66	6874	45	0	0	19.8911	12.4269	4.5661	0.3616	1.0624
67	6875	46	0	0	19.8877	12.4135	4.5624	0.3707	1.0639
68	6878	49	0	0	19.8863	12.4125	4.5611	0.3827	1.0646
69	6879	50	0	0	19.8812	12.3953	4.5551	0.3902	1.0666
70	6880	52	0	0	19.8799	12.3924	4.5544	0.3911	1.0674
71	6881	53	0	0	19.8764	12.3775	4.5500	0.4017	1.0688
72	6881	54	0	0	19.8747	12.3696	4.5487	0.4044	1.0696
73	6885	58	0	0	19.8729	12.3634	4.5468	0.4048	1.0704
74	6887	60	0	0	19.8664	12.3441	4.5391	0.4076	1.0730
75	6890	63	0	0	19.8636	12.3339	4.5370	0.4162	1.0743
76	6891	64	0	0	19.8585	12.2578	4.5311	0.4268	1.0764
77	6893	67	0	0	19.8573	12.2534	4.5305	0.4312	1.0771
78	6896	71	0	0	19.8528	12.2445	4.5253	0.4385	1.0789
79	6896	72	0	0	19.8457	12.2213	4.5178	0.4610	1.0818
80	6897	75	0	0	19.8442	12.2596	4.5172	0.4594	1.0828
81	6900	78	0	0	19.8394	12.2469	4.5115	0.4767	1.0847
82	6904	82	0	0	19.8344	12.2282	4.5067	0.4765	1.0868
83	6905	84	0	0	19.8280	12.2045	4.5000	0.4954	1.0895
84	6912	91	0	0	19.8262	12.1980	4.4992	0.5206	1.0905
85	6915	95	0	0	19.8153	12.1599	4.4871	0.5300	1.0947
86	6917	97	0	0	19.8086	12.1316	4.4816	0.5143	1.0978
87	6927	107	0	0	19.8056	12.1237	4.4787	0.5503	1.0993
88	6930	112	0	0	19.7883	11.9752	4.4607	0.5390	1.1060
89	6936	119	0	0	19.7800	11.7748	4.4547	0.5769	1.1100
90	6938	122	0	0	19.7686	11.6988	4.4444	0.5213	1.1148
91	6942	127	0	0	19.7639	11.6838	4.4407	0.5911	1.1172
92	6948	133	0	0	19.7566	11.6541	4.4344	0.6163	1.1202
93	6954	139	0	0	19.7461	11.6189	4.4250	0.6353	1.1245
94	6959	144	0	0	19.7360	11.5836	4.4160	0.6672	1.1289
95	6965	150	0	0	19.7279	11.5578	4.4088	0.6788	1.1326
96	6974	159	0	0	19.7179	11.5291	4.3996	0.7078	1.1367
97	6985	171	0	0	19.7021	11.4705	4.3863	0.7250	1.1432
98	6990	176	0	0	19.6824	11.4059	4.3705	0.7568	1.1514
99	6994	181	0	0	19.6746	11.3826	4.3654	0.7925	1.1554
100	7004	192	0	0	19.6664	11.1619	4.3586	0.8092	1.1590
101	7012	203	0	0	19.6491	11.1235	4.3420	0.8467	1.1659
102	7022	213	0	0	19.6311	11.2970	4.3288	0.8100	1.1736
103	7030	221	0	0	19.6156	11.2418	4.3170	0.8637	1.1803
104	7034	225	0	0	19.6017	11.1956	4.3074	0.8998	1.1864
105	7043	235	0	0	19.5956	11.1807	4.3032	0.9130	1.1894
106	7050	243	0	0	19.5797	11.1441	4.2890	0.9460	1.1958
107	7062	256	0	0	19.5669	11.1075	4.2797	0.9514	1.2014
108	7076	270	0	0	19.5449	11.0291	4.2636	0.9742	1.2104
109	7089	283	0	0	19.5235	10.9705	4.2483	0.9535	1.2195
110	7102	296	0	0	19.5009	10.8934	4.2339	0.9865	1.2291
111	7111	305	0	0	19.4807	10.8400	4.2197	1.0322	1.2378
112	7125	319	0	0	19.4672	10.7444	4.2110	1.0563	1.2439
113	7142	336	0	0	19.4434	10.6756	4.1956	1.1350	1.2536
114	7153	347	0	0	19.4168	10.5973	4.1790	1.1623	1.2648
115	7165	360	0	0	19.3987	10.5397	4.1688	1.1900	1.2730
116	7186	382	0	0	19.3797	10.4824	4.1570	1.1827	1.2811
117	7198	394	0	0	19.3428	10.3603	4.1353	1.2152	1.2959
118	7218	415	0	0	19.3233	10.3032	4.1243	1.2841	1.3051
119	7240	438	0	0	19.2904	10.2063	4.1050	1.3222	1.3185
120	7261	459	0	0	19.2528	10.0914	4.0841	1.3618	1.3344
121	7276	475	0	0	19.2201	9.9959	4.0671	1.4169	1.3485
122	7294	493	0	0	19.1939	9.9234	4.0545	1.4535	1.3601
123	7311	510	0	0	19.1647	9.8304	4.0393	1.4858	1.3725
124	7334	534	0	0	19.1356	9.7378	4.0264	1.5303	1.3850
125	7356	556	0	0	19.0990	3.0622	4.0090	1.5569	1.4003
126	7381	582	0	0	19.0675	2.9871	3.9926	1.6024	1.4138
127	7409	611	0	0	19.0261	2.8659	3.9739	1.6472	1.4311
128	7439	642	0	0	18.9825	2.7447	3.9561	1.7161	1.4495
129	7465	668	0	0	18.9333	2.9874	3.9328	1.7633	1.4703
130	7487	690	0	0	18.8938	3.0657	3.9155	1.8303	1.4877
131	7516	719	0	0	18.8583	2.9685	3.8996	1.8804	1.5031
132	7544	747	0	0	18.8114	2.8592	3.8803	1.9173	1.5226
133	7578	781	0	0	18.7732	8.6929	3.8629	1.9539	1.5392
134	7601	805	0	0	18.7194	8.5398	3.8402	1.9830	1.5613
135	7634	838	0	0	18.6820	8.4420	3.8257	2.0229	1.5780
136	7667	873	0	0	18.6309	8.3051	3.8066	2.0764	1.5991
137	7709	916	0	0	18.5787	8.1698	3.7842	2.1183	1.6212
138	7748	955	0	0	18.5091	7.9750	3.7604	2.1663	1.6501
139	7786	993	0	0	18.4499	7.8066	3.7415	2.2454	1.6758
140	7827	1035	0	0	18.3880	7.6429	3.7211	2.2886	1.7023
141	7876	1084	0	0	18.3250	7.3809	3.7000	2.3301	1.7291
142	7921	1130	0	0	18.2526	7.1905	3.6779	2.4193	1.7593
143	7976	1185	0	0	18.1781	6.9880	3.6594	2.4887	1.7910
144	8013	1222	0	0	18.0900	6.7323	3.6352	2.5649	1.8279
145	8058	1267	0	0	18.0374	6.6127	3.6186	2.6548	1.8522
146	8108	1317	0	0	17.9706	6.4581	3.5970	2.7267	1.8799
147	8159	1368	0	0	17.8999	6.2801	3.5754	2.7754	1.9096
148	8203	1412	0	0	17.8306	0.1944	3.5541	2.8356	1.9387
149	8247	1456	0	0	17.7711	0.0753	3.5332	2.8786	1.9642
150	8299	1508	0	0	17.7073	0.0000	3.5147	2.9211	1.9909
151	8354	1566	0	0	17.6332	0.0000	3.4937	2.9618	2.0219
152	8401	1615	0	0	17.5481	5.4592	3.4698	3.0194	2.0573
153	8464	1679	0	0	17.4752	5.2906	3.4509	3.0785	2.0889
154	8527	1742	0	0	17.3841	5.0778	3.4262	3.1207	2.1268
155	8566	1781	0	0	17.2937	4.8569	3.4045	3.1754	2.1649
156	8638	1854	0	0	17.2417	4.7510	3.3896	3.2182	2.1887
157	8698	1914	0	0	17.1342	4.4912	3.3650	3.2502	2.2317
158	8751	1967	0	0	17.0495	4.3123	3.3425	3.3154	2.2685
159	8816	2034	0	0	16.9801	4.1742	3.3233	3.3659	2.2986
160	8885	2104	0	0	16.8902	3.9825	3.2995	3.3979	2.3353
161	8954	2173	0	0	16.7987	3.7963	3.2756	3.4361	2.3735
162	9008	2227	0	0	16.7109	3.6089	3.2535	3.4831	2.4103
163	9084	2303	0	0	16.6386	3.4531	3.2366	3.5114	2.4414
164	9148	2367	0	0	16.5360	3.2382	3.2117	3.5618	2.4830
165	9219	2440	0	0	16.4567	3.0709	3.1936	3.5912	2.5170
166	9292	2513	0	0	16.3594	2.8769	3.1705	3.6332	2.5572
167	9367	2589	0	0	16.2667	2.7009	3.1460	3.6615	2.5960
168	9429	2651	0	0	16.1655	2.4876	3.1240	3.6973	2.6380
169	9498	2720	0	0	16.0901	2.3564	3.1034	3.7298	2.6705
170	9557	2780	0	0	16.0091	0.0000	3.0805	3.7605	2.7042
171	9613	2836	0	0	15.9421	0.0000	3.0618	3.7862	2.7324
172	9674	2897	0	0	15.8744	0.0000	3.0436	3.8022	2.7604
173	9733	2957	0	0	15.8032	0.0000	3.0271	3.8192	2.7897
174	9797	3021	0	0	15.7303	0.0000	3.0092	3.8395	2.8202
175	9881	3106	2	0	15.6535	0.0000	2.9918	3.8489	2.8517
176	9962	3186	3	0	15.5583	0.0000	2.9667	3.8711	2.8900
177	10046	3274	3	0	15.4740	0.0000	2.9448	3.8796	2.9247
178	10113	3341	5	0	15.3799	0.0000	2.9199	3.8853	2.9627
179	10180	3407	7	0	15.3068	0.0000	2.9026	3.8992	2.9937
180	10250	3477	9	0	15.2359	0.0000	2.8835	3.9150	3.0227
181	10333	3559	11	0	15.1666	0.0000	2.8639	3.9246	3.0507
182	10408	3632	15	0	15.0796	0.0000	2.8408	3.9274	3.0852
183	10497	3718	24	0	15.0146	0.0000	2.8188	3.9372	3.1121
184	10577	3799	27	0	14.9365	0.0000	2.7955	3.9389	3.1428
185	10650	3871	31	0	14.8541	0.0000	2.7740	3.9357	3.1758
186	10758	3977	35	0	14.7830	0.0000	2.7557	3.9407	3.2050
187	10838	4050	44	0	14.6796	0.0000	2.7282	3.9431	3.2453
188	10925	4135	48	0	14.6166	0.0000	2.7064	3.9415	3.2719
189	11021	4227	54	0	14.5408	0.0000	2.6824	3.9342	3.3014
190	11098	4299	62	0	14.4556	0.0000	2.6592	3.9341	3.3347
191	11179	4375	68	0	14.3931	0.0000	2.6414	3.9142	3.3603
192	11261	4449	78	0	14.3317	0.0000	2.6202	3.9084	3.3844
193	11357	4536	90	0	14.2744	0.0000	2.6009	3.8856	3.4065
194	11431	4596	108	0	14.2079	0.0000	2.5772	3.8489	3.4317
195	11535	4689	126	0	14.1706	0.0000	2.5587	3.7944	3.4467
196	11629	4779	132	0	14.0990	0.0000	2.5341	3.7712	3.4732
197	11728	4874	140	0	14.0254	0.0000	2.5115	3.7475	3.5017
198	11829	4970	149	0	13.9562	0.0000	2.4889	3.7336	3.5288
199	11925	5061	158	0	13.8859	0.0000	2.4650	3.7382	3.5559
200	12028	5166	156	0	13.8289	0.0000	2.4430	3.7391	3.5778
201	12131	5267	159	0	13.7493	0.0000	2.4184	3.7399	3.6087
202	12239	5366	176	0	13.6801	0.0000	2.3949	3.7425	3.6361
203	12370	5497	180	0	13.6120	0.0000	2.3702	3.7160	3.6624
204	12476	5594	193	0	13.5174	0.0000	2.3399	3.7129	3.6991
205	12600	5710	203	0	13.4524	0.0000	2.3146	3.6986	3.7252
206	12716	5806	224	0	13.3723	0.0000	2.2880	3.6951	3.7561
207	12844	5919	244	0	13.3218	0.0000	2.2634	3.6816	3.7746
208	12974	6044	251	0	13.2531	0.0000	2.2363	3.6832	3.7991
209	13086	6141	271	0	13.1732	0.0000	2.2080	3.6908	3.8294
210	13203	6255	276	0	13.1212	0.0000	2.1857	3.7003	3.8485
211	13338	6384	284	0	13.0445	0.0000	2.1614	3.7054	3.8776
212	13436	6487	279	0	12.9620	0.0000	2.1346	3.7226	3.9100
213	13590	6636	287	0	12.8963	0.0000	2.1136	3.7493	3.9369
214	13699	6731	306	0	12.8005	0.0000	2.0828	3.7834	3.9743
215	13815	6851	303	0	12.7480	0.0000	2.0622	3.8043	3.9951
216	13948	6971	316	0	12.6657	0.0000	2.0379	3.8301	4.0276
217	14079	7091	330	0	12.5913	0.0000	2.0126	3.8507	4.0567
218	14218	7220	344	0	12.5183	0.0000	1.9893	3.8781	4.0855
219	14375	7363	362	0	12.4449	0.0000	1.9641	3.9030	4.1136
220	14528	7512	369	0	12.3668	0.0000	1.9360	3.9165	4.1430
221	14649	7618	390	0	12.2826	0.0000	1.9063	3.9335	4.1754
222	14787	7755	396	0	12.2336	0.0000	1.8849	3.9555	4.1924
223	14914	7874	408	0	12.1509	0.0000	1.8585	3.9710	4.2235
224	15046	7994	425	0	12.0815	0.0000	1.8349	3.9930	4.2503
225	15179	8120	436	0	12.0180	0.0000	1.8113	3.9888	4.2734
226	15323	8251	451	0	11.9463	0.0000	1.7883	4.0056	4.3006
227	15462	8394	452	0	11.8814	0.0000	1.7639	4.0194	4.3239
228	15583	8500	468	0	11.8011	0.0000	1.7391	4.0322	4.3552
229	15747	8657	477	0	11.7512	0.0000	1.7197	4.0495	4.3729
230	15871	8776	485	0	11.6638	0.0000	1.6924	4.0753	4.4045
231	16013	8915	493	0	11.6037	0.0000	1.6707	4.1059	4.4271
232	16152	9041	507	0	11.5278	0.0000	1.6484	4.1384	4.4562
233	16289	9175	514	0	11.4665	0.0000	1.6271	4.1538	4.4792
234	16430	9319	512	0	11.3959	0.0000	1.6043	4.1804	4.5056
235	16565	9442	528	0	11.3200	0.0000	1.5816	4.1983	4.5355
236	16688	9566	531	0	11.2677	0.0000	1.5597	4.2191	4.5531
237	16789	9652	552	0	11.2057	0.0000	1.5392	4.2399	4.5759
238	16929	9787	557	0	11.1682	0.0000	1.5247	4.2540	4.5886
239	17050	9901	566	0	11.0934	0.0000	1.5033	4.2684	4.6166
240	17178	10012	585	0	11.0400	0.0000	1.4852	4.2894	4.6358
