time_hr	parent_id	parent_ecDNA_before	parent_ecDNA_after	daughter_id	daughter_ecDNA	x	y	generation
17.0	6868	20	19	6870	19	922	904	1
18.0	6868	19	16	6871	21	922	904	2
19.0	6868	16	23	6872	9	922	904	3
26.0	6867	20	18	6873	21	1000	1000	1
33.0	6872	9	12	6874	6	907	918	4
37.0	6870	19	18	6875	20	922	946	2
38.0	6870	18	18	6876	17	922	946	3
38.0	6869	20	13	6877	25	1100	1100	1
42.0	6869	13	18	6878	8	1100	1100	2
44.0	6871	21	23	6879	19	899	733	3
45.0	6868	23	21	6880	24	954	1045	4
47.0	6867	18	19	6881	15	1000	1000	2
48.0	6875	20	15	6882	24	941	965	3
48.0	6870	18	21	6883	11	922	946	4
48.0	6867	19	22	6884	14	1000	1000	3
50.0	6869	18	15	6885	20	1100	1100	3
50.0	6871	23	22	6886	22	1080	676	4
53.0	6872	12	13	6887	10	1032	1067	5
53.0	6874	6	9	6888	3	925	1028	5
54.0	6872	13	6	6889	20	1032	1067	6
55.0	6875	15	12	6890	17	941	965	4
55.0	6872	6	9	6891	3	1032	1067	7
57.0	6872	9	10	6892	8	1032	1067	8
58.0	6868	21	22	6893	19	1128	1049	5
59.0	6870	21	18	6894	22	983	954	5
60.0	6868	22	16	6895	26	1128	1049	6
61.0	6872	10	13	6896	6	1032	1067	9
61.0	6876	17	16	6897	16	1041	727	4
61.0	6868	16	10	6898	22	1128	1049	7
61.0	6871	22	22	6899	21	1080	676	5
62.0	6876	16	15	6900	17	1069	764	5
62.0	6880	24	19	6901	29	864	792	5
62.0	6883	11	11	6902	9	912	955	5
62.0	6867	22	22	6903	18	1000	1000	4
62.0	6868	10	12	6904	8	1128	1049	8
63.0	6875	12	11	6905	11	941	965	5
64.0	6886	22	21	6906	20	1331	635	5
64.0	6867	22	19	6907	24	1000	1000	5
65.0	6886	21	22	6908	17	1331	635	6
65.0	6883	11	12	6909	9	912	955	6
66.0	6883	12	9	6910	15	912	955	7
66.0	6873	21	23	6911	17	844	1048	2
67.0	6886	22	18	6912	25	1331	635	7
68.0	6893	19	20	6913	17	1181	1092	6
68.0	6879	19	19	6914	15	892	688	4
68.0	6881	15	11	6915	19	868	1053	3
69.0	6877	25	29	6916	21	1121	1552	2
70.0	6872	13	13	6917	13	1084	1063	10
70.0	6874	9	8	6918	10	936	1064	6
71.0	6872	13	13	6919	13	1084	1063	11
72.0	6869	15	17	6920	12	1100	1100	4
73.0	6869	17	16	6921	18	1100	1100	5
73.0	6874	8	10	6922	5	936	1064	7
73.0	6893	20	23	6923	15	1205	1202	7
73.0	6877	29	28	6924	27	1177	1624	3
74.0	6886	18	21	6925	15	1348	584	8
74.0	6875	11	9	6926	13	941	965	6
75.0	6879	19	21	6927	17	892	688	5
75.0	6868	12	14	6928	9	1128	1049	9
75.0	6900	17	18	6929	15	998	858	6
76.0	6900	18	13	6930	22	998	858	7
77.0	6882	24	21	6931	24	941	1033	4
77.0	6885	20	17	6932	22	1765	1026	4
77.0	6884	14	14	6933	14	1040	985	4
78.0	6894	22	25	6934	17	969	954	6
78.0	6897	16	15	6935	16	871	849	5
78.0	6884	14	10	6936	17	1040	985	5
78.0	6870	18	11	6937	25	1093	829	6
79.0	6884	10	5	6938	13	1040	985	6
80.0	6912	25	23	6939	26	1347	500	8
80.0	6880	19	17	6940	20	871	740	6
80.0	6911	17	13	6941	21	727	1035	3
81.0	6873	23	25	6942	19	815	988	3
81.0	6906	20	17	6943	20	1359	663	6
81.0	6891	3	1	6944	5	1059	1050	8
82.0	6906	17	18	6945	14	1359	663	7
82.0	6890	17	9	6946	24	941	1016	5
82.0	6871	22	26	6947	18	985	826	6
82.0	6876	15	10	6948	19	1360	738	6
83.0	6877	28	34	6949	19	1169	1869	4
83.0	6872	13	11	6950	15	1084	1063	12
84.0	6877	34	36	6951	31	1113	1937	5
84.0	6923	15	18	6952	12	1151	1254	8
84.0	6888	3	3	6953	3	897	1066	6
84.0	6873	25	24	6954	25	815	988	4
84.0	6874	10	6	6955	14	975	1071	8
84.0	6880	17	18	6956	14	871	740	7
84.0	6883	9	9	6957	9	912	955	8
85.0	6884	5	7	6958	3	1040	985	7
85.0	6905	11	7	6959	15	941	999	6
85.0	6881	11	12	6960	9	853	1038	4
85.0	6895	26	26	6961	26	1348	1175	7
86.0	6907	24	22	6962	25	1000	1197	6
86.0	6895	26	31	6963	19	1348	1175	8
87.0	6936	17	18	6964	16	1158	961	6
87.0	6870	11	9	6965	13	1188	733	7
87.0	6899	21	23	6966	18	1034	561	6
87.0	6923	18	19	6967	17	1151	1254	9
87.0	6867	19	17	6968	19	1000	1000	6
87.0	6907	22	23	6969	21	988	1261	7
87.0	6892	8	7	6970	8	1070	983	9
87.0	6904	8	9	6971	7	1164	1034	9
87.0	6898	22	23	6972	20	1178	1019	8
87.0	6896	6	7	6973	5	1040	1094	10
88.0	6868	14	14	6974	13	1128	1049	10
88.0	6941	21	16	6975	23	836	1069	4
88.0	6867	17	20	6976	14	1000	1000	7
88.0	6889	20	20	6977	20	731	840	7
88.0	6881	12	11	6978	13	853	1038	5
89.0	6882	21	25	6979	16	953	1045	5
89.0	6878	8	6	6980	10	1064	1181	3
89.0	6871	26	26	6981	25	1034	878	7
89.0	6885	17	17	6982	16	1767	730	5
89.0	6868	14	14	6983	11	1128	1049	11
89.0	6867	20	20	6984	20	1025	1000	8
89.0	6909	9	11	6985	6	881	942	7
90.0	6905	7	6	6986	8	941	974	7
90.0	6872	11	9	6987	13	1102	1081	13
90.0	6886	21	22	6988	19	1348	584	9
91.0	6922	5	5	6989	4	825	1023	8
91.0	6917	13	14	6990	12	1049	1057	11
91.0	6877	36	33	6991	38	1113	1937	6
91.0	6920	12	12	6992	11	1100	1118	5
91.0	6905	6	8	6993	4	941	974	8
92.0	6920	12	10	6994	14	1100	1118	6
92.0	6879	21	21	6995	20	951	693	6
92.0	6926	13	15	6996	10	941	932	7
92.0	6893	23	18	6997	25	1240	1332	8
92.0	6919	13	9	6998	16	1072	1071	12
92.0	6911	13	13	6999	13	727	1035	4
93.0	6911	13	14	7000	12	727	1035	5
93.0	6908	17	17	7001	16	1056	631	7
93.0	6940	20	18	7002	22	1125	840	7
93.0	6926	15	19	7003	11	941	932	8
93.0	6907	23	24	7004	20	937	1380	8
93.0	6882	25	22	7005	27	953	1045	6
94.0	6896	7	6	7006	8	1058	1112	11
94.0	6919	9	9	7007	9	1072	1071	13
94.0	6869	16	12	7008	20	1518	980	6
94.0	6908	17	18	7009	16	1056	631	8
94.0	6915	19	19	7010	18	794	1028	4
95.0	6961	26	25	7011	27	1360	1187	8
95.0	6910	15	14	7012	16	912	973	8
95.0	6911	14	15	7013	13	629	1018	6
95.0	6925	15	16	7014	13	1494	620	9
95.0	6901	29	27	7015	29	888	874	6
95.0	6881	11	11	7016	11	836	997	6
96.0	6891	1	1	7017	1	1016	1050	9
96.0	6909	11	9	7018	11	881	942	8
96.0	6918	10	11	7019	8	915	1043	7
96.0	6941	16	16	7020	16	836	1069	5
96.0	6893	18	22	7021	13	1240	1332	9
96.0	6931	24	26	7022	22	962	1097	5
96.0	6921	18	19	7023	17	1118	1100	6
96.0	6900	13	13	7024	13	1011	904	8
96.0	6961	25	26	7025	24	1360	1187	9
