time_hr	parent_id	parent_ecDNA_before	parent_ecDNA_after	daughter_id	daughter_ecDNA	x	y	generation
26.0	6866	20	21	6868	18	900	900	1
29.0	6865	20	16	6869	24	1000	1000	1
30.0	6867	20	19	6870	18	1112	1029	1
39.0	6865	16	13	6871	18	1000	1000	2
40.0	6865	13	15	6872	11	1000	1000	3
46.0	6871	18	13	6873	23	966	943	3
47.0	6868	18	20	6874	14	920	900	2
49.0	6866	21	19	6875	22	900	900	2
52.0	6867	19	16	6876	21	1070	1017	2
55.0	6865	15	14	6877	15	1000	1000	4
55.0	6866	19	21	6878	17	900	900	3
59.0	6868	20	24	6879	13	934	886	3
61.0	6867	16	12	6880	19	1070	1017	3
62.0	6870	18	15	6881	19	1028	978	2
63.0	6869	24	20	6882	28	1133	1126	2
64.0	6872	11	9	6883	13	1082	904	4
64.0	6866	21	22	6884	19	900	900	4
65.0	6876	21	22	6885	20	1090	1077	3
65.0	6868	24	23	6886	25	954	886	4
66.0	6868	23	24	6887	21	954	886	5
66.0	6874	14	16	6888	12	936	916	3
67.0	6869	20	12	6889	28	1133	1126	3
70.0	6866	22	19	6890	24	900	900	5
71.0	6867	12	12	6891	12	1070	1017	4
74.0	6870	15	13	6892	14	1028	978	3
74.0	6872	9	11	6893	7	1082	904	5
74.0	6865	14	15	6894	13	1000	1000	5
75.0	6870	13	13	6895	12	1028	978	4
75.0	6865	15	20	6896	10	1000	1000	6
76.0	6874	16	12	6897	19	936	916	4
76.0	6875	22	30	6898	13	982	834	3
77.0	6875	30	30	6899	28	982	834	4
77.0	6879	13	11	6900	14	990	869	4
77.0	6874	12	13	6901	9	936	916	5
78.0	6874	13	10	6902	16	936	916	6
78.0	6868	24	21	6903	23	954	886	6
79.0	6885	20	21	6904	18	1037	1044	4
79.0	6873	23	17	6905	29	966	960	4
80.0	6886	25	20	6906	30	1019	846	5
81.0	6871	13	12	6907	13	973	941	4
81.0	6883	13	10	6908	16	1046	936	5
82.0	6866	19	16	6909	21	900	900	6
82.0	6871	12	9	6910	13	973	941	5
82.0	6884	19	19	6911	18	934	886	5
83.0	6881	19	15	6912	23	1020	929	3
83.0	6882	28	32	6913	24	1084	980	3
84.0	6912	23	25	6914	20	1031	917	4
84.0	6881	15	17	6915	13	1020	929	4
84.0	6873	17	19	6916	15	942	984	5
85.0	6878	17	16	6917	17	948	848	4
85.0	6893	7	6	6918	8	1035	892	6
85.0	6912	25	24	6919	26	1016	932	5
85.0	6887	21	18	6920	21	954	909	6
85.0	6875	30	29	6921	30	1054	868	5
85.0	6865	20	16	6922	23	1000	1000	7
86.0	6883	10	12	6923	8	1046	936	6
86.0	6890	24	27	6924	20	915	858	6
86.0	6867	12	8	6925	16	1070	1017	5
87.0	6877	15	16	6926	12	1062	1042	5
88.0	6879	11	9	6927	12	990	869	5
88.0	6877	16	16	6928	15	1062	1042	6
89.0	6869	12	9	6929	14	1133	1126	4
89.0	6889	28	29	6930	24	1133	1103	4
89.0	6870	13	9	6931	16	1028	978	5
89.0	6865	16	21	6932	11	1000	1000	8
90.0	6871	9	7	6933	11	973	941	6
90.0	6919	26	21	6934	29	1016	916	6
91.0	6886	20	20	6935	19	1019	846	6
91.0	6919	21	17	6936	23	1016	916	7
91.0	6877	16	12	6937	19	1076	1056	7
92.0	6876	22	22	6938	22	939	1165	4
92.0	6895	12	17	6939	7	1036	959	5
94.0	6880	19	14	6940	24	998	921	4
94.0	6874	10	9	6941	11	920	916	7
94.0	6872	11	12	6942	10	1153	910	6
94.0	6888	12	13	6943	11	938	1117	4
94.0	6896	10	10	6944	10	1048	1028	7
95.0	6907	13	13	6945	13	936	977	5
95.0	6875	29	29	6946	27	1054	851	6
95.0	6866	16	17	6947	15	900	900	7
95.0	6885	21	18	6948	23	1037	1066	5
95.0	6868	21	23	6949	19	954	886	7
95.0	6873	19	23	6950	12	930	996	6
96.0	6867	8	9	6951	7	1070	1017	6
96.0	6868	23	21	6952	24	954	886	8
96.0	6903	23	21	6953	25	868	799	7
96.0	6904	18	18	6954	18	1022	1102	5
96.0	6884	19	18	6955	19	902	854	6
96.0	6875	29	28	6956	27	1054	851	7
97.0	6887	18	14	6957	22	954	909	7
97.0	6912	24	19	6958	26	1032	932	6
97.0	6865	21	20	6959	20	1000	1000	9
97.0	6890	27	31	6960	22	851	794	7
97.0	6918	8	9	6961	7	1020	890	7
97.0	6901	9	11	6962	7	948	962	6
98.0	6890	31	28	6963	34	851	794	8
99.0	6894	13	10	6964	15	1055	1201	6
99.0	6875	28	23	6965	33	1054	851	8
99.0	6890	28	23	6966	30	851	794	9
99.0	6921	30	29	6967	29	1082	871	6
100.0	6915	13	9	6968	17	1075	912	5
101.0	6887	14	10	6969	17	954	909	8
101.0	6911	18	19	6970	17	867	883	6
101.0	6878	16	16	6971	15	900	800	5
101.0	6882	32	26	6972	36	1084	980	4
102.0	6889	29	28	6973	29	1071	1100	5
102.0	6882	26	28	6974	23	1084	980	5
102.0	6959	20	18	6975	21	999	1000	10
102.0	6915	9	7	6976	11	1075	912	6
102.0	6928	15	14	6977	16	1086	1042	7
103.0	6898	13	14	6978	12	967	819	4
103.0	6889	28	30	6979	26	1071	1100	6
103.0	6869	9	10	6980	8	1133	1126	5
103.0	6887	10	6	6981	14	954	909	9
103.0	6909	21	16	6982	26	786	787	7
103.0	6896	10	10	6983	10	1048	1028	8
103.0	6883	12	12	6984	10	1117	907	7
104.0	6886	20	14	6985	25	980	846	7
104.0	6929	14	13	6986	13	1244	1111	5
104.0	6887	6	3	6987	9	954	909	10
104.0	6897	19	19	6988	18	995	1069	5
105.0	6922	23	22	6989	21	1028	1028	8
105.0	6885	18	16	6990	18	1037	1066	6
105.0	6868	21	24	6991	16	954	886	9
105.0	6900	14	13	6992	14	992	869	5
105.0	6873	23	23	6993	20	915	1011	7
105.0	6931	16	19	6994	12	1034	971	6
106.0	6904	18	17	6995	18	1022	1102	6
106.0	6929	13	10	6996	16	1244	1111	6
106.0	6895	17	20	6997	14	1049	925	6
106.0	6871	7	10	6998	4	973	941	7
106.0	6925	16	14	6999	17	1138	1043	6
107.0	6875	23	20	7000	24	1054	830	9
107.0	6870	9	12	7001	5	1027	979	6
107.0	6879	9	7	7002	10	952	869	6
108.0	6892	14	12	7003	16	1020	1000	4
108.0	6886	14	12	7004	16	980	846	8
108.0	6953	25	25	7005	25	855	853	8
108.0	6866	17	14	7006	18	900	900	8
108.0	6877	12	10	7007	13	1113	1072	8
108.0	6929	10	14	7008	6	1244	1111	7
109.0	6930	24	27	7009	21	1154	1084	5
109.0	6955	19	18	7010	18	888	822	7
109.0	6916	15	19	7011	10	973	983	6
109.0	6919	17	16	7012	17	1032	916	8
109.0	6953	25	25	7013	24	855	853	9
109.0	6894	10	11	7014	9	1055	1201	7
109.0	6872	12	9	7015	14	1153	910	7
109.0	6890	23	20	7016	24	835	778	10
109.0	6917	17	16	7017	18	960	835	5
110.0	6891	12	8	7018	14	1111	1103	5
110.0	6930	27	29	7019	24	1154	1084	6
110.0	6888	13	11	7020	15	967	1148	5
110.0	6905	29	23	7021	34	872	1013	5
110.0	6955	18	19	7022	17	888	822	8
110.0	6884	18	18	7023	18	870	822	7
110.0	6890	20	21	7024	18	835	778	11
111.0	6899	28	28	7025	27	988	820	5
111.0	6888	11	15	7026	7	967	1148	6
111.0	6912	19	15	7027	23	1032	932	7
111.0	6907	13	5	7028	20	822	1009	6
111.0	6942	10	5	7029	15	1178	935	7
111.0	6931	19	23	7030	15	1034	989	7
111.0	6893	6	7	7031	4	1035	833	7
111.0	6933	11	11	7032	11	948	965	7
111.0	6898	14	13	7033	14	978	808	5
111.0	6902	16	16	7034	15	913	996	7
111.0	6955	19	19	7035	17	888	822	9
112.0	6884	18	14	7036	19	852	822	8
112.0	6902	16	15	7037	17	913	996	8
112.0	6906	30	32	7038	28	1033	860	6
113.0	6897	19	18	7039	19	995	1069	6
113.0	6961	7	9	7040	4	1045	889	8
113.0	6906	32	36	7041	27	1033	860	7
114.0	6878	16	17	7042	15	868	768	6
114.0	6935	19	19	7043	18	1069	780	7
114.0	6920	21	26	7044	16	927	898	7
114.0	6867	9	8	7045	10	1070	1017	7
114.0	6922	22	20	7046	24	1028	1046	9
114.0	6894	11	9	7047	11	1034	1339	8
114.0	6924	20	18	7048	21	756	640	7
115.0	6923	8	8	7049	8	1144	877	7
115.0	6955	19	20	7050	18	888	822	10
115.0	6988	18	17	7051	18	970	1093	6
115.0	6874	9	7	7052	11	920	916	8
115.0	6904	17	18	7053	16	1022	1102	7
116.0	6903	21	19	7054	19	759	899	8
