step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
0	6930	3	0	0	19.9604	19.5353	4.5766	0.0000	1.0318
1	6929	3	0	0	19.9556	12.7038	4.6694	0.0827	1.0339
2	6929	3	0	0	19.9557	12.7045	4.6461	0.0264	1.0341
3	6928	3	0	0	19.9552	12.7032	4.6471	0.1333	1.0341
4	6927	3	0	0	19.9550	12.7028	4.6443	0.1351	1.0341
5	6927	3	0	0	19.9549	12.7025	4.6435	0.1329	1.0341
6	6927	3	0	0	19.9549	12.7021	4.6424	0.1381	1.0341
7	6927	3	0	0	19.9548	12.7017	4.6416	0.1345	1.0341
8	6926	3	0	0	19.9548	12.7014	4.6411	0.1382	1.0341
9	6926	3	0	0	19.9549	12.7011	4.6407	0.1360	1.0340
10	6926	3	0	0	19.9550	12.7009	4.6404	0.1342	1.0340
11	6925	3	0	0	19.9550	12.7007	4.6401	0.1351	1.0340
12	6925	3	0	0	19.9552	12.7005	4.6398	0.1361	1.0340
13	6925	4	0	0	19.9553	12.7004	4.6396	0.1360	1.0340
14	6925	5	0	0	19.9536	12.6944	4.6370	0.1364	1.0346
15	6925	6	0	0	19.9520	12.6834	4.6349	0.1562	1.0354
16	6924	6	0	0	19.9503	12.6781	4.6328	0.1816	1.0361
17	6923	6	0	0	19.9506	12.6781	4.6332	0.1752	1.0362
18	6923	6	0	0	19.9507	12.6799	4.6330	0.1676	1.0362
19	6923	6	0	0	19.9508	12.6804	4.6329	0.1639	1.0361
20	6922	6	0	0	19.9509	12.6804	4.6329	0.1629	1.0361
21	6921	6	0	0	19.9510	12.6804	4.6329	0.1644	1.0361
22	6921	6	0	0	19.9512	12.6798	4.6331	0.1646	1.0361
23	6920	6	0	0	19.9512	12.6800	4.6328	0.1619	1.0360
24	6919	6	0	0	19.9514	12.6803	4.6329	0.1663	1.0360
25	6919	6	0	0	19.9514	12.6805	4.6330	0.1653	1.0360
26	6919	6	0	0	19.9515	12.6804	4.6329	0.1673	1.0360
27	6917	6	0	0	19.9516	12.6807	4.6329	0.1658	1.0360
28	6916	6	0	0	19.9517	12.6808	4.6330	0.1640	1.0359
29	6916	7	0	0	19.9519	12.6810	4.6331	0.1627	1.0359
30	6914	7	0	0	19.9503	12.6755	4.6309	0.1521	1.0365
31	6915	8	0	0	19.9505	12.6770	4.6314	0.1534	1.0366
32	6913	8	0	0	19.9489	12.6678	4.6291	0.1522	1.0372
33	6915	10	0	0	19.9490	12.6691	4.6295	0.1568	1.0372
34	6916	11	0	0	19.9459	12.6579	4.6252	0.1609	1.0385
35	6916	12	0	0	19.9441	12.3536	4.6237	0.1777	1.0393
36	6916	12	0	0	19.9424	12.6460	4.6215	0.1886	1.0400
37	6915	12	0	0	19.9425	12.6461	4.6220	0.1893	1.0401
38	6914	12	0	0	19.9427	12.6464	4.6220	0.1946	1.0401
39	6916	14	0	0	19.9429	12.6471	4.6222	0.1903	1.0401
40	6917	15	0	0	19.9393	12.6332	4.6174	0.1889	1.0414
41	6918	16	0	0	19.9376	12.6255	4.6160	0.2013	1.0422
42	6919	17	0	0	19.9358	12.6153	4.6139	0.2126	1.0430
43	6920	19	0	0	19.9345	12.6128	4.6126	0.2123	1.0436
44	6919	19	0	0	19.9313	12.6009	4.6086	0.2151	1.0449
45	6919	21	0	0	19.9315	12.6010	4.6095	0.2205	1.0451
46	6918	21	0	0	19.9283	12.2987	4.6051	0.2216	1.0463
47	6917	23	0	0	19.9284	12.2987	4.6060	0.2290	1.0464
48	6918	24	0	0	19.9254	12.2905	4.6018	0.2335	1.0476
49	6919	25	0	0	19.9236	12.2846	4.6001	0.2464	1.0484
