step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
86	62959	127	0	0	19.5499	10.8836	3.4787	0.5463	1.2924
87	62962	136	0	0	19.5422	10.8434	3.4774	0.5619	1.2955
88	62968	146	0	0	19.5294	10.7681	3.4738	0.5864	1.2992
89	62970	151	0	0	19.5146	10.6835	3.4704	0.6102	1.3035
90	62972	154	0	0	19.5066	10.6438	3.4688	0.6421	1.3076
91	62974	162	0	0	19.5018	10.6178	3.4680	0.6535	1.3112
92	62970	167	0	0	19.4906	10.5309	3.4650	0.6524	1.3151
93	62970	176	0	0	19.4830	10.4920	3.4634	0.6809	1.3188
94	62970	179	0	0	19.4703	10.4134	3.4606	0.6901	1.3229
95	62976	188	0	0	19.4651	10.3904	3.4600	0.7210	1.3265
96	62981	201	0	0	19.4523	10.3100	3.4567	0.7285	1.3306
97	62984	211	0	0	19.4335	10.1967	3.4525	0.7487	1.3355
98	62985	219	0	0	19.4183	10.1229	3.4496	0.7634	1.3408
99	62981	223	0	0	19.4060	10.0536	3.4475	0.7929	1.3461
100	62983	228	0	0	19.3995	10.0129	3.4470	0.8115	1.3509
101	62983	234	0	0	19.3921	9.9573	3.4457	0.8324	1.3552
102	62988	244	0	0	19.3834	9.9105	3.4440	0.8614	1.3593
103	62989	249	0	0	19.3693	9.8331	3.4408	0.8716	1.3639
104	62997	262	0	0	19.3613	9.8022	3.4398	0.8860	1.3682
105	63004	274	0	0	19.3431	9.7154	3.4354	0.8900	1.3732
106	63002	282	0	0	19.3250	9.6132	3.4325	0.8938	1.3789
107	63007	294	0	0	19.3126	9.5363	3.4308	0.9290	1.3845
108	63009	306	0	0	19.2953	9.4439	3.4272	0.9618	1.3905
109	63018	323	0	0	19.2775	9.3448	3.4243	0.9831	1.3968
110	63019	335	0	0	19.2529	9.2069	3.4201	1.0049	1.4042
111	63026	347	0	0	19.2344	9.1148	3.4174	1.0336	1.4116
112	63030	362	0	0	19.2164	9.0326	3.4141	1.0566	1.4192
113	63039	377	0	0	19.1946	8.9146	3.4110	1.0790	1.4271
114	63052	394	0	0	19.1721	8.7854	3.4079	1.1144	1.4353
115	63064	411	0	0	19.1468	8.6567	3.4043	1.1430	1.4442
116	63074	425	0	0	19.1212	8.5053	3.4007	1.1808	1.4535
117	63087	442	0	0	19.0999	8.3989	3.3975	1.2319	1.4627
118	63100	459	0	0	19.0750	8.2764	3.3937	1.2607	1.4722
119	63108	474	0	0	19.0495	8.1236	3.3903	1.2917	1.4820
120	63127	496	0	0	19.0268	8.0164	3.3872	1.3211	1.4917
121	63129	508	0	0	18.9946	7.8430	3.3827	1.3523	1.5023
