step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
25	6868	4	0	0	19.9560	12.7102	4.6390	0.1566	1.0339
26	6868	4	0	0	19.9561	12.7112	4.6389	0.1595	1.0338
27	6868	5	0	0	19.9564	12.7125	4.6392	0.1534	1.0337
28	6868	6	0	0	19.9547	12.7012	4.6368	0.1542	1.0344
29	6867	6	0	0	19.9534	12.7019	4.6354	0.1546	1.0350
30	6866	7	0	0	19.9538	12.7049	4.6361	0.1563	1.0349
31	6864	8	0	0	19.9524	12.7025	4.6340	0.1659	1.0354
32	6864	8	0	0	19.9513	12.6971	4.6331	0.1732	1.0359
33	6862	8	0	0	19.9519	12.6979	4.6339	0.1991	1.0358
34	6862	8	0	0	19.9525	12.6983	4.6345	0.2039	1.0356
35	6861	8	0	0	19.9527	12.6985	4.6348	0.1979	1.0355
36	6861	8	0	0	19.9531	12.6986	4.6351	0.2042	1.0354
37	6861	8	0	0	19.9531	12.7008	4.6349	0.1838	1.0354
38	6860	8	0	0	19.9533	12.7007	4.6350	0.1827	1.0353
39	6859	9	0	0	19.9534	12.7008	4.6349	0.1874	1.0353
40	6859	9	0	0	19.9519	12.6940	4.6330	0.1690	1.0359
41	6859	9	0	0	19.9520	12.6942	4.6333	0.1636	1.0360
42	6858	10	0	0	19.9522	12.6949	4.6335	0.1582	1.0359
43	6858	10	0	0	19.9509	12.6921	4.6317	0.1586	1.0364
44	6858	10	0	0	19.9511	12.6922	4.6322	0.1761	1.0364
45	6858	10	0	0	19.9512	12.6925	4.6322	0.1759	1.0364
46	6858	11	0	0	19.9513	12.6933	4.6324	0.1754	1.0363
47	6859	12	0	0	19.9496	12.6838	4.6301	0.1906	1.0370
48	6858	13	0	0	19.9484	12.6820	4.6289	0.1733	1.0376
49	6858	14	0	0	19.9469	12.6781	4.6272	0.1758	1.0382
50	6859	15	0	0	19.9455	12.6744	4.6258	0.1901	1.0389
51	6858	15	0	0	19.9455	12.6749	4.6260	0.2022	1.0389
52	6858	15	0	0	19.9458	12.6754	4.6263	0.1848	1.0388
53	6858	15	0	0	19.9460	12.6755	4.6264	0.1848	1.0387
54	6859	16	0	0	19.9460	12.6756	4.6264	0.1876	1.0387
55	6860	17	0	0	19.9447	12.6689	4.6246	0.1882	1.0392
56	6860	17	0	0	19.9435	12.6654	4.6235	0.1927	1.0398
57	6860	17	0	0	19.9436	12.6662	4.6238	0.1970	1.0398
58	6859	18	0	0	19.9437	12.6664	4.6240	0.1954	1.0398
59	6858	19	0	0	19.9426	12.6626	4.6225	0.2017	1.0403
60	6858	21	0	0	19.9416	12.6616	4.6218	0.1937	1.0408
61	6858	23	0	0	19.9390	12.6541	4.6183	0.1963	1.0418
62	6860	25	0	0	19.9371	12.4460	4.6165	0.2135	1.0427
63	6862	27	0	0	19.9341	12.6333	4.6128	0.2039	1.0439
64	6863	28	0	0	19.9314	12.6211	4.6099	0.2033	1.0451
65	6864	29	0	0	19.9297	12.6123	4.6080	0.2096	1.0458
66	6866	33	0	0	19.9281	12.6091	4.6063	0.2089	1.0466
67	6865	33	0	0	19.9232	12.5047	4.6003	0.2113	1.0484
68	6865	34	0	0	19.9237	12.5056	4.6019	0.2311	1.0485
69	6865	34	0	0	19.9226	12.5980	4.6001	0.2264	1.0489
70	6866	35	0	0	19.9228	12.5989	4.6004	0.2288	1.0489
71	6868	37	0	0	19.9214	12.5977	4.5987	0.2225	1.0494
72	6871	41	0	0	19.9197	12.5923	4.5969	0.2196	1.0500
73	6872	42	0	0	19.9138	12.5775	4.5894	0.2518	1.0523
74	6876	46	0	0	19.9129	12.5727	4.5896	0.2554	1.0530
75	6877	47	0	0	19.9073	12.5524	4.5822	0.2718	1.0551
76	6878	48	0	0	19.9065	12.5501	4.5826	0.2796	1.0556
77	6880	50	0	0	19.9066	12.5521	4.5824	0.2728	1.0557
78	6884	55	0	0	19.9038	12.5413	4.5786	0.2805	1.0567
79	6888	59	0	0	19.8976	12.5187	4.5711	0.2896	1.0592
80	6888	61	0	0	19.8944	12.5122	4.5683	0.2823	1.0605
81	6891	64	0	0	19.8913	12.5004	4.5648	0.2814	1.0619
82	6897	70	0	0	19.8864	12.4888	4.5589	0.2969	1.0639
83	6899	73	0	0	19.8797	12.4831	4.5510	0.2977	1.0666
84	6900	74	0	0	19.8758	12.4715	4.5470	0.2962	1.0685
85	6901	75	0	0	19.8752	12.4705	4.5465	0.3310	1.0689
86	6902	76	0	0	19.8730	12.4697	4.5436	0.3316	1.0698
87	6905	79	0	0	19.8711	12.2405	4.5413	0.3289	1.0706
88	6911	87	0	0	19.8665	12.4499	4.5359	0.3345	1.0725
89	6916	92	0	0	19.8561	12.4175	4.5235	0.3300	1.0766
90	6924	100	0	0	19.8497	12.4009	4.5174	0.3426	1.0794
91	6928	105	0	0	19.8379	12.3650	4.5036	0.3502	1.0841
92	6932	109	0	0	19.8305	12.3445	4.4966	0.3673	1.0875
93	6939	117	0	0	19.8272	12.1958	4.4937	0.3710	1.0890
94	6943	121	0	0	19.8177	12.3092	4.4827	0.3876	1.0927
95	6948	127	0	0	19.8115	11.6898	4.4768	0.4039	1.0954
96	6953	132	0	0	19.8068	11.6840	4.4720	0.4227	1.0974
97	6957	137	0	0	19.7996	11.6676	4.4638	0.4307	1.1002
98	6960	140	0	0	19.7939	11.9521	4.4580	0.4454	1.1027
99	6966	147	0	0	19.7904	11.9465	4.4549	0.4520	1.1042
100	6975	156	0	0	19.7817	11.9110	4.4456	0.4506	1.1075
101	6982	163	0	0	19.7720	11.8919	4.4356	0.5010	1.1115
102	6995	176	0	0	19.7637	11.8717	4.4272	0.4858	1.1151
103	7003	184	0	0	19.7444	11.9269	4.4060	0.4872	1.1227
104	7008	189	0	0	19.7337	11.9037	4.3973	0.5249	1.1276
105	7016	197	0	0	19.7286	11.8968	4.3922	0.5345	1.1301
106	7025	208	0	0	19.7228	11.8876	4.3872	0.5390	1.1323
107	7032	215	0	0	19.7100	11.8504	4.3738	0.5447	1.1372
108	7037	221	0	0	19.7026	11.8318	4.3677	0.5614	1.1404
109	7049	233	0	0	19.6966	11.8303	4.3615	0.5660	1.1429
110	7062	246	0	0	19.6801	11.9567	4.3461	0.5649	1.1493
111	7070	256	0	0	19.6647	11.9259	4.3314	0.5807	1.1558
112	7081	268	0	0	19.6544	11.9076	4.3218	0.5956	1.1602
113	7092	279	0	0	19.6416	11.8834	4.3090	0.6023	1.1653
114	7100	289	0	0	19.6275	11.8533	4.2958	0.6003	1.1711
115	7116	307	0	0	19.6140	11.8090	4.2847	0.6147	1.1767
116	7134	326	0	0	19.5914	11.5122	4.2637	0.6217	1.1857
117	7152	344	0	0	19.5669	11.4516	4.2431	0.6463	1.1959
118	7163	355	0	0	19.5455	11.3926	4.2256	0.6697	1.2050
119	7186	378	0	0	19.5313	11.3177	4.2148	0.7008	1.2113
120	7198	391	0	0	19.5009	11.2991	4.1882	0.7327	1.2233
121	7217	410	0	0	19.4864	11.1981	4.1790	0.7578	1.2299
122	7238	431	0	0	19.4633	11.1415	4.1601	0.8032	1.2392
123	7253	447	0	0	19.4395	11.0822	4.1418	0.8353	1.2491
124	7280	474	0	0	19.4192	11.0253	4.1278	0.8659	1.2578
125	7302	497	0	0	19.3913	10.9574	4.1061	0.9276	1.2689
126	7317	512	0	0	19.3662	10.8958	4.0880	1.0000	1.2793
127	7341	538	0	0	19.3448	10.8439	4.0721	1.0180	1.2885
128	7357	557	0	0	19.3192	10.8005	4.0516	1.0324	1.2989
129	7387	587	0	0	19.2971	10.7472	4.0362	1.0514	1.3081
130	7413	613	0	0	19.2614	10.6084	4.0111	1.0774	1.3221
131	7447	647	0	0	19.2318	10.5322	3.9930	1.1271	1.3346
132	7487	687	0	0	19.1839	10.4137	3.9620	1.1404	1.3539
133	7520	721	0	0	19.1372	10.3047	3.9315	1.2241	1.3733
134	7553	754	0	0	19.1016	10.2387	3.9073	1.2875	1.3884
135	7586	787	0	0	19.0649	10.1516	3.8845	1.3057	1.4035
136	7627	828	0	0	19.0293	10.0517	3.8651	1.3258	1.4182
137	7666	869	0	0	18.9805	9.9451	3.8352	1.3698	1.4378
138	7697	901	0	0	18.9318	9.7861	3.8067	1.4266	1.4580
139	7738	942	0	0	18.8977	9.7103	3.7877	1.4924	1.4728
140	7779	984	0	0	18.8513	9.5967	3.7619	1.5295	1.4914
141	7830	1035	0	0	18.8035	9.4915	3.7355	1.5767	1.5109
142	7874	1080	0	0	18.7415	9.3400	3.7046	1.5984	1.5357
143	7919	1127	0	0	18.6873	9.1881	3.6808	1.6477	1.5584
144	7955	1163	0	0	18.6255	9.0257	3.6516	1.6828	1.5839
145	7998	1209	0	0	18.5872	8.9356	3.6333	1.8002	1.6008
146	8065	1276	0	0	18.5392	8.8236	3.6094	1.8646	1.6200
147	8133	1344	0	0	18.4593	8.6222	3.5734	1.9317	1.6514
148	8191	1404	0	0	18.3769	8.4170	3.5395	2.0074	1.6853
149	8247	1460	0	0	18.3085	8.2508	3.5115	2.0914	1.7142
150	8303	1516	0	0	18.2462	8.1154	3.4847	2.1793	1.7401
151	8371	1585	0	0	18.1816	7.9682	3.4570	2.2049	1.7666
152	8439	1653	0	0	18.1087	7.8081	3.4258	2.2865	1.7961
153	8499	1715	0	0	18.0395	7.6596	3.3966	2.3496	1.8245
154	8583	1800	0	0	17.9647	7.4830	3.3703	2.3944	1.8552
155	8660	1878	0	0	17.8635	7.2507	3.3341	2.4853	1.8958
156	8736	1954	0	0	17.7736	7.0481	3.3015	2.5514	1.9334
157	8815	2034	0	0	17.6846	6.8499	3.2718	2.6162	1.9701
158	8894	2114	0	0	17.5959	6.6790	3.2386	2.6450	2.0066
159	8983	2205	0	0	17.5082	0.1747	3.2100	2.7193	2.0425
160	9087	2309	0	0	17.4093	0.0000	3.1754	2.7861	2.0824
161	9196	2419	0	0	17.2933	0.0000	3.1365	2.8578	2.1289
162	9305	2529	0	0	17.1742	0.0000	3.0999	2.9110	2.1772
163	9401	2626	0	0	17.0595	0.0000	3.0628	2.9995	2.2240
164	9502	2727	0	0	16.9673	0.0000	3.0306	3.0692	2.2621
165	9621	2846	0	0	16.8600	0.0000	2.9973	3.1167	2.3048
166	9731	2956	0	0	16.7354	0.0000	2.9593	3.1855	2.3545
167	9844	3070	0	0	16.6118	0.0000	2.9255	3.2493	2.4050
168	9965	3191	0	0	16.4948	0.0000	2.8916	3.3052	2.4527
169	10075	3302	0	0	16.3655	0.0000	2.8569	3.3504	2.5047
170	10212	3440	0	0	16.2445	0.0000	2.8241	3.4141	2.5543
171	10332	3561	0	0	16.1010	0.0000	2.7846	3.4658	2.6115
172	10464	3695	0	0	15.9817	0.0000	2.7520	3.5201	2.6604
173	10601	3833	0	0	15.8568	0.0000	2.7164	3.5672	2.7102
174	10717	3950	0	0	15.7287	0.0000	2.6774	3.6063	2.7610
175	10851	4085	0	0	15.6169	0.0000	2.6483	3.6391	2.8063
176	10983	4217	0	0	15.5019	0.0000	2.6145	3.6766	2.8513
177	11123	4357	0	0	15.3835	0.0000	2.5806	3.6962	2.8976
178	11264	4499	0	0	15.2535	0.0000	2.5454	3.7338	2.9485
179	11397	4632	0	0	15.1189	0.0000	2.5109	3.7728	3.0018
180	11543	4780	0	0	15.0038	0.0000	2.4791	3.8123	3.0481
181	11694	4931	0	0	14.8733	0.0000	2.4438	3.8474	3.0988
182	11854	5091	0	0	14.7411	0.0000	2.4099	3.8625	3.1505
183	12008	5246	0	0	14.6087	0.0000	2.3740	3.8985	3.2019
184	12135	5373	2	0	14.4739	0.0000	2.3398	3.9271	3.2548
185	12308	5547	3	0	14.3642	0.0000	2.3117	3.9584	3.2988
186	12456	5696	3	0	14.2123	0.0000	2.2759	3.9742	3.3567
187	12614	5853	6	0	14.0896	0.0000	2.2444	3.9957	3.4055
188	12767	6007	6	0	13.9691	0.0000	2.2119	4.0117	3.4521
189	12939	6177	9	0	13.8490	0.0000	2.1805	4.0247	3.4982
190	13098	6329	17	0	13.7153	0.0000	2.1461	4.0485	3.5490
191	13250	6479	23	0	13.6126	0.0000	2.1164	4.0596	3.5884
192	13404	6630	27	0	13.4963	0.0000	2.0879	4.0960	3.6324
193	13579	6802	32	0	13.3868	0.0000	2.0576	4.1324	3.6740
194	13745	6959	42	0	13.2630	0.0000	2.0267	4.1670	3.7200
195	13915	7122	54	0	13.1634	0.0000	1.9963	4.1964	3.7575
196	14069	7272	60	0	13.0498	0.0000	1.9649	4.2075	3.7992
197	14243	7436	72	0	12.9542	0.0000	1.9362	4.2205	3.8349
198	14409	7598	78	0	12.8535	0.0000	1.9051	4.2430	3.8713
199	14548	7716	102	0	12.7452	0.0000	1.8762	4.2711	3.9108
200	14692	7856	107	0	12.6841	0.0000	1.8537	4.2722	3.9336
201	14838	7996	115	0	12.5891	0.0000	1.8297	4.2870	3.9675
202	14987	8132	132	0	12.4972	0.0000	1.8066	4.3073	4.0017
203	15127	8268	137	0	12.4236	0.0000	1.7798	4.3221	4.0283
204	15280	8406	152	0	12.3386	0.0000	1.7544	4.3373	4.0591
205	15414	8542	152	0	12.2611	0.0000	1.7282	4.3459	4.0868
206	15569	8684	170	0	12.1682	0.0000	1.7058	4.3612	4.1215
207	15711	8821	177	0	12.0917	0.0000	1.6806	4.3779	4.1495
208	15853	8960	182	0	12.0053	0.0000	1.6574	4.3851	4.1813
209	16018	9114	194	0	11.9232	0.0000	1.6343	4.3995	4.2119
210	16149	9244	199	0	11.8320	0.0000	1.6094	4.4032	4.2456
211	16268	9352	214	0	11.7508	0.0000	1.5891	4.4225	4.2770
212	16394	9478	214	0	11.6954	0.0000	1.5702	4.4288	4.2973
213	16540	9622	219	0	11.6267	0.0000	1.5497	4.4682	4.3219
214	16676	9747	231	0	11.5406	0.0000	1.5279	4.4780	4.3539
215	16801	9864	241	0	11.4733	0.0000	1.5073	4.5046	4.3785
216	16904	9956	252	0	11.4098	0.0000	1.4882	4.5383	4.4014
217	17034	10086	253	0	11.3638	0.0000	1.4736	4.5749	4.4176
218	17169	10218	262	0	11.2843	0.0000	1.4528	4.6017	4.4468
219	17301	10336	281	0	11.2121	0.0000	1.4330	4.6497	4.4737
220	17424	10454	291	0	11.1551	0.0000	1.4140	4.7236	4.4935
221	17527	10557	296	0	11.0904	0.0000	1.3966	4.7722	4.5172
222	17640	10670	298	0	11.0312	0.0000	1.3817	4.8384	4.5401
223	17742	10759	315	0	10.9712	0.0000	1.3655	4.8922	4.5625
224	17833	10845	323	0	10.9256	0.0000	1.3520	4.9283	4.5789
225	17919	10930	327	0	10.8760	0.0000	1.3391	4.9730	4.5969
226	18020	11024	340	0	10.8286	0.0000	1.3276	4.9877	4.6151
227	18126	11126	346	0	10.7785	0.0000	1.3147	5.0098	4.6330
228	18239	11229	357	0	10.7235	0.0000	1.2998	5.0314	4.6532
229	18326	11318	358	0	10.6702	0.0000	1.2855	5.0569	4.6725
230	18417	11402	367	0	10.6202	0.0000	1.2727	5.0922	4.6916
231	18497	11482	371	0	10.5809	0.0000	1.2604	5.1243	4.7055
232	18603	11581	379	0	10.5365	0.0000	1.2497	5.1410	4.7216
233	18693	11665	388	0	10.4836	0.0000	1.2362	5.1551	4.7409
234	18775	11738	401	0	10.4426	0.0000	1.2255	5.1604	4.7554
235	18850	11809	409	0	10.4048	0.0000	1.2157	5.1818	4.7692
236	18932	11889	411	0	10.3707	0.0000	1.2067	5.2111	4.7810
237	19030	11978	420	0	10.3265	0.0000	1.1959	5.2454	4.7973
238	19107	12057	421	0	10.2840	0.0000	1.1844	5.2466	4.8120
239	19160	12114	421	0	10.2445	0.0000	1.1741	5.2849	4.8258
240	19215	12174	417	0	10.2161	0.0000	1.1666	5.2887	4.8359
