x_grid	y_grid	x_um	y_um	O2	glucose	VEGF	lactate	pH	ECM_density	vascular_density	is_occupied	occupant_cell_id	occupant_type
63	10	635.0	105.0	37.53	4.1459	0.0000	1.0440	7.3791	0.5000	0.0000	False	-1	-1
64	10	645.0	105.0	37.53	4.1547	0.0000	1.0436	7.3791	0.5000	0.0000	False	-1	-1
65	10	655.0	105.0	37.54	4.1643	0.0000	1.0432	7.3791	0.5000	0.0000	False	-1	-1
66	10	665.0	105.0	37.54	4.1736	0.0000	1.0428	7.3791	0.5000	0.0000	False	-1	-1
67	10	675.0	105.0	38.13	3.9837	0.0000	1.0524	7.3790	0.5000	0.8000	False	-1	-1
68	10	685.0	105.0	36.36	3.3933	0.0000	1.0920	7.3782	0.5000	0.0000	False	-1	-1
69	10	695.0	105.0	37.56	4.2033	0.0000	1.0414	7.3792	0.5000	0.0000	False	-1	-1
70	10	705.0	105.0	37.93	4.0138	0.0000	1.0509	7.3790	0.5000	0.6000	False	-1	-1
71	10	715.0	105.0	37.57	4.2248	0.0000	1.0403	7.3792	0.5000	0.0000	False	-1	-1
72	10	725.0	105.0	37.58	4.2367	0.0000	1.0397	7.3792	0.5000	0.0000	False	-1	-1
73	10	735.0	105.0	34.59	2.7498	0.0000	1.0390	7.3792	0.5000	0.0000	False	-1	-1
74	10	745.0	105.0	36.69	3.6645	0.0000	1.0683	7.3786	0.5000	0.0000	False	-1	-1
75	10	755.0	105.0	34.60	2.7795	0.0000	1.0376	7.3792	0.5000	0.0000	False	-1	-1
76	10	765.0	105.0	34.61	2.7957	0.0000	1.0367	7.3793	0.5000	0.0000	False	-1	-1
77	10	775.0	105.0	37.62	4.3134	0.0000	1.0358	7.3793	0.5000	0.0000	False	-1	-1
78	10	785.0	105.0	36.73	3.7318	0.0000	1.0647	7.3787	0.5000	0.0000	False	-1	-1
79	10	795.0	105.0	34.64	2.8521	0.0000	1.0336	7.3793	0.5000	0.0000	False	-1	-1
80	10	805.0	105.0	37.66	4.3740	0.0000	1.0325	7.3793	0.5000	0.0000	False	-1	-1
81	10	815.0	105.0	37.67	4.3964	0.0000	1.0314	7.3794	0.5000	0.0000	False	-1	-1
82	10	825.0	105.0	38.26	4.2193	0.0000	1.0402	7.3792	0.5000	0.8000	False	-1	-1
83	10	835.0	105.0	37.10	4.0420	0.0000	1.0490	7.3790	0.5000	0.0000	False	-1	-1
84	10	845.0	105.0	36.51	3.6654	0.0000	1.0777	7.3784	0.5000	0.0000	False	-1	-1
85	10	855.0	105.0	37.12	4.0897	0.0000	1.0462	7.3791	0.5000	0.0000	False	-1	-1
86	10	865.0	105.0	37.74	4.5153	0.0000	1.0247	7.3795	0.5000	0.0000	False	-1	-1
87	10	875.0	105.0	34.75	3.0424	0.0000	1.0232	7.3795	0.5000	0.0000	False	-1	-1
88	10	885.0	105.0	37.77	4.5718	0.0000	1.0214	7.3796	0.5000	0.0000	False	-1	-1
89	10	895.0	105.0	34.78	3.1016	0.0000	1.0197	7.3796	0.5000	0.0000	False	-1	-1
90	10	905.0	105.0	36.90	4.0338	0.0000	1.0480	7.3790	0.5000	0.0000	False	-1	-1
91	10	915.0	105.0	34.82	3.1680	0.0000	1.0161	7.3797	0.5000	0.0000	False	-1	-1
92	10	925.0	105.0	37.84	4.7039	0.0000	1.0142	7.3797	0.5000	0.0000	False	-1	-1
93	10	935.0	105.0	34.86	3.2411	0.0000	1.0123	7.3798	0.5000	0.0000	False	-1	-1
94	10	945.0	105.0	37.88	4.7811	0.0000	1.0104	7.3798	0.5000	0.0000	False	-1	-1
95	10	955.0	105.0	37.91	4.8217	0.0000	1.0084	7.3798	0.5000	0.0000	False	-1	-1
96	10	965.0	105.0	37.93	4.8648	0.0000	1.0063	7.3799	0.5000	0.0000	False	-1	-1
97	10	975.0	105.0	38.53	4.7088	0.0000	1.0141	7.3797	0.5000	0.8000	False	-1	-1
98	10	985.0	105.0	37.98	4.9534	0.0000	1.0018	7.3800	0.5000	0.0000	False	-1	-1
99	10	995.0	105.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
0	11	5.0	115.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
1	11	15.0	115.0	34.97	3.4509	0.0000	1.0023	7.3800	0.5000	0.0000	False	-1	-1
2	11	25.0	115.0	38.31	4.7046	0.0000	1.0150	7.3797	0.5000	0.6000	False	-1	-1
3	11	35.0	115.0	37.93	4.8604	0.0000	1.0076	7.3798	0.5000	0.0000	False	-1	-1
4	11	45.0	115.0	37.91	4.8177	0.0000	1.0102	7.3798	0.5000	0.0000	False	-1	-1
5	11	55.0	115.0	37.88	4.7771	0.0000	1.0126	7.3797	0.5000	0.0000	False	-1	-1
6	11	65.0	115.0	37.86	4.7388	0.0000	1.0147	7.3797	0.5000	0.0000	False	-1	-1
7	11	75.0	115.0	38.43	4.5010	0.0000	1.0269	7.3795	0.5000	0.8000	False	-1	-1
8	11	85.0	115.0	37.82	4.6637	0.0000	1.0189	7.3796	0.5000	0.0000	False	-1	-1
9	11	95.0	115.0	36.60	3.8276	0.0000	1.0708	7.3786	0.5000	0.0000	False	-1	-1
10	11	105.0	115.0	37.79	4.5930	0.0000	1.0226	7.3795	0.5000	0.0000	False	-1	-1
11	11	115.0	115.0	37.77	4.5596	0.0000	1.0242	7.3795	0.5000	0.0000	False	-1	-1
12	11	125.0	115.0	36.55	3.7283	0.0000	1.0759	7.3785	0.5000	0.0000	False	-1	-1
13	11	135.0	115.0	37.73	4.4984	0.0000	1.0275	7.3795	0.5000	0.0000	False	-1	-1
14	11	145.0	115.0	37.72	4.4697	0.0000	1.0290	7.3794	0.5000	0.0000	False	-1	-1
15	11	155.0	115.0	37.10	4.0418	0.0000	1.0505	7.3790	0.5000	0.0000	False	-1	-1
16	11	165.0	115.0	36.49	3.6158	0.0000	1.0819	7.3784	0.5000	0.0000	False	-1	-1
17	11	175.0	115.0	37.67	4.3926	0.0000	1.0332	7.3793	0.5000	0.0000	False	-1	-1
18	11	185.0	115.0	37.66	4.3693	0.0000	1.0346	7.3793	0.5000	0.0000	False	-1	-1
19	11	195.0	115.0	37.65	4.3479	0.0000	1.0359	7.3793	0.5000	0.0000	False	-1	-1
20	11	205.0	115.0	37.64	4.3277	0.0000	1.0371	7.3793	0.5000	0.0000	False	-1	-1
21	11	215.0	115.0	37.63	4.3084	0.0000	1.0383	7.3792	0.5000	0.0000	False	-1	-1
22	11	225.0	115.0	38.20	4.0895	0.0000	1.0494	7.3790	0.5000	0.8000	False	-1	-1
23	11	235.0	115.0	37.61	4.2703	0.0000	1.0404	7.3792	0.5000	0.0000	False	-1	-1
24	11	245.0	115.0	37.95	4.0510	0.0000	1.0514	7.3790	0.5000	0.6000	False	-1	-1
25	11	255.0	115.0	37.58	4.2326	0.0000	1.0422	7.3792	0.5000	0.0000	False	-1	-1
26	11	265.0	115.0	37.57	4.2146	0.0000	1.0430	7.3791	0.5000	0.0000	False	-1	-1
27	11	275.0	115.0	37.92	3.9970	0.0000	1.0538	7.3789	0.5000	0.6000	False	-1	-1
28	11	285.0	115.0	37.91	3.9811	0.0000	1.0546	7.3789	0.5000	0.6000	False	-1	-1
29	11	295.0	115.0	37.70	3.8158	0.0000	1.0604	7.3788	0.5000	0.6000	False	-1	-1
30	11	305.0	115.0	37.54	4.1514	0.0000	1.0461	7.3791	0.5000	0.0000	False	-1	-1
31	11	315.0	115.0	37.53	4.1386	0.0000	1.0468	7.3791	0.5000	0.0000	False	-1	-1
32	11	325.0	115.0	37.52	4.1258	0.0000	1.0475	7.3791	0.5000	0.0000	False	-1	-1
33	11	335.0	115.0	36.31	3.3147	0.0000	1.0981	7.3780	0.5000	0.0000	False	-1	-1
34	11	345.0	115.0	34.51	2.6050	0.0000	1.0486	7.3790	0.5000	0.0000	False	-1	-1
35	11	355.0	115.0	36.60	3.4954	0.0000	1.0791	7.3784	0.5000	0.0000	False	-1	-1
36	11	365.0	115.0	37.86	3.8875	0.0000	1.0595	7.3788	0.5000	0.6000	False	-1	-1
37	11	375.0	115.0	38.07	3.8797	0.0000	1.0598	7.3788	0.5000	0.8000	False	-1	-1
38	11	385.0	115.0	37.49	4.0717	0.0000	1.0500	7.3790	0.5000	0.0000	False	-1	-1
39	11	395.0	115.0	37.48	4.0633	0.0000	1.0502	7.3790	0.5000	0.0000	False	-1	-1
40	11	405.0	115.0	37.48	4.0555	0.0000	1.0504	7.3790	0.5000	0.0000	False	-1	-1
41	11	415.0	115.0	34.48	2.5491	0.0000	1.0507	7.3790	0.5000	0.0000	False	-1	-1
42	11	425.0	115.0	37.47	4.0435	0.0000	1.0509	7.3790	0.5000	0.0000	False	-1	-1
43	11	435.0	115.0	37.47	4.0394	0.0000	1.0511	7.3790	0.5000	0.0000	False	-1	-1
44	11	445.0	115.0	37.83	3.8351	0.0000	1.0613	7.3788	0.5000	0.6000	False	-1	-1
45	11	455.0	115.0	37.46	4.0314	0.0000	1.0515	7.3790	0.5000	0.0000	False	-1	-1
46	11	465.0	115.0	34.46	2.5286	0.0000	1.0517	7.3790	0.5000	0.0000	False	-1	-1
47	11	475.0	115.0	36.26	3.2262	0.0000	1.1018	7.3780	0.5000	0.0000	False	-1	-1
48	11	485.0	115.0	37.46	4.0250	0.0000	1.0519	7.3790	0.5000	0.0000	False	-1	-1
49	11	495.0	115.0	37.46	4.0246	0.0000	1.0519	7.3790	0.5000	0.0000	False	-1	-1
50	11	505.0	115.0	34.46	2.5247	0.0000	1.0518	7.3790	0.5000	0.0000	False	-1	-1
51	11	515.0	115.0	36.56	3.4254	0.0000	1.0817	7.3784	0.5000	0.0000	False	-1	-1
52	11	525.0	115.0	38.04	3.8267	0.0000	1.0615	7.3788	0.5000	0.8000	False	-1	-1
53	11	535.0	115.0	37.46	4.0275	0.0000	1.0513	7.3790	0.5000	0.0000	False	-1	-1
54	11	545.0	115.0	37.46	4.0286	0.0000	1.0510	7.3790	0.5000	0.0000	False	-1	-1
55	11	555.0	115.0	35.66	2.8299	0.0000	1.1108	7.3778	0.5000	0.0000	False	-1	-1
56	11	565.0	115.0	34.46	2.5320	0.0000	1.0505	7.3790	0.5000	0.0000	False	-1	-1
57	11	575.0	115.0	36.56	3.4356	0.0000	1.0801	7.3784	0.5000	0.0000	False	-1	-1
58	11	585.0	115.0	34.47	2.5395	0.0000	1.0497	7.3790	0.5000	0.0000	False	-1	-1
59	11	595.0	115.0	36.87	3.6447	0.0000	1.0693	7.3786	0.5000	0.0000	False	-1	-1
60	11	605.0	115.0	37.47	4.0509	0.0000	1.0489	7.3790	0.5000	0.0000	False	-1	-1
61	11	615.0	115.0	37.84	3.8577	0.0000	1.0585	7.3788	0.5000	0.6000	False	-1	-1
62	11	625.0	115.0	37.84	3.8655	0.0000	1.0581	7.3788	0.5000	0.6000	False	-1	-1
63	11	635.0	115.0	34.49	2.5737	0.0000	1.0476	7.3790	0.5000	0.0000	False	-1	-1
64	11	645.0	115.0	37.49	4.0833	0.0000	1.0471	7.3791	0.5000	0.0000	False	-1	-1
65	11	655.0	115.0	37.50	4.0939	0.0000	1.0467	7.3791	0.5000	0.0000	False	-1	-1
66	11	665.0	115.0	36.30	3.3040	0.0000	1.0963	7.3781	0.5000	0.0000	False	-1	-1
67	11	675.0	115.0	38.09	3.9151	0.0000	1.0558	7.3789	0.5000	0.8000	False	-1	-1
68	11	685.0	115.0	37.88	3.9257	0.0000	1.0554	7.3789	0.5000	0.6000	False	-1	-1
69	11	695.0	115.0	37.52	4.1366	0.0000	1.0447	7.3791	0.5000	0.0000	False	-1	-1
70	11	705.0	115.0	37.53	4.1481	0.0000	1.0441	7.3791	0.5000	0.0000	False	-1	-1
71	11	715.0	115.0	37.89	3.9603	0.0000	1.0535	7.3789	0.5000	0.6000	False	-1	-1
72	11	725.0	115.0	36.34	3.3734	0.0000	1.0929	7.3781	0.5000	0.0000	False	-1	-1
73	11	735.0	115.0	37.55	4.1877	0.0000	1.0421	7.3792	0.5000	0.0000	False	-1	-1
74	11	745.0	115.0	36.36	3.4038	0.0000	1.0913	7.3782	0.5000	0.0000	False	-1	-1
75	11	755.0	115.0	37.57	4.2201	0.0000	1.0405	7.3792	0.5000	0.0000	False	-1	-1
76	11	765.0	115.0	34.58	2.7377	0.0000	1.0395	7.3792	0.5000	0.0000	False	-1	-1
77	11	775.0	115.0	37.59	4.2568	0.0000	1.0385	7.3792	0.5000	0.0000	False	-1	-1
78	11	785.0	115.0	34.60	2.7769	0.0000	1.0374	7.3793	0.5000	0.0000	False	-1	-1
79	11	795.0	115.0	37.61	4.2989	0.0000	1.0362	7.3793	0.5000	0.0000	False	-1	-1
80	11	805.0	115.0	34.63	2.8226	0.0000	1.0350	7.3793	0.5000	0.0000	False	-1	-1
81	11	815.0	115.0	37.44	4.1969	0.0000	1.0387	7.3792	0.5000	0.0000	False	-1	-1
82	11	825.0	115.0	38.24	4.1717	0.0000	1.0424	7.3792	0.5000	0.8000	False	-1	-1
83	11	835.0	115.0	37.67	4.3964	0.0000	1.0311	7.3794	0.5000	0.0000	False	-1	-1
84	11	845.0	115.0	37.68	4.4218	0.0000	1.0297	7.3794	0.5000	0.0000	False	-1	-1
85	11	855.0	115.0	34.70	2.9482	0.0000	1.0282	7.3794	0.5000	0.0000	False	-1	-1
86	11	865.0	115.0	37.71	4.4760	0.0000	1.0265	7.3795	0.5000	0.0000	False	-1	-1
87	11	875.0	115.0	37.13	4.1055	0.0000	1.0449	7.3791	0.5000	0.0000	False	-1	-1
88	11	885.0	115.0	37.75	4.5374	0.0000	1.0230	7.3795	0.5000	0.0000	False	-1	-1
89	11	895.0	115.0	37.76	4.5697	0.0000	1.0212	7.3796	0.5000	0.0000	False	-1	-1
90	11	905.0	115.0	34.78	3.1046	0.0000	1.0193	7.3796	0.5000	0.0000	False	-1	-1
91	11	915.0	115.0	34.80	3.1416	0.0000	1.0173	7.3797	0.5000	0.0000	False	-1	-1
92	11	925.0	115.0	37.83	4.6803	0.0000	1.0152	7.3797	0.5000	0.0000	False	-1	-1
93	11	935.0	115.0	37.85	4.7206	0.0000	1.0132	7.3797	0.5000	0.0000	False	-1	-1
94	11	945.0	115.0	37.87	4.7637	0.0000	1.0111	7.3798	0.5000	0.0000	False	-1	-1
95	11	955.0	115.0	37.90	4.8076	0.0000	1.0090	7.3798	0.5000	0.0000	False	-1	-1
96	11	965.0	115.0	37.92	4.8541	0.0000	1.0068	7.3799	0.5000	0.0000	False	-1	-1
97	11	975.0	115.0	38.53	4.7016	0.0000	1.0144	7.3797	0.5000	0.8000	False	-1	-1
98	11	985.0	115.0	34.97	3.4497	0.0000	1.0020	7.3800	0.5000	0.0000	False	-1	-1
99	11	995.0	115.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
0	12	5.0	125.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
1	12	15.0	125.0	37.07	4.3475	0.0000	1.0325	7.3794	0.5000	0.0000	False	-1	-1
2	12	25.0	125.0	38.31	4.6979	0.0000	1.0153	7.3797	0.5000	0.6000	False	-1	-1
3	12	35.0	125.0	37.92	4.8505	0.0000	1.0082	7.3798	0.5000	0.0000	False	-1	-1
4	12	45.0	125.0	36.70	4.0048	0.0000	1.0609	7.3788	0.5000	0.0000	False	-1	-1
5	12	55.0	125.0	37.88	4.7612	0.0000	1.0134	7.3797	0.5000	0.0000	False	-1	-1
6	12	65.0	125.0	34.85	3.2200	0.0000	1.0157	7.3797	0.5000	0.0000	False	-1	-1
7	12	75.0	125.0	38.41	4.4794	0.0000	1.0280	7.3794	0.5000	0.8000	False	-1	-1
8	12	85.0	125.0	34.81	3.1393	0.0000	1.0202	7.3796	0.5000	0.0000	False	-1	-1
9	12	95.0	125.0	37.79	4.6006	0.0000	1.0222	7.3796	0.5000	0.0000	False	-1	-1
10	12	105.0	125.0	37.77	4.5634	0.0000	1.0241	7.3795	0.5000	0.0000	False	-1	-1
11	12	115.0	125.0	34.75	3.0275	0.0000	1.0259	7.3795	0.5000	0.0000	False	-1	-1
12	12	125.0	125.0	34.73	2.9938	0.0000	1.0277	7.3794	0.5000	0.0000	False	-1	-1
13	12	135.0	125.0	37.71	4.4615	0.0000	1.0294	7.3794	0.5000	0.0000	False	-1	-1
14	12	145.0	125.0	34.70	2.9306	0.0000	1.0310	7.3794	0.5000	0.0000	False	-1	-1
15	12	155.0	125.0	34.68	2.9005	0.0000	1.0326	7.3793	0.5000	0.0000	False	-1	-1
16	12	165.0	125.0	37.66	4.3725	0.0000	1.0342	7.3793	0.5000	0.0000	False	-1	-1
17	12	175.0	125.0	37.65	4.3472	0.0000	1.0357	7.3793	0.5000	0.0000	False	-1	-1
18	12	185.0	125.0	34.63	2.8220	0.0000	1.0372	7.3793	0.5000	0.0000	False	-1	-1
19	12	195.0	125.0	37.62	4.2989	0.0000	1.0386	7.3792	0.5000	0.0000	False	-1	-1
20	12	205.0	125.0	37.97	4.0770	0.0000	1.0499	7.3790	0.5000	0.6000	False	-1	-1
21	12	215.0	125.0	37.96	4.0560	0.0000	1.0511	7.3790	0.5000	0.6000	False	-1	-1
22	12	225.0	125.0	38.17	4.0355	0.0000	1.0523	7.3790	0.5000	0.8000	False	-1	-1
23	12	235.0	125.0	37.94	4.0148	0.0000	1.0534	7.3789	0.5000	0.6000	False	-1	-1
24	12	245.0	125.0	37.92	3.9940	0.0000	1.0544	7.3789	0.5000	0.6000	False	-1	-1
25	12	255.0	125.0	37.55	4.1740	0.0000	1.0453	7.3791	0.5000	0.0000	False	-1	-1
26	12	265.0	125.0	37.54	4.1547	0.0000	1.0462	7.3791	0.5000	0.0000	False	-1	-1
27	12	275.0	125.0	36.63	3.5358	0.0000	1.0771	7.3785	0.5000	0.0000	False	-1	-1
28	12	285.0	125.0	36.62	3.5187	0.0000	1.0779	7.3784	0.5000	0.0000	False	-1	-1
29	12	295.0	125.0	37.51	4.1021	0.0000	1.0487	7.3790	0.5000	0.0000	False	-1	-1
30	12	305.0	125.0	37.50	4.0866	0.0000	1.0495	7.3790	0.5000	0.0000	False	-1	-1
31	12	315.0	125.0	37.85	3.8729	0.0000	1.0602	7.3788	0.5000	0.6000	False	-1	-1
32	12	325.0	125.0	37.84	3.8593	0.0000	1.0609	7.3788	0.5000	0.6000	False	-1	-1
33	12	335.0	125.0	37.84	3.8474	0.0000	1.0616	7.3788	0.5000	0.6000	False	-1	-1
34	12	345.0	125.0	37.47	4.0369	0.0000	1.0522	7.3790	0.5000	0.0000	False	-1	-1
35	12	355.0	125.0	36.26	3.2266	0.0000	1.1027	7.3779	0.5000	0.0000	False	-1	-1
36	12	365.0	125.0	36.56	3.4179	0.0000	1.0831	7.3783	0.5000	0.0000	False	-1	-1
37	12	375.0	125.0	38.03	3.8095	0.0000	1.0634	7.3787	0.5000	0.8000	False	-1	-1
38	12	385.0	125.0	37.45	4.0007	0.0000	1.0537	7.3789	0.5000	0.0000	False	-1	-1
39	12	395.0	125.0	37.44	3.9917	0.0000	1.0539	7.3789	0.5000	0.0000	False	-1	-1
40	12	405.0	125.0	33.54	1.8832	0.0000	1.0842	7.3783	0.5000	0.0000	False	-1	-1
41	12	415.0	125.0	37.43	3.9764	0.0000	1.0544	7.3789	0.5000	0.0000	False	-1	-1
42	12	425.0	125.0	34.43	2.4704	0.0000	1.0547	7.3789	0.5000	0.0000	False	-1	-1
43	12	435.0	125.0	37.23	3.8159	0.0000	1.0599	7.3788	0.5000	0.0000	False	-1	-1
44	12	445.0	125.0	37.78	3.7614	0.0000	1.0651	7.3787	0.5000	0.6000	False	-1	-1
45	12	455.0	125.0	37.42	3.9575	0.0000	1.0553	7.3789	0.5000	0.0000	False	-1	-1
46	12	465.0	125.0	37.42	3.9546	0.0000	1.0555	7.3789	0.5000	0.0000	False	-1	-1
47	12	475.0	125.0	37.42	3.9520	0.0000	1.0557	7.3789	0.5000	0.0000	False	-1	-1
48	12	485.0	125.0	36.22	3.1509	0.0000	1.1057	7.3779	0.5000	0.0000	False	-1	-1
49	12	495.0	125.0	36.22	3.1505	0.0000	1.1057	7.3779	0.5000	0.0000	False	-1	-1
50	12	505.0	125.0	37.42	3.9507	0.0000	1.0557	7.3789	0.5000	0.0000	False	-1	-1
51	12	515.0	125.0	36.52	3.3516	0.0000	1.0855	7.3783	0.5000	0.0000	False	-1	-1
52	12	525.0	125.0	38.00	3.7530	0.0000	1.0653	7.3787	0.5000	0.8000	False	-1	-1
53	12	535.0	125.0	37.42	3.9539	0.0000	1.0550	7.3789	0.5000	0.0000	False	-1	-1
54	12	545.0	125.0	34.42	2.4551	0.0000	1.0547	7.3789	0.5000	0.0000	False	-1	-1
55	12	555.0	125.0	37.42	3.9567	0.0000	1.0545	7.3789	0.5000	0.0000	False	-1	-1
56	12	565.0	125.0	37.42	3.9591	0.0000	1.0541	7.3789	0.5000	0.0000	False	-1	-1
57	12	575.0	125.0	37.42	3.9631	0.0000	1.0538	7.3789	0.5000	0.0000	False	-1	-1
58	12	585.0	125.0	37.78	3.7673	0.0000	1.0634	7.3787	0.5000	0.6000	False	-1	-1
59	12	595.0	125.0	37.79	3.7730	0.0000	1.0629	7.3787	0.5000	0.6000	False	-1	-1
60	12	605.0	125.0	37.79	3.7797	0.0000	1.0624	7.3788	0.5000	0.6000	False	-1	-1
61	12	615.0	125.0	37.44	3.9870	0.0000	1.0520	7.3790	0.5000	0.0000	False	-1	-1
62	12	625.0	125.0	36.84	3.5955	0.0000	1.0715	7.3786	0.5000	0.0000	False	-1	-1
63	12	635.0	125.0	37.45	4.0044	0.0000	1.0510	7.3790	0.5000	0.0000	False	-1	-1
64	12	645.0	125.0	34.45	2.5147	0.0000	1.0505	7.3790	0.5000	0.0000	False	-1	-1
65	12	655.0	125.0	37.46	4.0262	0.0000	1.0500	7.3790	0.5000	0.0000	False	-1	-1
66	12	665.0	125.0	36.87	3.6372	0.0000	1.0696	7.3786	0.5000	0.0000	False	-1	-1
67	12	675.0	125.0	37.85	3.6992	0.0000	1.0641	7.3787	0.5000	0.8000	False	-1	-1
68	12	685.0	125.0	37.84	3.8607	0.0000	1.0585	7.3788	0.5000	0.6000	False	-1	-1
69	12	695.0	125.0	37.49	4.0726	0.0000	1.0479	7.3790	0.5000	0.0000	False	-1	-1
70	12	705.0	125.0	37.49	4.0851	0.0000	1.0472	7.3791	0.5000	0.0000	False	-1	-1
71	12	715.0	125.0	37.50	4.0984	0.0000	1.0465	7.3791	0.5000	0.0000	False	-1	-1
72	12	725.0	125.0	34.51	2.6126	0.0000	1.0458	7.3791	0.5000	0.0000	False	-1	-1
73	12	735.0	125.0	36.62	3.5283	0.0000	1.0750	7.3785	0.5000	0.0000	False	-1	-1
74	12	745.0	125.0	37.53	4.1456	0.0000	1.0442	7.3791	0.5000	0.0000	False	-1	-1
75	12	755.0	125.0	36.64	3.5633	0.0000	1.0733	7.3785	0.5000	0.0000	False	-1	-1
76	12	765.0	125.0	37.55	4.1823	0.0000	1.0423	7.3792	0.5000	0.0000	False	-1	-1
77	12	775.0	125.0	37.56	4.2028	0.0000	1.0412	7.3792	0.5000	0.0000	False	-1	-1
78	12	785.0	125.0	37.57	4.2245	0.0000	1.0400	7.3792	0.5000	0.0000	False	-1	-1
79	12	795.0	125.0	34.59	2.7482	0.0000	1.0387	7.3792	0.5000	0.0000	False	-1	-1
80	12	805.0	125.0	37.60	4.2736	0.0000	1.0374	7.3793	0.5000	0.0000	False	-1	-1
81	12	815.0	125.0	37.42	4.1497	0.0000	1.0410	7.3792	0.5000	0.0000	False	-1	-1
82	12	825.0	125.0	38.21	4.1264	0.0000	1.0447	7.3791	0.5000	0.8000	False	-1	-1
83	12	835.0	125.0	34.65	2.8529	0.0000	1.0332	7.3793	0.5000	0.0000	False	-1	-1
84	12	845.0	125.0	37.66	4.3802	0.0000	1.0317	7.3794	0.5000	0.0000	False	-1	-1
85	12	855.0	125.0	36.48	3.6086	0.0000	1.0801	7.3784	0.5000	0.0000	False	-1	-1
86	12	865.0	125.0	33.79	2.3384	0.0000	1.0583	7.3788	0.5000	0.0000	False	-1	-1
87	12	875.0	125.0	36.81	3.8701	0.0000	1.0565	7.3789	0.5000	0.0000	False	-1	-1
88	12	885.0	125.0	37.73	4.5044	0.0000	1.0246	7.3795	0.5000	0.0000	False	-1	-1
89	12	895.0	125.0	37.75	4.5393	0.0000	1.0226	7.3795	0.5000	0.0000	False	-1	-1
90	12	905.0	125.0	37.77	4.5768	0.0000	1.0206	7.3796	0.5000	0.0000	False	-1	-1
91	12	915.0	125.0	37.79	4.6164	0.0000	1.0184	7.3796	0.5000	0.0000	False	-1	-1
92	12	925.0	125.0	34.81	3.1578	0.0000	1.0163	7.3797	0.5000	0.0000	False	-1	-1
93	12	935.0	125.0	34.84	3.2009	0.0000	1.0141	7.3797	0.5000	0.0000	False	-1	-1
94	12	945.0	125.0	37.86	4.7471	0.0000	1.0119	7.3798	0.5000	0.0000	False	-1	-1
95	12	955.0	125.0	34.89	3.2941	0.0000	1.0096	7.3798	0.5000	0.0000	False	-1	-1
96	12	965.0	125.0	37.92	4.8439	0.0000	1.0072	7.3799	0.5000	0.0000	False	-1	-1
97	12	975.0	125.0	38.52	4.6947	0.0000	1.0148	7.3797	0.5000	0.8000	False	-1	-1
98	12	985.0	125.0	37.97	4.9463	0.0000	1.0022	7.3800	0.5000	0.0000	False	-1	-1
99	12	995.0	125.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
0	13	5.0	135.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
1	13	15.0	135.0	37.97	4.9444	0.0000	1.0026	7.3799	0.5000	0.0000	False	-1	-1
2	13	25.0	135.0	37.94	4.8917	0.0000	1.0057	7.3799	0.5000	0.0000	False	-1	-1
3	13	35.0	135.0	38.28	4.6414	0.0000	1.0187	7.3796	0.5000	0.6000	False	-1	-1
4	13	45.0	135.0	36.69	3.9929	0.0000	1.0615	7.3788	0.5000	0.0000	False	-1	-1
5	13	55.0	135.0	37.87	4.7465	0.0000	1.0142	7.3797	0.5000	0.0000	False	-1	-1
6	13	65.0	135.0	37.84	4.7027	0.0000	1.0167	7.3797	0.5000	0.0000	False	-1	-1
7	13	75.0	135.0	37.82	4.6595	0.0000	1.0192	7.3796	0.5000	0.0000	False	-1	-1
8	13	85.0	135.0	36.60	3.8168	0.0000	1.0715	7.3786	0.5000	0.0000	False	-1	-1
9	13	95.0	135.0	36.58	3.7756	0.0000	1.0736	7.3785	0.5000	0.0000	False	-1	-1
10	13	105.0	135.0	37.75	4.5359	0.0000	1.0256	7.3795	0.5000	0.0000	False	-1	-1
11	13	115.0	135.0	37.73	4.4977	0.0000	1.0276	7.3794	0.5000	0.0000	False	-1	-1
12	13	125.0	135.0	37.71	4.4617	0.0000	1.0295	7.3794	0.5000	0.0000	False	-1	-1
13	13	135.0	135.0	37.69	4.4271	0.0000	1.0313	7.3794	0.5000	0.0000	False	-1	-1
14	13	145.0	135.0	37.67	4.3939	0.0000	1.0331	7.3793	0.5000	0.0000	False	-1	-1
15	13	155.0	135.0	37.66	4.3617	0.0000	1.0348	7.3793	0.5000	0.0000	False	-1	-1
16	13	165.0	135.0	37.64	4.3315	0.0000	1.0365	7.3793	0.5000	0.0000	False	-1	-1
17	13	175.0	135.0	37.62	4.3042	0.0000	1.0381	7.3792	0.5000	0.0000	False	-1	-1
18	13	185.0	135.0	36.41	3.4770	0.0000	1.0897	7.3782	0.5000	0.0000	False	-1	-1
19	13	195.0	135.0	36.40	3.4520	0.0000	1.0912	7.3782	0.5000	0.0000	False	-1	-1
