time_hr	parent_id	parent_ecDNA_before	parent_ecDNA_after	daughter_id	daughter_ecDNA	x	y	generation
28.0	63355	20	20	63356	18	3232	3173	1
37.0	63355	20	24	63357	16	3232	3173	2
43.0	63355	24	19	63358	27	3282	3376	3
45.0	63354	20	13	63359	26	3001	2934	1
49.0	63354	13	10	63360	16	2972	2968	2
50.0	63355	19	25	63361	13	3352	3472	4
50.0	63353	20	21	63362	18	3109	3951	1
52.0	63360	16	11	63363	21	3087	2980	3
61.0	63355	25	29	63364	20	3480	3624	5
61.0	63360	11	10	63365	12	3139	2979	4
62.0	63359	26	25	63366	26	3007	2683	2
62.0	63358	27	28	63367	24	3385	3298	4
62.0	63360	10	6	63368	14	3139	2979	5
62.0	63362	18	19	63369	14	3204	3917	2
64.0	63362	19	19	63370	19	3204	3917	3
65.0	63354	10	8	63371	12	2929	2988	3
67.0	63365	12	14	63372	9	3164	2827	5
68.0	63358	28	30	63373	26	3385	3298	5
70.0	63360	6	8	63374	2	3139	2979	6
70.0	63353	21	22	63375	19	3068	3988	2
71.0	63361	13	14	63376	11	3409	3445	5
71.0	63357	16	17	63377	15	3218	3229	3
72.0	63357	17	19	63378	13	3218	3229	4
72.0	63361	14	16	63379	11	3409	3445	6
72.0	63356	18	17	63380	16	3118	3117	2
74.0	63358	30	31	63381	25	3385	3298	6
76.0	63354	8	9	63382	7	2929	2988	4
77.0	63371	12	10	63383	14	2928	2845	4
78.0	63362	19	19	63384	19	3419	4024	4
78.0	63355	29	14	63385	42	3541	3885	6
79.0	63362	19	21	63386	16	3448	4069	5
79.0	63355	14	15	63387	13	3541	3885	7
81.0	63365	14	17	63388	10	3361	2704	6
81.0	63355	15	12	63389	17	3541	3885	8
82.0	63359	25	26	63390	22	2992	2608	3
82.0	63361	16	16	63391	15	3409	3445	7
82.0	63366	26	25	63392	25	2954	2509	3
83.0	63354	9	10	63393	6	2929	2988	5
84.0	63360	8	10	63394	6	3102	2987	7
84.0	63357	19	20	63395	18	3218	3229	5
85.0	63368	14	12	63396	15	3267	2668	6
85.0	63358	31	36	63397	23	3303	3271	7
86.0	63365	17	17	63398	16	3353	2763	7
86.0	63370	19	12	63399	26	3400	3523	4
87.0	63370	12	11	63400	11	3400	3523	5
88.0	63370	11	11	63401	11	3400	3523	6
88.0	63369	14	14	63402	14	3258	3877	3
89.0	63367	24	28	63403	20	3519	3414	5
89.0	63375	19	17	63404	19	2946	4107	3
89.0	63384	19	17	63405	21	3655	4039	5
89.0	63379	11	8	63406	14	3313	3446	7
90.0	63357	20	19	63407	19	3218	3229	6
90.0	63371	10	8	63408	12	2928	2845	5
90.0	63358	36	40	63409	29	3303	3271	8
90.0	63359	26	34	63410	15	3030	2474	4
90.0	63390	22	18	63411	25	2978	2608	4
90.0	63368	12	14	63412	10	3267	2668	7
90.0	63373	26	19	63413	32	3168	3307	6
91.0	63363	21	23	63414	19	2951	3268	4
91.0	63385	42	48	63415	34	3951	3974	7
92.0	63353	22	16	63416	28	2853	4320	3
92.0	63378	13	15	63417	11	3202	3169	5
92.0	63372	9	5	63418	11	3171	2923	6
92.0	63370	11	14	63419	7	3400	3523	7
93.0	63356	17	17	63420	13	3225	3140	3
93.0	63353	16	14	63421	18	2853	4320	4
93.0	63367	28	22	63422	33	3519	3414	6
94.0	63356	17	16	63423	18	3225	3140	4
94.0	63353	14	13	63424	14	2853	4320	5
94.0	63368	14	14	63425	13	3267	2668	8
94.0	63357	19	16	63426	19	3218	3229	7
95.0	63380	16	13	63427	18	3037	3201	3
95.0	63361	16	18	63428	13	3409	3445	8
96.0	63356	16	14	63429	17	3225	3140	5
96.0	63396	15	12	63430	18	3241	2693	7
96.0	63355	12	12	63431	11	3454	3921	9
96.0	63384	17	14	63432	20	3655	4039	6
96.0	63380	13	12	63433	14	3037	3201	4
96.0	63408	12	10	63434	14	2804	2973	6
97.0	63362	21	23	63435	18	3750	4381	6
97.0	63356	14	17	63436	10	3225	3140	6
97.0	63364	20	17	63437	20	3601	3360	6
97.0	63376	11	13	63438	9	3494	3368	6
98.0	63367	22	20	63439	23	3519	3414	7
98.0	63360	10	7	63440	13	3030	2968	8
98.0	63381	25	29	63441	21	3440	3357	7
98.0	63366	25	21	63442	26	2954	2509	4
99.0	63355	12	9	63443	15	3454	3921	10
