step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
97	62807	86	0	0	19.6156	11.6382	3.4947	0.2830	1.2682
98	62802	90	0	0	19.6100	11.6070	3.4936	0.2870	1.2705
99	62795	94	0	0	19.6042	11.5791	3.4918	0.3086	1.2729
100	62788	96	0	0	19.5987	11.5545	3.4908	0.3178	1.2752
101	62789	102	0	0	19.5956	11.5385	3.4900	0.3123	1.2773
102	62790	107	0	0	19.5876	11.5002	3.4875	0.3198	1.2797
103	62787	110	0	0	19.5801	11.4528	3.4857	0.3274	1.2823
104	62782	114	0	0	19.5755	11.4371	3.4847	0.3456	1.2848
105	62777	118	0	0	19.5699	11.4109	3.4833	0.3508	1.2872
106	62776	121	0	0	19.5641	11.3851	3.4821	0.3487	1.2896
107	62782	130	0	0	19.5596	11.3667	3.4808	0.3638	1.2919
108	62781	133	0	0	19.5468	11.0870	3.4769	0.3791	1.2949
109	62775	137	0	0	19.5415	11.0635	3.4767	0.4022	1.2978
110	62778	145	0	0	19.5358	11.0267	3.4751	0.4070	1.3005
111	62776	150	0	0	19.5247	10.9746	3.4717	0.4146	1.3038
112	62783	159	0	0	19.5170	10.9302	3.4706	0.4208	1.3070
113	62785	166	0	0	19.5040	10.8695	3.4667	0.4258	1.3107
114	62784	173	0	0	19.4934	10.8182	3.4645	0.4292	1.3147
115	62781	176	0	0	19.4832	10.8453	3.4620	0.4384	1.3187
116	62786	185	0	0	19.4782	10.8312	3.4617	0.4493	1.3223
117	62792	192	0	0	19.4658	10.5816	3.4580	0.4599	1.3263
118	62798	200	0	0	19.4553	10.5377	3.4560	0.4655	1.3304
119	62801	211	0	0	19.4434	10.4785	3.4532	0.4702	1.3346
120	62808	225	0	0	19.4277	10.3943	3.4496	0.4765	1.3394
121	62810	233	0	0	19.4080	10.3055	3.4448	0.4895	1.3451
122	62812	243	0	0	19.3954	10.2452	3.4430	0.5156	1.3507
123	62818	253	0	0	19.3810	10.1750	3.4397	0.5492	1.3565
124	62831	270	0	0	19.3663	10.1032	3.4367	0.5644	1.3623
125	62833	278	0	0	19.3422	9.9964	3.4307	0.5600	1.3691
126	62841	295	0	0	19.3296	9.9407	3.4294	0.5866	1.3757
127	62849	309	0	0	19.3060	9.8178	3.4233	0.6060	1.3830
128	62862	328	0	0	19.2851	9.6914	3.4207	0.6294	1.3907
129	62868	342	0	0	19.2575	9.5345	3.4148	0.6703	1.3992
130	62880	358	0	0	19.2363	9.4301	3.4119	0.6962	1.4080
131	62885	374	0	0	19.2137	9.3203	3.4072	0.7399	1.4169
132	62899	391	0	0	19.1899	9.1831	3.4042	0.7622	1.4261
133	62918	413	0	0	19.1649	9.0598	3.3997	0.7954	1.4356
134	62929	430	0	0	19.1325	8.8889	3.3951	0.8221	1.4460
135	62933	444	0	0	19.1069	8.7717	3.3911	0.8537	1.4565
136	62944	458	0	0	19.0857	8.6668	3.3891	0.8762	1.4667
137	62957	477	0	0	19.0649	8.5780	3.3856	0.9036	1.4765
138	62979	503	0	0	19.0381	8.4665	3.3808	0.9287	1.4866
139	62985	518	0	0	19.0010	8.3086	3.3743	0.9508	1.4980
140	62999	536	0	0	18.9775	8.2038	3.3719	0.9836	1.5091
141	63014	556	0	0	18.9515	8.0700	3.3677	1.0174	1.5201
142	63021	567	0	0	18.9230	7.9393	3.3632	1.0332	1.5314
143	63037	591	0	0	18.9060	7.8619	3.3619	1.0538	1.5416
144	63062	621	0	0	18.8728	7.7069	3.3560	1.0702	1.5528
145	63083	646	0	0	18.8301	7.5168	3.3502	1.0986	1.5655
146	63108	674	0	0	18.7934	7.3590	3.3457	1.1255	1.5789
147	63138	706	0	0	18.7533	7.1828	3.3397	1.1688	1.5932
148	63139	718	0	0	18.7069	6.9616	3.3337	1.2076	1.6087
149	63154	740	0	0	18.6867	6.8840	3.3324	1.2393	1.6225
150	63184	775	0	0	18.6564	6.7527	3.3270	1.2534	1.6361
151	63198	797	0	0	18.6072	6.5220	3.3207	1.2706	1.6513
152	63224	829	0	0	18.5743	6.3785	3.3178	1.3151	1.6662
153	63253	863	0	0	18.5290	6.1655	3.3123	1.3419	1.6821
154	63280	897	0	0	18.4796	5.9466	3.3073	1.3764	1.6991
155	63300	925	0	0	18.4309	5.7549	3.3007	1.3986	1.7171
156	63328	959	0	0	18.3899	5.5900	3.2965	1.4232	1.7348
157	63349	987	0	0	18.3423	5.3908	3.2904	1.4453	1.7532
158	63365	1009	0	0	18.3019	5.2301	3.2865	1.4730	1.7712
159	63394	1044	0	0	18.2694	5.0970	3.2834	1.4966	1.7881
160	63418	1073	0	0	18.2213	4.9023	3.2775	1.5216	1.8057
161	63435	1099	0	0	18.1788	4.7311	3.2742	1.5381	1.8233
162	63453	1122	0	0	18.1409	4.5805	3.2700	1.5603	1.8405
163	63474	1148	0	0	18.1076	4.4545	3.2668	1.5763	1.8569
164	63492	1171	0	0	18.0711	4.2982	3.2628	1.5600	1.8730
165	63504	1191	0	0	18.0379	4.1704	3.2595	1.5945	1.8885
166	63525	1220	0	0	18.0089	4.0466	3.2570	1.6033	1.9031
167	63555	1256	0	0	17.9689	3.8790	3.2521	1.6189	1.9182
168	63581	1289	0	0	17.9194	3.7057	3.2460	1.6393	1.9348
169	63601	1313	0	0	17.8738	3.5595	3.2397	1.6679	1.9521
170	63628	1347	0	0	17.8394	3.4404	3.2375	1.6733	1.9687
171	63657	1380	0	0	17.7934	3.2780	3.2314	1.6792	1.9859
172	63676	1409	0	0	17.7475	3.1060	3.2271	1.6903	2.0037
173	63701	1438	0	0	17.7069	2.9541	3.2235	1.6931	2.0212
174	63732	1473	0	0	17.6665	2.8093	3.2187	1.7049	2.0385
175	63757	1502	0	0	17.6187	2.6467	3.2134	1.7196	2.0565
176	63781	1532	0	0	17.5775	2.5085	3.2099	1.7317	2.0743
177	63808	1564	0	0	17.5355	2.3741	3.2051	1.7416	2.0920
178	63831	1588	0	0	17.4915	2.2327	3.2011	1.7509	2.1099
179	63866	1625	0	0	17.4573	2.1277	3.1972	1.7552	2.1269
180	63888	1653	0	0	17.4072	1.9678	3.1919	1.7597	2.1449
181	63928	1698	0	0	17.3684	1.8564	3.1876	1.7642	2.1625
182	63951	1725	0	0	17.3093	1.6770	3.1802	1.7715	2.1819
183	63973	1754	0	0	17.2708	1.5695	3.1768	1.7690	2.2005
184	63995	1781	0	0	17.2319	1.4614	3.1716	1.7734	2.2186
185	64016	1805	4	0	17.1962	0.0000	3.1678	1.7742	2.2359
186	64041	1834	4	0	17.1651	0.0000	3.1634	1.7596	2.2521
187	64058	1853	7	0	17.1294	0.0000	3.1577	1.7570	2.2682
188	64082	1884	7	0	17.1051	0.0000	3.1542	1.7521	2.2828
189	64110	1914	9	0	17.0658	0.0000	3.1493	1.7483	2.2978
190	64125	1938	10	0	17.0275	0.0000	3.1442	1.7570	2.3130
191	64151	1968	11	0	16.9970	0.0000	3.1406	1.7491	2.3277
192	64167	1987	14	0	16.9594	0.0000	3.1348	1.7460	2.3426
193	64186	2011	18	0	16.9342	0.0000	3.1317	1.7372	2.3564
194	64202	2037	21	0	16.9045	0.0000	3.1261	1.7172	2.3699
195	64227	2063	25	0	16.8726	0.0000	3.1224	1.7126	2.3834
196	64240	2081	28	0	16.8400	0.0000	3.1178	1.6992	2.3969
197	64261	2105	31	0	16.8164	0.0000	3.1154	1.6949	2.4094
198	64276	2122	34	0	16.7875	0.0000	3.1104	1.6932	2.4219
199	64295	2148	37	0	16.7656	0.4069	3.1075	1.6916	2.4334
200	64318	2170	42	0	16.7343	0.3310	3.1027	1.6883	2.4453
201	64332	2182	47	0	16.7080	0.3007	3.0988	1.6650	2.4571
202	64362	2212	53	0	16.6929	0.2906	3.0966	1.6334	2.4674
203	64382	2240	57	0	16.6586	0.2360	3.0897	1.6219	2.4789
204	64399	2261	58	0	16.6246	0.1611	3.0861	1.6159	2.4911
205	64422	2284	62	0	16.5989	0.1147	3.0816	1.6109	2.5029
206	64444	2313	65	0	16.5714	0.0709	3.0772	1.6057	2.5146
207	64461	2338	65	0	16.5366	0.0143	3.0708	1.6041	2.5271
208	64479	2361	67	0	16.5060	0.0000	3.0676	1.6043	2.5396
209	64505	2387	74	0	16.4795	0.0000	3.0620	1.6020	2.5519
210	64534	2417	79	0	16.4511	0.0000	3.0565	1.5979	2.5643
211	64552	2435	87	0	16.4168	0.0000	3.0518	1.5907	2.5772
212	64571	2450	94	0	16.3972	0.0000	3.0471	1.5850	2.5889
213	64600	2480	102	0	16.3816	0.0000	3.0438	1.5884	2.5993
214	64625	2503	106	0	16.3507	0.0000	3.0366	1.5940	2.6105
215	64645	2523	110	0	16.3255	0.0000	3.0329	1.6061	2.6213
216	64670	2544	119	0	16.3026	0.0000	3.0286	1.6068	2.6318
217	64699	2579	120	0	16.2804	0.0000	3.0236	1.6074	2.6420
218	64721	2612	117	0	16.2407	0.0000	3.0174	1.6110	2.6539
219	64742	2634	121	0	16.2007	0.0000	3.0122	1.6136	2.6670
220	64772	2669	123	0	16.1758	0.0000	3.0082	1.6172	2.6797
221	64804	2701	129	0	16.1396	0.0000	3.0007	1.6225	2.6933
222	64828	2731	130	0	16.1054	0.0000	2.9946	1.6280	2.7073
223	64862	2760	139	0	16.0743	0.0000	2.9904	1.6305	2.7214
224	64888	2781	152	0	16.0451	0.0000	2.9839	1.6293	2.7352
225	64909	2802	154	0	16.0270	0.0000	2.9798	1.6383	2.7475
226	64941	2828	162	0	16.0056	0.0000	2.9761	1.6438	2.7587
227	64967	2854	172	0	15.9809	0.0000	2.9704	1.6442	2.7699
228	64989	2879	178	0	15.9568	0.0000	2.9649	1.6446	2.7810
229	65016	2912	178	0	15.9339	0.0000	2.9592	1.6468	2.7917
230	65048	2951	180	0	15.9022	0.0000	2.9541	1.6540	2.8032
231	65083	2992	181	0	15.8638	0.0000	2.9476	1.6508	2.8162
232	65110	3020	190	0	15.8247	0.0000	2.9418	1.6619	2.8307
233	65139	3054	189	0	15.7969	0.0000	2.9370	1.6610	2.8445
234	65166	3080	191	0	15.7637	0.0000	2.9311	1.6658	2.8586
235	65205	3116	197	0	15.7383	0.0000	2.9267	1.6674	2.8720
236	65232	3130	216	0	15.7060	0.0000	2.9191	1.6659	2.8860
237	65259	3150	229	0	15.6963	0.0000	2.9163	1.6600	2.8973
238	65289	3185	230	0	15.6786	0.0000	2.9105	1.6573	2.9072
239	65325	3227	238	0	15.6471	0.0000	2.9050	1.6589	2.9182
240	65353	3261	241	0	15.6113	0.0000	2.8970	1.6478	2.9307
241	65385	3297	244	0	15.5810	0.0000	2.8927	1.6520	2.9435
242	65419	3337	243	0	15.5498	0.0000	2.8856	1.6559	2.9567
243	65458	3378	245	0	15.5148	0.0000	2.8801	1.6589	2.9708
244	65478	3391	258	0	15.4784	0.0000	2.8737	1.6603	2.9858
245	65516	3420	270	0	15.4672	0.0000	2.8711	1.6587	2.9978
246	65545	3444	280	0	15.4439	0.0000	2.8639	1.6571	3.0093
247	65576	3476	286	0	15.4250	0.0000	2.8589	1.6584	3.0197
248	65607	3503	298	0	15.4004	0.0000	2.8529	1.6549	3.0303
249	65642	3542	301	0	15.3807	0.0000	2.8473	1.6589	3.0401
250	65675	3582	300	0	15.3502	0.0000	2.8410	1.6523	3.0510
251	65721	3633	301	0	15.3161	0.0000	2.8354	1.6530	3.0631
252	65745	3667	302	0	15.2743	0.0000	2.8278	1.6599	3.0773
253	65774	3699	306	0	15.2491	0.0000	2.8234	1.6543	3.0908
254	65805	3736	306	0	15.2236	0.0000	2.8183	1.6561	3.1038
255	65831	3765	311	0	15.1932	0.0000	2.8127	1.6620	3.1171
256	65870	3791	330	0	15.1697	0.0000	2.8080	1.6611	3.1296
257	65904	3827	339	0	15.1547	0.0000	2.8015	1.6496	3.1406
258	65954	3875	346	0	15.1305	0.0000	2.7947	1.6491	3.1514
259	65989	3908	354	0	15.0921	0.0000	2.7875	1.6438	3.1639
260	66035	3948	366	0	15.0674	0.0000	2.7819	1.6540	3.1758
261	66062	3989	362	0	15.0377	0.0000	2.7741	1.6464	3.1881
262	66101	4037	362	0	15.0075	0.0000	2.7697	1.6497	3.2007
263	66139	4079	366	0	14.9698	0.0000	2.7622	1.6518	3.2148
264	66179	4117	375	0	14.9384	0.0000	2.7558	1.6278	3.2291
265	66225	4163	377	0	14.9150	0.0000	2.7497	1.6244	3.2425
266	66253	4200	378	0	14.8838	0.0000	2.7436	1.6168	3.2562
267	66297	4240	389	0	14.8584	0.0000	2.7382	1.6176	3.2692
268	66331	4269	400	0	14.8307	0.0000	2.7319	1.6177	3.2823
269	66378	4303	419	0	14.8123	0.0000	2.7270	1.6083	3.2937
270	66419	4340	426	0	14.7910	0.0000	2.7196	1.5857	3.3045
271	66468	4382	436	0	14.7676	0.0000	2.7138	1.5808	3.3150
272	66516	4430	445	0	14.7409	0.0000	2.7077	1.5743	3.3259
273	66546	4463	455	0	14.7128	0.0000	2.7002	1.5742	3.3375
274	66597	4516	459	0	14.6934	0.0000	2.6958	1.5685	3.3480
275	66649	4576	462	0	14.6588	0.0000	2.6879	1.5650	3.3602
276	66697	4630	463	0	14.6181	0.0000	2.6799	1.5583	3.3743
277	66744	4675	469	0	14.5810	0.0000	2.6726	1.5588	3.3892
278	66800	4733	476	0	14.5541	0.0000	2.6669	1.5604	3.4033
279	66840	4785	472	0	14.5206	0.0000	2.6578	1.5487	3.4181
280	66887	4820	490	0	14.4893	0.0000	2.6511	1.5418	3.4326
281	66950	4866	512	0	14.4703	0.0000	2.6459	1.5472	3.4451
282	66991	4906	520	0	14.4455	0.0000	2.6383	1.5357	3.4573
283	67035	4950	528	0	14.4217	0.0000	2.6330	1.5303	3.4685
284	67099	5010	541	0	14.3931	0.0000	2.6257	1.5186	3.4799
285	67164	5073	546	0	14.3589	0.0000	2.6181	1.5008	3.4929
286	67224	5139	548	0	14.3241	0.0000	2.6100	1.4883	3.5064
287	67274	5196	551	0	14.2868	0.0000	2.6022	1.4894	3.5211
288	67338	5266	554	0	14.2522	0.0000	2.5946	1.4858	3.5359
289	67409	5336	563	0	14.2122	0.0000	2.5838	1.4856	3.5519
290	67477	5396	576	0	14.1763	0.0000	2.5766	1.4973	3.5683
291	67534	5447	593	0	14.1456	0.0000	2.5677	1.5060	3.5837
292	67607	5520	599	0	14.1230	0.0000	2.5612	1.5112	3.5975
293	67668	5578	606	0	14.0880	0.0000	2.5506	1.5164	3.6119
294	67742	5644	620	0	14.0577	0.0000	2.5443	1.5143	3.6259
295	67806	5706	631	0	14.0240	0.0000	2.5360	1.5197	3.6401
296	67870	5769	640	0	13.9961	0.0000	2.5289	1.5256	3.6534
297	67926	5832	644	0	13.9628	0.0000	2.5212	1.5204	3.6672
298	68002	5908	649	0	13.9384	0.0000	2.5146	1.5278	3.6800
299	68053	5975	647	0	13.8993	0.0000	2.5047	1.5335	3.6944
300	68117	6036	657	0	13.8673	0.0000	2.4974	1.5412	3.7089
