time_hr	parent_id	parent_ecDNA_before	parent_ecDNA_after	daughter_id	daughter_ecDNA	x	y	generation
26.0	6866	20	20	6868	19	900	900	1
29.0	6865	20	20	6869	17	1000	1000	1
30.0	6867	20	22	6870	17	1131	1021	1
31.0	6867	22	20	6871	23	1131	1021	2
31.0	6865	20	20	6872	18	1000	1000	2
32.0	6867	20	16	6873	24	1131	1021	3
33.0	6870	17	17	6874	17	1160	1050	2
33.0	6867	16	14	6875	18	1131	1021	4
38.0	6866	20	26	6876	14	900	900	2
39.0	6870	17	12	6877	21	1167	1029	3
42.0	6865	20	20	6878	20	1000	1000	3
46.0	6876	14	10	6879	17	993	953	3
46.0	6870	12	13	6880	11	1167	1029	4
47.0	6876	10	10	6881	10	993	953	4
48.0	6865	20	17	6882	21	1000	1000	4
48.0	6871	23	19	6883	26	918	1245	3
49.0	6865	17	16	6884	18	1000	1000	5
51.0	6867	14	11	6885	16	1131	1021	5
52.0	6867	11	11	6886	11	1131	1021	6
52.0	6871	19	17	6887	20	918	1245	4
53.0	6872	18	21	6888	15	1040	1000	3
53.0	6876	10	10	6889	10	1114	988	5
54.0	6872	21	24	6890	18	1040	1000	4
57.0	6875	18	14	6891	21	1167	1060	5
57.0	6871	17	17	6892	17	918	1245	5
58.0	6883	26	28	6893	23	962	1135	4
58.0	6865	16	15	6894	16	1000	1000	6
59.0	6866	26	30	6895	22	798	753	3
61.0	6872	24	25	6896	23	1040	1000	5
63.0	6878	20	20	6897	20	1078	994	4
64.0	6874	17	22	6898	12	1243	846	3
65.0	6866	30	31	6899	29	798	753	4
65.0	6873	24	28	6900	20	1436	1161	4
66.0	6878	20	19	6901	19	1078	994	5
66.0	6868	19	22	6902	16	980	915	2
66.0	6867	11	8	6903	14	1092	1040	7
66.0	6872	25	19	6904	31	1040	1000	6
66.0	6870	13	16	6905	10	1215	1027	5
67.0	6873	28	31	6906	25	1500	1205	5
67.0	6867	8	5	6907	11	1092	1040	8
67.0	6884	18	14	6908	18	980	1000	6
68.0	6877	21	24	6909	18	1151	1231	4
68.0	6879	17	17	6910	17	909	1021	4
68.0	6865	15	15	6911	15	1000	1000	7
69.0	6879	17	21	6912	13	909	1021	5
69.0	6869	17	13	6913	21	1000	1020	2
69.0	6890	18	17	6914	18	1040	931	5
70.0	6880	11	15	6915	6	1282	1066	5
70.0	6874	22	16	6916	27	1243	846	4
70.0	6883	28	28	6917	24	944	987	5
71.0	6878	19	20	6918	18	1078	994	6
72.0	6867	5	3	6919	7	1065	1059	9
73.0	6876	10	6	6920	14	1386	1081	6
74.0	6880	15	15	6921	12	1282	1066	6
76.0	6872	19	21	6922	16	1040	1000	7
76.0	6905	10	10	6923	10	1256	1057	6
76.0	6873	31	37	6924	24	1590	1194	6
77.0	6885	16	18	6925	14	934	1212	6
77.0	6877	24	17	6926	31	1009	1461	5
77.0	6886	11	8	6927	14	1131	1042	7
78.0	6883	28	28	6928	26	944	987	6
79.0	6898	12	9	6929	15	1218	870	4
79.0	6875	14	17	6930	11	1226	987	6
79.0	6876	6	6	6931	5	1469	1184	7
80.0	6881	10	7	6932	13	920	961	5
80.0	6890	17	22	6933	12	1040	931	6
81.0	6906	25	26	6934	24	1651	1205	6
81.0	6877	17	15	6935	19	904	1484	6
81.0	6871	17	17	6936	17	866	1252	6
81.0	6905	10	11	6937	8	1256	1057	7
82.0	6895	22	21	6938	22	740	1066	4
82.0	6866	31	36	6939	24	766	864	5
82.0	6905	11	13	6940	9	1256	1057	8
82.0	6897	20	22	6941	16	1052	945	5
83.0	6888	15	15	6942	15	1091	914	4
83.0	6880	15	15	6943	14	1378	1058	7
84.0	6903	14	16	6944	12	1113	1040	8
84.0	6900	20	20	6945	20	1436	1177	5
84.0	6881	7	5	6946	8	920	961	6
84.0	6886	8	10	6947	5	1152	1042	8
84.0	6918	18	25	6948	11	1056	1088	7
85.0	6871	17	17	6949	17	866	1252	7
85.0	6918	25	20	6950	30	1056	1088	8
85.0	6903	16	14	6951	16	1113	1040	9
85.0	6908	18	22	6952	13	1044	1314	7
85.0	6904	31	30	6953	29	1040	1023	7
85.0	6882	21	21	6954	19	788	992	5
85.0	6874	16	14	6955	18	1257	832	5
86.0	6890	22	27	6956	15	1040	931	7
86.0	6869	13	9	6957	17	1000	1020	3
86.0	6915	6	5	6958	7	1307	1040	6
86.0	6904	30	32	6959	27	1040	1023	8
86.0	6889	10	6	6960	14	1121	995	6
86.0	6882	21	22	6961	20	788	992	6
87.0	6899	29	25	6962	32	778	753	5
87.0	6872	21	19	6963	23	1040	1046	8
87.0	6870	16	15	6964	17	1194	1027	6
87.0	6903	14	13	6965	14	1113	1040	10
87.0	6945	20	16	6966	23	1421	1162	6
87.0	6865	15	18	6967	12	1000	1000	8
87.0	6884	14	17	6968	11	946	986	7
87.0	6887	20	24	6969	15	640	1197	5
88.0	6911	15	18	6970	12	966	986	8
88.0	6883	28	29	6971	24	930	973	7
88.0	6892	17	16	6972	17	927	1279	6
88.0	6885	18	20	6973	15	1213	1246	7
88.0	6884	17	10	6974	23	946	986	8
88.0	6897	22	20	6975	24	1052	945	6
89.0	6896	23	18	6976	27	1294	1267	6
89.0	6903	13	8	6977	17	1113	1040	11
89.0	6912	13	10	6978	16	896	991	6
89.0	6879	21	21	6979	20	909	1021	6
89.0	6907	11	14	6980	6	970	1193	9
90.0	6914	18	15	6981	20	982	897	6
90.0	6906	26	23	6982	25	1637	1282	7
90.0	6866	36	38	6983	31	766	864	6
90.0	6869	9	8	6984	10	1000	1020	4
90.0	6868	22	15	6985	29	938	898	3
90.0	6907	14	15	6986	12	970	1193	10
91.0	6894	16	15	6987	16	1020	1000	7
91.0	6881	5	3	6988	7	918	905	7
91.0	6903	8	10	6989	6	1113	1040	12
91.0	6895	21	23	6990	17	740	1066	5
91.0	6921	12	8	6991	16	1252	1032	7
91.0	6907	15	15	6992	15	970	1193	11
91.0	6877	15	12	6993	18	809	1500	7
91.0	6865	18	22	6994	14	1000	1000	9
91.0	6886	10	10	6995	10	1152	1042	9
91.0	6880	15	12	6996	16	1396	1160	8
91.0	6867	3	2	6997	3	1037	1080	10
91.0	6918	20	22	6998	18	1065	1209	9
91.0	6943	14	7	6999	20	1427	999	8
92.0	6910	17	16	7000	17	849	1095	5
92.0	6865	22	25	7001	16	1000	1000	10
92.0	6931	5	4	7002	5	1450	1288	8
92.0	6869	8	10	7003	6	1000	1020	5
92.0	6888	15	17	7004	13	1091	914	5
93.0	6888	17	17	7005	16	1091	914	6
93.0	6870	15	19	7006	9	1194	1027	7
93.0	6948	11	12	7007	10	1107	1343	8
94.0	6912	10	10	7008	10	896	991	7
94.0	6948	12	10	7009	14	1107	1343	9
94.0	6871	17	15	7010	18	866	1252	8
94.0	6872	19	20	7011	15	1040	1046	9
94.0	6960	14	18	7012	10	1141	995	7
94.0	6875	17	15	7013	18	1213	933	7
94.0	6893	23	20	7014	24	1253	1092	5
95.0	6922	16	19	7015	13	1102	1289	8
95.0	6881	3	2	7016	4	918	905	8
95.0	6912	10	10	7017	10	896	991	8
95.0	6910	16	11	7018	21	849	1095	6
96.0	6920	14	12	7019	13	1333	1030	7
96.0	6886	10	11	7020	8	1152	1042	10
96.0	6939	24	22	7021	26	850	851	6
96.0	6916	27	28	7022	24	1486	990	5
96.0	6913	21	20	7023	20	897	1082	3
96.0	6922	19	15	7024	23	1102	1289	9
97.0	6876	6	6	7025	6	1570	1284	8
97.0	6905	13	15	7026	9	1256	1057	9
97.0	6879	21	16	7027	24	909	1021	7
98.0	6869	10	9	7028	10	1000	1020	6
98.0	6905	15	12	7029	17	1256	1057	10
98.0	6900	20	19	7030	19	1498	1277	6
98.0	6899	25	29	7031	20	849	765	6
98.0	6888	17	14	7032	18	1142	881	7
99.0	6935	19	17	7033	20	942	1510	7
99.0	6868	15	17	7034	13	952	898	4
99.0	6924	24	24	7035	24	1606	1194	7
100.0	6914	15	12	7036	15	1003	897	7
100.0	6879	16	17	7037	14	854	1021	8
100.0	6873	37	39	7038	32	1940	1168	7
100.0	6901	19	22	7039	14	1092	991	6
100.0	6866	38	40	7040	32	766	864	7
100.0	6874	14	18	7041	10	1257	832	6
100.0	6906	23	24	7042	22	1600	1343	8
100.0	6882	22	25	7043	18	768	931	7
100.0	6927	14	13	7044	14	1177	1042	8
101.0	6886	11	10	7045	12	1152	1042	11
101.0	6952	13	11	7046	14	1058	1314	8
101.0	6874	18	16	7047	19	1257	832	7
101.0	6906	24	22	7048	25	1600	1343	9
101.0	6895	23	22	7049	23	740	1066	6
101.0	6873	39	42	7050	35	1940	1168	8
101.0	6877	12	10	7051	13	809	1500	8
101.0	6878	20	26	7052	14	1078	1040	7
101.0	6917	24	26	7053	21	949	1166	6
101.0	6902	16	14	7054	16	994	957	3
101.0	6981	20	16	7055	22	1000	878	7
101.0	6883	29	34	7056	24	930	973	8
101.0	6997	3	2	7057	4	1016	1101	11
102.0	6915	5	4	7058	6	1307	1040	7
102.0	6906	22	23	7059	21	1600	1343	10
102.0	6880	12	10	7060	13	1396	1160	9
102.0	6916	28	25	7061	29	1486	990	6
102.0	6948	10	6	7062	13	1107	1343	10
102.0	6937	8	10	7063	6	1277	1057	8
103.0	6918	22	20	7064	23	1092	1259	10
103.0	6919	7	7	7065	5	989	1415	10
103.0	6887	24	23	7066	23	639	1261	6
103.0	6911	18	14	7067	21	966	986	9
103.0	6880	10	8	7068	11	1396	1160	10
103.0	6916	25	24	7069	25	1486	990	7
103.0	6894	15	16	7070	14	1060	1000	8
103.0	6906	23	16	7071	28	1600	1343	11
104.0	6888	14	18	7072	10	1142	881	8
104.0	6865	25	28	7073	21	997	971	11
104.0	6876	6	3	7074	9	1541	1381	9
104.0	6928	26	26	7075	26	1090	767	7
104.0	6879	17	14	7076	20	854	1021	9
104.0	6945	16	16	7077	16	1218	1094	7
104.0	6920	12	13	7078	9	1333	1030	8
104.0	6882	25	26	7079	23	768	931	8
105.0	6871	15	15	7080	14	866	1252	9
105.0	6936	17	19	7081	15	904	1110	7
105.0	6929	15	15	7082	14	1208	879	5
105.0	6868	17	13	7083	20	937	913	5
105.0	6889	6	6	7084	6	1118	959	7
106.0	6892	16	10	7085	21	913	1220	7
106.0	6971	24	26	7086	21	871	1098	8
106.0	6872	20	25	7087	15	1040	1046	10
106.0	6981	16	18	7088	13	1015	863	8
106.0	6949	17	17	7089	17	823	1235	8
106.0	6904	32	40	7090	23	1040	1023	9
106.0	6893	20	18	7091	20	1273	1165	6
106.0	6888	18	21	7092	13	1142	881	9
106.0	6901	22	23	7093	19	1092	991	7
106.0	6884	10	10	7094	9	933	999	9
106.0	6869	9	7	7095	11	1000	1020	7
106.0	6907	15	16	7096	14	1161	1235	12
106.0	6917	26	29	7097	21	949	1166	7
106.0	6953	29	27	7098	29	1333	734	8
106.0	6886	10	9	7099	10	1152	1042	12
106.0	6943	7	4	7100	9	1569	997	9
106.0	6993	18	14	7101	22	713	1426	8
106.0	6922	15	15	7102	14	1102	1289	10
107.0	6972	17	15	7103	19	943	1279	7
107.0	6917	29	26	7104	29	949	1166	8
107.0	6903	10	11	7105	8	1113	1040	13
107.0	6891	21	23	7106	18	1088	943	6
107.0	6999	20	13	7107	26	1387	1014	9
107.0	6908	22	25	7108	16	989	1338	8
107.0	6898	9	10	7109	8	1194	894	5
107.0	6906	16	20	7110	11	1600	1343	12
107.0	6985	29	30	7111	27	938	877	4
107.0	6871	15	18	7112	12	846	1302	10
107.0	6981	18	17	7113	18	1015	863	9
107.0	6984	10	8	7114	12	960	1059	5
108.0	6962	32	29	7115	30	628	773	6
108.0	6901	23	25	7116	20	1092	991	8
108.0	6882	26	29	7117	21	737	786	9
108.0	6971	26	26	7118	24	871	1098	9
108.0	6897	20	21	7119	18	1052	945	7
108.0	6940	9	8	7120	8	1256	1017	9
108.0	6931	4	2	7121	6	1471	1312	9
108.0	6880	8	7	7122	8	1396	1160	11
108.0	6919	7	4	7123	9	989	1415	11
108.0	6875	15	16	7124	14	1236	933	8
109.0	6944	12	8	7125	15	1170	1025	9
109.0	6929	15	10	7126	19	1218	832	6
109.0	6885	20	22	7127	17	1272	1254	8
109.0	6938	22	24	7128	18	708	1053	5
109.0	6922	15	19	7129	11	1102	1289	11
109.0	6878	26	24	7130	28	1094	1078	8
109.0	6962	29	31	7131	26	628	773	7
109.0	6966	23	24	7132	21	1648	1115	7
109.0	6942	15	17	7133	13	1196	937	5
109.0	6954	19	15	7134	22	771	1081	6
109.0	6913	20	17	7135	23	897	1082	4
109.0	6919	4	5	7136	3	989	1415	12
109.0	6970	12	13	7137	9	966	1004	9
110.0	6921	8	10	7138	6	1277	1011	8
110.0	6878	24	26	7139	21	1094	1078	9
110.0	6877	10	8	7140	12	809	1500	9
110.0	6980	6	6	7141	6	934	1193	10
110.0	6950	30	26	7142	34	1169	1200	9
110.0	6900	19	22	7143	16	1498	1277	7
