step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
119	520	141	0	0	19.7229	12.3545	4.7588	0.3979	1.0483
120	526	147	0	0	19.7113	12.3573	4.7487	0.4043	1.0511
121	531	152	0	0	19.6967	12.3508	4.7374	0.3698	1.0536
122	541	162	0	0	19.6846	12.3426	4.7284	0.3930	1.0557
123	547	168	0	0	19.6599	12.3322	4.7091	0.4098	1.0601
124	551	172	0	0	19.6463	12.3292	4.6998	0.4411	1.0621
125	556	177	0	0	19.6362	12.3227	4.6918	0.4502	1.0640
126	559	180	0	0	19.6242	12.3207	4.6827	0.4750	1.0659
127	560	181	0	0	19.6162	12.3181	4.6761	0.4762	1.0676
128	566	188	0	0	19.6135	12.3182	4.6739	0.4626	1.0682
129	571	193	0	0	19.5965	12.3287	4.6608	0.4698	1.0711
130	584	206	0	0	19.5838	12.3260	4.6486	0.4616	1.0748
131	590	212	0	0	19.5516	12.3130	4.6237	0.4700	1.0805
132	598	220	0	0	19.5378	12.2939	4.6116	0.4985	1.0836
133	607	229	0	0	19.5155	12.2982	4.5926	0.4974	1.0887
134	616	238	0	0	19.4918	12.2713	4.5733	0.5225	1.0936
135	620	242	0	0	19.4736	12.2590	4.5592	0.5548	1.0973
136	631	253	0	0	19.4630	12.2566	4.5507	0.5777	1.0995
137	646	268	0	0	19.4339	12.2000	4.5264	0.5684	1.1054
138	658	280	0	0	19.3960	12.1758	4.4944	0.6075	1.1135
139	670	292	0	0	19.3661	12.1631	4.4710	0.6632	1.1189
140	681	303	0	0	19.3324	12.1391	4.4413	0.6464	1.1266
141	690	312	0	0	19.3077	12.1302	4.4222	0.6825	1.1309
142	709	331	0	0	19.2855	12.1134	4.4030	0.7100	1.1359
143	721	343	0	0	19.2380	12.0934	4.3663	0.7213	1.1444
144	729	351	0	0	19.2093	12.0819	4.3446	0.7871	1.1491
145	740	362	0	0	19.1900	12.0781	4.3306	0.8017	1.1522
146	754	376	0	0	19.1606	12.0707	4.3060	0.7765	1.1583
147	770	392	0	0	19.1247	12.0550	4.2777	0.8002	1.1652
148	789	411	0	0	19.0835	12.0343	4.2449	0.8245	1.1735
149	804	426	0	0	19.0339	12.0114	4.2048	0.8258	1.1833
150	817	439	0	0	18.9955	5.2199	4.1764	0.8298	1.1906
151	839	461	0	0	18.9622	5.2091	4.1496	0.9029	1.1971
152	851	473	0	0	18.9032	5.1912	4.1003	0.8872	1.2095
153	872	494	0	0	18.8746	5.1831	4.0782	0.9635	1.2153
154	895	517	0	0	18.8213	5.1691	4.0339	0.9959	1.2263
155	914	536	0	0	18.7613	5.1559	3.9842	1.0346	1.2394
156	940	562	0	0	18.7135	11.8974	3.9463	1.0918	1.2482
157	958	580	0	0	18.6472	11.8633	3.8953	1.1249	1.2608
158	972	594	0	0	18.5987	11.8316	3.8574	1.1234	1.2710
159	987	609	0	0	18.5641	11.8132	3.8300	1.1942	1.2781
160	1010	632	0	0	18.5261	11.7926	3.8006	1.2471	1.2863
