step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
86	6900	83	0	0	19.8514	12.1184	4.5210	0.3088	1.0794
87	6901	84	0	0	19.8420	12.0900	4.5102	0.2915	1.0832
88	6905	89	0	0	19.8405	12.0904	4.5099	0.3008	1.0842
89	6908	93	0	0	19.8326	12.0651	4.4998	0.3106	1.0872
90	6911	96	0	0	19.8273	12.0517	4.4949	0.3136	1.0896
91	6915	101	0	0	19.8228	12.0430	4.4901	0.3275	1.0915
92	6917	104	0	0	19.8153	12.0190	4.4820	0.3422	1.0946
93	6920	107	0	0	19.8121	12.0145	4.4791	0.3470	1.0962
94	6927	114	0	0	19.8097	12.0110	4.4767	0.3509	1.0972
95	6931	118	0	0	19.8001	11.9859	4.4659	0.3568	1.1008
96	6935	122	0	0	19.7940	11.9737	4.4602	0.3774	1.1036
97	6940	127	0	0	19.7890	11.9595	4.4548	0.3910	1.1058
98	6945	132	0	0	19.7806	11.9398	4.4455	0.3679	1.1092
99	6945	135	0	0	19.7744	11.9232	4.4391	0.3770	1.1119
100	6945	137	0	0	19.7694	11.9098	4.4344	0.3944	1.1142
101	6954	149	0	0	19.7671	11.9079	4.4325	0.4150	1.1153
102	6969	164	0	0	19.7496	11.8501	4.4123	0.4307	1.1220
103	6978	173	0	0	19.7289	11.7945	4.3925	0.4536	1.1305
104	6986	181	0	0	19.7180	11.7676	4.3839	0.4795	1.1355
105	6996	192	0	0	19.7063	11.7306	4.3722	0.5141	1.1404
106	7010	206	0	0	19.6932	11.6989	4.3603	0.4897	1.1459
107	7019	215	0	0	19.6732	11.7114	4.3406	0.5062	1.1540
108	7024	222	0	0	19.6592	11.6744	4.3292	0.5384	1.1602
109	7034	232	0	0	19.6505	11.6619	4.3212	0.5733	1.1642
110	7043	241	0	0	19.6381	11.6406	4.3097	0.5924	1.1693
111	7056	254	0	0	19.6284	11.6147	4.3017	0.5947	1.1735
112	7068	266	0	0	19.6094	11.5740	4.2834	0.5905	1.1811
113	7081	279	0	0	19.5925	11.5360	4.2690	0.5984	1.1883
114	7093	291	0	0	19.5744	11.4990	4.2534	0.6178	1.1958
115	7107	305	0	0	19.5575	11.4604	4.2393	0.6346	1.2031
116	7124	324	0	0	19.5363	11.3858	4.2219	0.6498	1.2119
117	7135	335	0	0	19.5112	11.3203	4.2013	0.6812	1.2223
118	7147	347	0	0	19.4958	11.2889	4.1904	0.7128	1.2293
119	7163	364	0	0	19.4810	11.2659	4.1778	0.7292	1.2356
120	7182	383	0	0	19.4577	11.0919	4.1598	0.7299	1.2450
121	7203	404	0	0	19.4385	11.0509	4.1447	0.7651	1.2530
122	7220	422	0	0	19.4112	10.9790	4.1246	0.7997	1.2639
123	7237	439	0	0	19.3877	10.9146	4.1075	0.8159	1.2739
124	7259	461	0	0	19.3650	10.8460	4.0920	0.8283	1.2834
125	7281	483	0	0	19.3319	10.7534	4.0683	0.8953	1.2969
126	7312	515	0	0	19.3001	10.6677	4.0475	0.9329	1.3103
127	7329	533	0	0	19.2605	10.5545	4.0221	0.9696	1.3265
128	7346	552	0	0	19.2354	10.4862	4.0076	1.0236	1.3377
129	7371	578	0	0	19.2104	10.4254	3.9903	1.0712	1.3483
130	7393	600	0	0	19.1766	10.3204	3.9702	1.1069	1.3621
131	7418	625	0	0	19.1477	10.2394	3.9549	1.1703	1.3745
132	7444	652	0	0	19.1170	10.1700	3.9350	1.2028	1.3873
133	7474	683	0	0	19.0806	10.0989	3.9127	1.2424	1.4024
134	7504	714	0	0	19.0348	9.9687	3.8876	1.2631	1.4214
135	7531	742	0	0	18.9970	9.8384	3.8690	1.3146	1.4375
136	7570	783	0	0	18.9618	9.7568	3.8491	1.4107	1.4524
137	7601	816	0	0	18.9069	9.6235	3.8187	1.4585	1.4744
138	7642	857	0	0	18.8606	9.5016	3.7968	1.4854	1.4943
139	7684	899	0	0	18.8021	9.3470	3.7689	1.5354	1.5184
140	7737	953	0	0	18.7447	9.1630	3.7446	1.5899	1.5428
141	7782	1000	0	0	18.6721	8.9796	3.7092	1.6677	1.5725
142	7817	1035	0	0	18.6174	8.8468	3.6858	1.7867	1.5960
143	7854	1073	0	0	18.5732	8.7630	3.6638	1.8355	1.6151
144	7907	1126	0	0	18.5284	8.6451	3.6461	1.8681	1.6337
145	7969	1188	0	0	18.4649	3.3036	3.6186	1.9209	1.6591
146	8013	1232	0	0	18.3801	3.2724	3.5851	1.9772	1.6936
147	8054	1274	0	0	18.3212	3.1558	3.5648	2.0722	1.7195
148	8107	1327	0	0	18.2677	3.0594	3.5456	2.1345	1.7421
149	8162	1382	0	0	18.2033	2.9474	3.5185	2.1940	1.7684
150	8229	1450	0	0	18.1292	2.8277	3.4942	2.2544	1.7989
151	8285	1506	0	0	18.0408	7.4167	3.4647	2.3209	1.8352
152	8350	1572	0	0	17.9660	7.2360	3.4397	2.3944	1.8674
153	8413	1639	0	0	17.8779	7.0307	3.4096	2.4515	1.9038
154	8478	1705	0	0	17.7997	6.8427	3.3857	2.5395	1.9365
155	8550	1778	0	0	17.7254	6.6755	3.3602	2.6181	1.9674
156	8624	1853	0	0	17.6368	6.4810	3.3317	2.6816	2.0034
157	8701	1931	0	0	17.5429	6.2713	3.3014	2.7452	2.0422
158	8765	1996	0	0	17.4427	0.0000	3.2710	2.7980	2.0838
159	8840	2071	0	0	17.3593	0.0000	3.2445	2.8722	2.1194
160	8935	2166	0	0	17.2686	0.0000	3.2165	2.9483	2.1567
161	9032	2264	0	0	17.1575	0.0000	3.1799	3.0256	2.2017
162	9120	2352	0	0	17.0503	0.0000	3.1445	3.0741	2.2457
163	9213	2445	0	0	16.9497	0.0000	3.1143	3.1444	2.2873
164	9313	2547	0	0	16.8415	0.0000	3.0821	3.1929	2.3317
165	9410	2644	0	0	16.7366	0.0000	3.0504	3.2322	2.3743
166	9512	2748	0	0	16.6339	0.0000	3.0193	3.2756	2.4161
167	9611	2849	0	0	16.5098	0.0000	2.9866	3.3104	2.4660
168	9714	2952	0	0	16.3964	0.0000	2.9572	3.3978	2.5129
169	9822	3061	0	0	16.2875	0.0000	2.9250	3.4452	2.5575
170	9922	3161	0	0	16.1670	0.0000	2.8912	3.4957	2.6063
171	10043	3282	0	0	16.0610	0.0000	2.8627	3.5279	2.6502
172	10152	3391	0	0	15.9248	0.0000	2.8284	3.5615	2.7049
173	10247	3487	0	0	15.8095	0.0000	2.7977	3.6087	2.7526
174	10361	3601	0	0	15.7129	0.0000	2.7716	3.6504	2.7925
175	10479	3720	0	0	15.5914	0.0000	2.7396	3.6848	2.8410
176	10605	3846	0	0	15.4757	0.0000	2.7070	3.7102	2.8879
177	10734	3976	0	0	15.3558	0.0000	2.6736	3.7433	2.9356
178	10854	4096	0	0	15.2287	0.0000	2.6417	3.7846	2.9862
179	10979	4221	0	0	15.1092	0.0000	2.6102	3.8224	3.0345
180	11094	4336	0	0	14.9912	0.0000	2.5774	3.8441	3.0818
181	11226	4469	0	0	14.8871	0.0000	2.5485	3.8687	3.1235
182	11358	4602	1	0	14.7661	0.0000	2.5152	3.8915	3.1708
183	11483	4727	4	0	14.6527	0.0000	2.4816	3.9152	3.2156
184	11621	4866	4	0	14.5473	0.0000	2.4505	3.9281	3.2572
185	11768	5011	8	0	14.4243	0.0000	2.4184	3.9513	3.3048
186	11915	5160	7	0	14.3036	0.0000	2.3836	3.9627	3.3519
187	12094	5335	14	0	14.1799	0.0000	2.3492	3.9789	3.4000
188	12224	5460	21	0	14.0382	0.0000	2.3080	3.9825	3.4542
189	12353	5585	25	0	13.9427	0.0000	2.2794	3.9820	3.4927
190	12497	5724	31	0	13.8453	0.0000	2.2506	3.9889	3.5299
191	12648	5870	39	0	13.7473	0.0000	2.2206	3.9964	3.5674
192	12815	6030	51	0	13.6367	0.0000	2.1888	3.9823	3.6088
193	12980	6186	63	0	13.5183	0.0000	2.1537	4.0058	3.6535
194	13117	6316	71	0	13.4172	0.0000	2.1207	4.0480	3.6916
195	13295	6485	84	0	13.3290	0.0000	2.0921	4.0667	3.7249
196	13453	6635	92	0	13.2189	0.0000	2.0559	4.0986	3.7646
197	13610	6780	109	0	13.1136	0.0000	2.0245	4.1295	3.8041
198	13760	6911	135	0	13.0297	0.0000	1.9936	4.1619	3.8351
199	13919	7068	141	0	12.9513	0.0000	1.9660	4.1748	3.8633
200	14095	7236	151	0	12.8466	0.0000	1.9368	4.2096	3.9012
201	14253	7381	166	0	12.7424	0.0000	1.9036	4.2289	3.9396
202	14405	7522	178	0	12.6594	0.0000	1.8756	4.2322	3.9701
203	14580	7690	187	0	12.5734	0.0000	1.8485	4.2422	4.0014
204	14755	7864	190	0	12.4680	0.0000	1.8176	4.2580	4.0403
205	14946	8043	206	0	12.3591	0.0000	1.7871	4.2735	4.0814
206	15147	8229	223	0	12.2622	0.0000	1.7548	4.3027	4.1172
207	15310	8390	225	0	12.1605	0.0000	1.7217	4.3161	4.1537
208	15485	8558	233	0	12.0610	0.0000	1.6940	4.3277	4.1916
209	15666	8727	250	0	11.9630	0.0000	1.6656	4.3382	4.2288
210	15834	8877	272	0	11.8693	0.0000	1.6369	4.3566	4.2634
211	16007	9035	289	0	11.7901	0.0000	1.6119	4.3762	4.2918
212	16198	9215	303	0	11.7118	0.0000	1.5864	4.3975	4.3191
213	16347	9350	320	0	11.6178	0.0000	1.5562	4.4003	4.3522
214	16495	9483	338	0	11.5435	0.0000	1.5356	4.4228	4.3796
215	16646	9625	347	0	11.4803	0.0000	1.5141	4.4341	4.4009
216	16793	9768	355	0	11.4061	0.0000	1.4924	4.4445	4.4272
217	16944	9914	361	0	11.3282	0.0000	1.4714	4.4619	4.4560
218	17104	10074	363	0	11.2449	0.0000	1.4505	4.4680	4.4879
219	17242	10205	371	0	11.1517	0.0000	1.4278	4.4740	4.5244
220	17368	10332	372	0	11.0826	0.0000	1.4096	4.4980	4.5517
221	17501	10459	381	0	11.0096	0.0000	1.3931	4.5087	4.5805
222	17637	10579	399	0	10.9440	0.0000	1.3755	4.5185	4.6051
223	17756	10688	413	0	10.8870	0.0000	1.3589	4.5311	4.6247
224	17857	10781	426	0	10.8353	0.0000	1.3436	4.5426	4.6424
225	17981	10899	435	0	10.7930	0.0000	1.3306	4.5603	4.6566
226	18094	11003	447	0	10.7357	0.0000	1.3152	4.5731	4.6764
227	18223	11126	459	0	10.6910	0.0000	1.3006	4.5816	4.6902
228	18328	11226	466	0	10.6347	0.0000	1.2842	4.5969	4.7087
229	18451	11346	472	0	10.5888	0.0000	1.2710	4.6451	4.7246
230	18552	11439	480	0	10.5265	0.0000	1.2557	4.6958	4.7477
231	18637	11522	484	0	10.4832	0.0000	1.2442	4.7297	4.7636
232	18724	11611	486	0	10.4481	0.0000	1.2330	4.7465	4.7754
233	18819	11707	489	0	10.3984	0.0000	1.2224	4.7716	4.7946
234	18902	11784	498	0	10.3430	0.0000	1.2115	4.8072	4.8166
235	19002	11879	505	0	10.3048	0.0000	1.2017	4.8439	4.8311
236	19085	11963	505	0	10.2571	0.0000	1.1903	4.9052	4.8473
237	19159	12034	509	0	10.2171	0.0000	1.1801	4.9373	4.8620
238	19234	12099	522	0	10.1826	0.0000	1.1720	4.9670	4.8751
239	19303	12157	535	0	10.1574	0.0000	1.1641	5.0075	4.8829
240	19368	12217	541	0	10.1395	0.0000	1.1567	5.0227	4.8860
