step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
89	435	54	0	0	19.9138	12.4743	4.9053	0.2071	1.0140
90	436	55	0	0	19.9071	12.4723	4.9009	0.2158	1.0151
91	440	59	0	0	19.9071	12.4724	4.9007	0.2003	1.0151
92	444	63	0	0	19.9014	12.4569	4.8955	0.1796	1.0164
93	447	66	0	0	19.8914	12.4495	4.8877	0.2206	1.0184
94	452	71	0	0	19.8870	12.4470	4.8848	0.2197	1.0190
95	454	74	0	0	19.8737	12.4422	4.8735	0.2356	1.0218
96	456	76	0	0	19.8670	12.4653	4.8691	0.2371	1.0227
97	457	77	0	0	19.8619	12.4649	4.8650	0.2339	1.0237
98	457	77	0	0	19.8593	12.4637	4.8629	0.2253	1.0243
99	462	82	0	0	19.8587	12.4640	4.8620	0.2216	1.0246
100	465	85	0	0	19.8439	12.4621	4.8507	0.2171	1.0272
101	469	89	0	0	19.8377	12.4618	4.8449	0.2153	1.0288
102	472	92	0	0	19.8294	12.4598	4.8378	0.2192	1.0306
103	477	97	0	0	19.8234	12.4208	4.8323	0.2410	1.0320
104	485	105	0	0	19.8110	12.4195	4.8226	0.2421	1.0343
105	491	111	0	0	19.7923	12.4115	4.8093	0.2444	1.0372
106	497	117	0	0	19.7775	12.3901	4.7979	0.3005	1.0398
107	502	122	0	0	19.7632	12.3826	4.7878	0.3458	1.0422
108	506	126	0	0	19.7487	12.3651	4.7742	0.3311	1.0458
109	509	129	0	0	19.7402	12.3614	4.7687	0.3690	1.0469
110	514	134	0	0	19.7352	12.3592	4.7648	0.3692	1.0478
111	518	138	0	0	19.7242	12.3566	4.7575	0.3726	1.0492
112	522	142	0	0	19.7154	12.3552	4.7519	0.3827	1.0503
113	529	149	0	0	19.7048	12.3502	4.7430	0.3867	1.0523
114	538	158	0	0	19.6886	12.3392	4.7296	0.3739	1.0557
115	545	165	0	0	19.6671	12.3257	4.7115	0.3788	1.0602
116	550	170	0	0	19.6496	12.3138	4.6980	0.4345	1.0634
117	557	177	0	0	19.6407	12.3088	4.6921	0.4586	1.0646
118	565	185	0	0	19.6237	12.3019	4.6791	0.4896	1.0675
119	574	194	0	0	19.6027	12.2871	4.6620	0.5147	1.0717
120	580	200	0	0	19.5792	12.2752	4.6427	0.5163	1.0764
121	589	209	0	0	19.5635	12.2676	4.6301	0.5192	1.0797
122	596	216	0	0	19.5364	12.2562	4.6070	0.5065	1.0856
123	605	225	0	0	19.5198	12.2452	4.5927	0.5249	1.0893
124	616	236	0	0	19.5012	12.2374	4.5800	0.5701	1.0921
125	624	244	0	0	19.4717	12.2170	4.5552	0.5718	1.0983
126	633	253	0	0	19.4516	5.5014	4.5408	0.6072	1.1020
127	643	263	0	0	19.4288	5.4976	4.5230	0.6287	1.1063
128	657	277	0	0	19.4023	5.4944	4.5009	0.6317	1.1118
