time_hr	parent_id	parent_ecDNA_before	parent_ecDNA_after	daughter_id	daughter_ecDNA	x	y	generation
17.0	6868	20	19	6870	19	922	904	1
18.0	6868	19	16	6871	21	922	904	2
19.0	6868	16	23	6872	9	922	904	3
26.0	6867	20	18	6873	21	1000	1000	1
33.0	6872	9	11	6874	7	907	918	4
37.0	6870	19	20	6875	18	1004	1046	2
38.0	6869	20	21	6876	18	1104	1077	1
39.0	6872	11	11	6877	11	907	918	5
43.0	6870	20	26	6878	12	1123	1040	3
44.0	6875	18	16	6879	20	970	1061	3
44.0	6871	21	19	6880	23	907	940	3
46.0	6868	23	23	6881	23	922	904	4
47.0	6867	18	16	6882	20	1000	1000	2
56.0	6872	11	13	6883	9	907	918	6
57.0	6869	21	20	6884	21	1106	1027	2
58.0	6868	23	24	6885	21	922	904	5
59.0	6870	26	28	6886	23	1288	1077	4
59.0	6868	24	23	6887	24	922	904	6
60.0	6870	28	29	6888	26	1288	1077	5
61.0	6875	16	21	6889	9	806	1030	4
61.0	6870	29	29	6890	27	1345	1086	6
63.0	6871	19	19	6891	17	892	955	4
64.0	6879	20	21	6892	18	991	1089	4
65.0	6874	7	5	6893	9	882	923	5
66.0	6867	16	13	6894	18	1000	1000	3
66.0	6876	18	18	6895	18	907	1015	2
66.0	6873	21	22	6896	20	1089	1158	2
66.0	6877	11	13	6897	8	843	930	6
68.0	6872	13	12	6898	14	946	929	7
71.0	6868	23	21	6899	24	912	894	7
72.0	6881	23	28	6900	17	959	975	5
72.0	6869	20	19	6901	21	1106	1027	3
72.0	6872	12	10	6902	14	946	929	8
73.0	6884	21	22	6903	19	1157	1163	3
74.0	6890	27	23	6904	28	1254	1040	7
75.0	6885	21	24	6905	18	915	908	6
75.0	6873	22	20	6906	23	1089	1158	3
75.0	6881	28	31	6907	23	959	975	6
76.0	6869	19	16	6908	21	1106	1027	4
76.0	6882	20	25	6909	13	1447	995	3
76.0	6873	20	22	6910	17	1137	1158	4
77.0	6894	18	17	6911	17	1074	981	4
77.0	6882	25	28	6912	20	1447	995	4
77.0	6880	23	25	6913	21	936	952	4
77.0	6875	21	18	6914	23	804	979	5
78.0	6871	19	19	6915	18	892	955	5
78.0	6880	25	19	6916	29	936	952	5
79.0	6878	12	11	6917	12	1036	1033	4
80.0	6884	22	21	6918	21	1255	1191	4
80.0	6870	29	27	6919	29	1531	874	7
81.0	6879	21	21	6920	21	991	1089	5
81.0	6871	19	16	6921	19	892	955	6
81.0	6873	22	23	6922	21	1208	1194	5
82.0	6868	21	25	6923	14	912	894	8
82.0	6874	5	7	6924	3	871	934	6
82.0	6876	18	17	6925	19	899	1060	3
83.0	6871	16	14	6926	17	892	955	7
83.0	6894	17	20	6927	12	1074	981	5
83.0	6895	18	17	6928	18	861	1115	3
84.0	6884	21	17	6929	23	1255	1191	5
84.0	6867	13	10	6930	15	1000	1000	4
85.0	6876	17	15	6931	18	899	1060	4
85.0	6892	18	21	6932	15	991	1073	5
87.0	6883	9	10	6933	8	924	933	7
87.0	6878	11	7	6934	14	1036	1033	5
87.0	6872	10	9	6935	10	946	929	9
88.0	6886	23	20	6936	24	1465	773	5
88.0	6923	14	14	6937	13	897	879	9
88.0	6873	23	24	6938	22	1208	1194	6
89.0	6873	24	26	6939	20	1208	1194	7
89.0	6869	16	17	6940	14	1082	1034	5
89.0	6916	29	28	6941	28	918	1026	6
89.0	6899	24	23	6942	24	885	824	8
90.0	6871	14	11	6943	17	892	955	8
90.0	6868	25	31	6944	18	912	894	9
90.0	6885	24	21	6945	26	915	908	7
90.0	6909	13	13	6946	13	1380	977	4
90.0	6891	17	14	6947	18	945	1013	5
90.0	6872	9	11	6948	7	946	929	10
90.0	6880	19	17	6949	20	936	970	6
90.0	6873	26	26	6950	26	1208	1194	8
91.0	6890	23	20	6951	26	1206	1020	8
92.0	6893	9	8	6952	9	889	934	6
92.0	6875	18	18	6953	18	804	979	6
93.0	6869	17	18	6954	16	1082	1034	6
93.0	6893	8	7	6955	9	889	934	7
93.0	6870	27	33	6956	21	1741	867	8
93.0	6899	23	19	6957	24	885	803	9
93.0	6910	17	15	6958	19	1153	1142	5
93.0	6894	20	18	6959	21	1170	994	6
94.0	6910	15	15	6960	15	1153	1142	6
94.0	6869	18	16	6961	20	1082	1034	7
94.0	6912	20	21	6962	18	1372	884	5
94.0	6872	11	10	6963	10	946	929	11
95.0	6879	21	26	6964	16	1176	1103	6
95.0	6888	26	36	6965	16	1399	949	6
95.0	6896	20	18	6966	21	1027	1071	3
95.0	6867	10	9	6967	10	1000	1000	5
96.0	6873	26	27	6968	23	1228	1309	9
96.0	6897	8	8	6969	8	829	943	7
96.0	6891	14	10	6970	15	945	1013	6
96.0	6909	13	9	6971	15	1380	977	5
96.0	6889	9	13	6972	5	758	1027	5
96.0	6912	21	21	6973	21	1372	884	6
97.0	6907	23	23	6974	23	948	1051	7
97.0	6885	21	21	6975	18	905	898	8
97.0	6889	13	14	6976	11	758	1027	6
97.0	6938	22	22	6977	20	1141	1304	7
97.0	6898	14	16	6978	12	912	909	8
97.0	6895	17	12	6979	21	861	1115	4
97.0	6896	18	15	6980	19	1027	1071	4
97.0	6881	31	26	6981	34	1023	960	7
97.0	6901	21	16	6982	24	1014	1038	4
97.0	6874	7	8	6983	5	858	921	7
97.0	6868	31	23	6984	37	878	860	10
98.0	6910	15	16	6985	13	1153	1142	7
98.0	6882	28	30	6986	25	1539	753	5
98.0	6898	16	17	6987	14	912	909	9
98.0	6933	8	5	6988	11	924	951	8
99.0	6922	21	20	6989	18	1257	1047	6
99.0	6915	18	17	6990	18	744	1084	6
99.0	6902	14	14	6991	12	936	953	9
99.0	6903	19	20	6992	18	950	1320	4
99.0	6870	33	37	6993	29	1810	854	9
99.0	6905	18	15	6994	20	874	906	7
99.0	6907	23	19	6995	27	948	1051	8
99.0	6882	30	26	6996	32	1539	753	6
99.0	6887	24	29	6997	18	871	832	7
100.0	6904	28	23	6998	29	1207	1265	8
100.0	6918	21	19	6999	21	1295	1290	5
101.0	6910	16	12	7000	19	1153	1142	8
101.0	6883	10	10	7001	10	910	967	8
101.0	6938	22	23	7002	18	1174	1487	8
101.0	6884	17	14	7003	19	1255	1191	6
101.0	6937	13	12	7004	14	949	810	10
102.0	6956	21	24	7005	17	1761	732	9
102.0	6914	23	26	7006	20	824	979	6
102.0	6913	21	25	7007	16	948	1030	5
102.0	6871	11	10	7008	11	892	973	9
102.0	6967	10	13	7009	6	1017	982	6
102.0	6923	14	11	7010	16	932	843	10
103.0	6892	21	20	7011	20	991	1073	6
103.0	6921	19	20	7012	18	890	942	7
103.0	6870	37	38	7013	35	1952	821	10
103.0	6875	18	21	7014	15	804	979	7
104.0	6888	36	30	7015	42	1401	882	7
104.0	6894	18	19	7016	17	1170	994	7
104.0	6925	19	17	7017	19	899	1080	4
105.0	6919	29	23	7018	34	1454	1119	8
105.0	6890	20	25	7019	15	1206	1020	9
105.0	6897	8	7	7020	9	829	943	8
105.0	6938	23	27	7021	17	1174	1487	9
105.0	6867	9	8	7022	9	1000	1000	6
105.0	6899	19	18	7023	20	885	803	10
105.0	6960	15	11	7024	19	1193	1189	7
105.0	6920	21	17	7025	24	979	1077	6
105.0	6873	27	26	7026	28	1166	1454	10
105.0	6870	38	38	7027	38	1999	786	11
