step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
86	6892	66	0	0	19.8505	11.9635	4.5243	0.4992	1.0801
87	6895	69	0	0	19.8508	11.9639	4.5254	0.5059	1.0802
88	6897	72	0	0	19.8452	12.2331	4.5190	0.4935	1.0823
89	6900	76	0	0	19.8404	12.2193	4.5141	0.5169	1.0844
90	6908	84	0	0	19.8336	12.1934	4.5072	0.5261	1.0873
91	6909	85	0	0	19.8195	11.8421	4.4940	0.4968	1.0930
92	6910	87	0	0	19.8179	11.8388	4.4939	0.5690	1.0942
93	6914	93	0	0	19.8145	11.8270	4.4897	0.5675	1.0957
94	6918	97	0	0	19.8048	11.7941	4.4803	0.5698	1.0995
95	6922	101	0	0	19.7979	11.7735	4.4741	0.5910	1.1026
96	6928	107	0	0	19.7909	11.7482	4.4677	0.6121	1.1056
97	6938	118	0	0	19.7806	11.7139	4.4575	0.6174	1.1099
98	6941	122	0	0	19.7611	11.6396	4.4404	0.6265	1.1178
99	6949	131	0	0	19.7547	11.6193	4.4365	0.6557	1.1212
100	6950	133	0	0	19.7406	11.5706	4.4228	0.7005	1.1269
101	6951	138	0	0	19.7378	11.5660	4.4213	0.7408	1.1287
102	6957	144	0	0	19.7295	11.5394	4.4133	0.7307	1.1321
103	6961	148	0	0	19.7196	11.4979	4.4054	0.7556	1.1362
104	6964	151	0	0	19.7141	11.4767	4.4011	0.7860	1.1387
105	6972	161	0	0	19.7094	11.4590	4.3971	0.8069	1.1409
106	6982	171	0	0	19.6941	11.4161	4.3834	0.8165	1.1468
107	6988	178	0	0	19.6780	11.2044	4.3709	0.8308	1.1536
108	6995	186	0	0	19.6672	11.1709	4.3632	0.8513	1.1585
109	7005	196	0	0	19.6529	11.1161	4.3522	0.8821	1.1645
110	7009	200	0	0	19.6357	11.2190	4.3375	0.8980	1.1717
111	7021	212	0	0	19.6291	11.2017	4.3332	0.8881	1.1752
112	7033	224	0	0	19.6082	11.1326	4.3165	0.9265	1.1835
113	7042	234	0	0	19.5878	11.0599	4.3025	0.9497	1.1922
114	7050	242	0	0	19.5702	10.9938	4.2909	1.0051	1.1999
115	7057	249	0	0	19.5562	10.9333	4.2826	1.0609	1.2061
116	7068	262	0	0	19.5447	10.8943	4.2747	1.1168	1.2113
117	7083	277	0	0	19.5233	10.8087	4.2597	1.1165	1.2200
118	7098	292	0	0	19.4982	10.7424	4.2424	1.1681	1.2305
119	7113	308	0	0	19.4728	10.6607	4.2260	1.2112	1.2415
120	7128	323	0	0	19.4448	10.5593	4.2096	1.2271	1.2534
121	7137	333	0	0	19.4193	10.4841	4.1927	1.2568	1.2645
122	7147	344	0	0	19.4036	10.4306	4.1850	1.2801	1.2717
123	7164	361	0	0	19.3855	10.3749	4.1734	1.3166	1.2794
124	7183	380	0	0	19.3599	10.3007	4.1568	1.3712	1.2899
125	7205	403	0	0	19.3268	10.1954	4.1383	1.3829	1.3036
126	7221	420	0	0	19.2889	10.0769	4.1170	1.4430	1.3195
127	7243	442	0	0	19.2626	10.0001	4.1020	1.4805	1.3313
128	7260	460	0	0	19.2261	9.8760	4.0839	1.5203	1.3465
129	7275	476	0	0	19.1958	9.7787	4.0696	1.5718	1.3598
130	7291	492	0	0	19.1697	9.7057	4.0567	1.6172	1.3713
131	7309	510	0	0	19.1447	9.6325	4.0437	1.6590	1.3819
132	7331	533	0	0	19.1141	9.5440	4.0283	1.6693	1.3947
133	7349	552	0	0	19.0755	4.0761	4.0109	1.7167	1.4109
134	7373	577	0	0	19.0458	4.2342	3.9970	1.7671	1.4241
135	7392	598	0	0	19.0052	4.1536	3.9798	1.7977	1.4409
136	7412	618	0	0	18.9727	4.0806	3.9639	1.8402	1.4551
137	7440	647	0	0	18.9395	4.0114	3.9497	1.8808	1.4693
138	7477	686	0	0	18.8919	8.8339	3.9295	1.9069	1.4888
139	7505	714	0	0	18.8276	8.7055	3.9047	1.9551	1.5154
140	7532	742	0	0	18.7845	8.5807	3.8877	2.0189	1.5349
141	7560	771	0	0	18.7387	1.6552	3.8711	2.0700	1.5544
142	7601	812	0	0	18.6923	1.5384	3.8544	2.1546	1.5743
143	7647	858	0	0	18.6279	1.3098	3.8301	2.1909	1.6008
144	7687	898	0	0	18.5544	1.0902	3.8041	2.2511	1.6317
145	7718	929	0	0	18.4914	0.9060	3.7830	2.3197	1.6591
146	7743	955	0	0	18.4419	0.7485	3.7679	2.3719	1.6809
147	7775	987	0	0	18.4017	0.6448	3.7525	2.4365	1.6988
148	7808	1020	0	0	18.3502	0.5052	3.7364	2.4829	1.7202
149	7846	1059	0	0	18.2997	0.3818	3.7182	2.5372	1.7417
150	7875	1088	0	0	18.2375	0.2228	3.6981	2.5865	1.7677
151	7917	1130	0	0	18.1918	0.1054	3.6850	2.6153	1.7880
152	7946	1161	0	0	18.1253	0.0469	3.6659	2.6594	1.8153
153	7981	1196	0	0	18.0817	0.0000	3.6526	2.7110	1.8350
154	8016	1233	0	0	18.0270	0.0000	3.6376	2.7425	1.8579
155	8055	1272	0	0	17.9678	0.0000	3.6203	2.7833	1.8829
156	8099	1316	0	0	17.9082	0.0000	3.6024	2.8219	1.9083
157	8145	1362	0	0	17.8402	0.0000	3.5850	2.8685	1.9369
158	8192	1409	0	0	17.7697	0.0000	3.5652	2.9274	1.9668
159	8229	1447	0	0	17.6984	0.0000	3.5456	2.9529	1.9971
160	8293	1514	0	0	17.6425	0.0000	3.5312	3.0110	2.0216
161	8340	1562	0	0	17.5444	0.0000	3.5053	3.0608	2.0612
162	8385	1609	0	0	17.4737	0.0000	3.4860	3.1203	2.0923
163	8442	1666	0	0	17.4016	0.0000	3.4683	3.1695	2.1231
164	8494	1718	1	0	17.3174	0.0000	3.4481	3.2079	2.1583
165	8539	1763	1	0	17.2419	0.0000	3.4298	3.2540	2.1906
166	8604	1828	1	0	17.1752	0.0000	3.4147	3.2916	2.2194
167	8654	1878	1	0	17.0790	0.0000	3.3897	3.3297	2.2589
168	8702	1926	1	0	17.0092	0.0000	3.3741	3.3779	2.2896
169	8758	1983	1	0	16.9387	0.0000	3.3596	3.4177	2.3195
170	8815	2042	1	0	16.8584	0.0000	3.3414	3.4542	2.3530
171	8870	2098	1	0	16.7719	0.0000	3.3214	3.5015	2.3893
172	8913	2142	1	0	16.6938	0.0000	3.3031	3.5369	2.4227
173	8960	2189	1	0	16.6343	0.0000	3.2874	3.5633	2.4486
174	9011	2240	1	0	16.5686	0.0000	3.2725	3.5917	2.4761
175	9061	2290	1	0	16.4993	0.0000	3.2552	3.6175	2.5050
176	9120	2351	1	0	16.4237	0.0000	3.2404	3.6364	2.5367
177	9167	2398	1	0	16.3441	0.0000	3.2208	3.6602	2.5699
178	9235	2468	1	0	16.2819	0.0000	3.2075	3.6862	2.5968
179	9305	2538	1	0	16.1913	0.0000	3.1859	3.7214	2.6335
180	9365	2600	1	0	16.0992	0.0000	3.1642	3.7399	2.6718
181	9426	2662	1	0	16.0215	0.0000	3.1454	3.7628	2.7053
182	9472	2710	1	0	15.9420	0.0000	3.1251	3.7910	2.7384
183	9522	2761	0	0	15.8819	0.0000	3.1115	3.8188	2.7645
184	9590	2829	0	0	15.8155	0.0000	3.0961	3.8334	2.7920
185	9652	2890	3	0	15.7320	0.0000	3.0753	3.8519	2.8262
186	9711	2945	10	0	15.6555	0.0000	3.0552	3.8491	2.8584
187	9764	2995	14	0	15.5990	0.0000	3.0369	3.8471	2.8824
188	9837	3069	16	0	15.5427	0.0000	3.0233	3.8557	2.9055
189	9901	3132	17	0	15.4552	0.0000	3.0021	3.8624	2.9403
190	9964	3192	23	0	15.3861	0.0000	2.9836	3.8733	2.9694
191	10026	3250	30	0	15.3225	0.0000	2.9666	3.8675	2.9957
192	10083	3305	33	0	15.2612	0.0000	2.9479	3.8624	3.0209
193	10142	3360	38	0	15.1992	0.0000	2.9314	3.8547	3.0463
194	10200	3418	41	0	15.1451	0.0000	2.9137	3.8207	3.0686
195	10259	3471	49	0	15.0805	0.0000	2.8982	3.8249	3.0945
196	10317	3528	51	0	15.0262	0.0000	2.8829	3.8156	3.1171
197	10384	3594	52	0	14.9679	0.0000	2.8661	3.8115	3.1405
198	10451	3657	58	0	14.8946	0.0000	2.8494	3.8154	3.1698
199	10525	3728	62	0	14.8236	0.0000	2.8320	3.8106	3.1992
200	10595	3797	65	0	14.7512	0.0000	2.8134	3.8101	3.2286
201	10663	3862	70	0	14.6839	0.0000	2.7947	3.8032	3.2559
202	10730	3923	79	0	14.6167	0.0000	2.7785	3.8067	3.2829
203	10788	3972	95	0	14.5627	0.0000	2.7617	3.7953	3.3050
204	10842	4016	108	0	14.5252	0.0000	2.7474	3.7699	3.3203
205	10913	4076	122	0	14.4919	0.0000	2.7337	3.7450	3.3335
206	10984	4142	132	0	14.4430	0.0000	2.7160	3.7140	3.3522
207	11040	4191	144	0	14.3868	0.0000	2.6993	3.6835	3.3739
208	11101	4248	150	0	14.3427	0.0000	2.6850	3.6858	3.3919
