step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
121	62879	270	0	0	19.3571	10.5740	3.4273	0.4886	1.3667
122	62886	284	0	0	19.3413	10.3794	3.4242	0.5055	1.3726
123	62900	303	0	0	19.3209	10.2843	3.4196	0.5182	1.3791
124	62912	320	0	0	19.2936	10.2669	3.4139	0.5596	1.3868
125	62919	333	0	0	19.2685	10.1828	3.4089	0.5826	1.3952
126	62927	350	0	0	19.2490	9.8775	3.4055	0.5866	1.4037
127	62933	370	0	0	19.2251	9.7678	3.3998	0.6001	1.4125
128	62931	381	0	0	19.1966	9.6377	3.3947	0.5857	1.4221
129	62942	396	0	0	19.1799	9.5690	3.3922	0.6019	1.4311
130	62953	417	0	0	19.1588	9.4831	3.3873	0.6093	1.4401
131	62962	434	0	0	19.1297	9.3675	3.3819	0.6237	1.4499
132	62970	453	0	0	19.1048	9.2642	3.3779	0.6496	1.4598
133	62979	471	0	0	19.0777	9.1598	3.3726	0.6668	1.4701
134	62999	495	0	0	19.0517	9.0575	3.3677	0.6863	1.4806
135	63018	521	0	0	19.0182	8.9166	3.3608	0.7160	1.4919
136	63033	540	0	0	18.9804	8.7801	3.3551	0.7419	1.5043
137	63046	564	0	0	18.9518	8.6566	3.3513	0.7884	1.5166
138	63074	597	0	0	18.9185	8.5276	3.3453	0.8247	1.5294
139	63091	624	0	0	18.8714	8.3324	3.3380	0.8567	1.5438
140	63107	649	0	0	18.8313	8.1690	3.3329	0.8895	1.5588
141	63128	674	0	0	18.7950	8.0077	3.3273	0.9108	1.5739
142	63156	706	0	0	18.7584	7.8379	3.3224	0.8926	1.5891
143	63172	734	0	0	18.7133	7.6450	3.3157	0.9186	1.6052
144	63195	764	0	0	18.6734	7.5031	3.3098	0.9512	1.6215
145	63222	797	0	0	18.6309	7.3311	3.3043	0.9748	1.6382
146	63249	832	0	0	18.5848	7.1427	3.2967	0.9901	1.6556
147	63271	864	0	0	18.5345	6.9453	3.2912	1.0029	1.6737
148	63283	887	0	0	18.4868	0.7540	3.2864	1.0296	1.6922
149	63308	914	0	0	18.4525	0.6519	3.2826	1.0740	1.7098
150	63331	943	0	0	18.4142	0.5180	3.2772	1.1094	1.7270
151	63355	968	0	0	18.3728	0.3837	3.2720	1.1243	1.7442
152	63389	1010	0	0	18.3365	0.2645	3.2677	1.1409	1.7609
153	63410	1039	0	0	18.2803	0.1035	3.2585	1.1803	1.7793
154	63437	1072	0	0	18.2375	0.0000	3.2551	1.2034	1.7976
155	63470	1111	0	0	18.1907	0.0000	3.2492	1.2578	1.8162
156	63501	1151	0	0	18.1369	0.0000	3.2417	1.2802	1.8357
157	63530	1187	0	0	18.0802	5.1618	3.2356	1.3110	1.8563
158	63563	1226	0	0	18.0298	4.9738	3.2292	1.3354	1.8771
159	63601	1268	0	0	17.9771	4.8346	3.2216	1.3559	1.8984
160	63632	1309	0	0	17.9187	4.6119	3.2155	1.3720	1.9203
161	63669	1349	0	0	17.8612	4.4293	3.2093	1.3988	1.9428
162	63686	1374	0	0	17.8050	4.2474	3.2023	1.4558	1.9655
163	63727	1416	0	0	17.7687	4.1250	3.1988	1.4762	1.9864
164	63744	1444	0	0	17.7140	3.9422	3.1899	1.4892	2.0079
165	63773	1476	0	0	17.6747	3.7982	3.1866	1.4943	2.0281
166	63805	1519	0	0	17.6314	3.6405	3.1811	1.5056	2.0477
167	63842	1563	0	0	17.5741	3.4403	3.1746	1.5222	2.0683
168	63869	1600	0	0	17.5141	3.2583	3.1674	1.5500	2.0901
169	63915	1651	0	0	17.4638	3.1031	3.1610	1.5891	2.1117
170	63942	1683	0	0	17.3962	2.8935	3.1527	1.6037	2.1350
171	63981	1727	0	0	17.3516	2.7577	3.1489	1.6167	2.1572
172	64015	1766	0	0	17.2929	2.5810	3.1406	1.6461	2.1799
173	64057	1815	0	0	17.2406	2.4377	3.1347	1.6627	2.2024
174	64081	1848	0	0	17.1774	2.2466	3.1259	1.6757	2.2261
175	64103	1882	0	0	17.1330	2.1360	3.1211	1.6896	2.2485
176	64154	1936	0	0	17.0897	2.0188	3.1151	1.6978	2.2698
177	64191	1981	0	0	17.0229	1.8264	3.1045	1.7084	2.2929
178	64229	2025	0	0	16.9650	1.6536	3.0985	1.7033	2.3164
179	64265	2063	0	0	16.9087	1.5018	3.0897	1.7095	2.3399
180	64289	2096	0	0	16.8610	1.3784	3.0844	1.7012	2.3625
181	64313	2125	0	0	16.8197	1.2670	3.0783	1.7238	2.3838
182	64344	2161	0	0	16.7832	1.1801	3.0734	1.7169	2.4034
183	64370	2194	1	0	16.7408	0.0000	3.0666	1.7228	2.4227
184	64393	2226	4	0	16.6996	0.0000	3.0603	1.7239	2.4413
185	64420	2254	9	0	16.6590	0.9109	3.0545	1.7286	2.4595
186	64457	2290	13	0	16.6264	0.8572	3.0491	1.7300	2.4766
187	64478	2315	14	0	16.5849	0.7725	3.0419	1.7167	2.4939
188	64508	2352	15	0	16.5562	0.0000	3.0376	1.7247	2.5098
189	64537	2385	19	0	16.5147	0.0000	3.0305	1.7229	2.5261
190	64563	2417	23	0	16.4769	0.0000	3.0244	1.7200	2.5423
191	64593	2451	24	0	16.4444	0.0000	3.0177	1.7148	2.5581
192	64624	2482	27	0	16.4079	0.0000	3.0104	1.7045	2.5738
193	64656	2514	32	0	16.3723	0.0000	3.0045	1.6992	2.5891
194	64700	2560	36	0	16.3389	0.0000	2.9963	1.6951	2.6042
195	64728	2589	46	0	16.2909	0.0000	2.9877	1.6881	2.6208
196	64763	2628	50	0	16.2588	0.0000	2.9816	1.6806	2.6364
197	64786	2657	54	0	16.2164	0.0000	2.9735	1.6755	2.6526
198	64835	2703	64	0	16.1856	0.0000	2.9677	1.6611	2.6680
199	64866	2729	72	0	16.1403	0.0000	2.9573	1.6633	2.6847
200	64910	2776	76	0	16.1152	0.0000	2.9521	1.6520	2.6997
201	64945	2816	79	0	16.0654	0.0000	2.9419	1.6477	2.7162
202	64998	2868	84	0	16.0187	0.0000	2.9365	1.6421	2.7332
203	65040	2917	86	0	15.9637	0.0000	2.9273	1.6367	2.7520
204	65073	2952	91	0	15.9144	0.0000	2.9176	1.6257	2.7713
205	65104	2982	97	0	15.8820	0.0000	2.9120	1.6178	2.7892
206	65147	3013	115	0	15.8562	0.0000	2.9060	1.6135	2.8052
207	65197	3052	132	0	15.8324	0.0000	2.8984	1.6102	2.8197
208	65239	3089	143	0	15.7980	0.0000	2.8894	1.5894	2.8344
209	65285	3132	155	0	15.7640	0.0000	2.8814	1.5778	2.8489
210	65329	3175	164	0	15.7282	0.0000	2.8727	1.5735	2.8638
211	65389	3232	168	0	15.6875	0.0000	2.8645	1.5603	2.8792
212	65430	3277	168	0	15.6323	0.0000	2.8541	1.5593	2.8967
213	65477	3328	171	0	15.5894	0.0000	2.8470	1.5520	2.9144
214	65513	3370	173	0	15.5408	0.0000	2.8373	1.5464	2.9331
215	65545	3408	176	0	15.5052	0.0000	2.8303	1.5340	2.9510
216	65595	3450	187	0	15.4753	0.0000	2.8239	1.5317	2.9677
217	65638	3482	202	0	15.4426	0.0000	2.8145	1.4767	2.9839
218	65674	3521	208	0	15.4168	0.0000	2.8083	1.4667	2.9986
219	65741	3588	214	0	15.3850	0.0000	2.8020	1.4564	3.0129
220	65794	3637	225	0	15.3272	0.0000	2.7897	1.4503	3.0304
221	65835	3683	228	0	15.2864	0.0000	2.7824	1.4345	3.0480
222	65885	3741	226	0	15.2489	0.0000	2.7741	1.4311	3.0654
223	65947	3803	229	0	15.2030	0.0000	2.7631	1.4219	3.0839
224	66007	3867	229	0	15.1555	0.0000	2.7531	1.4162	3.1032
225	66056	3913	242	0	15.1050	0.0000	2.7430	1.4091	3.1237
