time_hr	parent_id	parent_ecDNA_before	parent_ecDNA_after	daughter_id	daughter_ecDNA	x	y	generation
24.0	63572	20	16	63574	24	2844	2869	1
25.0	63571	20	21	63575	19	3082	3202	1
27.0	63572	16	19	63576	12	2844	2869	2
28.0	63573	20	21	63577	17	3172	2818	1
28.0	63576	12	9	63578	14	2863	2869	3
32.0	63573	21	21	63579	21	3179	2756	2
33.0	63573	21	22	63580	20	3179	2756	3
34.0	63576	9	7	63581	11	2942	2863	4
39.0	63572	19	19	63582	18	2844	2869	3
43.0	63576	7	7	63583	7	2946	2901	5
45.0	63574	24	27	63584	20	2801	2679	2
49.0	63573	22	23	63585	20	3179	2756	4
54.0	63575	19	23	63586	14	3309	3305	2
55.0	63572	19	14	63587	24	2730	2843	4
55.0	63585	20	19	63588	21	3215	2778	5
57.0	63572	14	15	63589	12	2730	2843	5
58.0	63573	23	14	63590	30	3179	2756	5
58.0	63575	23	18	63591	26	3309	3305	3
58.0	63578	14	16	63592	11	3001	2652	4
60.0	63581	11	9	63593	12	2920	2863	5
61.0	63581	9	11	63594	6	2920	2863	6
61.0	63576	7	6	63595	8	3090	2922	6
63.0	63573	14	16	63596	12	3162	2708	6
63.0	63571	21	24	63597	17	3428	3010	2
63.0	63575	18	19	63598	16	3292	3255	4
64.0	63578	16	13	63599	18	3001	2652	5
64.0	63571	24	22	63600	26	3428	3010	3
65.0	63582	18	16	63601	19	2756	2847	4
65.0	63571	22	21	63602	23	3428	3010	4
66.0	63579	21	20	63603	21	3038	2729	3
68.0	63572	15	16	63604	13	2692	2811	6
68.0	63573	16	21	63605	11	3162	2708	7
68.0	63578	13	13	63606	13	3001	2652	6
69.0	63572	16	15	63607	17	2692	2811	7
69.0	63577	17	15	63608	18	3177	3081	2
70.0	63574	27	28	63609	25	2263	2731	3
70.0	63581	11	15	63610	6	2881	2867	7
71.0	63581	15	15	63611	15	2881	2867	8
72.0	63581	15	14	63612	16	2881	2867	9
72.0	63579	20	16	63613	23	3038	2729	4
72.0	63571	21	21	63614	19	3428	3010	5
73.0	63576	6	7	63615	5	3158	2916	7
73.0	63587	24	28	63616	19	2749	2824	5
74.0	63572	15	12	63617	18	2692	2811	8
74.0	63580	20	19	63618	20	2950	2867	4
74.0	63582	16	18	63619	13	2756	2847	5
74.0	63583	7	8	63620	5	2870	2668	6
75.0	63587	28	31	63621	24	2749	2824	6
75.0	63603	21	23	63622	18	3060	2686	4
75.0	63591	26	23	63623	28	3246	3267	4
75.0	63572	12	13	63624	11	2650	2795	9
75.0	63575	19	16	63625	20	3257	3130	5
76.0	63587	31	28	63626	33	2749	2824	7
76.0	63593	12	13	63627	11	3129	3039	6
77.0	63605	11	10	63628	12	3194	2750	8
77.0	63581	14	16	63629	12	2881	2867	10
78.0	63588	21	24	63630	18	3273	2527	6
78.0	63602	23	24	63631	21	3473	2964	5
78.0	63577	15	14	63632	16	3180	3024	3
78.0	63595	8	6	63633	10	3062	2925	7
79.0	63607	17	19	63634	13	2529	2975	8
80.0	63602	24	24	63635	22	3473	2964	6
80.0	63593	13	15	63636	10	3129	3039	7
80.0	63591	23	26	63637	19	3253	3140	5
81.0	63600	26	27	63638	24	3428	2991	4
81.0	63579	16	13	63639	19	3038	2729	5
81.0	63574	28	27	63640	27	2270	2802	4
82.0	63597	17	18	63641	15	3421	3127	3
83.0	63605	10	13	63642	7	3194	2750	9
83.0	63588	24	27	63643	20	3344	2532	7
85.0	63578	13	8	63644	17	3159	2426	7
85.0	63589	12	11	63645	12	2602	3054	6
85.0	63599	18	24	63646	12	2991	2661	6
85.0	63581	16	18	63647	14	2881	2867	11
86.0	63608	18	12	63648	23	3020	3105	3
86.0	63592	11	14	63649	8	3082	2709	5
