step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
47	63292	14	0	0	19.6962	12.0720	3.5142	0.1939	1.2381
48	63284	14	0	0	19.6963	12.0749	3.5140	0.1849	1.2382
49	63276	15	0	0	19.6965	12.0772	3.5142	0.1811	1.2383
50	63275	15	0	0	19.6954	12.0689	3.5135	0.1821	1.2385
51	63271	15	0	0	19.6954	12.0689	3.5138	0.1811	1.2386
52	63267	15	0	0	19.6955	12.0707	3.5137	0.1793	1.2387
53	63260	15	0	0	19.6956	12.0723	3.5136	0.1791	1.2388
54	63253	16	0	0	19.6958	12.0747	3.5138	0.1792	1.2388
55	63250	18	0	0	19.6947	12.0704	3.5131	0.1801	1.2390
56	63245	18	0	0	19.6921	12.0528	3.5122	0.1742	1.2394
57	63241	19	0	0	19.6920	12.0534	3.5124	0.1833	1.2397
58	63237	22	0	0	19.6908	12.0447	3.5119	0.1905	1.2401
59	63227	22	0	0	19.6866	12.0160	3.5103	0.1867	1.2408
60	63224	23	0	0	19.6865	12.0141	3.5110	0.2064	1.2414
61	63216	25	0	0	19.6852	12.0011	3.5101	0.2048	1.2419
62	63213	25	0	0	19.6825	11.9799	3.5093	0.2015	1.2426
63	63204	28	0	0	19.6822	11.9793	3.5095	0.2086	1.2432
64	63198	30	0	0	19.6783	11.7358	3.5078	0.2109	1.2441
65	63197	32	0	0	19.6753	11.9447	3.5070	0.2231	1.2450
66	63193	33	0	0	19.6724	11.9283	3.5059	0.2267	1.2460
67	63179	33	0	0	19.6709	11.6206	3.5061	0.2273	1.2470
68	63177	36	0	0	19.6711	11.6237	3.5064	0.2272	1.2477
69	63167	38	0	0	19.6671	11.5938	3.5046	0.2291	1.2486
70	63160	40	0	0	19.6643	11.5821	3.5045	0.2375	1.2496
71	63157	41	0	0	19.6615	11.5706	3.5034	0.2404	1.2507
72	63155	44	0	0	19.6599	11.5624	3.5031	0.2409	1.2517
73	63153	46	0	0	19.6557	11.5326	3.5017	0.2440	1.2528
74	63147	50	0	0	19.6527	11.8093	3.5010	0.2479	1.2540
75	63148	55	0	0	19.6472	11.7691	3.4992	0.2544	1.2555
76	63142	57	0	0	19.6399	11.7306	3.4970	0.2791	1.2574
77	63134	59	0	0	19.6366	11.7143	3.4966	0.2883	1.2591
78	63129	63	0	0	19.6340	11.6941	3.4958	0.3034	1.2608
79	63122	64	0	0	19.6285	11.6645	3.4941	0.3121	1.2626
80	63120	67	0	0	19.6269	11.6586	3.4943	0.2996	1.2642
81	63118	70	0	0	19.6228	11.6385	3.4925	0.2989	1.2658
82	63110	71	0	0	19.6185	11.6194	3.4917	0.2998	1.2674
83	63108	73	0	0	19.6170	11.6143	3.4916	0.3026	1.2688
84	63104	73	0	0	19.6142	11.5996	3.4907	0.3088	1.2702
85	63101	77	0	0	19.6141	11.6008	3.4911	0.3035	1.2713
86	63102	82	0	0	19.6088	11.5685	3.4891	0.3068	1.2726
87	63095	88	0	0	19.6014	11.5230	3.4870	0.3190	1.2743
88	63087	91	0	0	19.5927	11.4744	3.4847	0.3410	1.2765
89	63083	95	0	0	19.5882	11.4557	3.4841	0.3458	1.2787
90	63085	102	0	0	19.5825	11.4263	3.4824	0.3488	1.2810
91	63083	107	0	0	19.5724	11.3704	3.4791	0.3436	1.2837
92	63081	111	0	0	19.5648	11.3260	3.4775	0.3517	1.2865
93	63076	114	0	0	19.5587	11.2977	3.4761	0.3633	1.2893
94	63076	118	0	0	19.5542	11.2782	3.4752	0.3695	1.2920
95	63076	123	0	0	19.5484	11.2363	3.4740	0.3963	1.2945
96	63067	124	0	0	19.5410	11.1922	3.4719	0.3994	1.2972
97	63067	130	0	0	19.5391	10.9530	3.4724	0.4070	1.2994
98	63061	134	0	0	19.5308	10.9037	3.4697	0.4172	1.3019
99	63064	140	0	0	19.5248	10.8820	3.4687	0.4242	1.3045
100	63069	154	0	0	19.5162	10.8398	3.4662	0.4239	1.3073
101	63075	162	0	0	19.4964	10.7476	3.4611	0.4332	1.3114
102	63073	167	0	0	19.4836	10.6835	3.4590	0.4549	1.3158
103	63075	175	0	0	19.4755	10.6369	3.4572	0.4723	1.3201
104	63075	180	0	0	19.4639	10.5758	3.4546	0.4833	1.3245
105	63075	186	0	0	19.4560	10.5284	3.4531	0.4949	1.3286
106	63071	192	0	0	19.4472	10.4807	3.4512	0.4992	1.3326
107	63077	203	0	0	19.4384	10.4372	3.4495	0.5063	1.3365
108	63075	208	0	0	19.4227	10.3476	3.4462	0.5265	1.3411
109	63071	213	0	0	19.4144	10.3123	3.4452	0.5470	1.3454
110	63075	223	0	0	19.4070	10.2766	3.4438	0.5604	1.3495
111	63081	238	0	0	19.3928	10.2001	3.4408	0.5726	1.3540
112	63087	252	0	0	19.3709	10.1683	3.4367	0.5865	1.3596
113	63088	262	0	0	19.3496	10.0638	3.4334	0.6098	1.3660
114	63101	278	0	0	19.3342	9.9855	3.4311	0.6389	1.3725
115	63107	290	0	0	19.3108	9.8659	3.4262	0.6551	1.3798
116	63111	301	0	0	19.2922	9.7559	3.4237	0.6738	1.3872
117	63123	318	0	0	19.2755	9.6763	3.4205	0.6955	1.3946
118	63124	326	0	0	19.2509	9.3456	3.4163	0.7120	1.4026
119	63130	337	0	0	19.2376	9.2704	3.4147	0.7372	1.4101
120	63137	352	0	0	19.2215	9.1852	3.4121	0.7691	1.4174
121	63150	367	0	0	19.1996	9.0736	3.4084	0.7825	1.4252
122	63156	384	0	0	19.1771	8.9613	3.4052	0.8093	1.4333
123	63165	398	0	0	19.1518	8.8276	3.4013	0.8209	1.4420
124	63169	410	0	0	19.1301	8.6955	3.3991	0.8605	1.4508
125	63180	425	0	0	19.1118	8.5932	3.3967	0.9069	1.4594
126	63187	440	0	0	19.0896	8.4758	3.3931	0.9488	1.4681
127	63206	467	0	0	19.0672	8.3635	3.3905	0.9766	1.4770
128	63223	489	0	0	19.0283	8.1540	3.3851	0.9980	1.4876
129	63234	508	0	0	18.9944	7.9808	3.3814	1.0208	1.4991
130	63257	537	0	0	18.9656	7.8435	3.3776	1.0622	1.5109
131	63277	560	0	0	18.9233	7.6154	3.3720	1.0951	1.5240
132	63300	584	0	0	18.8878	7.4440	3.3688	1.1535	1.5376
133	63314	601	0	0	18.8515	7.2298	3.3646	1.1754	1.5516
134	63320	617	0	0	18.8249	7.1045	3.3620	1.2079	1.5649
135	63333	634	0	0	18.8007	6.9946	3.3589	1.2385	1.5775
136	63351	658	0	0	18.7753	6.8619	3.3567	1.2584	1.5895
137	63371	681	0	0	18.7400	6.6865	3.3524	1.2767	1.6021
138	63379	703	0	0	18.7051	6.4967	3.3500	1.3071	1.6152
139	63387	717	0	0	18.6719	6.3465	3.3464	1.3565	1.6285
140	63400	736	0	0	18.6497	6.2462	3.3448	1.3842	1.6408
141	63416	758	0	0	18.6221	6.1161	3.3418	1.4094	1.6530
142	63426	775	0	0	18.5894	5.9562	3.3391	1.4356	1.6655
143	63444	796	0	0	18.5634	5.8330	3.3368	1.4520	1.6775
144	63459	816	0	0	18.5325	5.6912	3.3334	1.4795	1.6898
145	63481	841	0	0	18.5025	5.5335	3.3313	1.5023	1.7021
146	63503	866	0	0	18.4655	5.3485	3.3275	1.5387	1.7151
147	63523	893	0	0	18.4279	5.1627	3.3245	1.5828	1.7288
148	63530	913	0	0	18.3878	4.9725	3.3206	1.6061	1.7433
149	63549	937	0	0	18.3571	4.8408	3.3187	1.6296	1.7574
150	63570	963	0	0	18.3217	4.6776	3.3152	1.6537	1.7717
151	63592	987	0	0	18.2828	4.5009	3.3120	1.6574	1.7864
152	63619	1017	0	0	18.2466	4.3385	3.3085	1.6825	1.8012
153	63632	1036	0	0	18.2025	4.1307	3.3049	1.7060	1.8169
154	63645	1059	0	0	18.1726	4.0011	3.3029	1.7269	1.8318
155	63667	1089	0	0	18.1390	3.8590	3.2991	1.7502	1.8466
156	63688	1114	0	0	18.0959	3.6752	3.2945	1.7638	1.8621
157	63699	1138	0	0	18.0580	3.5176	3.2913	1.7945	1.8777
158	63718	1164	0	0	18.0223	3.3610	3.2888	1.8050	1.8931
159	63732	1185	0	0	17.9845	3.2146	3.2846	1.8185	1.9087
160	63747	1203	0	0	17.9528	3.0860	3.2824	1.8348	1.9236
161	63761	1221	0	0	17.9257	2.9785	3.2798	1.8427	1.9377
162	63773	1237	0	0	17.8994	2.8826	3.2774	1.8437	1.9510
163	63784	1253	0	0	17.8758	2.7974	3.2752	1.8524	1.9635
164	63798	1275	0	0	17.8524	2.7039	3.2732	1.8586	1.9752
165	63814	1298	0	0	17.8211	2.5819	3.2697	1.8663	1.9873
166	63832	1327	0	0	17.7877	2.4564	3.2668	1.8693	1.9997
167	63847	1351	0	0	17.7463	2.2986	3.2630	1.8754	2.0134
168	63854	1370	0	0	17.7105	2.1644	3.2602	1.8812	2.0274
169	63874	1392	0	0	17.6822	2.0541	3.2582	1.8823	2.0409
170	63898	1421	0	0	17.6503	1.9373	3.2545	1.8942	2.0544
171	63908	1441	0	0	17.6091	1.7899	3.2506	1.8985	2.0688
172	63911	1454	0	0	17.5791	1.6864	3.2481	1.9028	2.0828
173	63923	1471	0	0	17.5594	1.6178	3.2466	1.9080	2.0954
174	63930	1485	1	0	17.5358	1.5437	3.2433	1.9143	2.1073
175	63953	1517	1	0	17.5157	1.4862	3.2416	1.9094	2.1184
176	63973	1538	1	0	17.4722	1.3361	3.2363	1.9076	2.1311
177	63991	1563	3	0	17.4409	1.2389	3.2336	1.9122	2.1440
178	63998	1575	4	0	17.4058	1.1495	3.2294	1.9005	2.1573
179	64000	1586	4	0	17.3873	1.0958	3.2278	1.9042	2.1693
180	64011	1603	6	0	17.3717	1.0447	3.2261	1.9041	2.1799
181	64028	1620	11	0	17.3486	0.9828	3.2234	1.9054	2.1902
182	64038	1640	12	0	17.3251	0.9308	3.2201	1.8947	2.2005
183	64053	1658	13	0	17.2976	0.8470	3.2170	1.8908	2.2110
184	64069	1678	13	0	17.2722	0.7745	3.2142	1.8985	2.2216
185	64080	1693	19	0	17.2444	0.6876	3.2109	1.8948	2.2324
186	64093	1710	21	0	17.2231	0.6443	3.2084	1.8886	2.2427
187	64101	1723	23	0	17.2002	0.5826	3.2047	1.8885	2.2529
188	64126	1752	25	0	17.1823	0.5398	3.2028	1.8847	2.2625
189	64143	1766	32	0	17.1439	0.4364	3.1970	1.8780	2.2736
190	64158	1782	36	0	17.1234	0.4090	3.1942	1.8703	2.2842
191	64160	1789	40	0	17.1024	0.3799	3.1904	1.8462	2.2943
192	64181	1809	45	0	17.0924	0.3635	3.1897	1.8372	2.3030
193	64196	1829	49	0	17.0670	0.3236	3.1843	1.8216	2.3122
194	64216	1849	56	0	17.0402	0.2646	3.1815	1.8138	2.3218
195	64232	1865	58	0	17.0137	0.2272	3.1766	1.7951	2.3319
196	64235	1876	61	0	16.9920	0.1809	3.1740	1.7931	2.3418
197	64238	1888	64	0	16.9771	0.1466	3.1718	1.7920	2.3507
198	64252	1909	64	0	16.9616	0.1144	3.1697	1.7869	2.3590
199	64262	1919	70	0	16.9346	0.0451	3.1653	1.7789	2.3680
200	64277	1938	73	0	16.9208	0.0371	3.1639	1.7757	2.3763
201	64278	1945	76	0	16.8971	0.0000	3.1595	1.7700	2.3850
202	64305	1977	77	0	16.8870	0.0000	3.1582	1.7668	2.3926
203	64324	1999	78	0	16.8482	0.0000	3.1513	1.7576	2.4024
204	64335	2007	87	0	16.8172	0.0000	3.1486	1.7528	2.4130
205	64342	2020	89	0	16.8064	0.0000	3.1458	1.7319	2.4221
206	64357	2036	93	0	16.7905	0.0000	3.1430	1.7265	2.4306
207	64365	2052	94	0	16.7706	0.0000	3.1397	1.7127	2.4391
208	64373	2058	102	0	16.7500	0.0000	3.1370	1.7118	2.4476
209	64392	2075	109	0	16.7429	0.0000	3.1340	1.7008	2.4547
210	64403	2090	110	0	16.7235	0.0000	3.1298	1.6877	2.4622
211	64424	2111	111	0	16.7046	0.0000	3.1276	1.6741	2.4697
212	64443	2136	112	0	16.6780	0.0000	3.1232	1.6683	2.4782
213	64460	2151	115	0	16.6467	0.0000	3.1187	1.6592	2.4878
214	64466	2165	115	0	16.6269	0.0000	3.1165	1.6545	2.4972
215	64476	2183	116	0	16.6102	0.0000	3.1134	1.6537	2.5061
216	64486	2195	122	0	16.5891	0.0000	3.1107	1.6551	2.5151
217	64506	2212	127	0	16.5744	0.0000	3.1076	1.6484	2.5235
218	64517	2221	138	0	16.5539	0.0000	3.1049	1.6493	2.5319
219	64534	2242	138	0	16.5429	0.0000	3.1018	1.6347	2.5394
220	64546	2264	138	0	16.5187	0.0000	3.0976	1.6237	2.5477
221	64561	2283	139	0	16.4928	0.0000	3.0933	1.6203	2.5568
222	64575	2301	139	0	16.4701	0.0000	3.0897	1.6151	2.5661
223	64586	2320	144	0	16.4487	0.0000	3.0873	1.6199	2.5755
224	64600	2339	144	0	16.4271	0.0000	3.0823	1.6129	2.5849
225	64612	2351	147	0	16.4055	0.0000	3.0794	1.6114	2.5945
226	64638	2374	157	0	16.3921	0.0000	3.0766	1.6110	2.6031
227	64656	2393	163	0	16.3668	0.0000	3.0709	1.6050	2.6125
228	64679	2416	172	0	16.3445	0.0000	3.0676	1.5972	2.6219
229	64691	2425	178	0	16.3184	0.0000	3.0627	1.5908	2.6319
230	64691	2430	183	0	16.3083	0.0000	3.0603	1.5710	2.6405
231	64715	2455	185	0	16.3034	0.0000	3.0581	1.5731	2.6473
232	64732	2470	193	0	16.2763	0.0000	3.0525	1.5627	2.6554
233	64747	2486	201	0	16.2587	0.0000	3.0496	1.5425	2.6634
234	64762	2503	203	0	16.2413	0.0000	3.0452	1.5047	2.6713
235	64777	2523	204	0	16.2227	0.0000	3.0417	1.4932	2.6793
236	64791	2544	200	0	16.2014	0.0000	3.0379	1.4869	2.6876
237	64815	2564	209	0	16.1788	0.0000	3.0336	1.4843	2.6965
238	64833	2589	209	0	16.1570	0.0000	3.0292	1.4782	2.7057
239	64858	2619	211	0	16.1305	0.0000	3.0242	1.4763	2.7156
240	64890	2656	210	0	16.0966	0.0000	3.0185	1.4659	2.7268
241	64915	2683	214	0	16.0563	0.0000	3.0120	1.4532	2.7399
242	64928	2695	219	0	16.0272	0.0000	3.0070	1.4530	2.7532
243	64939	2710	220	0	16.0146	0.0000	3.0043	1.4534	2.7644
244	64950	2719	228	0	16.0010	0.0000	3.0001	1.4501	2.7744
245	64968	2731	237	0	15.9918	0.0000	2.9972	1.4361	2.7826
246	64988	2744	249	0	15.9809	0.0000	2.9936	1.4360	2.7899
247	65002	2760	256	0	15.9683	0.0000	2.9887	1.4201	2.7966
248	65020	2787	254	0	15.9528	0.0000	2.9855	1.4080	2.8032
249	65043	2815	251	0	15.9246	0.0000	2.9806	1.4018	2.8113
250	65066	2842	254	0	15.8955	0.0000	2.9756	1.3972	2.8209
251	65082	2863	253	0	15.8684	0.0000	2.9695	1.4024	2.8314
252	65096	2885	253	0	15.8473	0.0000	2.9655	1.3936	2.8418
253	65118	2910	258	0	15.8265	0.0000	2.9618	1.3925	2.8520
254	65139	2937	263	0	15.8038	0.0000	2.9559	1.3902	2.8625
255	65165	2963	272	0	15.7774	0.0000	2.9492	1.3829	2.8733
256	65185	2982	279	0	15.7516	0.0000	2.9431	1.3678	2.8842
257	65213	3009	284	0	15.7340	0.0000	2.9384	1.3658	2.8941
258	65246	3036	291	0	15.7080	0.0000	2.9320	1.3513	2.9043
259	65274	3063	296	0	15.6831	0.0000	2.9263	1.3407	2.9148
260	65292	3085	298	0	15.6581	0.0000	2.9207	1.3328	2.9256
261	65318	3118	301	0	15.6375	0.0000	2.9166	1.3322	2.9359
262	65344	3147	305	0	15.6065	0.0000	2.9093	1.3231	2.9474
263	65359	3167	310	0	15.5792	0.0000	2.9045	1.3271	2.9593
264	65379	3192	314	0	15.5616	0.0000	2.8995	1.3198	2.9702
265	65400	3211	323	0	15.5394	0.0000	2.8937	1.3100	2.9808
266	65427	3244	324	0	15.5234	0.0000	2.8883	1.3083	2.9903
267	65452	3260	336	0	15.4933	0.0000	2.8815	1.2992	3.0009
268	65487	3300	341	0	15.4784	0.0000	2.8773	1.2849	3.0102
269	65526	3337	346	0	15.4432	0.0000	2.8686	1.2776	3.0215
270	65552	3371	347	0	15.4108	0.0000	2.8612	1.2726	3.0338
271	65581	3406	346	0	15.3808	0.0000	2.8562	1.2756	3.0464
272	65610	3437	350	0	15.3516	0.0000	2.8501	1.2649	3.0593
273	65644	3472	352	0	15.3249	0.0000	2.8443	1.2585	3.0721
274	65675	3496	362	0	15.2940	0.0000	2.8367	1.2618	3.0854
275	65705	3525	367	0	15.2738	0.0000	2.8317	1.2625	3.0976
276	65743	3561	375	0	15.2486	0.0000	2.8251	1.2557	3.1095
277	65775	3594	379	0	15.2180	0.0000	2.8171	1.2458	3.1220
278	65804	3623	383	0	15.1905	0.0000	2.8119	1.2452	3.1345
279	65845	3663	388	0	15.1655	0.0000	2.8051	1.2407	3.1465
280	65884	3714	388	0	15.1309	0.0000	2.7978	1.2306	3.1596
281	65919	3754	391	0	15.0879	0.0000	2.7893	1.2272	3.1747
282	65960	3798	395	0	15.0541	0.0000	2.7819	1.2230	3.1901
283	66006	3851	396	0	15.0170	0.0000	2.7740	1.2146	3.2061
284	66027	3877	399	0	14.9728	0.0000	2.7644	1.2077	3.2234
285	66068	3910	409	0	14.9528	0.0000	2.7618	1.2138	3.2385
286	66120	3950	426	0	14.9275	0.0000	2.7533	1.2126	3.2527
287	66168	3995	435	0	14.8968	0.0000	2.7444	1.2166	3.2670
288	66219	4042	445	0	14.8601	0.0000	2.7359	1.2104	3.2816
289	66274	4089	459	0	14.8269	0.0000	2.7272	1.2190	3.2964
290	66309	4134	460	0	14.7906	0.0000	2.7177	1.2077	3.3116
291	66342	4174	456	0	14.7576	0.0000	2.7112	1.1985	3.3267
292	66383	4219	457	0	14.7262	0.0000	2.7044	1.1988	3.3415
293	66425	4257	469	0	14.6911	0.0000	2.6962	1.1975	3.3570
294	66470	4303	472	0	14.6649	0.0000	2.6886	1.1840	3.3715
295	66513	4357	468	0	14.6311	0.0000	2.6807	1.1758	3.3863
296	66543	4392	474	0	14.5920	0.0000	2.6718	1.1713	3.4024
297	66594	4437	484	0	14.5665	0.0000	2.6657	1.1649	3.4171
298	66641	4478	494	0	14.5329	0.0000	2.6581	1.1697	3.4320
299	66690	4530	501	0	14.5033	0.0000	2.6500	1.1656	3.4464
300	66744	4583	508	0	14.4684	0.0000	2.6405	1.1623	3.4614
