time_hr	parent_id	parent_ecDNA_before	parent_ecDNA_after	daughter_id	daughter_ecDNA	x	y	generation
102.0	6884	12	11	6998	12	713	476	9
103.0	6910	22	21	6999	22	1197	675	6
103.0	6941	24	29	7000	19	854	849	8
103.0	6909	18	14	7001	19	787	576	5
103.0	6935	30	34	7002	26	1304	1551	7
104.0	6897	15	17	7003	13	1174	1410	4
104.0	6890	21	20	7004	20	1037	1174	4
104.0	6925	22	24	7005	20	1050	1117	6
104.0	6894	15	15	7006	14	1063	853	5
104.0	6904	22	23	7007	21	1221	1053	8
104.0	6911	16	14	7008	18	1234	946	6
105.0	6920	13	10	7009	15	898	320	6
105.0	6890	20	23	7010	16	1037	1174	5
105.0	6894	15	20	7011	9	1063	853	6
105.0	6930	15	15	7012	15	1022	1188	4
105.0	6891	11	9	7013	12	861	925	5
105.0	6889	25	24	7014	25	722	807	6
105.0	6887	21	18	7015	23	1032	1055	7
106.0	6943	16	15	7016	16	746	666	8
106.0	6898	14	13	7017	14	1183	1283	7
106.0	6889	24	22	7018	24	722	807	7
106.0	6894	20	18	7019	21	1063	853	7
106.0	6903	18	18	7020	18	1513	1046	7
107.0	6928	13	13	7021	13	1024	1457	6
107.0	6921	16	12	7022	18	1525	850	8
107.0	6886	27	30	7023	24	1150	874	6
107.0	6902	14	11	7024	16	1138	1434	7
107.0	6963	15	18	7025	11	1180	1322	8
107.0	6946	15	10	7026	20	938	1062	6
108.0	6941	29	30	7027	25	854	849	9
108.0	6917	26	25	7028	26	1433	1927	5
108.0	6928	13	16	7029	9	1024	1457	7
108.0	6882	15	15	7030	14	829	1802	7
108.0	6927	19	23	7031	15	1016	971	6
108.0	6945	16	15	7032	16	1112	1112	6
108.0	6933	25	31	7033	18	900	854	6
108.0	6901	35	32	7034	36	749	904	9
108.0	6983	17	21	7035	12	1204	1322	7
108.0	6895	19	14	7036	23	1244	967	5
108.0	6946	10	10	7037	8	938	1062	7
109.0	6888	6	7	7038	4	1102	1175	8
109.0	6912	21	20	7039	22	1401	919	7
109.0	6923	20	13	7040	27	923	313	7
109.0	6956	10	10	7041	10	1347	1162	7
109.0	6895	14	17	7042	11	1291	978	6
109.0	6937	16	19	7043	13	870	497	8
110.0	6899	23	23	7044	23	1028	1073	7
110.0	6939	18	23	7045	12	913	1041	7
110.0	6921	12	14	7046	9	1525	850	9
110.0	6900	25	22	7047	27	1234	1020	5
110.0	6908	25	28	7048	22	960	1055	5
110.0	6906	10	12	7049	7	1304	289	8
110.0	6923	13	13	7050	13	923	313	8
110.0	6888	7	9	7051	4	1102	1175	9
110.0	6937	19	16	7052	22	870	497	9
111.0	6890	23	25	7053	20	1037	1174	6
111.0	6998	12	9	7054	15	805	523	10
111.0	6944	16	19	7055	11	955	1148	6
111.0	6984	14	13	7056	15	1087	1112	8
111.0	6913	26	23	7057	29	978	1055	6
111.0	6878	21	15	7058	26	1095	1011	7
112.0	6942	14	17	7059	10	1459	950	6
112.0	6959	30	36	7060	23	1141	1661	10
112.0	6892	29	35	7061	22	729	1369	7
112.0	6938	19	19	7062	19	1047	832	6
112.0	6931	16	13	7063	18	1127	971	5
112.0	6881	7	4	7064	10	1296	932	11
112.0	6907	19	21	7065	17	705	1290	6
112.0	6885	23	25	7066	20	1385	1482	10
112.0	6896	23	23	7067	23	906	766	7
112.0	6944	19	18	7068	20	955	1148	7
112.0	6879	14	8	7069	19	1053	902	7
112.0	6922	15	14	7070	15	1215	888	10
113.0	6938	19	20	7071	18	1047	832	7
113.0	6947	17	17	7072	16	1170	1015	7
113.0	6920	10	16	7073	4	877	320	7
113.0	6959	36	36	7074	35	1141	1661	11
113.0	6890	25	26	7075	24	1037	1174	7
113.0	6912	20	17	7076	23	1401	919	8
113.0	6924	13	11	7077	14	1133	522	8
113.0	6940	17	18	7078	14	949	1017	5
114.0	6938	20	23	7079	15	1047	832	8
114.0	6908	28	32	7080	24	960	1055	6
114.0	6989	10	7	7081	11	1417	974	11
114.0	6966	20	17	7082	22	1253	976	5
114.0	6977	18	14	7083	20	981	938	7
114.0	6892	35	38	7084	31	729	1369	8
114.0	6918	23	24	7085	22	913	946	5
114.0	6886	30	30	7086	30	1150	874	7
114.0	6970	6	5	7087	7	1202	1013	7
114.0	6882	15	14	7088	16	829	1802	8
114.0	6910	21	20	7089	21	1197	675	7
114.0	6929	28	28	7090	26	1092	1417	6
114.0	6951	24	23	7091	24	889	377	9
115.0	6926	19	17	7092	21	1051	1152	6
115.0	6963	18	16	7093	20	1180	1322	9
115.0	6944	18	18	7094	18	907	1115	8
115.0	6929	28	24	7095	29	1092	1417	7
115.0	6952	12	11	7096	12	1154	1134	7
115.0	6958	25	22	7097	25	852	1230	6
115.0	6890	26	26	7098	25	1037	1174	8
115.0	6951	23	25	7099	20	889	377	10
115.0	6928	16	13	7100	19	1024	1457	8
115.0	6982	14	15	7101	11	1233	495	8
116.0	6982	15	15	7102	13	1233	495	9
116.0	6909	14	18	7103	10	713	545	6
116.0	6932	22	21	7104	22	1255	991	6
116.0	6926	17	17	7105	16	1051	1152	7
116.0	6915	16	14	7106	18	986	1097	6
116.0	6965	15	15	7107	14	1097	1219	7
116.0	6986	25	21	7108	29	558	742	9
116.0	6951	25	22	7109	26	889	377	11
117.0	6889	22	22	7110	22	579	976	8
117.0	6965	15	14	7111	16	1097	1219	8
117.0	6947	17	14	7112	19	1170	1015	8
117.0	7011	9	10	7113	6	1099	889	7
