step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
25	6862	4	0	0	19.9554	12.6982	4.6383	0.1553	1.0342
26	6861	4	0	0	19.9555	12.6982	4.6381	0.1548	1.0342
27	6861	5	0	0	19.9556	12.6984	4.6382	0.1549	1.0342
28	6860	5	0	0	19.9539	12.6890	4.6358	0.1557	1.0349
29	6859	5	0	0	19.9540	12.6880	4.6362	0.1502	1.0349
30	6858	6	0	0	19.9540	12.6880	4.6361	0.1497	1.0349
31	6859	7	0	0	19.9523	12.6769	4.6337	0.1527	1.0356
32	6859	7	0	0	19.9505	12.6712	4.6317	0.1712	1.0364
33	6858	7	0	0	19.9507	12.6720	4.6324	0.1772	1.0364
34	6858	7	0	0	19.9508	12.6720	4.6323	0.1730	1.0364
35	6858	8	0	0	19.9508	12.6718	4.6323	0.1756	1.0364
36	6859	9	0	0	19.9491	12.6080	4.6300	0.1792	1.0371
37	6859	9	0	0	19.9474	12.6568	4.6282	0.1856	1.0378
38	6858	9	0	0	19.9475	12.6568	4.6285	0.1891	1.0379
39	6857	9	0	0	19.9476	12.6569	4.6285	0.1919	1.0379
40	6856	9	0	0	19.9478	12.6571	4.6287	0.1876	1.0379
41	6855	9	0	0	19.9479	12.6573	4.6288	0.1927	1.0379
42	6853	9	0	0	19.9480	12.6574	4.6289	0.1892	1.0378
43	6853	9	0	0	19.9481	12.6575	4.6290	0.1877	1.0378
44	6852	9	0	0	19.9482	12.6577	4.6291	0.1908	1.0378
45	6851	9	0	0	19.9484	12.6596	4.6294	0.1835	1.0378
46	6850	10	0	0	19.9486	12.6598	4.6295	0.1869	1.0377
47	6850	10	0	0	19.9469	12.3519	4.6272	0.1824	1.0384
48	6850	11	0	0	19.9470	12.6531	4.6276	0.1859	1.0384
49	6848	11	0	0	19.9453	12.6457	4.6252	0.1821	1.0391
50	6849	12	0	0	19.9455	12.6460	4.6259	0.1891	1.0391
51	6850	13	0	0	19.9438	12.6419	4.6236	0.1936	1.0398
52	6850	13	0	0	19.9419	12.3312	4.6214	0.1921	1.0406
53	6850	13	0	0	19.9421	12.3318	4.6220	0.2080	1.0407
54	6849	13	0	0	19.9422	12.3325	4.6220	0.2043	1.0406
55	6848	13	0	0	19.9423	12.3330	4.6221	0.2083	1.0406
56	6847	13	0	0	19.9424	12.3332	4.6223	0.2029	1.0406
57	6847	14	0	0	19.9426	12.3334	4.6225	0.2074	1.0405
58	6848	16	0	0	19.9408	12.3266	4.6202	0.2110	1.0412
59	6846	16	0	0	19.9375	12.3131	4.6162	0.2052	1.0426
60	6846	17	0	0	19.9378	12.3129	4.6175	0.2205	1.0427
61	6846	19	0	0	19.9361	12.3062	4.6149	0.2220	1.0434
62	6846	19	0	0	19.9326	12.2921	4.6110	0.2281	1.0448
63	6849	23	0	0	19.9327	12.2929	4.6117	0.2371	1.0450
64	6849	23	0	0	19.9257	12.2612	4.6021	0.2327	1.0477
65	6849	24	0	0	19.9259	12.2619	4.6041	0.2574	1.0480
66	6849	25	0	0	19.9242	12.2577	4.6014	0.2597	1.0486
67	6849	25	0	0	19.9225	12.2503	4.5998	0.2661	1.0494
68	6847	25	0	0	19.9226	12.2511	4.5999	0.2710	1.0494
69	6847	25	0	0	19.9227	12.2518	4.5996	0.2719	1.0494
70	6849	27	0	0	19.9228	12.2528	4.6000	0.2691	1.0494
71	6851	29	0	0	19.9193	12.2376	4.5952	0.2741	1.0507
72	6849	29	0	0	19.9161	12.2266	4.5919	0.2790	1.0521
73	6850	30	0	0	19.9163	12.2282	4.5925	0.2967	1.0522
74	6850	31	0	0	19.9147	12.2238	4.5902	0.2990	1.0528
75	6853	34	0	0	19.9131	12.2162	4.5887	0.2947	1.0535
76	6853	35	0	0	19.9080	12.2048	4.5823	0.3092	1.0555
77	6854	36	0	0	19.9065	12.2013	4.5813	0.3094	1.0564
78	6852	36	0	0	19.9047	12.1922	4.5792	0.3051	1.0571
79	6852	37	0	0	19.9050	12.1949	4.5800	0.3178	1.0572
80	6852	39	0	0	19.9034	12.1875	4.5779	0.3181	1.0578
81	6854	41	0	0	19.9000	12.1731	4.5741	0.3322	1.0592
82	6857	44	0	0	19.8973	12.1694	4.5712	0.3551	1.0604
83	6858	47	0	0	19.8933	12.1611	4.5662	0.3547	1.0620
84	6861	50	0	0	19.8894	12.1542	4.5621	0.3541	1.0637
85	6865	54	0	0	19.8840	12.1268	4.5560	0.3527	1.0659
86	6869	58	0	0	19.8775	12.1027	4.5490	0.3766	1.0687
87	6871	60	0	0	19.8714	12.0871	4.5424	0.3873	1.0713
88	6877	66	0	0	19.8685	12.0763	4.5402	0.3901	1.0727
89	6878	67	0	0	19.8584	12.0467	4.5280	0.4080	1.0767
90	6878	68	0	0	19.8568	12.0452	4.5279	0.4041	1.0778
91	6882	72	0	0	19.8553	12.0402	4.5259	0.4143	1.0785
92	6885	75	0	0	19.8484	12.0179	4.5180	0.4153	1.0812
93	6890	81	0	0	19.8440	12.0075	4.5140	0.4272	1.0832
94	6895	88	0	0	19.8349	11.9808	4.5036	0.4330	1.0869
95	6899	92	0	0	19.8241	11.9473	4.4925	0.4443	1.0914
96	6901	94	0	0	19.8174	11.9216	4.4867	0.4587	1.0945
97	6903	97	0	0	19.8141	11.9139	4.4833	0.4654	1.0961
98	6907	101	0	0	19.8101	11.9033	4.4790	0.4777	1.0978
99	6913	108	0	0	19.8039	11.8764	4.4729	0.4903	1.1003
100	6917	113	0	0	19.7925	11.8486	4.4602	0.5010	1.1049
101	6919	115	0	0	19.7847	11.8284	4.4534	0.5118	1.1085
102	6925	121	0	0	19.7816	11.8202	4.4512	0.5139	1.1101
103	6929	125	0	0	19.7721	11.7887	4.4407	0.5162	1.1139
104	6935	131	0	0	19.7661	11.7793	4.4357	0.5263	1.1166
105	6942	138	0	0	19.7556	11.7377	4.4256	0.5372	1.1209
106	6945	143	0	0	19.7442	11.7003	4.4150	0.5507	1.1257
107	6951	149	0	0	19.7364	11.6809	4.4076	0.5760	1.1292
108	6962	160	0	0	19.7271	11.6527	4.3992	0.5832	1.1332
109	6965	166	0	0	19.7105	11.6029	4.3833	0.5920	1.1398
110	6974	175	0	0	19.7013	11.5824	4.3757	0.6095	1.1441
111	6980	181	0	0	19.6875	11.5381	4.3624	0.6214	1.1498
112	6991	193	0	0	19.6771	11.4929	4.3551	0.6512	1.1544
113	6998	201	0	0	19.6577	11.4385	4.3371	0.6987	1.1623
114	7011	214	0	0	19.6457	11.4041	4.3280	0.7157	1.1678
115	7018	224	0	0	19.6248	11.3451	4.3102	0.7366	1.1763
116	7025	232	0	0	19.6088	11.2948	4.2976	0.7483	1.1833
117	7034	241	0	0	19.5965	11.2574	4.2882	0.7764	1.1888
118	7048	255	0	0	19.5815	11.2114	4.2761	0.7963	1.1951
119	7060	267	0	0	19.5579	11.1368	4.2574	0.8243	1.2048
120	7075	282	0	0	19.5371	11.0651	4.2435	0.8303	1.2138
121	7086	293	0	0	19.5111	10.9771	4.2260	0.8734	1.2247
122	7094	302	0	0	19.4943	10.9284	4.2144	0.9254	1.2324
123	7108	316	0	0	19.4809	10.8954	4.2042	0.9524	1.2384
124	7125	333	0	0	19.4604	10.8497	4.1875	0.9670	1.2467
125	7134	342	0	0	19.4343	10.7738	4.1690	0.9704	1.2575
126	7150	358	0	0	19.4209	10.7376	4.1604	1.0376	1.2638
127	7164	372	0	0	19.3948	10.6635	4.1418	1.0533	1.2744
128	7190	399	0	0	19.3714	10.5874	4.1278	1.0778	1.2845
129	7203	414	0	0	19.3289	4.3514	4.1011	1.0844	1.3016
130	7218	430	0	0	19.3040	10.3786	4.0882	1.1097	1.3131
131	7230	444	0	0	19.2778	10.2999	4.0711	1.1753	1.3243
132	7259	473	0	0	19.2550	10.2395	4.0586	1.2014	1.3342
133	7283	497	0	0	19.2112	10.1271	4.0316	1.2406	1.3518
134	7300	514	0	0	19.1739	10.0210	4.0110	1.2877	1.3678
135	7324	538	0	0	19.1472	9.9428	3.9978	1.3358	1.3798
136	7339	557	0	0	19.1083	9.8128	3.9777	1.3905	1.3958
137	7366	584	0	0	19.0807	9.7340	3.9639	1.4558	1.4081
138	7395	614	0	0	19.0394	9.6177	3.9420	1.4996	1.4251
139	7430	649	0	0	18.9943	3.7751	3.9186	1.5458	1.4440
140	7451	670	0	0	18.9379	3.6727	3.8939	1.5806	1.4675
141	7471	691	0	0	18.9056	3.5905	3.8790	1.6690	1.4824
142	7501	722	0	0	18.8743	8.9195	3.8648	1.7155	1.4958
143	7545	766	0	0	18.8283	8.7922	3.8447	1.7393	1.5148
144	7576	798	0	0	18.7607	8.6024	3.8168	1.7830	1.5425
145	7604	827	0	0	18.7139	8.4746	3.7978	1.8519	1.5633
146	7639	863	0	0	18.6687	8.3446	3.7796	1.9056	1.5829
147	7677	901	0	0	18.6129	8.1767	3.7574	1.9676	1.6062
148	7722	947	0	0	18.5556	8.0317	3.7344	2.0250	1.6305
149	7761	986	0	0	18.4836	7.8587	3.7055	2.0836	1.6605
150	7800	1027	0	0	18.4213	7.6890	3.6855	2.1478	1.6876
151	7842	1069	0	0	18.3585	7.5213	3.6634	2.2195	1.7144
152	7886	1114	0	0	18.2934	7.3455	3.6421	2.2941	1.7420
153	7936	1165	0	0	18.2250	7.1823	3.6192	2.3465	1.7710
154	7989	1218	0	0	18.1508	6.9914	3.5945	2.4145	1.8020
155	8037	1267	0	0	18.0691	6.7811	3.5708	2.5014	1.8363
156	8086	1317	0	0	17.9944	6.5893	3.5487	2.5779	1.8683
157	8130	1361	0	0	17.9218	6.3994	3.5275	2.6455	1.8994
158	8172	1403	0	0	17.8602	6.2662	3.5075	2.7130	1.9261
159	8221	1453	0	0	17.7970	6.1068	3.4903	2.7629	1.9528
160	8269	1502	0	0	17.7238	5.9318	3.4703	2.8051	1.9833
161	8321	1555	0	0	17.6541	5.7578	3.4514	2.8457	2.0129
162	8374	1609	0	0	17.5780	2.8942	3.4314	2.9162	2.0448
163	8434	1669	0	0	17.5042	2.9081	3.4082	2.9662	2.0760
164	8490	1727	0	0	17.4182	2.8003	3.3854	3.0208	2.1118
165	8548	1785	0	0	17.3354	2.7047	3.3634	3.0660	2.1470
166	8615	1852	0	0	17.2537	2.6001	3.3403	3.1229	2.1816
167	8677	1915	0	0	17.1602	2.4628	3.3130	3.1618	2.2204
168	8745	1985	0	0	17.0709	2.3344	3.2888	3.1951	2.2584
169	8807	2047	0	0	16.9747	2.1984	3.2652	3.2457	2.2985
170	8887	2129	0	0	16.8916	2.0941	3.2434	3.2903	2.3340
171	8958	2200	0	0	16.7787	1.9356	3.2153	3.3359	2.3800
172	9025	2268	0	0	16.6785	1.8054	3.1952	3.3687	2.4227
173	9097	2340	0	0	16.5864	1.6866	3.1742	3.4157	2.4620
174	9177	2420	0	0	16.4908	1.5691	3.1521	3.4616	2.5021
175	9258	2502	0	0	16.3817	1.4019	3.1248	3.5046	2.5472
176	9331	2575	0	0	16.2716	1.2361	3.0998	3.5459	2.5934
177	9398	2644	0	0	16.1754	1.1081	3.0787	3.5771	2.6344
178	9469	2716	0	0	16.0884	0.9854	3.0571	3.6228	2.6712
179	9544	2791	0	0	15.9969	0.0000	3.0349	3.6442	2.7095
180	9607	2856	0	0	15.9087	0.0000	3.0131	3.6728	2.7462
181	9682	2931	0	0	15.8355	0.0000	2.9937	3.6964	2.7771
182	9776	3026	0	0	15.7422	0.0000	2.9720	3.7255	2.8149
183	9842	3093	0	0	15.6270	0.0000	2.9448	3.7420	2.8616
184	9909	3160	0	0	15.5497	0.0000	2.9256	3.7679	2.8951
185	9981	3232	0	0	15.4657	0.0000	2.9066	3.7817	2.9298
186	10060	3311	0	0	15.3790	0.0000	2.8866	3.8031	2.9656
187	10143	3393	2	0	15.2902	0.0000	2.8639	3.8281	3.0020
188	10200	3450	3	0	15.2037	0.0000	2.8394	3.8401	3.0373
189	10286	3535	5	0	15.1442	0.0000	2.8247	3.8559	3.0628
190	10356	3604	6	0	15.0481	0.0000	2.8006	3.8608	3.1006
191	10436	3684	8	0	14.9736	0.0000	2.7812	3.8666	3.1318
192	10514	3757	14	0	14.8931	0.0000	2.7588	3.8832	3.1642
193	10604	3844	17	0	14.8273	0.0000	2.7380	3.8624	3.1910
194	10688	3927	19	0	14.7443	0.0000	2.7152	3.8590	3.2235
195	10784	4020	25	0	14.6656	0.0000	2.6945	3.8621	3.2550
196	10872	4105	31	0	14.5756	0.0000	2.6706	3.8657	3.2907
197	10961	4189	37	0	14.4973	0.0000	2.6477	3.8611	3.3225
198	11052	4277	41	0	14.4191	0.0000	2.6243	3.8402	3.3537
199	11136	4358	48	0	14.3376	0.0000	2.6014	3.8217	3.3861
200	11223	4438	58	0	14.2643	0.0000	2.5801	3.8298	3.4148
201	11302	4504	73	0	14.1937	0.0000	2.5586	3.8010	3.4426
202	11399	4594	85	0	14.1445	0.0000	2.5410	3.7670	3.4624
203	11491	4675	96	0	14.0694	0.0000	2.5174	3.7541	3.4910
204	11589	4765	104	0	14.0064	0.0000	2.4967	3.7281	3.5157
205	11676	4847	113	0	13.9371	0.0000	2.4755	3.7117	3.5421
206	11786	4947	124	0	13.8719	0.0000	2.4576	3.7081	3.5675
207	11890	5050	126	0	13.7952	0.0000	2.4339	3.7109	3.5968
208	11992	5140	143	0	13.7158	0.0000	2.4107	3.7135	3.6277
209	12081	5222	151	0	13.6491	0.0000	2.3886	3.7179	3.6541
210	12202	5334	163	0	13.5913	0.0000	2.3681	3.7219	3.6765
211	12312	5431	180	0	13.5158	0.0000	2.3430	3.7082	3.7048
212	12438	5554	187	0	13.4472	0.0000	2.3211	3.7015	3.7314
213	12559	5671	194	0	13.3612	0.0000	2.2946	3.7104	3.7644
214	12663	5773	197	0	13.2804	0.0000	2.2675	3.7033	3.7958
215	12775	5877	208	0	13.2129	0.0000	2.2460	3.7113	3.8226
216	12881	5973	219	0	13.1394	0.0000	2.2229	3.7102	3.8515
217	12990	6078	227	0	13.0814	0.0000	2.2026	3.7061	3.8739
218	13099	6171	248	0	13.0158	0.0000	2.1801	3.7109	3.8986
219	13216	6282	257	0	12.9597	0.0000	2.1583	3.7175	3.9195
220	13345	6405	267	0	12.8943	0.0000	2.1357	3.7350	3.9435
221	13455	6511	273	0	12.8186	0.0000	2.1103	3.7562	3.9716
222	13566	6622	277	0	12.7513	0.0000	2.0891	3.7695	3.9980
223	13690	6743	282	0	12.6805	0.0000	2.0676	3.7959	4.0258
224	13820	6868	288	0	12.6023	0.0000	2.0429	3.8001	4.0566
225	13946	6979	306	0	12.5287	0.0000	2.0194	3.8290	4.0853
226	14064	7086	320	0	12.4662	0.0000	1.9954	3.8606	4.1079
227	14202	7218	327	0	12.4089	0.0000	1.9722	3.8802	4.1281
228	14353	7348	352	0	12.3347	0.0000	1.9463	3.8897	4.1550
229	14483	7465	373	0	12.2677	0.0000	1.9190	3.8956	4.1781
230	14610	7582	388	0	12.2042	0.0000	1.8966	3.9162	4.2008
231	14742	7713	392	0	12.1388	0.0000	1.8743	3.9281	4.2251
232	14873	7844	393	0	12.0647	0.0000	1.8501	3.9606	4.2533
233	14985	7953	398	0	11.9862	0.0000	1.8277	3.9743	4.2840
234	15131	8095	405	0	11.9286	0.0000	1.8077	3.9950	4.3063
235	15250	8208	415	0	11.8481	0.0000	1.7820	4.0237	4.3367
236	15376	8323	429	0	11.7849	0.0000	1.7626	4.0529	4.3613
237	15498	8432	444	0	11.7272	0.0000	1.7415	4.0792	4.3823
238	15631	8547	462	0	11.6724	0.0000	1.7216	4.1093	4.4006
239	15747	8654	476	0	11.6237	0.0000	1.6998	4.1396	4.4148
240	15881	8780	489	0	11.5673	0.0000	1.6804	4.1438	4.4341
